date,slot_id,grid_kwh,charge_kwh,discharge_kwh,surplus_kwh,energy_end_kwh,energy_start_kwh,ordinary_cost_yuan
2025-05-18,135,1446.33,833.3333333333334,0.0,0.0,3450.0,2700.0,607.1693339999999
2025-05-18,136,1415.3008,833.3333333333334,0.0,0.0,4200.0,3450.0,592.44491488
2025-05-18,137,560.5002166666667,0.0,0.0,0.0,4200.0,4200.0,237.70814188833333
2025-05-18,138,1404.0016666666668,833.3333333333334,0.0,0.0,4950.0,4200.0,594.8755061666667
2025-05-18,139,631.9653500000001,0.0,0.0,0.0,4950.0,4950.0,268.45888068000005
2025-05-18,140,1333.1261185185197,700.2735185185196,0.0,0.0,5580.246166666668,4950.0,565.2454742518523
2025-05-18,141,1406.7666666666667,833.3333333333334,0.0,0.0,6330.246166666668,5580.246166666668,593.6555333333333
2025-05-18,142,1398.7395333333334,833.3333333333334,0.0,0.0,7080.246166666668,6330.246166666668,593.0655621333333
2025-05-18,143,588.5182333333333,0.0,0.0,0.0,7080.246166666668,7080.246166666668,251.35613745666666
2025-05-18,144,603.0183333333333,0.0,0.0,0.0,7080.246166666668,7080.246166666668,257.85063933333333
2025-05-19,1,594.6923166666667,0.0,0.0,0.0,7080.246166666668,7080.246166666668,252.62529612
2025-05-19,2,589.8582833333334,0.0,0.0,0.0,7080.246166666668,7080.246166666668,250.394841275
2025-05-19,3,595.3716666666667,0.0,0.0,0.0,7080.246166666668,7080.246166666668,254.1641645
2025-05-19,4,593.3035,0.0,0.0,0.0,7080.246166666668,7080.246166666668,253.4592552
2025-05-19,5,584.3283833333334,0.0,0.0,0.0,7080.246166666668,7080.246166666668,249.56665252166667
2025-05-19,6,574.5749999999999,0.0,0.0,0.0,7080.246166666668,7080.246166666668,246.20538749999997
2025-05-19,7,567.8097333333334,0.0,0.0,0.0,7080.246166666668,7080.246166666668,244.78277604000002
2025-05-19,8,557.50645,0.0,0.0,0.0,7080.246166666668,7080.246166666668,239.83927479
2025-05-19,9,559.035,0.0,0.0,0.0,7080.246166666668,7080.246166666668,239.2110765
2025-05-19,10,594.5175833333334,0.0,0.0,0.0,7080.246166666668,7080.246166666668,256.3559819333334
2025-05-19,11,617.1278666666666,0.0,0.0,0.0,7080.246166666668,7080.246166666668,267.4015046266666
2025-05-19,12,606.6633333333333,0.0,0.0,0.0,7080.246166666668,7080.246166666668,261.532563
2025-05-19,13,588.9454,0.0,0.0,0.0,7080.246166666668,7080.246166666668,252.83426021999998
2025-05-19,14,595.1244333333333,0.0,0.0,0.0,7080.246166666668,7080.246166666668,257.3318049733333
2025-05-19,15,606.08,0.0,0.0,0.0,7080.246166666668,7080.246166666668,264.675136
2025-05-19,16,578.5891,0.0,0.0,0.0,7080.246166666668,7080.246166666668,251.57054068000002
2025-05-19,17,574.1506666666667,0.0,0.0,0.0,7080.246166666668,7080.246166666668,248.894314
2025-05-19,18,605.0066666666667,0.0,0.0,0.0,7080.246166666668,7080.246166666668,263.60140466666667
2025-05-19,19,619.5520166666666,0.0,0.0,0.0,7080.246166666668,7080.246166666668,270.99205209
2025-05-19,20,614.8272000000001,0.0,0.0,0.0,7080.246166666668,7080.246166666668,268.74096912000005
2025-05-19,21,601.7166666666667,0.0,0.0,0.0,7080.246166666668,7080.246166666668,262.10778
2025-05-19,22,590.9237166666667,0.0,0.0,0.0,7080.246166666668,7080.246166666668,257.22909386500004
2025-05-19,23,588.9172833333333,0.0,0.0,0.0,7080.246166666668,7080.246166666668,256.76793553333334
2025-05-19,24,598.2883333333333,0.0,0.0,0.0,7080.246166666668,7080.246166666668,261.93063233333334
2025-05-19,25,613.15185,0.0,0.0,0.0,7080.246166666668,7080.246166666668,269.848129185
2025-05-19,26,606.8880666666666,0.0,0.0,0.0,7080.246166666668,7080.246166666668,266.36317246
2025-05-19,27,590.9166666666666,0.0,0.0,0.0,7080.246166666668,7080.246166666668,257.87603333333334
2025-05-19,28,600.8838333333333,0.0,0.0,0.0,7080.246166666668,7080.246166666668,263.96826798333336
2025-05-19,29,599.2214333333333,0.0,0.0,0.0,7080.246166666668,7080.246166666668,264.97571781999994
2025-05-19,30,580.4366666666666,0.0,0.0,0.0,7080.246166666668,7080.246166666668,255.10191499999996
2025-05-19,31,577.1603,0.0,0.0,0.0,7080.246166666668,7080.246166666668,250.08355799
2025-05-19,32,579.7471,0.0,0.0,0.0,7080.246166666668,7080.246166666668,257.34973769000004
2025-05-19,33,555.5350000000001,0.0,0.0,0.0,7080.246166666668,7080.246166666668,238.9356035
2025-05-19,34,1329.6915833333333,833.3333333333334,0.0,0.0,7830.246166666668,7080.246166666668,493.71448489166664
2025-05-19,35,0.0,0.0,529.2161833333333,0.0,7242.228185185186,7830.246166666668,0.0
2025-05-19,36,0.0,0.0,615.6050000000001,0.0,6558.22262962963,7242.228185185186,0.0
2025-05-19,37,0.0,0.0,585.4822333333333,0.0,5907.686814814815,6558.22262962963,0.0
2025-05-19,38,0.0,0.0,534.6061833333333,0.0,5313.679944444445,5907.686814814815,0.0
2025-05-19,39,0.0,0.0,497.075,0.0,4761.374388888889,5313.679944444445,0.0
2025-05-19,40,0.0,0.0,411.75208333333336,0.0,4303.872074074075,4761.374388888889,0.0
2025-05-19,41,0.0,0.0,353.3120499999999,0.0,3911.30312962963,4303.872074074075,0.0
2025-05-19,42,0.0,0.0,330.4433333333333,0.0,3544.1438703703707,3911.30312962963,0.0
2025-05-19,43,0.0,0.0,277.2794499999999,0.0,3236.0555925925933,3544.1438703703707,0.0
2025-05-19,44,0.0,0.0,231.6574166666668,0.0,2978.6584629629633,3236.0555925925933,0.0
2025-05-19,45,0.0,0.0,177.45375,0.0,2781.4876296296297,2978.6584629629633,0.0
2025-05-19,46,0.0,0.0,81.74049999999988,0.0,2690.6648518518523,2781.4876296296297,0.0
2025-05-19,47,0.0,0.0,154.04241666666667,0.0,2519.5066111111114,2690.6648518518523,0.0
2025-05-19,48,0.0,0.0,339.3749999999999,0.0,2142.4232777777784,2519.5066111111114,0.0
2025-05-19,49,0.0,0.0,346.7873000000001,0.0,1757.104055555556,2142.4232777777784,0.0
2025-05-19,50,0.0,0.0,243.42038333333346,0.0,1486.6369629629633,1757.104055555556,0.0
2025-05-19,51,0.0,0.0,141.91375000000005,0.0,1328.9550185185187,1486.6369629629633,0.0
2025-05-19,52,0.0,0.0,85.18040000000008,0.0,1234.3101296296297,1328.9550185185187,0.0
2025-05-19,53,0.0,0.0,30.879116666666732,0.0,1200.0,1234.3101296296297,0.0
2025-05-19,54,0.0,9.612037037037075,0.0,1.1812962962962192,1208.6508333333334,1200.0,0.0
2025-05-19,55,0.0,0.0,7.785750000000007,0.0,1200.0,1208.6508333333334,0.0
2025-05-19,56,0.0,0.0,0.0,4.948250000000144,1200.0,1200.0,0.0
2025-05-19,57,0.0,-0.0,0.0,75.55124999999998,1200.0,1200.0,0.0
2025-05-19,58,0.0,0.0,0.0,133.94016666666676,1200.0,1200.0,0.0
2025-05-19,59,0.0,0.0,0.0,130.5868833333334,1200.0,1200.0,0.0
2025-05-19,60,0.0,0.0,0.0,128.36374999999998,1200.0,1200.0,0.0
2025-05-19,61,0.0,165.93005000000252,0.0,65.59039999999769,1349.3370450000023,1200.0,0.0
2025-05-19,62,0.0,291.3992833333334,0.0,0.0,1611.5964000000024,1349.3370450000023,0.0
2025-05-19,63,0.0,236.1645833333332,0.0,0.0,1824.1445250000022,1611.5964000000024,0.0
2025-05-19,64,0.0,159.76810000000023,0.0,0.0,1967.9358150000023,1824.1445250000022,0.0
2025-05-19,65,0.0,242.1423666666667,0.0,0.0,2185.8639450000023,1967.9358150000023,0.0
2025-05-19,66,0.0,403.1695833333333,0.0,0.0,2548.7165700000023,2185.8639450000023,0.0
2025-05-19,67,0.0,386.0615833333334,0.0,0.0,2896.1719950000024,2548.7165700000023,0.0
2025-05-19,68,0.0,341.15263333333337,0.0,0.0,3203.2093650000024,2896.1719950000024,0.0
2025-05-19,69,0.0,383.2570833333332,0.0,0.0,3548.140740000002,3203.2093650000024,0.0
2025-05-19,70,0.0,478.87756666666655,0.0,0.0,3979.130550000002,3548.140740000002,0.0
2025-05-19,71,0.0,563.9639999999999,0.0,0.0,4486.698150000002,3979.130550000002,0.0
2025-05-19,72,0.0,595.3183333333332,0.0,0.0,5022.484650000002,4486.698150000002,0.0
2025-05-19,73,0.0,574.1734500000002,0.0,0.0,5539.2407550000025,5022.484650000002,0.0
2025-05-19,74,0.0,568.1612833333334,0.0,0.0,6050.5859100000025,5539.2407550000025,0.0
2025-05-19,75,0.0,580.8345833333334,0.0,0.0,6573.337035000002,6050.5859100000025,0.0
2025-05-19,76,0.0,553.7572666666666,0.0,0.0,7071.718575000003,6573.337035000002,0.0
2025-05-19,77,0.0,501.2388500000002,0.0,0.0,7522.833540000002,7071.718575000003,0.0
2025-05-19,78,0.0,437.75,0.0,0.0,7916.808540000003,7522.833540000002,0.0
2025-05-19,79,0.0,369.85701666666637,0.0,0.0,8249.679855000002,7916.808540000003,0.0
2025-05-19,80,0.0,345.36773333333326,0.0,0.0,8560.510815000001,8249.679855000002,0.0
2025-05-19,81,0.0,359.47291666666683,0.0,0.0,8884.036440000002,8560.510815000001,0.0
2025-05-19,82,0.0,349.81141666666645,0.0,0.0,9198.866715000002,8884.036440000002,0.0
2025-05-19,83,0.0,280.48143333333337,0.0,0.0,9451.300005000003,9198.866715000002,0.0
2025-05-19,84,0.0,216.76125000000002,0.0,0.0,9646.385130000002,9451.300005000003,0.0
2025-05-19,85,0.0,257.5581833333333,0.0,0.0,9878.187495000002,9646.385130000002,0.0
2025-05-19,86,0.0,267.9358166666666,0.0,0.0,10119.329730000001,9878.187495000002,0.0
2025-05-19,87,0.0,215.5708333333332,0.0,0.0,10313.343480000001,10119.329730000001,0.0
2025-05-19,88,0.0,195.27675,0.0,0.0,10489.092555000001,10313.343480000001,0.0
2025-05-19,89,0.0,164.8799499999999,0.0,0.0,10637.48451,10489.092555000001,0.0
2025-05-19,90,0.0,111.89374999999973,0.0,0.0,10738.188885,10637.48451,0.0
2025-05-19,91,0.0,68.67901666666671,0.0,0.0,10800.0,10738.188885,0.0
2025-05-19,92,11.431016666666437,0.0,-0.0,0.0,10800.0,10800.0,8.249764728333167
2025-05-19,93,94.52166666666665,0.0,-0.0,0.0,10800.0,10800.0,69.07643399999999
2025-05-19,94,101.29615000000001,0.0,-0.0,0.0,10800.0,10800.0,76.31651941
2025-05-19,95,166.68293333333338,0.0,-0.0,0.0,10800.0,10800.0,130.3960587466667
2025-05-19,96,287.1633333333333,0.0,-0.0,0.0,10800.0,10800.0,231.31006499999998
2025-05-19,97,324.90610000000004,0.0,-0.0,0.0,10800.0,10800.0,268.72983531
2025-05-19,98,371.20608333333337,0.0,-0.0,0.0,10800.0,10800.0,316.2304623916667
2025-05-19,99,438.46333333333325,0.0,-0.0,0.0,10800.0,10800.0,385.45311633333324
2025-05-19,100,443.8099166666666,0.0,-0.0,0.0,10800.0,10800.0,400.4940687999999
2025-05-19,101,471.99704999999994,0.0,-0.0,0.0,10800.0,10800.0,432.49089691499995
2025-05-19,102,548.7641666666668,0.0,-0.0,0.0,10800.0,10800.0,508.37512400000014
2025-05-19,103,611.0497166666667,-0.0,0.0,0.0,10800.0,10800.0,578.1752419100001
2025-05-19,104,651.7782666666667,-0.0,0.0,0.0,10800.0,10800.0,634.9623873866667
2025-05-19,105,711.8425,0.0,0.0,0.0,10800.0,10800.0,702.0190735
2025-05-19,106,810.1205166666666,0.0,0.0,0.0,10800.0,10800.0,790.6776242666666
2025-05-19,107,759.1210499999999,0.0,0.0,0.0,10800.0,10800.0,815.4478319099999
2025-05-19,108,616.8199999999999,0.0,-0.0,0.0,10800.0,10800.0,759.490466
2025-05-19,109,634.0992666666666,0.0,-0.0,0.0,10800.0,10800.0,796.49208886
2025-05-19,110,653.7326166666668,0.0,0.0,0.0,10800.0,10800.0,813.7009879650001
2025-05-19,111,639.5575,0.0,0.0,0.0,10800.0,10800.0,802.32488375
2025-05-19,112,719.7170333333333,0.0,0.0,0.0,10800.0,10800.0,901.22966914
2025-05-19,113,780.2414666666667,0.0,-0.0,0.0,10800.0,10800.0,1005.0290332133334
2025-05-19,114,0.0,0.0,782.93,0.0,9930.077777777778,10800.0,0.0
2025-05-19,115,0.0,0.0,798.8247,0.0,9042.494777777778,9930.077777777778,0.0
2025-05-19,116,0.0,0.0,786.0890499999999,0.0,8169.0625,9042.494777777778,0.0
2025-05-19,117,0.0,0.0,760.5716666666667,0.0,7323.982870370371,8169.0625,0.0
2025-05-19,118,0.0,0.0,787.6599166666666,0.0,6448.805185185185,7323.982870370371,0.0
2025-05-19,119,0.0,0.0,779.0818833333333,0.0,5583.158648148148,6448.805185185185,0.0
2025-05-19,120,0.0,0.0,735.32,0.0,4766.136425925926,5583.158648148148,0.0
2025-05-19,121,0.0,0.0,758.9905,0.0,3922.8136481481483,4766.136425925926,0.0
2025-05-19,122,56.23258333333342,0.0,789.3339166666666,0.0,3045.775962962963,3922.8136481481483,75.35166166666679
2025-05-19,123,67.00333333333333,0.0,833.3333333333334,0.0,2119.850037037037,3045.775962962963,90.38079633333332
2025-05-19,124,0.0,0.0,827.8650333333334,0.0,1200.0,2119.850037037037,0.0
2025-05-19,125,770.90655,0.0,-0.0,0.0,1200.0,1200.0,942.5103480299999
2025-05-19,126,776.77,0.0,0.0,0.0,1200.0,1200.0,724.881764
2025-05-19,127,769.1477,0.0,0.0,0.0,1200.0,1200.0,697.46313436
2025-05-19,128,795.7011000000001,0.0,0.0,0.0,1200.0,1200.0,745.6515008100001
2025-05-19,129,839.8299999999999,0.0,0.0,0.0,1200.0,1200.0,787.004693
2025-05-19,130,808.9173999999999,0.0,-0.0,0.0,1200.0,1200.0,798.4823655399999
2025-05-19,131,697.2726333333334,0.0,-0.0,0.0,1200.0,1200.0,541.36247252
2025-05-19,132,1426.6583333333333,833.3333333333334,0.0,0.0,1950.0,1200.0,600.4804925
2025-05-19,133,1435.2787333333333,833.3333333333334,0.0,0.0,2700.0,1950.0,553.8740631933333
2025-05-19,134,613.9936,0.0,0.0,0.0,2700.0,2700.0,268.19240448
2025-05-19,135,1424.8116666666667,833.3333333333334,0.0,0.0,3450.0,2700.0,598.1359376666667
2025-05-19,136,1426.4243166666668,833.3333333333334,0.0,0.0,4200.0,3450.0,597.1012189566668
2025-05-19,137,1400.2921666666666,833.3333333333334,0.0,0.0,4950.0,4200.0,593.8639078833332
2025-05-19,138,1366.71,833.3333333333334,0.0,0.0,5700.0,4950.0,579.0750270000001
2025-05-19,139,1240.99645,666.6666666666666,0.0,0.0,6300.0,5700.0,527.1752919600001
2025-05-19,140,1450.0717666666667,833.3333333333334,0.0,0.0,7050.0,6300.0,614.8304290666666
2025-05-19,141,1447.42,833.3333333333334,0.0,0.0,7800.0,7050.0,610.81124
2025-05-19,142,1424.8098,833.3333333333334,0.0,0.0,8550.0,7800.0,604.1193552
2025-05-19,143,592.2053666666667,0.0,0.0,0.0,8550.0,8550.0,252.93091210333333
2025-05-19,144,606.3316666666666,0.0,0.0,0.0,8550.0,8550.0,259.2674206666666
2025-05-20,1,1423.0146333333332,833.3333333333334,0.0,0.0,9300.0,8550.0,604.49661624
2025-05-20,2,1419.8959666666667,833.3333333333334,0.0,0.0,10050.0,9300.0,602.74583785
2025-05-20,3,599.8783333333333,0.0,0.0,0.0,10050.0,10050.0,256.0880605
2025-05-20,4,587.3328166666666,0.0,0.0,0.0,10050.0,10050.0,250.90857928
2025-05-20,5,580.6799833333333,0.0,0.0,0.0,10050.0,10050.0,248.00842088166664
2025-05-20,6,590.5916666666667,0.0,0.0,0.0,10050.0,10050.0,253.06852916666668
2025-05-20,7,592.8606666666667,0.0,0.0,0.0,10050.0,10050.0,255.5822334
2025-05-20,8,585.1451833333333,0.0,0.0,0.0,10050.0,10050.0,251.72945787
2025-05-20,9,575.2033333333333,0.0,0.0,0.0,10050.0,10050.0,246.1295063333333
2025-05-20,10,572.9541833333334,0.0,0.0,0.0,10050.0,10050.0,247.05784385333337
2025-05-20,11,579.8485166666667,0.0,0.0,0.0,10050.0,10050.0,251.24836227166668
2025-05-20,12,587.225,0.0,0.0,0.0,10050.0,10050.0,253.1526975
2025-05-20,13,585.7597999999999,0.0,0.0,0.0,10050.0,10050.0,251.46668214
2025-05-20,14,593.9468666666667,0.0,0.0,0.0,10050.0,10050.0,256.82262514666667
2025-05-20,15,607.115,0.0,0.0,0.0,10050.0,10050.0,265.1271205
2025-05-20,16,601.4393666666666,0.0,0.0,0.0,10050.0,10050.0,261.5058366266667
2025-05-20,17,596.1133333333333,0.0,0.0,0.0,10050.0,10050.0,258.41513
2025-05-20,18,594.225,0.0,0.0,0.0,10050.0,10050.0,258.9038325
2025-05-20,19,581.6664166666667,0.0,0.0,0.0,10050.0,10050.0,254.42089065000002
2025-05-20,20,582.84205,0.0,0.0,0.0,10050.0,10050.0,254.76026005499997
2025-05-20,21,598.6266666666667,0.0,0.0,0.0,10050.0,10050.0,260.761776
2025-05-20,22,603.5089333333333,0.0,0.0,0.0,10050.0,10050.0,262.70743868
2025-05-20,23,600.2859166666666,0.0,0.0,0.0,10050.0,10050.0,261.72465966666664
2025-05-20,24,599.6683333333334,0.0,0.0,0.0,10050.0,10050.0,262.53479633333336
2025-05-20,25,607.7882,0.0,0.0,0.0,10050.0,10050.0,267.48758682
2025-05-20,26,610.9546166666667,0.0,0.0,0.0,10050.0,10050.0,268.147981255
2025-05-20,27,597.705,0.0,0.0,0.0,10050.0,10050.0,260.83846200000005
2025-05-20,28,572.8730833333334,0.0,0.0,0.0,10050.0,10050.0,251.66314550833337
2025-05-20,29,576.072,0.0,0.0,0.0,10050.0,10050.0,254.7390384
2025-05-20,30,601.78,0.0,0.0,0.0,10050.0,10050.0,264.48231
2025-05-20,31,599.34115,0.0,0.0,0.0,10050.0,10050.0,259.694520295
2025-05-20,32,568.4763833333334,0.0,0.0,0.0,10050.0,10050.0,252.3466665616667
2025-05-20,33,524.4325,0.0,0.0,0.0,10050.0,10050.0,225.55841825
2025-05-20,34,1328.1563333333334,833.3333333333334,0.0,0.0,10800.0,10050.0,493.1444465666667
2025-05-20,35,0.0,0.0,539.2676833333333,0.0,10200.813685185185,10800.0,0.0
2025-05-20,36,0.0,0.0,604.3204166666667,0.0,9529.346555555556,10200.813685185185,0.0
2025-05-20,37,0.0,0.0,568.0176666666665,0.0,8898.215814814816,9529.346555555556,0.0
2025-05-20,38,0.0,0.0,514.4146666666668,0.0,8326.643962962964,8898.215814814816,0.0
2025-05-20,39,0.0,0.0,488.29541666666654,0.0,7784.093500000001,8326.643962962964,0.0
2025-05-20,40,0.0,0.0,450.54465,0.0,7283.488333333335,7784.093500000001,0.0
2025-05-20,41,0.0,0.0,395.14893333333345,0.0,6844.433962962964,7283.488333333335,0.0
2025-05-20,42,0.0,0.0,331.62916666666666,0.0,6475.957111111112,6844.433962962964,0.0
2025-05-20,43,0.0,0.0,279.28108333333336,0.0,6165.644796296297,6475.957111111112,0.0
2025-05-20,44,0.0,0.0,267.4877,0.0,5868.436240740741,6165.644796296297,0.0
2025-05-20,45,0.0,0.0,236.50125000000003,0.0,5605.6570740740735,5868.436240740741,0.0
2025-05-20,46,0.0,0.0,114.7299833333334,0.0,5478.1793148148145,5605.6570740740735,0.0
2025-05-20,47,0.0,0.0,135.06950000000006,0.0,5328.102092592592,5478.1793148148145,0.0
2025-05-20,48,0.0,0.0,278.30166666666685,0.0,5018.878018518518,5328.102092592592,0.0
2025-05-20,49,0.0,0.0,280.9513833333332,0.0,4706.709814814814,5018.878018518518,0.0
2025-05-20,50,0.0,0.0,216.62794999999994,0.0,4466.012092592592,4706.709814814814,0.0
2025-05-20,51,0.0,0.0,181.86541666666676,0.0,4263.939407407407,4466.012092592592,0.0
2025-05-20,52,0.0,0.0,181.03536666666673,0.0,4062.7889999999998,4263.939407407407,0.0
2025-05-20,53,0.0,0.0,115.76184999999998,0.0,3934.164722222222,4062.7889999999998,0.0
2025-05-20,54,0.0,0.0,0.21916666666675155,0.0,3933.921203703703,3934.164722222222,0.0
2025-05-20,55,0.0,53.07188333333329,0.0,0.0,3981.685898703703,3933.921203703703,0.0
2025-05-20,56,0.0,86.08461666666653,0.0,0.0,4059.162053703703,3981.685898703703,0.0
2025-05-20,57,0.0,130.57583333333332,0.0,0.0,4176.6803037037025,4059.162053703703,0.0
2025-05-20,58,0.0,166.47614999999996,0.0,0.0,4326.508838703702,4176.6803037037025,0.0
2025-05-20,59,0.0,169.70190000000002,0.0,0.0,4479.240548703702,4326.508838703702,0.0
2025-05-20,60,0.0,158.60458333333327,0.0,0.0,4621.984673703702,4479.240548703702,0.0
2025-05-20,61,0.0,177.93713333333335,0.0,0.0,4782.128093703703,4621.984673703702,0.0
2025-05-20,62,0.0,207.4420666666665,0.0,0.0,4968.825953703703,4782.128093703703,0.0
2025-05-20,63,0.0,231.19583333333344,0.0,0.0,5176.902203703703,4968.825953703703,0.0
2025-05-20,64,0.0,250.66219999999998,0.0,0.0,5402.498183703703,5176.902203703703,0.0
2025-05-20,65,0.0,253.71415000000002,0.0,0.0,5630.840918703703,5402.498183703703,0.0
2025-05-20,66,0.0,249.41708333333327,0.0,0.0,5855.316293703703,5630.840918703703,0.0
2025-05-20,67,0.0,262.0913333333333,0.0,0.0,6091.198493703703,5855.316293703703,0.0
2025-05-20,68,0.0,277.82636666666644,0.0,0.0,6341.242223703703,6091.198493703703,0.0
2025-05-20,69,0.0,273.71624999999995,0.0,0.0,6587.586848703702,6341.242223703703,0.0
2025-05-20,70,0.0,242.9313333333332,0.0,0.0,6806.225048703703,6587.586848703702,0.0
2025-05-20,71,0.0,236.64813333333313,0.0,0.0,7019.208368703703,6806.225048703703,0.0
2025-05-20,72,580.12125,833.3333333333334,0.0,0.0,7769.208368703703,7019.208368703703,257.109738
2025-05-20,73,589.2458333333335,833.3333333333334,0.0,0.0,8519.208368703703,7769.208368703703,259.9163370833334
2025-05-20,74,0.0,240.07028333333335,0.0,0.0,8735.271623703702,8519.208368703703,0.0
2025-05-20,75,395.6551154321004,632.7176154321003,0.0,0.0,9304.717477592592,8735.271623703702,176.58087801734638
2025-05-20,76,634.6084333333334,833.3333333333334,0.0,0.0,10054.717477592592,9304.717477592592,261.01444863000006
2025-05-20,77,0.0,178.2766999999999,0.0,0.0,10215.166507592592,10054.717477592592,0.0
2025-05-20,78,0.0,175.92250000000013,0.0,0.0,10373.496757592593,10215.166507592592,0.0
2025-05-20,79,0.0,135.85854999999992,0.0,0.0,10495.769452592593,10373.496757592593,0.0
2025-05-20,80,0.0,81.85641666666652,0.0,0.0,10569.440227592593,10495.769452592593,0.0
2025-05-20,81,0.0,48.27291666666656,0.0,0.0,10612.885852592593,10569.440227592593,0.0
2025-05-20,82,0.0,46.21343333333334,0.0,0.0,10654.477942592594,10612.885852592593,0.0
2025-05-20,83,0.0,36.060249999999996,0.0,0.0,10686.932167592593,10654.477942592594,0.0
2025-05-20,84,0.0,4.471666666666806,0.0,0.0,10690.956667592593,10686.932167592593,0.0
2025-05-20,85,0.0,0.0,14.661533333333182,0.0,10674.666075000001,10690.956667592593,0.0
2025-05-20,86,0.0,39.84145000000012,0.0,0.0,10710.52338,10674.666075000001,0.0
2025-05-20,87,0.0,93.16874999999982,0.0,0.0,10794.375255,10710.52338,0.0
2025-05-20,88,0.0,6.2497166666667,0.0,0.0,10800.0,10794.375255,0.0
2025-05-20,89,0.0,0.0,56.34191666666652,0.0,10737.39787037037,10800.0,0.0
2025-05-20,90,54.425833333333344,0.0,0.0,0.0,10737.39787037037,10737.39787037037,36.43265283333334
2025-05-20,91,174.06500514403254,69.55792181069936,0.0,0.0,10800.0,10737.39787037037,114.88290339506148
2025-05-20,92,147.2929333333334,0.0,0.0,0.0,10800.0,10800.0,106.30130998666671
2025-05-20,93,189.64374999999984,0.0,0.0,0.0,10800.0,10800.0,138.5916524999999
2025-05-20,94,295.9536666666668,0.0,0.0,0.0,10800.0,10800.0,222.97149246666675
2025-05-20,95,320.3181166666666,0.0,0.0,0.0,10800.0,10800.0,250.58486266833327
2025-05-20,96,264.3666666666667,0.0,0.0,0.0,10800.0,10800.0,212.94735
2025-05-20,97,283.9313000000001,0.0,-0.0,0.0,10800.0,10800.0,234.83957823000006
2025-05-20,98,348.14255,0.0,-0.0,0.0,10800.0,10800.0,296.582638345
2025-05-20,99,419.5895833333333,0.0,-0.0,0.0,10800.0,10800.0,368.8612027083333
2025-05-20,100,490.9998166666668,0.0,-0.0,0.0,10800.0,10800.0,443.0782345600001
2025-05-20,101,510.7465166666668,0.0,-0.0,0.0,10800.0,10800.0,467.9970332216668
2025-05-20,102,517.5608333333333,0.0,-0.0,0.0,10800.0,10800.0,479.468356
2025-05-20,103,601.5397833333332,0.0,-0.0,0.0,10800.0,10800.0,569.1769429899998
2025-05-20,104,657.8793166666667,0.0,-0.0,0.0,10800.0,10800.0,640.9060302966667
2025-05-20,105,697.5866666666666,0.0,-0.0,0.0,10800.0,10800.0,687.9599706666665
2025-05-20,106,810.5937833333334,0.0,0.0,0.0,10800.0,10800.0,791.1395325333333
2025-05-20,107,756.6248666666667,0.0,-0.0,0.0,10800.0,10800.0,812.7664317733334
2025-05-20,108,591.3933333333333,0.0,-0.0,0.0,10800.0,10800.0,728.1826113333334
2025-05-20,109,627.6754000000001,0.0,-0.0,0.0,10800.0,10800.0,788.4230699400001
2025-05-20,110,694.30785,0.0,0.0,0.0,10800.0,10800.0,864.204980895
2025-05-20,111,705.53875,0.0,0.0,0.0,10800.0,10800.0,885.098361875
2025-05-20,112,755.2960166666667,0.0,0.0,0.0,10800.0,10800.0,945.78167207
2025-05-20,113,814.4053166666666,0.0,-0.0,0.0,10800.0,10800.0,1049.0354883983332
2025-05-20,114,0.0,0.0,831.5733333333333,0.0,9876.02962962963,10800.0,0.0
2025-05-20,115,0.0,0.0,793.0124500000001,0.0,8994.904685185185,9876.02962962963,0.0
2025-05-20,116,0.0,0.0,788.6460333333333,0.0,8118.631314814815,8994.904685185185,0.0
2025-05-20,117,0.0,0.0,822.3566666666667,0.0,7204.901685185185,8118.631314814815,0.0
2025-05-20,118,0.0,0.0,814.6388833333334,0.0,6299.74737037037,7204.901685185185,0.0
2025-05-20,119,0.0,0.0,786.4500833333334,0.0,5425.913944444444,6299.74737037037,0.0
2025-05-20,120,0.0,0.0,783.2233333333334,0.0,4555.665796296295,5425.913944444444,0.0
2025-05-20,121,0.0,0.0,822.5207833333334,0.0,3641.7538148148137,4555.665796296295,0.0
2025-05-20,122,183.04218333333483,0.0,638.7853833333319,0.0,2931.9922777777783,3641.7538148148137,245.2765256666687
2025-05-20,123,0.0,0.0,780.0566666666667,0.0,2065.2626481481484,2931.9922777777783,0.0
2025-05-20,124,0.0,0.0,778.7363833333334,0.0,1200.0,2065.2626481481484,0.0
2025-05-20,125,803.4954666666666,0.0,-0.0,0.0,1200.0,1200.0,982.3535575466666
2025-05-20,126,801.0866666666667,0.0,0.0,0.0,1200.0,1200.0,747.5740773333334
2025-05-20,127,740.84975,-0.0,0.0,0.0,1200.0,1200.0,671.8025533
2025-05-20,128,732.1057833333333,0.0,0.0,0.0,1200.0,1200.0,686.0563295616666
2025-05-20,129,799.0316666666666,0.0,0.0,0.0,1200.0,1200.0,748.7725748333334
2025-05-20,130,841.1655999999999,0.0,0.0,0.0,1200.0,1200.0,830.3145637599999
2025-05-20,131,749.3029666666666,0.0,-0.0,0.0,1200.0,1200.0,581.7588233199999
2025-05-20,132,1443.5083333333334,833.3333333333334,0.0,0.0,1950.0,1200.0,607.5726575
2025-05-20,133,1450.73835,833.3333333333334,0.0,0.0,2700.0,1950.0,559.839929265
