date,total_cost_yuan,emergency_cost_yuan,energy_end_actual_kwh,planned_cost_yuan
2025-04-07,556.2668293555913,0.0,5209.813189035962,556.2668293555913
2025-04-07,549.254225144321,0.0,5856.698832863007,549.254225144321
2025-04-07,304.0084191752597,0.0,5949.567726788392,304.0084191752597
2025-04-07,508.6261517493647,0.0,6471.668398962795,508.6261517493647
2025-04-07,536.8639298310827,0.0,7088.691705454907,536.8639298310827
2025-04-07,292.8958381933823,0.0,7184.835654207328,292.8958381933823
2025-04-07,309.80487324538313,0.0,7292.597759054651,309.80487324538313
2025-04-07,515.6699636466791,0.0,7828.670006751267,515.6699636466791
2025-04-07,558.2841695928503,0.0,8483.18048088722,558.2841695928503
2025-04-07,294.08016386275426,0.0,8580.577929445219,294.08016386275426
2025-04-07,281.5053504216755,0.0,8623.396509888333,281.5053504216755
2025-04-07,273.03000162402344,0.0,8652.556752270166,273.03000162402344
2025-04-07,294.4075011826397,0.0,8721.015403324089,294.4075011826397
2025-04-07,286.69778279601644,0.0,8757.859740405602,286.69778279601644
2025-04-07,279.9988265710114,0.0,8796.58405818546,279.9988265710114
2025-04-07,290.21282456574727,0.0,8859.959693818433,290.21282456574727
2025-04-07,296.7150916525068,0.0,8919.775903844273,296.7150916525068
2025-04-07,275.70857798292525,0.0,8935.505919560175,275.70857798292525
2025-04-07,289.84249160745424,0.0,8992.201140768224,289.84249160745424
2025-04-07,270.84834524832746,0.0,9009.314079378308,270.84834524832746
2025-04-07,278.97510378446333,0.0,9014.825974111362,278.97510378446333
2025-04-07,270.1485258618599,0.0,8995.252126897012,270.1485258618599
2025-04-07,274.85357529082285,0.0,9010.400889412458,274.85357529082285
2025-04-07,287.6060555261974,0.0,9047.577622441317,287.6060555261974
2025-04-07,295.3530486009541,0.0,9104.182605177315,295.3530486009541
2025-04-07,297.55557988838797,0.0,9182.623937713262,297.55557988838797
2025-04-07,287.0110632001959,0.0,9234.279415571966,287.0110632001959
2025-04-07,274.71435651033136,0.0,9226.19561439969,274.71435651033136
2025-04-07,524.22321833815,0.0,9767.049395507189,524.22321833815
2025-04-07,513.0401208606384,0.0,10490.26342318043,513.0401208606384
2025-04-07,345.91371309516137,0.0,10463.69755106169,345.91371309516137
2025-04-07,0.0,0.0,9664.149865876505,0.0
2025-04-07,0.0,0.0,8894.714088098728,0.0
2025-04-07,0.0,0.0,8189.4315140246545,0.0
2025-04-07,0.0,0.0,7527.495402913543,0.0
2025-04-07,0.0,0.0,6928.853328839469,0.0
2025-04-07,0.0,0.0,6393.357847357987,0.0
2025-04-07,0.0,0.0,5906.490717728358,0.0
2025-04-07,0.0,0.0,5462.789606617246,0.0
2025-04-07,0.0,0.0,5071.250606617246,0.0
2025-04-07,197.96816804306934,0.0,5051.55389684207,197.96816804306934
2025-04-07,157.5220515820162,0.0,5087.38366402545,157.5220515820162
2025-04-07,0.0,0.0,4793.127126988414,0.0
2025-04-07,0.0,0.0,4318.142404766191,0.0
2025-04-07,0.0,0.0,3870.7423492106354,0.0
2025-04-07,0.0,0.0,3526.09579365508,0.0
2025-04-07,0.0,0.0,3257.931904766191,0.0
2025-04-07,0.0,0.0,3069.0282380995245,0.0
2025-04-07,0.0,0.0,2936.3726640254504,0.0
2025-04-07,0.0,0.0,2837.91479365508,0.0
2025-04-07,0.0,0.0,2789.30092328471,0.0
2025-04-07,0.0,0.0,2815.0714482847097,0.0
2025-04-07,0.0,0.0,2910.3341982847096,0.0
2025-04-07,0.0,0.0,3044.0320482847096,0.0
2025-04-07,0.0,0.0,3200.4664332847096,0.0
2025-04-07,0.0,0.0,3402.7103082847098,0.0
2025-04-07,0.0,0.0,3693.4872882847094,0.0
2025-04-07,0.0,0.0,4023.1545732847094,0.0
2025-04-07,0.0,0.0,4361.43082328471,0.0
2025-04-07,0.0,0.0,4778.859523284709,0.0
2025-04-07,0.0,0.0,5219.15137328471,0.0
2025-04-07,0.0,0.0,5574.39262328471,0.0
2025-04-07,289.1272625509683,0.0,6324.39262328471,289.1272625509683
2025-04-07,102.44643055163611,0.0,6797.014179198376,102.44643055163611
2025-04-07,254.63191536548598,0.0,7547.014179198376,254.63191536548598
2025-04-07,286.1042332314842,0.0,8297.014179198377,286.1042332314842
2025-04-07,276.0153869984226,0.0,9047.014179198377,276.0153869984226
2025-04-07,224.6900861597695,0.0,9769.757423656392,224.6900861597695
2025-04-07,243.88329951616376,0.0,10519.757423656392,243.88329951616376
2025-04-07,239.9627794674821,0.0,10800.0,239.9627794674821
2025-04-07,229.6596590394683,0.0,10800.0,229.6596590394683
2025-04-07,204.84854064431389,0.0,10800.0,204.84854064431389
2025-04-07,0.0,0.0,10800.0,0.0
2025-04-07,0.0,0.0,10800.0,0.0
2025-04-07,0.0,0.0,10800.0,0.0
2025-04-07,0.0,0.0,10800.0,0.0
2025-04-07,0.0,0.0,10800.0,0.0
2025-04-07,0.0,0.0,10800.0,0.0
2025-04-07,0.0,0.0,10800.0,0.0
2025-04-07,0.0,0.0,10800.0,0.0
2025-04-07,0.0,0.0,10800.0,0.0
2025-04-07,0.0,0.0,10800.0,0.0
2025-04-07,0.0,0.0,10800.0,0.0
2025-04-07,0.0,0.0,10759.400370370371,0.0
2025-04-07,0.0,0.0,10667.686351851853,0.0
2025-04-07,127.07069530838022,0.0,10719.120451123652,127.07069530838022
2025-04-07,165.17505664992706,0.0,10800.0,165.17505664992706
2025-04-07,159.45201846659404,0.0,10800.0,159.45201846659404
2025-04-07,165.78662252671077,0.0,10800.0,165.78662252671077
2025-04-07,239.4050483752136,0.0,10800.0,239.4050483752136
2025-04-07,310.23395668473955,0.0,10800.0,310.23395668473955
2025-04-07,312.4754888770953,0.0,10800.0,312.4754888770953
2025-04-07,363.33917600452224,0.0,10800.0,363.33917600452224
2025-04-07,409.86755103007886,0.0,10800.0,409.86755103007886
2025-04-07,476.41894160385533,0.0,10800.0,476.41894160385533
2025-04-07,574.4055191857781,0.0,10800.0,574.4055191857781
2025-04-07,645.4792859238871,0.0,10800.0,645.4792859238871
2025-04-07,664.4576150388343,0.0,10800.0,664.4576150388343
2025-04-07,712.4558018569535,0.0,10800.0,712.4558018569535
2025-04-07,767.3225584370209,0.0,10800.0,767.3225584370209
2025-04-07,838.1620457438181,0.0,10800.0,838.1620457438181
2025-04-07,914.480775333839,0.0,10800.0,914.480775333839
2025-04-07,874.8629722713287,0.0,10800.0,874.8629722713287
2025-04-07,670.9011719207573,0.0,10682.823769672003,670.9011719207573
2025-04-07,690.2026989633056,0.0,10545.574466027836,690.2026989633056
2025-04-07,793.7212822165113,0.0,10447.436013064169,793.7212822165113
2025-04-07,790.886046322394,0.0,10349.575926846312,790.886046322394
2025-04-07,784.8291370876659,0.0,10268.831643547288,784.8291370876659
2025-04-07,740.7800976390481,0.0,10116.735821820814,740.7800976390481
2025-04-07,0.0,0.0,9310.435821820814,0.0
2025-04-07,0.0,0.0,8552.761747746741,0.0
2025-04-07,0.0,0.0,7805.345284783778,0.0
2025-04-07,0.0,0.0,7013.993432931926,0.0
2025-04-07,0.0,0.0,6211.516377376371,0.0
2025-04-07,0.0,0.0,5415.015858857852,0.0
2025-04-07,0.0,0.0,4614.380673672667,0.0
2025-04-07,0.0,0.0,3797.692877376371,0.0
2025-04-07,0.0,0.0,2988.824655154149,0.0
2025-04-07,0.0,0.0,2216.2265070060007,0.0
2025-04-07,0.0,0.0,1471.323192191186,0.0
2025-04-07,829.6671469690381,0.0,1460.2842547558218,829.6671469690381
2025-04-07,705.7601206374354,0.0,1478.6783927473475,705.7601206374354
2025-04-07,650.5028098550054,0.0,1437.2209003299806,650.5028098550054
2025-04-07,656.6240410782332,0.0,1422.5452798913143,656.6240410782332
2025-04-07,703.2718971915783,0.0,1482.2934843224534,703.2718971915783
2025-04-07,727.9949974375772,0.0,1466.6491270123126,727.9949974375772
2025-04-07,508.4482960215843,0.0,1414.8960451552864,508.4482960215843
2025-04-07,251.06078213870143,0.0,1457.8040703984113,251.06078213870143
2025-04-07,290.5264091133848,0.0,1656.9077382062535,290.5264091133848
2025-04-07,230.84957806276824,0.0,1623.7856062942883,230.84957806276824
2025-04-07,228.43617252703496,0.0,1608.8149805828427,228.43617252703496
2025-04-07,231.41855595190356,0.0,1602.7289172373974,231.41855595190356
2025-04-07,234.14541148673555,0.0,1589.1988786285845,234.14541148673555
2025-04-07,225.47702311711802,0.0,1550.426984076494,225.47702311711802
2025-04-07,218.7717254501914,0.0,1497.8109696649835,218.7717254501914
2025-04-07,230.87572757568753,0.0,1458.80197938464,230.87572757568753
2025-04-07,246.6432652294406,0.0,1447.2790688074253,246.6432652294406
2025-04-07,235.1644307560908,0.0,1445.7769296287674,235.1644307560908
2025-04-07,228.19719671622138,0.0,1435.8809706449786,228.19719671622138
2025-04-07,227.8647504519724,0.0,1386.1650154046338,227.8647504519724
2025-04-08,573.4598828430127,0.0,2062.9882293093215,573.4598828430127
2025-04-08,579.7054969775085,0.0,2766.0355250743573,579.7054969775085
2025-04-08,559.9480807969189,0.0,3446.9359248570395,559.9480807969189
2025-04-08,561.9609112228428,0.0,4139.045978950107,561.9609112228428
2025-04-08,568.3333496054219,0.0,4828.576253754321,568.3333496054219
2025-04-08,571.3602680180726,0.0,5503.725826020985,571.3602680180726
2025-04-08,409.0903594660186,0.0,5843.895055856096,409.0903594660186
2025-04-08,548.3300637557314,0.0,6478.3722804496765,548.3300637557314
2025-04-08,558.1928799967222,0.0,7125.175664644699,558.1928799967222
2025-04-08,274.54590719174746,0.0,7169.711289646028,274.54590719174746
2025-04-08,287.58256043848246,0.0,7228.779684618643,287.58256043848246
2025-04-08,543.925412522973,0.0,7818.389343330487,543.925412522973
2025-04-08,583.959951342609,0.0,8525.293107161951,583.959951342609
2025-04-08,299.88941018505864,0.0,8644.992066483304,299.88941018505864
2025-04-08,298.0354936332081,0.0,8733.691807197496,298.0354936332081
2025-04-08,299.08560300603165,0.0,8807.726112122584,299.08560300603165
2025-04-08,315.22340259950255,0.0,8922.970012502174,315.22340259950255
2025-04-08,305.8537384946472,0.0,9032.799186578792,305.8537384946472
2025-04-08,295.7779474977678,0.0,9112.961611368437,295.7779474977678
2025-04-08,290.34996641179777,0.0,9169.264705545096,290.34996641179777
2025-04-08,303.0056264235227,0.0,9251.043388238324,303.0056264235227
2025-04-08,286.0604130017536,0.0,9306.593878076546,286.0604130017536
2025-04-08,295.47450048000013,0.0,9390.076385672877,295.47450048000013
2025-04-08,270.941978290153,0.0,9420.245808836737,270.941978290153
2025-04-08,284.65350617992186,0.0,9460.973003407129,284.65350617992186
2025-04-08,282.3590463443065,0.0,9484.269058439882,282.3590463443065
2025-04-08,295.15145711512343,0.0,9530.49971381021,295.15145711512343
2025-04-08,299.0225018386009,0.0,9579.895428665071,299.0225018386009
2025-04-08,297.03275327537494,0.0,9635.704707631236,297.03275327537494
2025-04-08,301.06672596107546,0.0,9717.81710038429,301.06672596107546
2025-04-08,293.5054026435101,0.0,9780.928414339192,293.5054026435101
2025-04-08,294.12862011568626,0.0,9829.061102765905,294.12862011568626
2025-04-08,545.8534691392522,0.0,10442.091475761317,545.8534691392522
2025-04-08,519.8517066521571,0.0,10800.0,519.8517066521571
2025-04-08,347.8280842573044,0.0,10743.895837610575,347.8280842573044
2025-04-08,0.0,0.0,9915.705096869835,0.0
2025-04-08,0.0,0.0,9116.320893166132,0.0
2025-04-08,0.0,0.0,8351.470096869836,0.0
2025-04-08,0.0,0.0,7593.494633906873,0.0
2025-04-08,0.0,0.0,6902.427282055021,0.0
2025-04-08,0.0,0.0,6310.449356129096,0.0
2025-04-08,0.0,0.0,5798.388245017984,0.0
2025-04-08,0.0,0.0,5320.394096869836,0.0
2025-04-08,0.0,0.0,4873.65280057354,0.0
2025-04-08,164.150623623365,0.0,4734.627603066948,164.150623623365
2025-04-08,134.7869337656302,0.0,4664.174803445902,134.7869337656302
2025-04-08,0.0,0.0,4329.876618260717,0.0
2025-04-08,0.0,0.0,3854.376155297754,0.0
2025-04-08,0.0,0.0,3356.1889701125688,0.0
2025-04-08,0.0,0.0,2909.471266408865,0.0
2025-04-08,0.0,0.0,2518.1680256681248,0.0
2025-04-08,0.0,0.0,2168.8625812236805,0.0
2025-04-08,0.0,0.0,1876.9783034459026,0.0
2025-04-08,0.0,0.0,1676.2727478903469,0.0
2025-04-08,0.0,0.0,1581.7980997421987,0.0
2025-04-08,0.0,0.0,1532.8349886310875,0.0
2025-04-08,0.0,0.0,1485.1382293718282,0.0
2025-04-08,0.0,0.0,1483.8567849273836,0.0
2025-04-08,0.0,0.0,1523.8122099273837,0.0
2025-04-08,0.0,0.0,1604.2392099273839,0.0
2025-04-08,0.0,0.0,1748.916744927384,0.0
2025-04-08,0.0,0.0,1898.504604927384,0.0
2025-04-08,0.0,0.0,2021.566854927384,0.0
2025-04-08,0.0,0.0,2202.950424927384,0.0
2025-04-08,0.0,0.0,2447.2033299273844,0.0
2025-04-08,0.0,0.0,2716.7615799273844,0.0
2025-04-08,266.05980383125353,0.0,3466.7615799273844,266.05980383125353
2025-04-08,130.109722953906,0.0,4046.6745681279344,130.109722953906
2025-04-08,227.64397803931132,0.0,4796.674568127934,227.64397803931132
2025-04-08,238.62550375513842,0.0,5546.674568127934,238.62550375513842
2025-04-08,267.69983436371257,0.0,6296.674568127934,267.69983436371257
2025-04-08,221.52162794668715,0.0,7046.674568127934,221.52162794668715
2025-04-08,216.48021093241437,0.0,7796.674568127934,216.48021093241437
2025-04-08,233.43215728725394,0.0,8546.674568127935,233.43215728725394
2025-04-08,239.38757554814214,0.0,9296.674568127935,239.38757554814214
2025-04-08,221.55312013686662,0.0,10046.674568127935,221.55312013686662
2025-04-08,0.0,0.0,10445.635313127936,0.0
2025-04-08,0.0,0.0,10788.674438127935,0.0
2025-04-08,0.0,0.0,10800.0,0.0
2025-04-08,0.0,0.0,10800.0,0.0
2025-04-08,0.0,0.0,10800.0,0.0
2025-04-08,0.0,0.0,10800.0,0.0
2025-04-08,0.0,0.0,10800.0,0.0
2025-04-08,0.0,0.0,10800.0,0.0
2025-04-08,0.0,0.0,10800.0,0.0
2025-04-08,0.0,0.0,10800.0,0.0
2025-04-08,0.0,0.0,10800.0,0.0
2025-04-08,0.0,0.0,10800.0,0.0
2025-04-08,0.0,0.0,10799.535055555556,0.0
2025-04-08,138.35490233883175,0.0,10800.0,138.35490233883175
2025-04-08,186.95152276747882,0.0,10800.0,186.95152276747882
2025-04-08,151.58473909866015,0.0,10800.0,151.58473909866015
2025-04-08,146.05364117366818,0.0,10768.444773115714,146.05364117366818
2025-04-08,210.25291126326255,0.0,10758.388019283599,210.25291126326255
2025-04-08,297.69253301743,0.0,10794.206162179786,297.69253301743
2025-04-08,321.9443709064994,0.0,10800.0,321.9443709064994
2025-04-08,374.0845725304222,0.0,10800.0,374.0845725304222
2025-04-08,429.76793249594164,0.0,10800.0,429.76793249594164
2025-04-08,501.3214371711259,0.0,10800.0,501.3214371711259
2025-04-08,554.1590165947208,0.0,10800.0,554.1590165947208
2025-04-08,601.0358232834171,0.0,10783.144502269697,601.0358232834171
2025-04-08,652.1727418691754,0.0,10779.00546929759,652.1727418691754
2025-04-08,727.4791606261017,0.0,10780.36855752153,727.4791606261017
2025-04-08,762.6429468438996,0.0,10743.7181219359,762.6429468438996
2025-04-08,809.1542604679379,0.0,10698.614611793646,809.1542604679379
2025-04-08,914.6761442079435,0.0,10708.737749280479,914.6761442079435
2025-04-08,918.8842700212929,0.0,10720.13179544615,918.8842700212929
2025-04-08,736.090015671036,0.0,10630.952995303605,736.090015671036
2025-04-08,726.9329296330448,0.0,10513.611083604294,726.9329296330448
2025-04-08,769.9481309998323,0.0,10387.613497827117,769.9481309998323
2025-04-08,784.337717285874,0.0,10268.386887508004,784.337717285874
2025-04-08,801.0520369720241,0.0,10179.7483651669,801.0520369720241
2025-04-08,840.115709588576,0.0,10096.984582222376,840.115709588576
2025-04-08,0.0,0.0,9279.56791555571,0.0
2025-04-08,0.0,0.0,8495.699397037191,0.0
2025-04-08,0.0,0.0,7717.324693333488,0.0
2025-04-08,0.0,0.0,6913.072841481636,0.0
2025-04-08,0.0,0.0,6116.281952592747,0.0
2025-04-08,0.0,0.0,5309.412174814969,0.0
2025-04-08,0.0,0.0,4479.962174814969,0.0
2025-04-08,0.0,0.0,3674.690841481636,0.0
2025-04-08,23.90330122981598,0.0,2896.554027962965,23.90330122981598
2025-04-08,0.0,0.0,2078.1336575925943,0.0
2025-04-08,0.0,0.0,1265.9259538888907,0.0
2025-04-08,873.4432307544432,0.0,1259.5025667489551,873.4432307544432
2025-04-08,684.3230057038841,0.0,1265.2457475606734,684.3230057038841
2025-04-08,655.1870969544084,0.0,1234.734162688851,655.1870969544084
2025-04-08,727.8407613092639,67.33916451593409,1200.0,660.5015967933299
2025-04-08,747.3129228505014,72.16728918812692,1200.0,675.1456336623745
2025-04-08,751.1154956840688,0.0,1223.3358259722036,751.1154956840688
2025-04-08,526.0464554477331,0.0,1250.2894457956963,526.0464554477331
2025-04-08,241.11639499435205,0.0,1289.9126353773472,241.11639499435205
2025-04-08,273.02479657110996,0.0,1434.2934250961837,273.02479657110996
2025-04-08,241.8807251028373,0.0,1409.3236904167914,241.8807251028373
2025-04-08,226.46871963620808,0.0,1390.4623498389362,226.46871963620808
2025-04-08,223.9483554041249,0.0,1369.730200524975,223.9483554041249
2025-04-08,232.82947602340232,0.0,1347.4774142544475,232.82947602340232
2025-04-08,237.5858578665574,0.0,1321.0375123319413,237.5858578665574
2025-04-08,237.66175975229683,0.0,1292.1570153459004,237.66175975229683
2025-04-08,238.39320702982553,0.0,1276.9668077021868,238.39320702982553
2025-04-08,237.33013864252501,0.0,1275.8209115529635,237.33013864252501
2025-04-08,227.38106663457577,0.0,1253.4703566121243,227.38106663457577
2025-04-08,230.00121498796878,0.0,1217.7596879413354,230.00121498796878
2025-04-08,289.0280165720073,55.49866776585525,1200.0,233.52934880615206
2025-04-09,580.5878966769426,0.0,1912.8257881291156,580.5878966769426
2025-04-09,586.0047339535508,0.0,2638.640871634877,586.0047339535508
2025-04-09,555.7719293765691,0.0,3281.5785168419798,555.7719293765691
2025-04-09,560.2478827780336,0.0,3946.3662526945786,560.2478827780336
2025-04-09,567.0729261456883,0.0,4640.016229271772,567.0729261456883
2025-04-09,567.0918368199685,0.0,5330.173601822465,567.0918368199685
2025-04-09,489.9119534621207,0.0,5845.466227985556,489.9119534621207
2025-04-09,540.6183600351889,0.0,6447.004871197248,540.6183600351889
2025-04-09,558.5436573137213,0.0,7075.308543626201,558.5436573137213
2025-04-09,280.04022547735434,0.0,7133.005821598415,280.04022547735434
2025-04-09,286.8736176525116,0.0,7206.753578666868,286.8736176525116
2025-04-09,539.4285258167499,0.0,7800.01166492313,539.4285258167499
2025-04-09,585.5273448536313,0.0,8516.547944029277,585.5273448536313
2025-04-09,293.4675689697061,0.0,8626.455798836712,293.4675689697061
2025-04-09,275.3220228141418,0.0,8674.21758904218,275.3220228141418
2025-04-09,287.5952788444625,0.0,8731.398414313608,287.5952788444625
2025-04-09,306.04747893243285,0.0,8817.424969138729,306.04747893243285
2025-04-09,285.40306997092705,0.0,8854.72539368276,285.40306997092705
2025-04-09,292.8094351202201,0.0,8910.746048312843,292.8094351202201
2025-04-09,298.8936550959895,0.0,8989.537024454208,298.8936550959895
2025-04-09,293.3837324429494,0.0,9065.459260906584,293.3837324429494
2025-04-09,279.7306377729705,0.0,9108.86327962396,279.7306377729705
2025-04-09,301.0265066511446,0.0,9178.377435417608,301.0265066511446
2025-04-09,282.38201291124125,0.0,9190.975017692886,282.38201291124125
2025-04-09,290.4989332845252,0.0,9218.984380922999,290.4989332845252
2025-04-09,288.99137743067547,0.0,9248.371358053571,288.99137743067547
2025-04-09,304.04300426386817,0.0,9307.644301310862,304.04300426386817
2025-04-09,306.11625875168994,0.0,9364.224594294064,306.11625875168994
2025-04-09,296.6118642180149,0.0,9406.821761956238,296.6118642180149
2025-04-09,296.4489724502693,0.0,9477.45000417522,296.4489724502693
2025-04-09,293.35548378631427,0.0,9577.43424924257,293.35548378631427
2025-04-09,295.75225472639255,0.0,9655.647765324466,295.75225472639255
2025-04-09,560.7884516275399,0.0,10281.799636086582,560.7884516275399
2025-04-09,518.6271926510046,0.0,10800.0,518.6271926510046
2025-04-09,360.02926936063164,0.0,10793.97480473273,360.02926936063164
2025-04-09,0.0,0.0,9989.277582510507,0.0
2025-04-09,0.0,0.0,9205.873101029027,0.0
2025-04-09,0.0,0.0,8472.734082510508,0.0
2025-04-09,0.0,0.0,7775.568341769766,0.0
2025-04-09,0.0,0.0,7144.379397325322,0.0
2025-04-09,0.0,0.0,6556.251804732729,0.0
2025-04-09,0.0,0.0,6004.598101029026,0.0
2025-04-09,0.0,0.0,5548.915249177175,0.0
2025-04-09,0.0,0.0,5142.471823251249,0.0
2025-04-09,238.79096673692752,0.0,5113.354767371441,238.79096673692752
2025-04-09,189.05917036682735,0.0,5145.4908843951325,189.05917036682735
2025-04-09,0.0,0.0,4773.7745140247625,0.0
2025-04-09,0.0,0.0,4191.8990510618,0.0
2025-04-09,0.0,0.0,3730.36179180254,0.0
2025-04-09,0.0,0.0,3381.3265510617994,0.0
2025-04-09,0.0,0.0,3026.70479180254,0.0
2025-04-09,0.0,0.0,2773.74842143217,0.0
2025-04-09,0.0,0.0,2597.825365876614,0.0
2025-04-09,0.0,0.0,2419.3790695803173,0.0
2025-04-09,0.0,0.0,2255.8040880988356,0.0
2025-04-09,0.0,0.0,2144.043328839576,0.0
2025-04-09,0.0,0.0,2094.7280510617984,0.0
2025-04-09,0.0,0.0,2083.102291802539,0.0
2025-04-09,0.0,0.0,2105.0814618025393,0.0
2025-04-09,0.0,0.0,2174.307586802539,0.0
2025-04-09,0.0,0.0,2290.541896802539,0.0
2025-04-09,0.0,0.0,2392.045156802539,0.0
2025-04-09,0.0,0.0,2450.805031802539,0.0
2025-04-09,0.0,0.0,2537.9397768025387,0.0
2025-04-09,0.0,0.0,2662.6959768025386,0.0
2025-04-09,0.0,0.0,2796.7288518025384,0.0
2025-04-09,240.11585666166079,0.0,3396.9400316319993,240.11585666166079
2025-04-09,0.0,0.0,3526.3482866319996,0.0
2025-04-09,158.69320835637,0.0,3939.582446867618,158.69320835637
2025-04-09,168.76792393725958,0.0,4377.534508724532,168.76792393725958
2025-04-09,230.4140831747854,0.0,4979.036566108288,230.4140831747854
2025-04-09,218.77365767928424,0.0,5647.675777550878,218.77365767928424
2025-04-09,212.6114665272435,0.0,6376.582166714376,212.6114665272435
2025-04-09,225.12450494070148,0.0,7126.582166714376,225.12450494070148
2025-04-09,224.13539689043665,0.0,7855.167424139635,224.13539689043665
2025-04-09,199.72346341536988,0.0,8544.933457750947,199.72346341536988
2025-04-09,0.0,0.0,8733.913222750947,0.0
2025-04-09,0.0,0.0,8836.046347750947,0.0
2025-04-09,0.0,0.0,8915.342212750948,0.0
2025-04-09,0.0,0.0,9030.695077750948,0.0
2025-04-09,0.0,0.0,9188.260327750948,0.0
2025-04-09,0.0,0.0,9336.027172750948,0.0
2025-04-09,0.0,0.0,9436.134457750948,0.0
2025-04-09,0.0,0.0,9479.549332750948,0.0
2025-04-09,0.0,0.0,9479.769892750948,0.0
2025-04-09,0.0,0.0,9456.910818676874,0.0
2025-04-09,0.0,0.0,9422.545077936133,0.0
2025-04-09,0.0,0.0,9352.906652010206,0.0
2025-04-09,0.0,0.0,9235.434503862058,0.0
2025-04-09,110.84337727845706,0.0,9251.062925247794,110.84337727845706
2025-04-09,118.46231101639677,0.0,9237.702110460583,118.46231101639677
2025-04-09,130.78931894511615,0.0,9158.71515713297,130.78931894511615
2025-04-09,174.00154672745404,0.0,9071.179347407638,174.00154672745404
2025-04-09,208.62553803648495,0.0,8986.135939360885,208.62553803648495
2025-04-09,262.7637795899639,0.0,8923.078150634808,262.7637795899639
2025-04-09,316.3247876829992,0.0,8882.942369109185,316.3247876829992
2025-04-09,385.1424185664352,0.0,8912.157593849593,385.1424185664352
2025-04-09,429.3089165366161,0.0,8928.020606619231,429.3089165366161
2025-04-09,488.5464612684928,0.0,8934.108925174167,488.5464612684928
2025-04-09,563.2206924497629,0.0,9039.966855250394,563.2206924497629
2025-04-09,620.4707347377976,0.0,9177.055057190826,620.4707347377976
2025-04-09,640.1956351719386,0.0,9223.23552529828,640.1956351719386
2025-04-09,701.1703522832805,0.0,9244.070592378128,701.1703522832805
2025-04-09,760.6857347927194,0.0,9265.422608672983,760.6857347927194
2025-04-09,830.639843614304,0.0,9291.424125305384,830.639843614304
2025-04-09,909.9712661006038,0.0,9317.058548144056,909.9712661006038
2025-04-09,892.5807919960238,0.0,9332.16651251328,892.5807919960238
2025-04-09,728.1301404975821,0.0,9285.165922687334,728.1301404975821
2025-04-09,749.1474504783265,0.0,9191.769876564262,749.1474504783265
2025-04-09,799.6223551082136,0.0,9073.67128654544,799.6223551082136
2025-04-09,815.0023065318609,0.0,8989.500610489045,815.0023065318609
2025-04-09,840.1024621856978,0.0,8952.257499746795,840.1024621856978
2025-04-09,856.1645800750636,0.0,8912.248978838938,856.1645800750636
2025-04-09,0.0,0.0,8125.667497357456,0.0
2025-04-09,0.0,0.0,7327.761349209308,0.0
2025-04-09,0.0,0.0,6529.39670106116,0.0
2025-04-09,0.0,0.0,5738.592997357456,0.0
2025-04-09,0.0,0.0,4947.434756616715,0.0
2025-04-09,0.0,0.0,4152.999182542641,0.0
2025-04-09,0.0,0.0,3347.0714047648635,0.0
2025-04-09,0.0,0.0,2514.121126987086,0.0
2025-04-09,1.481477064529652,0.0,1684.5434750229037,1.481477064529652
2025-04-09,1902.54890245665,1890.2622350865067,1200.0,12.286667370143373
2025-04-09,5089.551126399999,5089.551126399999,1200.0,0.0
2025-04-09,1110.5943528060739,259.18292082009225,1200.0,851.4114319859816
2025-04-09,722.5185090936288,46.5424705337029,1200.0,675.976038559926
2025-04-09,661.5746517792347,0.0,1208.7377864615253,661.5746517792347
2025-04-09,674.018957656502,0.0,1218.9113618204537,674.018957656502
2025-04-09,687.1136475168574,0.0,1238.9940253197299,687.1136475168574
2025-04-09,728.6411498138682,0.0,1252.8933179045555,728.6411498138682
2025-04-09,518.0899798946239,0.0,1241.6620868876455,518.0899798946239
2025-04-09,244.66101551662925,0.0,1233.2424121605509,244.66101551662925
2025-04-09,281.199853485247,0.0,1397.652529775794,281.199853485247
2025-04-09,247.4150307944334,0.0,1405.4228170720166,247.4150307944334
2025-04-09,233.09484237150613,0.0,1369.0177715605018,233.09484237150613
2025-04-09,223.074054663243,0.0,1308.1781253586375,223.074054663243
2025-04-09,227.36025970739468,0.0,1288.2536499441946,227.36025970739468
2025-04-09,234.21311254119257,0.0,1313.6791311504096,234.21311254119257
2025-04-09,243.63939315166454,0.0,1340.9756311327496,243.63939315166454
2025-04-09,243.24408635869653,0.0,1344.7935057620584,243.24408635869653
2025-04-09,236.82618526952723,0.0,1325.2133107546701,236.82618526952723
2025-04-09,241.44587134700654,0.0,1311.5595808813468,241.44587134700654
2025-04-09,242.55957652856176,0.0,1301.1755380955349,242.55957652856176
2025-04-09,227.5337561031197,0.0,1265.5143146514708,227.5337561031197
2025-04-10,572.0933556975891,0.0,1983.4905039260238,572.0933556975891
2025-04-10,588.7399396470903,0.0,2732.0400151036006,588.7399396470903
2025-04-10,565.5864306113718,0.0,3403.8228083812646,565.5864306113718
2025-04-10,567.0266097805912,0.0,4066.499855222398,567.0266097805912
2025-04-10,562.542921926363,0.0,4712.588934085022,562.542921926363
2025-04-10,562.6956675189217,0.0,5359.7238121877745,562.6956675189217
2025-04-10,448.165626858562,0.0,5789.954985671203,448.165626858562
2025-04-10,512.066054101721,0.0,6356.348591281498,512.066054101721
