date,slot_id,load_actual_kw,interval_end,interval_start,load_raw_time_label,load_source_row,load_source_column,pv_actual_kw,pv_raw_time_label,pv_source_row,pv_source_column,actual_price_yuan_per_kwh,price_raw_time_label,price_source_row,price_source_column,fixed_price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,net_load_actual_kw,net_load_actual_kwh,available_time
2025-03-24,144,3501.11,2025-03-25T00:00:00,2025-03-24T23:50:00,0:00+1,84,EO,0.0,0:00+1,84,EO,0.4741,0:00+1,84,EO,0.4276,583.5183333333333,0.0,3501.11,583.5183333333333,2025-03-25T00:00:00
2025-03-25,1,3443.9236,2025-03-25T00:10:00,2025-03-25T00:00:00,00:10:00,85,B,0.0,00:10:00,85,B,0.4137,00:10:00,85,B,0.4248,573.9872666666666,0.0,3443.9236,573.9872666666666,2025-03-25T00:10:00
2025-03-25,2,3493.8383,2025-03-25T00:20:00,2025-03-25T00:10:00,00:20:00,85,C,0.0,00:20:00,85,C,0.3964,00:20:00,85,C,0.4245,582.3063833333333,0.0,3493.8383,582.3063833333333,2025-03-25T00:20:00
2025-03-25,3,3455.77,2025-03-25T00:30:00,2025-03-25T00:20:00,00:30:00,85,D,0.0,00:30:00,85,D,0.4186,00:30:00,85,D,0.4269,575.9616666666667,0.0,3455.77,575.9616666666667,2025-03-25T00:30:00
2025-03-25,4,3294.383,2025-03-25T00:40:00,2025-03-25T00:30:00,00:40:00,85,E,0.0,00:40:00,85,E,0.4109,00:40:00,85,E,0.4272,549.0638333333333,0.0,3294.383,549.0638333333333,2025-03-25T00:40:00
2025-03-25,5,3397.8272,2025-03-25T00:50:00,2025-03-25T00:40:00,00:50:00,85,F,0.0,00:50:00,85,F,0.4161,00:50:00,85,F,0.4271,566.3045333333333,0.0,3397.8272,566.3045333333333,2025-03-25T00:50:00
2025-03-25,6,3596.51,2025-03-25T01:00:00,2025-03-25T00:50:00,01:00:00,85,G,0.0,01:00:00,85,G,0.4365,01:00:00,85,G,0.4285,599.4183333333334,0.0,3596.51,599.4183333333334,2025-03-25T01:00:00
2025-03-25,7,3347.4934,2025-03-25T01:10:00,2025-03-25T01:00:00,01:10:00,85,H,0.0,01:10:00,85,H,0.4209,01:10:00,85,H,0.4311,557.9155666666667,0.0,3347.4934,557.9155666666667,2025-03-25T01:10:00
2025-03-25,8,3237.2332,2025-03-25T01:20:00,2025-03-25T01:10:00,01:20:00,85,I,0.0,01:20:00,85,I,0.381,01:20:00,85,I,0.4302,539.5388666666666,0.0,3237.2332,539.5388666666666,2025-03-25T01:20:00
2025-03-25,9,3467.7,2025-03-25T01:30:00,2025-03-25T01:20:00,01:30:00,85,J,0.0,01:30:00,85,J,0.3706,01:30:00,85,J,0.4279,577.9499999999999,0.0,3467.7,577.9499999999999,2025-03-25T01:30:00
2025-03-25,10,3630.9033,2025-03-25T01:40:00,2025-03-25T01:30:00,01:40:00,85,K,0.0,01:40:00,85,K,0.4307,01:40:00,85,K,0.4312,605.15055,0.0,3630.9033,605.15055,2025-03-25T01:40:00
2025-03-25,11,3587.2556,2025-03-25T01:50:00,2025-03-25T01:40:00,01:50:00,85,L,0.0,01:50:00,85,L,0.4547,01:50:00,85,L,0.4333,597.8759333333334,0.0,3587.2556,597.8759333333334,2025-03-25T01:50:00
2025-03-25,12,3539.37,2025-03-25T02:00:00,2025-03-25T01:50:00,02:00:00,85,M,0.0,02:00:00,85,M,0.4236,02:00:00,85,M,0.4311,589.895,0.0,3539.37,589.895,2025-03-25T02:00:00
2025-03-25,13,3742.7245,2025-03-25T02:10:00,2025-03-25T02:00:00,02:10:00,85,N,0.0,02:10:00,85,N,0.4198,02:10:00,85,N,0.4293,623.7874166666667,0.0,3742.7245,623.7874166666667,2025-03-25T02:10:00
2025-03-25,14,3632.8062,2025-03-25T02:20:00,2025-03-25T02:10:00,02:20:00,85,O,0.0,02:20:00,85,O,0.434,02:20:00,85,O,0.4324,605.4677,0.0,3632.8062,605.4677,2025-03-25T02:20:00
2025-03-25,15,3331.66,2025-03-25T02:30:00,2025-03-25T02:20:00,02:30:00,85,P,0.0,02:30:00,85,P,0.4499,02:30:00,85,P,0.4367,555.2766666666666,0.0,3331.66,555.2766666666666,2025-03-25T02:30:00
2025-03-25,16,3528.587,2025-03-25T02:40:00,2025-03-25T02:30:00,02:40:00,85,Q,0.0,02:40:00,85,Q,0.4641,02:40:00,85,Q,0.4348,588.0978333333334,0.0,3528.587,588.0978333333334,2025-03-25T02:40:00
2025-03-25,17,3639.5234,2025-03-25T02:50:00,2025-03-25T02:40:00,02:50:00,85,R,0.0,02:50:00,85,R,0.4576,02:50:00,85,R,0.4335,606.5872333333333,0.0,3639.5234,606.5872333333333,2025-03-25T02:50:00
2025-03-25,18,3562.13,2025-03-25T03:00:00,2025-03-25T02:50:00,03:00:00,85,S,0.0,03:00:00,85,S,0.4377,03:00:00,85,S,0.4357,593.6883333333334,0.0,3562.13,593.6883333333334,2025-03-25T03:00:00
2025-03-25,19,3746.1685,2025-03-25T03:10:00,2025-03-25T03:00:00,03:10:00,85,T,0.0,03:10:00,85,T,0.4341,03:10:00,85,T,0.4374,624.3614166666667,0.0,3746.1685,624.3614166666667,2025-03-25T03:10:00
2025-03-25,20,3648.9396,2025-03-25T03:20:00,2025-03-25T03:10:00,03:20:00,85,U,0.0,03:20:00,85,U,0.4411,03:20:00,85,U,0.4371,608.1566,0.0,3648.9396,608.1566,2025-03-25T03:20:00
2025-03-25,21,3351.58,2025-03-25T03:30:00,2025-03-25T03:20:00,03:30:00,85,V,0.0,03:30:00,85,V,0.4386,03:30:00,85,V,0.4356,558.5966666666667,0.0,3351.58,558.5966666666667,2025-03-25T03:30:00
2025-03-25,22,3526.2791,2025-03-25T03:40:00,2025-03-25T03:30:00,03:40:00,85,W,0.0,03:40:00,85,W,0.4147,03:40:00,85,W,0.4353,587.7131833333334,0.0,3526.2791,587.7131833333334,2025-03-25T03:40:00
2025-03-25,23,3711.2663,2025-03-25T03:50:00,2025-03-25T03:40:00,03:50:00,85,X,0.0,03:50:00,85,X,0.4099,03:50:00,85,X,0.436,618.5443833333333,0.0,3711.2663,618.5443833333333,2025-03-25T03:50:00
2025-03-25,24,3725.61,2025-03-25T04:00:00,2025-03-25T03:50:00,04:00:00,85,Y,0.0,04:00:00,85,Y,0.4391,04:00:00,85,Y,0.4378,620.9350000000001,0.0,3725.61,620.9350000000001,2025-03-25T04:00:00
2025-03-25,25,3814.0173,2025-03-25T04:10:00,2025-03-25T04:00:00,04:10:00,85,Z,0.0,04:10:00,85,Z,0.4721,04:10:00,85,Z,0.4401,635.66955,0.0,3814.0173,635.66955,2025-03-25T04:10:00
2025-03-25,26,3654.6751,2025-03-25T04:20:00,2025-03-25T04:10:00,04:20:00,85,AA,0.0,04:20:00,85,AA,0.4558,04:20:00,85,AA,0.4389,609.1125166666667,0.0,3654.6751,609.1125166666667,2025-03-25T04:20:00
2025-03-25,27,3391.22,2025-03-25T04:30:00,2025-03-25T04:20:00,04:30:00,85,AB,0.0,04:30:00,85,AB,0.4044,04:30:00,85,AB,0.4364,565.2033333333333,0.0,3391.22,565.2033333333333,2025-03-25T04:30:00
2025-03-25,28,3530.4073,2025-03-25T04:40:00,2025-03-25T04:30:00,04:40:00,85,AC,0.0109,04:40:00,85,AC,0.3853,04:40:00,85,AC,0.4393,588.4012166666666,0.0018166666666666667,3530.3963999999996,588.3994,2025-03-25T04:40:00
2025-03-25,29,3603.7031,2025-03-25T04:50:00,2025-03-25T04:40:00,04:50:00,85,AD,0.0,04:50:00,85,AD,0.388,04:50:00,85,AD,0.4422,600.6171833333334,0.0,3603.7031,600.6171833333334,2025-03-25T04:50:00
2025-03-25,30,3478.64,2025-03-25T05:00:00,2025-03-25T04:50:00,05:00:00,85,AE,0.0,05:00:00,85,AE,0.3952,05:00:00,85,AE,0.4395,579.7733333333333,0.0,3478.64,579.7733333333333,2025-03-25T05:00:00
2025-03-25,31,3515.4348,2025-03-25T05:10:00,2025-03-25T05:00:00,05:10:00,85,AF,0.1514,05:10:00,85,AF,0.4122,05:10:00,85,AF,0.4333,585.9058,0.025233333333333333,3515.2834,585.8805666666667,2025-03-25T05:10:00
2025-03-25,32,3692.5654,2025-03-25T05:20:00,2025-03-25T05:10:00,05:20:00,85,AG,0.0,05:20:00,85,AG,0.4766,05:20:00,85,AG,0.4439,615.4275666666666,0.0,3692.5654,615.4275666666666,2025-03-25T05:20:00
2025-03-25,33,3751.05,2025-03-25T05:30:00,2025-03-25T05:20:00,05:30:00,85,AH,0.0,05:30:00,85,AH,0.4951,05:30:00,85,AH,0.4301,625.1750000000001,0.0,3751.05,625.1750000000001,2025-03-25T05:30:00
2025-03-25,34,3563.3203,2025-03-25T05:40:00,2025-03-25T05:30:00,05:40:00,85,AI,2.1086,05:40:00,85,AI,0.3766,05:40:00,85,AI,0.3713,593.8867166666666,0.3514333333333333,3561.2117,593.5352833333333,2025-03-25T05:40:00
2025-03-25,35,4009.3033,2025-03-25T05:50:00,2025-03-25T05:40:00,05:50:00,85,AJ,0.0,05:50:00,85,AJ,0.5617,05:50:00,85,AJ,0.5708,668.2172166666667,0.0,4009.3033,668.2172166666667,2025-03-25T05:50:00
2025-03-25,36,4846.53,2025-03-25T06:00:00,2025-03-25T05:50:00,06:00:00,85,AK,45.375,06:00:00,85,AK,0.95,06:00:00,85,AK,0.9099,807.755,7.5625,4801.155,800.1925,2025-03-25T06:00:00
2025-03-25,37,4920.1845,2025-03-25T06:10:00,2025-03-25T06:00:00,06:10:00,85,AL,237.7835,06:10:00,85,AL,0.9811,06:10:00,85,AL,0.9368,820.03075,39.630583333333334,4682.401,780.4001666666667,2025-03-25T06:10:00
2025-03-25,38,4891.0998,2025-03-25T06:20:00,2025-03-25T06:10:00,06:20:00,85,AM,471.9499,06:20:00,85,AM,0.9437,06:20:00,85,AM,0.8758,815.1833,78.65831666666666,4419.1499,736.5249833333334,2025-03-25T06:20:00
2025-03-25,39,5024.59,2025-03-25T06:30:00,2025-03-25T06:20:00,06:30:00,85,AN,721.2375,06:30:00,85,AN,0.9799,06:30:00,85,AN,0.8759,837.4316666666667,120.20625,4303.3525,717.2254166666668,2025-03-25T06:30:00
2025-03-25,40,4913.4341,2025-03-25T06:40:00,2025-03-25T06:30:00,06:40:00,85,AO,1043.384,06:40:00,85,AO,0.928,06:40:00,85,AO,0.8601,818.9056833333334,173.89733333333334,3870.0501000000004,645.0083500000001,2025-03-25T06:40:00
2025-03-25,41,4895.6039,2025-03-25T06:50:00,2025-03-25T06:40:00,06:50:00,85,AP,1345.4662,06:50:00,85,AP,0.8769,06:50:00,85,AP,0.8442,815.9339833333333,224.24436666666668,3550.1377,591.6896166666667,2025-03-25T06:50:00
2025-03-25,42,4984.74,2025-03-25T07:00:00,2025-03-25T06:50:00,07:00:00,85,AQ,1616.5875,07:00:00,85,AQ,0.8679,07:00:00,85,AQ,0.8334,830.79,269.43125000000003,3368.1524999999997,561.3587499999999,2025-03-25T07:00:00
2025-03-25,43,4850.7874,2025-03-25T07:10:00,2025-03-25T07:00:00,07:10:00,85,AR,1946.049,07:10:00,85,AR,0.8455,07:10:00,85,AR,0.8092,808.4645666666667,324.3415,2904.7384,484.12306666666666,2025-03-25T07:10:00
2025-03-25,44,4843.7468,2025-03-25T07:20:00,2025-03-25T07:10:00,07:20:00,85,AS,2338.6651,07:20:00,85,AS,0.8174,07:20:00,85,AS,0.7972,807.2911333333333,389.7775166666667,2505.0816999999997,417.51361666666656,2025-03-25T07:20:00
2025-03-25,45,4905.03,2025-03-25T07:30:00,2025-03-25T07:20:00,07:30:00,85,AT,2752.0875,07:30:00,85,AT,0.7607,07:30:00,85,AT,0.7644,817.505,458.68125000000003,2152.9424999999997,358.82374999999996,2025-03-25T07:30:00
2025-03-25,46,4743.0037,2025-03-25T07:40:00,2025-03-25T07:30:00,07:40:00,85,AU,3123.1684,07:40:00,85,AU,0.6803,07:40:00,85,AU,0.6899,790.5006166666667,520.5280666666666,1619.8353000000002,269.97255000000007,2025-03-25T07:40:00
2025-03-25,47,5395.413,2025-03-25T07:50:00,2025-03-25T07:40:00,07:50:00,85,AV,3408.877,07:50:00,85,AV,0.8622,07:50:00,85,AV,0.86,899.2354999999999,568.1461666666667,1986.5359999999996,331.08933333333323,2025-03-25T07:50:00
2025-03-25,48,6516.24,2025-03-25T08:00:00,2025-03-25T07:50:00,08:00:00,85,AW,3673.2,08:00:00,85,AW,1.1814,08:00:00,85,AW,1.1617,1086.04,612.1999999999999,2843.04,473.84000000000003,2025-03-25T08:00:00
2025-03-25,49,6623.5646,2025-03-25T08:10:00,2025-03-25T08:00:00,08:10:00,85,AX,4018.2569,08:10:00,85,AX,1.1974,08:10:00,85,AX,1.1683,1103.9274333333333,669.7094833333333,2605.3077,434.21795,2025-03-25T08:10:00
2025-03-25,50,6536.102,2025-03-25T08:20:00,2025-03-25T08:10:00,08:20:00,85,AY,4299.0326,08:20:00,85,AY,1.1263,08:20:00,85,AY,1.0956,1089.3503333333333,716.5054333333333,2237.0694000000003,372.84490000000005,2025-03-25T08:20:00
2025-03-25,51,6623.05,2025-03-25T08:30:00,2025-03-25T08:20:00,08:30:00,85,AZ,4471.3875,08:30:00,85,AZ,1.1244,08:30:00,85,AZ,1.0849,1103.8416666666667,745.2312499999999,2151.6625000000004,358.61041666666677,2025-03-25T08:30:00
2025-03-25,52,6451.6755,2025-03-25T08:40:00,2025-03-25T08:30:00,08:40:00,85,BA,4636.0923,08:40:00,85,BA,1.1286,08:40:00,85,BA,1.061,1075.27925,772.68205,1815.5832,302.59720000000004,2025-03-25T08:40:00
2025-03-25,53,6522.3835,2025-03-25T08:50:00,2025-03-25T08:40:00,08:50:00,85,BB,4821.4739,08:50:00,85,BB,1.1145,08:50:00,85,BB,1.043,1087.0639166666667,803.5789833333333,1700.9096,283.4849333333334,2025-03-25T08:50:00
2025-03-25,54,6816.84,2025-03-25T09:00:00,2025-03-25T08:50:00,09:00:00,85,BC,5104.725,09:00:00,85,BC,1.0917,09:00:00,85,BC,1.036,1136.14,850.7875,1712.1149999999998,285.3525000000001,2025-03-25T09:00:00
2025-03-25,55,6746.6344,2025-03-25T09:10:00,2025-03-25T09:00:00,09:10:00,85,BD,5530.9186,09:10:00,85,BD,1.0758,09:10:00,85,BD,1.0147,1124.4390666666666,921.8197666666666,1215.7158,202.61929999999995,2025-03-25T09:10:00
2025-03-25,56,6494.235,2025-03-25T09:20:00,2025-03-25T09:10:00,09:20:00,85,BE,5759.9344,09:20:00,85,BE,1.0236,09:20:00,85,BE,0.9922,1082.3725,959.9890666666666,734.3005999999996,122.3834333333333,2025-03-25T09:20:00
2025-03-25,57,6380.02,2025-03-25T09:30:00,2025-03-25T09:20:00,09:30:00,85,BF,5772.975,09:30:00,85,BF,0.9696,09:30:00,85,BF,0.97,1063.3366666666668,962.1625,607.0450000000001,101.17416666666679,2025-03-25T09:30:00
2025-03-25,58,6543.7964,2025-03-25T09:40:00,2025-03-25T09:30:00,09:40:00,85,BG,5876.4495,09:40:00,85,BG,1.0003,09:40:00,85,BG,0.9422,1090.6327333333334,979.40825,667.3469000000005,111.22448333333341,2025-03-25T09:40:00
2025-03-25,59,6667.5739,2025-03-25T09:50:00,2025-03-25T09:40:00,09:50:00,85,BH,6006.945,09:50:00,85,BH,1.0414,09:50:00,85,BH,0.9569,1111.2623166666667,1001.1574999999999,660.6289000000006,110.1048166666668,2025-03-25T09:50:00
2025-03-25,60,6585.45,2025-03-25T10:00:00,2025-03-25T09:50:00,10:00:00,85,BI,6069.0375,10:00:00,85,BI,1.0361,10:00:00,85,BI,0.9977,1097.575,1011.50625,516.4124999999995,86.06875000000002,2025-03-25T10:00:00
2025-03-25,61,6450.6063,2025-03-25T10:10:00,2025-03-25T10:00:00,10:10:00,85,BJ,6089.4621,10:10:00,85,BJ,0.9987,10:10:00,85,BJ,0.9919,1075.10105,1014.91035,361.14420000000064,60.19069999999999,2025-03-25T10:10:00
2025-03-25,62,6604.5087,2025-03-25T10:20:00,2025-03-25T10:10:00,10:20:00,85,BK,6305.6501,10:20:00,85,BK,0.9896,10:20:00,85,BK,0.9588,1100.75145,1050.9416833333332,298.8586000000005,49.80976666666675,2025-03-25T10:20:00
2025-03-25,63,6871.31,2025-03-25T10:30:00,2025-03-25T10:20:00,10:30:00,85,BL,6602.6625,10:30:00,85,BL,1.0218,10:30:00,85,BL,0.9549,1145.2183333333335,1100.4437500000001,268.64750000000004,44.77458333333334,2025-03-25T10:30:00
2025-03-25,64,6732.3235,2025-03-25T10:40:00,2025-03-25T10:30:00,10:40:00,85,BM,6619.2791,10:40:00,85,BM,1.0218,10:40:00,85,BM,0.9839,1122.0539166666667,1103.2131833333333,113.04440000000068,18.840733333333446,2025-03-25T10:40:00
2025-03-25,65,6527.2698,2025-03-25T10:50:00,2025-03-25T10:40:00,10:50:00,85,BN,6617.1726,10:50:00,85,BN,0.8209,10:50:00,85,BN,0.799,1087.8783,1102.8621,-89.90279999999984,-14.983799999999974,2025-03-25T10:50:00
2025-03-25,66,6450.67,2025-03-25T11:00:00,2025-03-25T10:50:00,11:00:00,85,BO,6806.5875,11:00:00,85,BO,0.5404,11:00:00,85,BO,0.5025,1075.1116666666667,1134.4312499999999,-355.91749999999956,-59.319583333333185,2025-03-25T11:00:00
2025-03-25,67,6364.6819,2025-03-25T11:10:00,2025-03-25T11:00:00,11:10:00,85,BP,7130.5402,11:10:00,85,BP,0.4942,11:10:00,85,BP,0.4662,1060.7803166666665,1188.4233666666667,-765.8583000000008,-127.64305000000013,2025-03-25T11:10:00
2025-03-25,68,6270.5183,2025-03-25T11:20:00,2025-03-25T11:10:00,11:20:00,85,BQ,7321.8824,11:20:00,85,BQ,0.521,11:20:00,85,BQ,0.5007,1045.0863833333333,1220.3137333333334,-1051.3641000000007,-175.22735000000011,2025-03-25T11:20:00
2025-03-25,69,6313.33,2025-03-25T11:30:00,2025-03-25T11:20:00,11:30:00,85,BR,7344.7125,11:30:00,85,BR,0.5181,11:30:00,85,BR,0.4827,1052.2216666666666,1224.1187499999999,-1031.3824999999997,-171.89708333333328,2025-03-25T11:30:00
2025-03-25,70,6551.4123,2025-03-25T11:40:00,2025-03-25T11:30:00,11:40:00,85,BS,7402.1232,11:40:00,85,BS,0.5298,11:40:00,85,BS,0.4785,1091.90205,1233.6872,-850.7109,-141.78515000000016,2025-03-25T11:40:00
2025-03-25,71,6319.9784,2025-03-25T11:50:00,2025-03-25T11:40:00,11:50:00,85,BT,7526.8164,11:50:00,85,BT,0.4708,11:50:00,85,BT,0.4662,1053.3297333333333,1254.4694,-1206.8379999999997,-201.1396666666667,2025-03-25T11:50:00
2025-03-25,72,5794.92,2025-03-25T12:00:00,2025-03-25T11:50:00,12:00:00,85,BU,7694.025,12:00:00,85,BU,0.4032,12:00:00,85,BU,0.4432,965.82,1282.3374999999999,-1899.1049999999996,-316.5174999999998,2025-03-25T12:00:00
2025-03-25,73,5846.2655,2025-03-25T12:10:00,2025-03-25T12:00:00,12:10:00,85,BV,7846.747,12:10:00,85,BV,0.4796,12:10:00,85,BV,0.4411,974.3775833333334,1307.7911666666666,-2000.4814999999999,-333.41358333333324,2025-03-25T12:10:00
2025-03-25,74,6048.1443,2025-03-25T12:20:00,2025-03-25T12:10:00,12:20:00,85,BW,7856.9324,12:20:00,85,BW,0.4973,12:20:00,85,BW,0.4551,1008.02405,1309.4887333333334,-1808.7880999999998,-301.46468333333337,2025-03-25T12:20:00
2025-03-25,75,6048.37,2025-03-25T12:30:00,2025-03-25T12:20:00,12:30:00,85,BX,7824.075,12:30:00,85,BX,0.4088,12:30:00,85,BX,0.4463,1008.0616666666666,1304.0125,-1775.705,-295.95083333333343,2025-03-25T12:30:00
2025-03-25,76,5946.4991,2025-03-25T12:40:00,2025-03-25T12:30:00,12:40:00,85,BY,7966.6914,12:40:00,85,BY,0.3976,12:40:00,85,BY,0.4113,991.0831833333333,1327.7819,-2020.1922999999997,-336.69871666666666,2025-03-25T12:40:00
2025-03-25,77,5998.8573,2025-03-25T12:50:00,2025-03-25T12:40:00,12:50:00,85,BZ,8011.0998,12:50:00,85,BZ,0.5795,12:50:00,85,BZ,0.5682,999.80955,1335.1833,-2012.2425000000003,-335.37375,2025-03-25T12:50:00
2025-03-25,78,6163.93,2025-03-25T13:00:00,2025-03-25T12:50:00,13:00:00,85,CA,7840.3125,13:00:00,85,CA,0.822,13:00:00,85,CA,0.8279,1027.3216666666667,1306.71875,-1676.3824999999997,-279.3970833333333,2025-03-25T13:00:00
2025-03-25,79,6177.8952,2025-03-25T13:10:00,2025-03-25T13:00:00,13:10:00,85,CB,7628.7445,13:10:00,85,CB,0.8663,13:10:00,85,CB,0.8636,1029.6492,1271.4574166666666,-1450.8492999999999,-241.80821666666657,2025-03-25T13:10:00
2025-03-25,80,6205.4488,2025-03-25T13:20:00,2025-03-25T13:10:00,13:20:00,85,CC,7577.8731,13:20:00,85,CC,0.8547,13:20:00,85,CC,0.8416,1034.2414666666666,1262.97885,-1372.4242999999997,-228.73738333333336,2025-03-25T13:20:00
2025-03-25,81,6239.76,2025-03-25T13:30:00,2025-03-25T13:20:00,13:30:00,85,CD,7692.675,13:30:00,85,CD,0.858,13:30:00,85,CD,0.8618,1039.96,1282.1125,-1452.915,-242.15249999999992,2025-03-25T13:30:00
2025-03-25,82,6109.9552,2025-03-25T13:40:00,2025-03-25T13:30:00,13:40:00,85,CE,7780.5615,13:40:00,85,CE,0.811,13:40:00,85,CE,0.8623,1018.3258666666667,1296.76025,-1670.6062999999995,-278.43438333333336,2025-03-25T13:40:00
2025-03-25,83,6099.5034,2025-03-25T13:50:00,2025-03-25T13:40:00,13:50:00,85,CF,7665.3864,13:50:00,85,CF,0.7975,13:50:00,85,CF,0.9026,1016.5839,1277.5644,-1565.8830000000007,-260.9805,2025-03-25T13:50:00
2025-03-25,84,6182.52,2025-03-25T14:00:00,2025-03-25T13:50:00,14:00:00,85,CG,7314.975,14:00:00,85,CG,0.851,14:00:00,85,CG,0.9754,1030.42,1219.1625000000001,-1132.455,-188.74250000000006,2025-03-25T14:00:00
2025-03-25,85,6068.4073,2025-03-25T14:10:00,2025-03-25T14:00:00,14:10:00,85,CH,6873.9404,14:10:00,85,CH,0.9191,14:10:00,85,CH,1.0002,1011.4012166666666,1145.6567333333335,-805.5331000000006,-134.25551666666684,2025-03-25T14:10:00
2025-03-25,86,6090.2759,2025-03-25T14:20:00,2025-03-25T14:10:00,14:20:00,85,CI,6624.3792,14:20:00,85,CI,0.9655,14:20:00,85,CI,0.9978,1015.0459833333333,1104.0632,-534.1033000000007,-89.01721666666674,2025-03-25T14:20:00
2025-03-25,87,6250.37,2025-03-25T14:30:00,2025-03-25T14:20:00,14:30:00,85,CJ,6448.5375,14:30:00,85,CJ,0.9997,14:30:00,85,CJ,1.0271,1041.7283333333332,1074.7562500000001,-198.16750000000047,-33.0279166666669,2025-03-25T14:30:00
2025-03-25,88,6193.9346,2025-03-25T14:40:00,2025-03-25T14:30:00,14:40:00,85,CK,5961.5298,14:40:00,85,CK,1.0267,14:40:00,85,CK,1.0906,1032.3224333333333,993.5883,232.40479999999934,38.73413333333326,2025-03-25T14:40:00
2025-03-25,89,6097.0917,2025-03-25T14:50:00,2025-03-25T14:40:00,14:50:00,85,CL,5432.0634,14:50:00,85,CL,0.8817,14:50:00,85,CL,0.9376,1016.18195,905.3439,665.0283,110.83805000000007,2025-03-25T14:50:00
2025-03-25,90,6114.23,2025-03-25T15:00:00,2025-03-25T14:50:00,15:00:00,85,CM,5098.725,15:00:00,85,CM,0.6794,15:00:00,85,CM,0.6694,1019.0383333333333,849.7875,1015.5049999999992,169.25083333333328,2025-03-25T15:00:00
2025-03-25,91,6198.6853,2025-03-25T15:10:00,2025-03-25T15:00:00,15:10:00,85,CN,4939.6516,15:10:00,85,CN,0.7206,15:10:00,85,CN,0.66,1033.1142166666666,823.2752666666667,1259.0337,209.83894999999995,2025-03-25T15:10:00
2025-03-25,92,6152.0544,2025-03-25T15:20:00,2025-03-25T15:10:00,15:20:00,85,CO,4696.0821,15:20:00,85,CO,0.7743,15:20:00,85,CO,0.7217,1025.3424,782.68035,1455.9723000000004,242.66205000000002,2025-03-25T15:20:00
2025-03-25,93,6036.85,2025-03-25T15:30:00,2025-03-25T15:20:00,15:30:00,85,CP,4320.75,15:30:00,85,CP,0.7519,15:30:00,85,CP,0.7308,1006.1416666666668,720.125,1716.1000000000004,286.01666666666677,2025-03-25T15:30:00
2025-03-25,94,6106.4619,2025-03-25T15:40:00,2025-03-25T15:30:00,15:40:00,85,CQ,4014.494,15:40:00,85,CQ,0.7895,15:40:00,85,CQ,0.7534,1017.74365,669.0823333333334,2091.9679,348.6613166666666,2025-03-25T15:40:00
2025-03-25,95,6197.7501,2025-03-25T15:50:00,2025-03-25T15:40:00,15:50:00,85,CR,3884.8658,15:50:00,85,CR,0.8131,15:50:00,85,CR,0.7823,1032.95835,647.4776333333333,2312.8843,385.4807166666668,2025-03-25T15:50:00
2025-03-25,96,6229.84,2025-03-25T16:00:00,2025-03-25T15:50:00,16:00:00,85,CS,3750.4125,16:00:00,85,CS,0.7993,16:00:00,85,CS,0.8055,1038.3066666666666,625.06875,2479.4275000000002,413.2379166666666,2025-03-25T16:00:00
2025-03-25,97,6260.6893,2025-03-25T16:10:00,2025-03-25T16:00:00,16:10:00,85,CT,3318.4934,16:10:00,85,CT,0.8143,16:10:00,85,CT,0.8271,1043.4482166666667,553.0822333333333,2942.1959,490.36598333333336,2025-03-25T16:10:00
2025-03-25,98,6159.3729,2025-03-25T16:20:00,2025-03-25T16:10:00,16:20:00,85,CU,2888.4074,16:20:00,85,CU,0.8566,16:20:00,85,CU,0.8519,1026.56215,481.4012333333333,3270.9655000000002,545.1609166666667,2025-03-25T16:20:00
2025-03-25,99,6074.12,2025-03-25T16:30:00,2025-03-25T16:20:00,16:30:00,85,CV,2586.4125,16:30:00,85,CV,0.9104,16:30:00,85,CV,0.8791,1012.3533333333334,431.06874999999997,3487.7075,581.2845833333333,2025-03-25T16:30:00
2025-03-25,100,6288.4515,2025-03-25T16:40:00,2025-03-25T16:30:00,16:40:00,85,CW,2265.8764,16:40:00,85,CW,0.959,16:40:00,85,CW,0.9024,1048.07525,377.6460666666667,4022.5751,670.4291833333334,2025-03-25T16:40:00
2025-03-25,101,6338.8279,2025-03-25T16:50:00,2025-03-25T16:40:00,16:50:00,85,CX,1979.8259,16:50:00,85,CX,0.9689,16:50:00,85,CX,0.9163,1056.4713166666668,329.9709833333333,4359.002,726.5003333333334,2025-03-25T16:50:00
2025-03-25,102,6154.02,2025-03-25T17:00:00,2025-03-25T16:50:00,17:00:00,85,CY,1733.925,17:00:00,85,CY,0.9573,17:00:00,85,CY,0.9264,1025.67,288.9875,4420.095,736.6825000000001,2025-03-25T17:00:00
2025-03-25,103,6108.9984,2025-03-25T17:10:00,2025-03-25T17:00:00,17:10:00,85,CZ,1452.058,17:10:00,85,CZ,0.9805,17:10:00,85,CZ,0.9462,1018.1664000000001,242.00966666666667,4656.9404,776.1567333333334,2025-03-25T17:10:00
2025-03-25,104,6049.4691,2025-03-25T17:20:00,2025-03-25T17:10:00,17:20:00,85,DA,1134.9398,17:20:00,85,DA,1.0293,17:20:00,85,DA,0.9742,1008.24485,189.15663333333336,4914.5293,819.0882166666667,2025-03-25T17:20:00
2025-03-25,105,6061.79,2025-03-25T17:30:00,2025-03-25T17:20:00,17:30:00,85,DB,817.275,17:30:00,85,DB,1.0652,17:30:00,85,DB,0.9862,1010.2983333333333,136.2125,5244.515,874.0858333333333,2025-03-25T17:30:00
