charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh,date,slot_id,interval_start,interval_end,active_issue_hour,price_method,price_issue_time,price_actual_yuan_per_kwh,price_forecast_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,load_forecast_kwh,pv_forecast_kwh,grid_original_kwh,grid_effective_kwh,price_yuan_per_kwh,original_cost_yuan,increase_cost_yuan,decrease_adjustment_yuan,contract_cost_yuan,emergency_cost_yuan,total_cost_yuan,price_midnight_yuan_per_kwh
833.3333333333334,0.0,0.0,21.97182075590547,21.97182075590547,0.0,7484.681909414901,8234.681909414901,2025-03-20,144,2025-03-20 23:50:00,2025-03-21 00:00:00,18,ols,2025-03-20 18:00:00,0.2794,0.3676605997624907,400.1666666666667,0.0,422.1384874225724,0.0,1255.4718207559056,1255.4718207559056,0.2794,350.77882671919997,0.0,-0.0,350.77882671919997,0.0,350.77882671919997,0.3706454548109374
0.0,514.6639666666666,0.0,0.0,0.0,0.0,9123.60275796722,8551.75390611537,2025-06-21,1,2025-06-21 00:00:00,2025-06-21 00:10:00,0,ols,2025-06-21 00:00:00,0.3564,0.3887011966747076,514.6639666666666,0.0,548.1673706492941,0.0,0.0,0.0,0.3564,0.0,0.0,-0.0,0.0,0.0,0.0,0.3887011966747076
0.0,533.34865,0.0,0.0,0.0,0.0,8551.75390611537,7959.144295004258,2025-06-21,2,2025-06-21 00:10:00,2025-06-21 00:20:00,0,ols,2025-06-21 00:00:00,0.3908,0.3779318687322399,533.34865,0.0,533.7440957531344,0.0,0.0,0.0,0.3908,0.0,0.0,-0.0,0.0,0.0,0.0,0.3779318687322399
0.0,566.91,0.0,0.0,0.0,0.0,7959.144295004258,7329.244295004259,2025-06-21,3,2025-06-21 00:20:00,2025-06-21 00:30:00,0,ols,2025-06-21 00:00:00,0.4598,0.38380365197835736,566.91,0.0,516.1181115193499,0.0,0.0,0.0,0.4598,0.0,0.0,-0.0,0.0,0.0,0.0,0.38380365197835736
0.0,510.58768333333336,0.0,0.0,0.0,0.0,7329.244295004259,6761.9246468561105,2025-06-21,4,2025-06-21 00:30:00,2025-06-21 00:40:00,0,ols,2025-06-21 00:00:00,0.409,0.3715941514447227,510.58768333333336,0.0,522.993737845903,0.0,0.0,0.0,0.409,0.0,0.0,-0.0,0.0,0.0,0.0,0.3715941514447227
56.41044841121084,0.0,0.0,0.0,0.0,0.0,6761.9246468561105,6812.6940504262,2025-06-21,5,2025-06-21 00:40:00,2025-06-21 00:50:00,0,ols,2025-06-21 00:00:00,0.3618,0.36295655769048746,470.04286666666667,0.0,526.4533150778775,0.0,526.4533150778775,526.4533150778775,0.3618,190.47080939517608,0.0,-0.0,190.47080939517608,0.0,190.47080939517608,0.36295655769048746
39.66257326287081,0.0,0.0,0.0,0.0,0.0,6812.6940504262,6848.390366362784,2025-06-21,6,2025-06-21 00:50:00,2025-06-21 01:00:00,0,ols,2025-06-21 00:00:00,0.3786,0.3656511516204261,480.56333333333333,0.0,520.2259065962041,0.0,520.2259065962041,520.2259065962041,0.3786,196.9575282373229,0.0,-0.0,196.9575282373229,0.0,196.9575282373229,0.3656511516204261
43.660578567294976,0.0,0.0,0.0,0.0,0.0,6848.390366362784,6887.68488707335,2025-06-21,7,2025-06-21 01:00:00,2025-06-21 01:10:00,0,ols,2025-06-21 00:00:00,0.3988,0.3646974835764426,478.3299333333334,0.0,521.9905119006283,0.0,521.9905119006283,521.9905119006283,0.3988,208.16981614597057,0.0,-0.0,208.16981614597057,0.0,208.16981614597057,0.3646974835764426
6.936684623877454,0.0,0.0,0.0,0.0,0.0,6887.68488707335,6893.9279032348395,2025-06-21,8,2025-06-21 01:10:00,2025-06-21 01:20:00,0,ols,2025-06-21 00:00:00,0.4164,0.3684916182737977,497.6381166666667,0.0,504.57480129054414,0.0,504.57480129054414,504.57480129054414,0.4164,210.10494725738258,0.0,-0.0,210.10494725738258,0.0,210.10494725738258,0.3684916182737977
0.0,527.3633333333333,0.0,0.0,0.0,0.0,6893.9279032348395,6307.968643975581,2025-06-21,9,2025-06-21 01:20:00,2025-06-21 01:30:00,0,ols,2025-06-21 00:00:00,0.4254,0.3815153580437879,527.3633333333333,0.0,484.0911596370474,0.0,0.0,0.0,0.4254,0.0,0.0,-0.0,0.0,0.0,0.0,0.3815153580437879
0.0,510.80761666666666,0.0,0.0,0.0,0.0,6307.968643975581,5740.404625457062,2025-06-21,10,2025-06-21 01:30:00,2025-06-21 01:40:00,0,ols,2025-06-21 00:00:00,0.4165,0.39317159306764526,510.80761666666666,0.0,501.37234667709487,0.0,0.0,0.0,0.4165,0.0,0.0,-0.0,0.0,0.0,0.0,0.39317159306764526
0.0,492.3409833333333,0.0,0.0,0.0,0.0,5740.404625457062,5193.359088420025,2025-06-21,11,2025-06-21 01:40:00,2025-06-21 01:50:00,0,ols,2025-06-21 00:00:00,0.4295,0.37688224185970903,492.3409833333333,0.0,482.0647613128047,0.0,0.0,0.0,0.4295,0.0,0.0,-0.0,0.0,0.0,0.0,0.37688224185970903
0.0,51.68989018685909,0.0,0.0,0.0,0.0,5193.359088420025,5135.925877101293,2025-06-21,12,2025-06-21 01:50:00,2025-06-21 02:00:00,0,ols,2025-06-21 00:00:00,0.4451,0.3618242550684765,499.1033333333333,0.0,447.4134431464742,0.0,447.4134431464742,447.4134431464742,0.4451,199.14372354449566,0.0,-0.0,199.14372354449566,0.0,199.14372354449566,0.3618242550684765
0.0,512.0669,0.0,0.0,0.0,0.0,5135.925877101293,4566.96265487907,2025-06-21,13,2025-06-21 02:00:00,2025-06-21 02:10:00,0,ols,2025-06-21 00:00:00,0.405,0.3998809567777075,512.0669,0.0,490.66620868642593,0.0,0.0,0.0,0.405,0.0,0.0,-0.0,0.0,0.0,0.0,0.3998809567777075
0.0,502.1835833333334,0.0,0.0,0.0,0.0,4566.96265487907,4008.980895619811,2025-06-21,14,2025-06-21 02:10:00,2025-06-21 02:20:00,0,ols,2025-06-21 00:00:00,0.3784,0.4009940821974286,502.1835833333334,0.0,499.73580764667804,0.0,0.0,0.0,0.3784,0.0,0.0,-0.0,0.0,0.0,0.0,0.4009940821974286
0.0,12.068736994603285,0.0,0.0,0.0,0.0,4008.980895619811,3995.5711878480292,2025-06-21,15,2025-06-21 02:20:00,2025-06-21 02:30:00,0,ols,2025-06-21 00:00:00,0.3917,0.35652101240754713,473.125,0.0,461.0562630053967,0.0,461.0562630053967,461.0562630053967,0.3917,180.5957382192139,0.0,-0.0,180.5957382192139,0.0,180.5957382192139,0.35652101240754713
13.564736836167185,0.0,0.0,0.0,0.0,0.0,3995.5711878480292,4007.7794510005797,2025-06-21,16,2025-06-21 02:30:00,2025-06-21 02:40:00,0,ols,2025-06-21 00:00:00,0.3964,0.3455736622877594,458.3199833333333,0.0,471.8847201695005,0.0,471.8847201695005,471.8847201695005,0.3964,187.05510307518998,0.0,-0.0,187.05510307518998,0.0,187.05510307518998,0.3455736622877594
1.6924093891484517,0.0,0.0,0.0,0.0,0.0,4007.7794510005797,4009.3026194508134,2025-06-21,17,2025-06-21 02:40:00,2025-06-21 02:50:00,0,ols,2025-06-21 00:00:00,0.3495,0.3301010304032869,470.09745,0.0,471.78985938914843,0.0,471.78985938914843,471.78985938914843,0.3495,164.89055585650738,0.0,-0.0,164.89055585650738,0.0,164.89055585650738,0.3301010304032869
0.0,40.6206987743422,0.0,0.0,0.0,0.0,4009.3026194508134,3964.1685097015443,2025-06-21,18,2025-06-21 02:50:00,2025-06-21 03:00:00,0,ols,2025-06-21 00:00:00,0.3048,0.3190162541072747,489.3733333333333,0.0,448.7526345589911,0.0,448.7526345589911,448.7526345589911,0.3048,136.77980301358048,0.0,-0.0,136.77980301358048,0.0,136.77980301358048,0.3190162541072747
0.0,28.840376878613256,0.0,0.0,0.0,0.0,3964.1685097015443,3932.123646503085,2025-06-21,19,2025-06-21 03:00:00,2025-06-21 03:10:00,0,ols,2025-06-21 00:00:00,0.3585,0.36653531727744243,486.69823333333335,0.00019999999999999998,457.8576564547201,0.0,457.8576564547201,457.8576564547201,0.3585,164.14196983901715,0.0,-0.0,164.14196983901715,0.0,164.14196983901715,0.36653531727744243
0.0,491.8388,0.0,0.0,0.0,0.0,3932.123646503085,3385.6360909475297,2025-06-21,20,2025-06-21 03:10:00,2025-06-21 03:20:00,0,ols,2025-06-21 00:00:00,0.4058,0.4003391632018703,491.8388,0.0,466.63219101842407,0.0,0.0,0.0,0.4058,0.0,0.0,-0.0,0.0,0.0,0.0,0.4003391632018703
0.0,496.2516666666667,0.0,0.0,0.0,0.0,3385.6360909475297,2834.245350206789,2025-06-21,21,2025-06-21 03:20:00,2025-06-21 03:30:00,0,ols,2025-06-21 00:00:00,0.4053,0.38894373155275913,496.2516666666667,0.0,465.5276949910321,0.0,0.0,0.0,0.4053,0.0,0.0,-0.0,0.0,0.0,0.0,0.38894373155275913
0.0,307.50737077324504,0.0,0.0,0.0,0.0,2834.245350206789,2492.5704937920727,2025-06-21,22,2025-06-21 03:30:00,2025-06-21 03:40:00,0,ols,2025-06-21 00:00:00,0.4087,0.36913565394067704,463.383,0.0026999999999999997,479.6589541034965,0.0,155.87292922675493,155.87292922675493,0.4087,63.705266174974746,0.0,-0.0,63.705266174974746,0.0,63.705266174974746,0.36913565394067704
35.2797747346458,0.0,0.0,0.0,0.0,0.0,2492.5704937920727,2524.322291053254,2025-06-21,23,2025-06-21 03:40:00,2025-06-21 03:50:00,0,ols,2025-06-21 00:00:00,0.3866,0.358402123084547,454.71765,0.0,489.9974247346458,0.0,489.9974247346458,489.9974247346458,0.3866,189.43300440241407,0.0,-0.0,189.43300440241407,0.0,189.43300440241407,0.358402123084547
0.0,2.1486952748722956,0.0,0.0,0.0,0.0,2524.322291053254,2521.9348518589513,2025-06-21,24,2025-06-21 03:50:00,2025-06-21 04:00:00,0,ols,2025-06-21 00:00:00,0.3566,0.352308060688046,477.0316666666667,0.0,474.8829713917944,0.0,474.8829713917944,474.8829713917944,0.3566,169.34326759831387,0.0,-0.0,169.34326759831387,0.0,169.34326759831387,0.352308060688046
0.0,37.58086509108364,0.0,0.0,0.0,0.0,2521.9348518589513,2480.1783350910805,2025-06-21,25,2025-06-21 04:00:00,2025-06-21 04:10:00,0,ols,2025-06-21 00:00:00,0.3708,0.3382847891084789,474.3197,0.03771666666666667,436.7978612978053,0.09674305555555555,436.7011182422497,436.7011182422497,0.3708,161.9287746442262,0.0,-0.0,161.9287746442262,0.0,161.9287746442262,0.3382847891084789
0.0,22.93854470481324,0.0,0.0,0.0,0.0,2480.1783350910805,2454.6910631968435,2025-06-21,26,2025-06-21 04:10:00,2025-06-21 04:20:00,0,ols,2025-06-21 00:00:00,0.3532,0.33547564553398596,458.1585,0.0,435.51018446185344,0.29022916666666665,435.21995529518676,435.21995529518676,0.3532,153.71968821025996,0.0,-0.0,153.71968821025996,0.0,153.71968821025996,0.33547564553398596
15.174703621292053,0.0,0.0,0.0,0.0,0.0,2454.6910631968435,2468.348296456006,2025-06-21,27,2025-06-21 04:20:00,2025-06-21 04:30:00,0,ols,2025-06-21 00:00:00,0.3096,0.3501551722687604,446.2183333333333,0.0,461.87675223240313,0.4837152777777778,461.39303695462536,461.39303695462536,0.3096,142.847284241152,0.0,-0.0,142.847284241152,0.0,142.847284241152,0.3501551722687604
6.578394229304763,0.0,0.0,0.0,0.0,0.0,2468.348296456006,2474.2688512623804,2025-06-21,28,2025-06-21 04:30:00,2025-06-21 04:40:00,0,ols,2025-06-21 00:00:00,0.3237,0.36528246908272677,443.47855,0.5252666666666667,450.20887895152697,0.6772013888888888,449.5316775626381,449.5316775626381,0.3237,145.51340402702596,0.0,-0.0,145.51340402702596,0.0,145.51340402702596,0.36528246908272677
0.0,12.534467337454885,0.0,0.0,0.0,0.0,2474.2688512623804,2460.341665331875,2025-06-21,29,2025-06-21 04:40:00,2025-06-21 04:50:00,0,ols,2025-06-21 00:00:00,0.3321,0.35717855442351903,450.38674999999995,0.0,438.72297016254504,0.8706875,437.85228266254506,437.85228266254506,0.3321,145.4107430722312,0.0,-0.0,145.4107430722312,0.0,145.4107430722312,0.35717855442351903
0.0,18.50440153485232,0.0,0.0,0.0,0.0,2460.341665331875,2439.781219182039,2025-06-21,30,2025-06-21 04:50:00,2025-06-21 05:00:00,0,ols,2025-06-21 00:00:00,0.3143,0.3327375935402781,455.3866666666667,1.2125000000000001,436.73393874292555,1.064173611111111,435.6697651318144,435.6697651318144,0.3143,136.93100718092927,0.0,-0.0,136.93100718092927,0.0,136.93100718092927,0.3327375935402781
0.0,20.099623519911177,0.0,0.0,0.0,0.0,2439.781219182039,2417.4483041599156,2025-06-21,31,2025-06-21 05:00:00,2025-06-21 05:10:00,0,ols,2025-06-21 00:00:00,0.3191,0.3246862567522669,444.1196333333333,19.460916666666666,417.55995842453325,13.000865277777777,404.55909314675546,404.55909314675546,0.3191,129.09480662312967,0.0,-0.0,129.09480662312967,0.0,129.09480662312967,0.3246862567522669
3.2406570681823155,0.0,0.0,0.0,0.0,0.0,2417.4483041599156,2420.36489552128,2025-06-21,32,2025-06-21 05:10:00,2025-06-21 05:20:00,0,ols,2025-06-21 00:00:00,0.3488,0.33801316785185553,434.4785,43.99505,430.40486956818233,36.68076249999999,393.7241070681823,393.7241070681823,0.3488,137.330968545382,0.0,-0.0,137.330968545382,0.0,137.330968545382,0.33801316785185553
37.94037455326162,0.0,0.0,0.0,0.0,0.0,2420.36489552128,2454.511232619215,2025-06-21,33,2025-06-21 05:20:00,2025-06-21 05:30:00,0,ols,2025-06-21 00:00:00,0.3395,0.3336366732361246,440.35833333333335,69.5125,469.1468676088172,60.360659722222216,408.786207886595,408.786207886595,0.3395,138.782917577499,0.0,-0.0,138.782917577499,0.0,138.782917577499,0.3336366732361246
833.3333333333334,0.0,0.0,29.14978392303385,29.14978392303385,0.0,2454.511232619215,3204.511232619215,2025-06-21,34,2025-06-21 05:30:00,2025-06-21 05:40:00,0,ols,2025-06-21 00:00:00,0.2621,0.2966818781243653,457.51068333333336,97.93268333333333,472.7683408674783,84.04055694444445,1222.0611172563672,1222.0611172563672,0.2621,320.30221883289386,0.0,-0.0,320.30221883289386,0.0,320.30221883289386,0.2966818781243653
0.0,337.0349166666666,0.0,0.0,0.0,0.0,3204.511232619215,2830.0279918784745,2025-06-21,35,2025-06-21 05:40:00,2025-06-21 05:50:00,0,ols,2025-06-21 00:00:00,0.4169,0.44192970479421356,459.67366666666663,122.63875,459.8187537524208,107.72045416666667,0.0,0.0,0.4169,0.0,0.0,-0.0,0.0,0.0,0.0,0.44192970479421356
0.0,308.49,0.0,0.0,0.0,0.0,2830.0279918784745,2487.261325211808,2025-06-21,36,2025-06-21 05:50:00,2025-06-21 06:00:00,0,ols,2025-06-21 00:00:00,0.7087,0.6996945985002054,456.94,148.45000000000002,458.40405159822404,131.40035138888888,0.0,0.0,0.7087,0.0,0.0,-0.0,0.0,0.0,0.0,0.6996945985002054
0.0,291.9625,0.0,0.0,0.0,0.0,2487.261325211808,2162.8585474340302,2025-06-21,37,2025-06-21 06:00:00,2025-06-21 06:10:00,6,ols,2025-06-21 06:00:00,0.7158,0.7541038754874572,481.45506666666665,189.49256666666668,473.6819230320887,168.92799027777778,0.0,0.0,0.7158,0.0,0.0,-0.0,0.0,0.0,0.0,0.7536867649279295
0.0,246.47136666666668,0.0,0.0,0.0,0.0,2162.8585474340302,1889.0014733599562,2025-06-21,38,2025-06-21 06:10:00,2025-06-21 06:20:00,6,ols,2025-06-21 06:00:00,0.6144,0.6722586667768319,488.7051666666667,242.2338,465.99767543152853,220.30337083333333,0.0,0.0,0.6144,0.0,0.0,-0.0,0.0,0.0,0.0,0.6719157740957711
0.0,166.35125000000005,0.0,0.0,0.0,0.0,1889.0014733599562,1704.1667511377339,2025-06-21,39,2025-06-21 06:20:00,2025-06-21 06:30:00,6,ols,2025-06-21 06:00:00,0.5732,0.5838277652364957,460.67,294.31874999999997,438.0086477651955,271.6787513888889,0.0,0.0,0.5732,0.0,0.0,-0.0,0.0,0.0,0.0,0.5835625553332958
0.0,97.38518333333332,0.0,0.0,0.0,0.0,1704.1667511377339,1595.9609918784747,2025-06-21,40,2025-06-21 06:30:00,2025-06-21 06:40:00,6,ols,2025-06-21 06:00:00,0.586,0.5620031100966355,434.43561666666665,337.05043333333333,437.1702629933772,323.0541319444444,0.0,0.0,0.586,0.0,0.0,-0.0,0.0,0.0,0.0,0.5617682622854703
0.0,86.21210000000002,0.0,0.0,0.0,0.0,1595.9609918784747,1500.1697696562524,2025-06-21,41,2025-06-21 06:40:00,2025-06-21 06:50:00,6,ols,2025-06-21 06:00:00,0.6004,0.6062981632301822,477.9608166666667,391.74871666666667,475.2815807188668,374.42951249999993,0.0,0.0,0.6004,0.0,0.0,-0.0,0.0,0.0,0.0,0.6060522392497797
0.0,100.8366666666667,0.0,0.0,0.0,0.0,1500.1697696562524,1388.1290289155115,2025-06-21,42,2025-06-21 06:50:00,2025-06-21 07:00:00,6,ols,2025-06-21 06:00:00,0.5991,0.6485312380426393,550.7116666666667,449.875,525.551744306038,425.80489305555557,0.0,0.0,0.5991,0.0,0.0,-0.0,0.0,0.0,0.0,0.6482759674916853
0.0,63.282299999999964,0.0,0.0,0.0,0.0,1388.1290289155115,1317.8153622488448,2025-06-21,43,2025-06-21 07:00:00,2025-06-21 07:10:00,6,ols,2025-06-21 06:00:00,0.598,0.613229503901706,542.3861499999999,479.10384999999997,544.6115108898315,468.99490972222225,0.0,0.0,0.598,0.0,0.0,-0.0,0.0,0.0,0.0,0.6130089714945441
0.0,21.927683333333334,0.0,0.0,0.0,0.0,1317.8153622488448,1293.4512696562522,2025-06-21,44,2025-06-21 07:10:00,2025-06-21 07:20:00,6,ols,2025-06-21 06:00:00,0.5678,0.589840595257617,522.9324666666666,501.0047833333333,539.1937409732561,503.99956249999997,0.0,0.0,0.5678,0.0,0.0,-0.0,0.0,0.0,0.0,0.5896471815131846
8.33958333333328,0.0,0.0,0.0,0.0,0.0,1293.4512696562522,1300.9568946562522,2025-06-21,45,2025-06-21 07:20:00,2025-06-21 07:30:00,6,ols,2025-06-21 06:00:00,0.5032,0.5796871377238103,529.1416666666667,537.4812499999999,530.2303106512974,539.0042152777778,0.0,0.0,0.5032,0.0,0.0,-0.0,0.0,0.0,0.0,0.5795121817795913
62.96678333333341,0.0,0.0,0.0,0.0,0.0,1300.9568946562522,1357.6269996562523,2025-06-21,46,2025-06-21 07:30:00,2025-06-21 07:40:00,6,ols,2025-06-21 06:00:00,0.4634,0.5209099304973345,526.62105,589.5878333333334,532.92252438573,574.0088680555556,0.0,0.0,0.4634,0.0,0.0,-0.0,0.0,0.0,0.0,0.5207789835834424
116.30371666666667,0.0,0.0,0.0,0.0,0.0,1357.6269996562523,1462.3003446562523,2025-06-21,47,2025-06-21 07:40:00,2025-06-21 07:50:00,6,ols,2025-06-21 06:00:00,0.6087,0.6053864547434185,514.59605,630.8997666666667,534.9079013423324,609.0135208333334,0.0,0.0,0.6087,0.0,0.0,-0.0,0.0,0.0,0.0,0.6052103554908107
156.8441666666667,0.0,0.0,0.0,0.0,0.0,1462.3003446562523,1603.4600946562523,2025-06-21,48,2025-06-21 07:50:00,2025-06-21 08:00:00,6,ols,2025-06-21 06:00:00,0.8359,0.7930182356920102,510.3933333333334,667.2375000000001,534.5248909262978,644.0181736111111,0.0,0.0,0.8359,0.0,0.0,-0.0,0.0,0.0,0.0,0.7927329908620956
195.4521166666666,0.0,0.0,0.0,0.0,0.0,1603.4600946562523,1779.3669996562521,2025-06-21,49,2025-06-21 08:00:00,2025-06-21 08:10:00,6,ols,2025-06-21 06:00:00,0.8537,0.8292343452566776,527.0032833333333,722.4553999999999,540.8160407378639,672.2467333333334,0.0,0.0,0.8537,0.0,0.0,-0.0,0.0,0.0,0.0,0.8289303600900467
213.46854999999994,0.0,0.0,0.0,0.0,0.0,1779.3669996562521,1971.4886946562522,2025-06-21,50,2025-06-21 08:10:00,2025-06-21 08:20:00,6,ols,2025-06-21 06:00:00,0.7708,0.7855245986520165,526.8320333333334,740.3005833333333,536.3563744549227,693.6992,0.0,0.0,0.7708,0.0,0.0,-0.0,0.0,0.0,0.0,0.7852533582345343
220.1849999999999,0.0,0.0,0.0,0.0,0.0,1971.4886946562522,2169.655194656252,2025-06-21,51,2025-06-21 08:20:00,2025-06-21 08:30:00,6,ols,2025-06-21 06:00:00,0.7264,0.7545945431837382,506.26500000000004,726.4499999999999,522.9241025932259,715.1516666666666,0.0,0.0,0.7264,0.0,0.0,-0.0,0.0,0.0,0.0,0.7543482097284523
241.48293333333334,0.0,0.0,0.0,0.0,0.0,2169.655194656252,2386.9898346562522,2025-06-21,52,2025-06-21 08:30:00,2025-06-21 08:40:00,6,ols,2025-06-21 06:00:00,0.7632,0.759304623505328,505.16623333333337,746.6491666666667,526.4198278446803,736.6041333333333,0.0,0.0,0.7632,0.0,0.0,-0.0,0.0,0.0,0.0,0.7590535252846545
229.7629333333333,0.0,0.0,0.0,0.0,0.0,2386.9898346562522,2593.776474656252,2025-06-21,53,2025-06-21 08:40:00,2025-06-21 08:50:00,6,ols,2025-06-21 06:00:00,0.8305,0.7933562545473806,548.3231666666667,778.0861,563.7164608606718,758.0565999999999,0.0,0.0,0.8305,0.0,0.0,-0.0,0.0,0.0,0.0,0.7930815114557114
182.57583333333332,0.0,0.0,0.0,0.0,0.0,2593.776474656252,2758.094724656252,2025-06-21,54,2025-06-21 08:50:00,2025-06-21 09:00:00,6,ols,2025-06-21 06:00:00,0.8764,0.8042630533833179,608.4366666666666,791.0124999999999,615.8530376270033,779.5090666666666,0.0,0.0,0.8764,0.0,0.0,-0.0,0.0,0.0,0.0,0.8039822992199026
160.17538333333334,0.0,0.0,0.0,0.0,0.0,2758.094724656252,2902.252569656252,2025-06-21,55,2025-06-21 09:00:00,2025-06-21 09:10:00,6,ols,2025-06-21 06:00:00,0.8731,0.7470888682134833,630.9835166666667,791.1589,642.1433448631116,815.0360527777779,0.0,0.0,0.8731,0.0,0.0,-0.0,0.0,0.0,0.0,0.746844063467101
214.96996666666666,0.0,0.0,0.0,0.0,0.0,2902.252569656252,3095.725539656252,2025-06-21,56,2025-06-21 09:10:00,2025-06-21 09:20:00,6,ols,2025-06-21 06:00:00,0.8073,0.7579476124708731,641.60305,856.5730166666667,647.766598033343,864.6375583333332,0.0,0.0,0.8073,0.0,0.0,-0.0,0.0,0.0,0.0,0.7576898121268117
328.2854166666667,0.0,0.0,0.0,0.0,0.0,3095.725539656252,3391.182414656252,2025-06-21,57,2025-06-21 09:20:00,2025-06-21 09:30:00,6,ols,2025-06-21 06:00:00,0.7234,0.8206488549830299,637.4333333333333,965.71875,640.6828145385562,914.2390638888888,0.0,0.0,0.7234,0.0,0.0,-0.0,0.0,0.0,0.0,0.8203424924820744
421.11823333333336,0.0,0.0,0.0,0.0,0.0,3391.182414656252,3770.188824656252,2025-06-21,58,2025-06-21 09:30:00,2025-06-21 09:40:00,6,ols,2025-06-21 06:00:00,0.6977,0.7824564387422782,597.0597666666666,1018.178,624.34857897674,963.8405694444444,0.0,0.0,0.6977,0.0,0.0,-0.0,0.0,0.0,0.0,0.7821704233216834
449.5261833333333,0.0,0.0,0.0,0.0,0.0,3770.188824656252,4174.762389656252,2025-06-21,59,2025-06-21 09:40:00,2025-06-21 09:50:00,6,ols,2025-06-21 06:00:00,0.7164,0.7313905054518857,614.65745,1064.1836333333333,619.6784781257456,1013.4420749999999,0.0,0.0,0.7164,0.0,0.0,-0.0,0.0,0.0,0.0,0.7311328049037784
440.5662500000002,0.0,0.0,0.0,0.0,0.0,4174.762389656252,4571.272014656252,2025-06-21,60,2025-06-21 09:50:00,2025-06-21 10:00:00,6,ols,2025-06-21 06:00:00,0.7212,0.7344617180111821,666.6899999999999,1107.2562500000001,635.3468395048714,1063.0435805555555,0.0,0.0,0.7212,0.0,0.0,-0.0,0.0,0.0,0.0,0.7341932600608426
460.6308666666665,0.0,0.0,0.0,0.0,0.0,4571.272014656252,4985.839794656253,2025-06-21,61,2025-06-21 10:00:00,2025-06-21 10:10:00,6,ols,2025-06-21 06:00:00,0.6702,0.7618964941616373,637.6840166666667,1098.3148833333332,656.4105472516372,1095.9460277777778,0.0,0.0,0.6702,0.0,0.0,-0.0,0.0,0.0,0.0,0.7615981873121481
489.0171333333334,0.0,0.0,0.0,0.0,0.0,4985.839794656253,5425.955214656253,2025-06-21,62,2025-06-21 10:10:00,2025-06-21 10:20:00,6,ols,2025-06-21 06:00:00,0.6649,0.7373526278993771,626.9162666666667,1115.9334000000001,643.158202116776,1112.1494166666666,0.0,0.0,0.6649,0.0,0.0,-0.0,0.0,0.0,0.0,0.7370615744039349
516.5129166666667,0.0,0.0,0.0,0.0,0.0,5425.955214656253,5890.816839656252,2025-06-21,63,2025-06-21 10:20:00,2025-06-21 10:30:00,6,ols,2025-06-21 06:00:00,0.7152,0.6971411343509384,650.3183333333333,1166.83125,615.4947707510047,1128.3528055555555,0.0,0.0,0.7152,0.0,0.0,-0.0,0.0,0.0,0.0,0.6968704374037259
561.1812333333334,0.0,0.0,0.0,0.0,0.0,5890.816839656252,6395.879949656252,2025-06-21,64,2025-06-21 10:30:00,2025-06-21 10:40:00,6,ols,2025-06-21 06:00:00,0.7053,0.7219907145611986,621.1255833333333,1182.3068166666667,631.2476311865798,1144.5561944444444,0.0,0.0,0.7053,0.0,0.0,-0.0,0.0,0.0,0.0,0.721694190007294
612.9263166666668,0.0,0.0,0.0,0.0,0.0,6395.879949656252,6947.513634656252,2025-06-21,65,2025-06-21 10:40:00,2025-06-21 10:50:00,6,ols,2025-06-21 06:00:00,0.5367,0.59397368757858,594.26015,1207.1864666666668,639.872875643053,1160.7595833333332,0.0,0.0,0.5367,0.0,0.0,-0.0,0.0,0.0,0.0,0.5937480034440312
620.1483333333334,0.0,0.0,0.0,0.0,0.0,6947.513634656252,7505.647134656252,2025-06-21,66,2025-06-21 10:50:00,2025-06-21 11:00:00,6,ols,2025-06-21 06:00:00,0.3314,0.3691239726481346,613.2016666666667,1233.3500000000001,618.490672786106,1176.9629722222223,0.0,0.0,0.3314,0.0,0.0,-0.0,0.0,0.0,0.0,0.3690327582954655
560.1608333333334,0.0,0.0,0.0,0.0,0.0,7505.647134656252,8009.7918846562525,2025-06-21,67,2025-06-21 11:00:00,2025-06-21 11:10:00,6,ols,2025-06-21 06:00:00,0.3161,0.3432872943459009,657.6027666666666,1217.7636,598.2076752301878,1189.0891597222223,0.0,0.0,0.3161,0.0,0.0,-0.0,0.0,0.0,0.0,0.3432041202091711
647.0425166666666,0.0,0.0,0.0,0.0,0.0,8009.7918846562525,8592.130149656252,2025-06-21,68,2025-06-21 11:10:00,2025-06-21 11:20:00,6,ols,2025-06-21 06:00:00,0.2901,0.3785975672094195,650.1067166666667,1297.1492333333333,602.8429947249109,1197.1381458333333,0.0,0.0,0.2901,0.0,0.0,-0.0,0.0,0.0,0.0,0.3784830354187535
807.4108333333335,0.0,0.0,0.0,0.0,0.0,8592.130149656252,9318.799899656253,2025-06-21,69,2025-06-21 11:20:00,2025-06-21 11:30:00,6,ols,2025-06-21 06:00:00,0.2072,0.38166415617728877,607.6266666666667,1415.0375000000001,623.7148032360827,1205.1871319444444,0.0,0.0,0.2072,0.0,0.0,-0.0,0.0,0.0,0.0,0.3815386255242961
