date,interval_start,interval_end,emergency_kwh
2025-03-30,2025-03-30 17:30:00,2025-03-30 17:40:00,83.51410867027016
2025-03-30,2025-03-30 17:40:00,2025-03-30 17:50:00,70.71794628152247
2025-03-30,2025-03-30 17:50:00,2025-03-30 18:00:00,16.58080924488138
2025-03-30,2025-03-30 18:00:00,2025-03-30 18:10:00,87.46716621700091
2025-03-30,2025-03-30 18:10:00,2025-03-30 18:20:00,112.53260068735176
2025-03-30,2025-03-30 18:20:00,2025-03-30 18:30:00,50.98381254267929
2025-03-30,2025-03-30 18:30:00,2025-03-30 18:40:00,22.813594196910458
2025-03-30,2025-03-30 19:00:00,2025-03-30 19:10:00,16.851278708744758
2025-03-30,2025-03-30 19:10:00,2025-03-30 19:20:00,10.673372849410725
2025-03-30,2025-03-30 20:00:00,2025-03-30 20:10:00,4.963396632141098
2025-03-30,2025-03-30 20:30:00,2025-03-30 20:40:00,2.0689186697325113
2025-03-30,2025-03-30 21:10:00,2025-03-30 21:20:00,26.426324106085417
2025-03-30,2025-03-30 21:20:00,2025-03-30 21:30:00,0.8261602258340872
2025-03-30,2025-03-30 21:30:00,2025-03-30 21:40:00,3.549168172931445
2025-03-30,2025-03-30 22:10:00,2025-03-30 22:20:00,22.48311098992599
2025-03-30,2025-03-30 22:40:00,2025-03-30 22:50:00,7.612071189027688
2025-03-30,2025-03-30 22:50:00,2025-03-30 23:00:00,13.064290310196498
2025-03-30,2025-03-30 23:00:00,2025-03-30 23:10:00,4.550407033754595
2025-03-30,2025-03-30 23:10:00,2025-03-30 23:20:00,24.50477514011186
2025-03-30,2025-03-30 23:20:00,2025-03-30 23:30:00,55.26392945086263
2025-03-30,2025-03-30 23:30:00,2025-03-30 23:40:00,37.471451352424765
2025-03-30,2025-03-30 23:40:00,2025-03-30 23:50:00,26.535173093940102
2025-03-30,2025-03-30 23:50:00,2025-03-31 00:00:00,33.06846110798551
2025-03-31,2025-03-31 00:00:00,2025-03-31 00:10:00,6.443158412485673
2025-03-31,2025-03-31 00:10:00,2025-03-31 00:20:00,19.588239804112618
2025-03-31,2025-03-31 00:20:00,2025-03-31 00:30:00,47.530403716554815
2025-03-31,2025-03-31 00:30:00,2025-03-31 00:40:00,24.332166701459187
2025-03-31,2025-03-31 00:40:00,2025-03-31 00:50:00,19.70358317349212
2025-03-31,2025-03-31 00:50:00,2025-03-31 01:00:00,38.11875278026946
2025-03-31,2025-03-31 01:00:00,2025-03-31 01:10:00,12.591548446280058
2025-03-31,2025-03-31 01:30:00,2025-03-31 01:40:00,17.24186247039995
2025-03-31,2025-03-31 01:40:00,2025-03-31 01:50:00,23.602643114927787
2025-03-31,2025-03-31 01:50:00,2025-03-31 02:00:00,12.975479391863473
2025-03-31,2025-03-31 02:00:00,2025-03-31 02:10:00,16.428512536187895
2025-03-31,2025-03-31 02:10:00,2025-03-31 02:20:00,7.5598409464250835
2025-03-31,2025-03-31 02:30:00,2025-03-31 02:40:00,10.847968273383572
2025-03-31,2025-03-31 02:40:00,2025-03-31 02:50:00,12.439105350837167
2025-03-31,2025-03-31 04:00:00,2025-03-31 04:10:00,10.600956492283558
2025-03-31,2025-03-31 04:30:00,2025-03-31 04:40:00,4.721408303069552
2025-03-31,2025-03-31 04:40:00,2025-03-31 04:50:00,50.19161315052372
2025-03-31,2025-03-31 04:50:00,2025-03-31 05:00:00,26.285693058157108
2025-03-31,2025-03-31 05:20:00,2025-03-31 05:30:00,50.79638573129762
2025-03-31,2025-03-31 05:30:00,2025-03-31 05:40:00,79.58930491803903
2025-03-31,2025-03-31 05:40:00,2025-03-31 05:50:00,103.94805565988179
2025-03-31,2025-03-31 05:50:00,2025-03-31 06:00:00,105.84018370175227
2025-03-31,2025-03-31 06:00:00,2025-03-31 06:10:00,43.00155037389118
2025-03-31,2025-03-31 06:10:00,2025-03-31 06:20:00,15.38920278914486
2025-03-31,2025-03-31 06:20:00,2025-03-31 06:30:00,27.121210927178367
2025-03-31,2025-03-31 14:00:00,2025-03-31 14:10:00,16.421699999999987
2025-03-31,2025-03-31 14:10:00,2025-03-31 14:20:00,24.847200000000043
2025-03-31,2025-03-31 14:20:00,2025-03-31 14:30:00,40.85166666666669
2025-03-31,2025-03-31 14:30:00,2025-03-31 14:40:00,108.44523871067986
2025-03-31,2025-03-31 14:40:00,2025-03-31 14:50:00,95.08837147013253
2025-03-31,2025-03-31 14:50:00,2025-03-31 15:00:00,11.38619164811405
2025-03-31,2025-03-31 15:00:00,2025-03-31 15:10:00,38.20226668997316
2025-03-31,2025-03-31 15:10:00,2025-03-31 15:20:00,19.73156437454236
2025-03-31,2025-03-31 15:40:00,2025-03-31 15:50:00,14.897202847817425
2025-03-31,2025-03-31 16:20:00,2025-03-31 16:30:00,3.809678096890707
2025-03-31,2025-03-31 16:30:00,2025-03-31 16:40:00,43.31075435394678
2025-03-31,2025-03-31 16:40:00,2025-03-31 16:50:00,64.86565193032686
2025-03-31,2025-03-31 16:50:00,2025-03-31 17:00:00,59.58200870741507
2025-03-31,2025-03-31 17:00:00,2025-03-31 17:10:00,35.86184759689445
2025-03-31,2025-03-31 17:10:00,2025-03-31 17:20:00,25.14693716787417
2025-03-31,2025-03-31 17:20:00,2025-03-31 17:30:00,41.821161815953474
2025-03-31,2025-03-31 17:30:00,2025-03-31 17:40:00,70.87501209410107
2025-03-31,2025-03-31 17:40:00,2025-03-31 17:50:00,72.72500460095591
2025-03-31,2025-03-31 17:50:00,2025-03-31 18:00:00,52.50881635570829
2025-03-31,2025-03-31 18:00:00,2025-03-31 18:10:00,49.68441798044739
2025-03-31,2025-03-31 18:10:00,2025-03-31 18:20:00,38.580869798091044
2025-03-31,2025-03-31 18:20:00,2025-03-31 18:30:00,18.304075090642755
2025-03-31,2025-03-31 18:30:00,2025-03-31 18:40:00,8.241797326985079
2025-03-31,2025-03-31 18:40:00,2025-03-31 18:50:00,9.106377379626679
2025-03-31,2025-03-31 18:50:00,2025-03-31 19:00:00,1.2866411992133635
2025-03-31,2025-03-31 19:20:00,2025-03-31 19:30:00,27.811654183909468
2025-03-31,2025-03-31 19:30:00,2025-03-31 19:40:00,26.082032815775506
2025-03-31,2025-03-31 19:40:00,2025-03-31 19:50:00,13.213435581684962
2025-03-31,2025-03-31 19:50:00,2025-03-31 20:00:00,13.342155136225983
2025-03-31,2025-03-31 20:00:00,2025-03-31 20:10:00,20.25037063501611
2025-03-31,2025-03-31 20:10:00,2025-03-31 20:20:00,23.030477000593464
2025-03-31,2025-03-31 20:20:00,2025-03-31 20:30:00,4.805286159987304
2025-03-31,2025-03-31 20:50:00,2025-03-31 21:00:00,36.74505408876098
2025-03-31,2025-03-31 21:00:00,2025-03-31 21:10:00,5.861198651065138
2025-03-31,2025-03-31 21:20:00,2025-03-31 21:30:00,28.05812507572682
2025-03-31,2025-03-31 21:30:00,2025-03-31 21:40:00,17.196906656843453
2025-03-31,2025-03-31 21:40:00,2025-03-31 21:50:00,8.821781245891088
2025-03-31,2025-03-31 21:50:00,2025-03-31 22:00:00,13.426793741054553
2025-03-31,2025-03-31 22:30:00,2025-03-31 22:40:00,14.260151226055086
2025-03-31,2025-03-31 22:40:00,2025-03-31 22:50:00,11.665992616092922
2025-03-31,2025-03-31 23:10:00,2025-03-31 23:20:00,23.16466666194856
2025-03-31,2025-03-31 23:20:00,2025-03-31 23:30:00,69.75773301696859
2025-03-31,2025-03-31 23:50:00,2025-04-01 00:00:00,3.3300684020076687
2025-04-01,2025-04-01 00:00:00,2025-04-01 00:10:00,15.678101919170444
2025-04-01,2025-04-01 00:10:00,2025-04-01 00:20:00,6.3006872852179185
2025-04-01,2025-04-01 00:30:00,2025-04-01 00:40:00,24.158836207483546
2025-04-01,2025-04-01 00:40:00,2025-04-01 00:50:00,20.17788878665681
2025-04-01,2025-04-01 01:00:00,2025-04-01 01:10:00,19.67845465400785
2025-04-01,2025-04-01 01:10:00,2025-04-01 01:20:00,49.467206103026456
2025-04-01,2025-04-01 01:20:00,2025-04-01 01:30:00,25.493659454646377
2025-04-01,2025-04-01 01:50:00,2025-04-01 02:00:00,20.481866586337446
2025-04-01,2025-04-01 02:00:00,2025-04-01 02:10:00,7.874513064821144
2025-04-01,2025-04-01 02:10:00,2025-04-01 02:20:00,18.966595129856046
2025-04-01,2025-04-01 02:20:00,2025-04-01 02:30:00,54.46664133178422
2025-04-01,2025-04-01 02:30:00,2025-04-01 02:40:00,35.94240215513116
2025-04-01,2025-04-01 02:40:00,2025-04-01 02:50:00,31.679369942328094
2025-04-01,2025-04-01 02:50:00,2025-04-01 03:00:00,36.078562629714725
2025-04-01,2025-04-01 03:20:00,2025-04-01 03:30:00,56.88387491675087
2025-04-01,2025-04-01 03:30:00,2025-04-01 03:40:00,29.727832112026704
2025-04-01,2025-04-01 04:10:00,2025-04-01 04:20:00,9.542795688710157
2025-04-01,2025-04-01 04:20:00,2025-04-01 04:30:00,38.33841641250808
2025-04-01,2025-04-01 04:30:00,2025-04-01 04:40:00,33.90339860935171
2025-04-01,2025-04-01 04:40:00,2025-04-01 04:50:00,37.029201335385665
2025-04-01,2025-04-01 04:50:00,2025-04-01 05:00:00,50.818931470529606
2025-04-01,2025-04-01 05:00:00,2025-04-01 05:10:00,46.614974271216056
2025-04-01,2025-04-01 05:10:00,2025-04-01 05:20:00,41.646074558181
2025-04-01,2025-04-01 05:20:00,2025-04-01 05:30:00,58.32091245575111
2025-04-01,2025-04-01 05:30:00,2025-04-01 05:40:00,96.00246406019073
2025-04-01,2025-04-01 05:40:00,2025-04-01 05:50:00,93.74551301248368
2025-04-01,2025-04-01 05:50:00,2025-04-01 06:00:00,60.60453248407089
2025-04-01,2025-04-01 06:00:00,2025-04-01 06:10:00,72.22023540836665
2025-04-01,2025-04-01 06:10:00,2025-04-01 06:20:00,42.461909254637135
2025-04-01,2025-04-01 09:20:00,2025-04-01 09:30:00,36.35201243794859
2025-04-01,2025-04-01 09:30:00,2025-04-01 09:40:00,20.419302068072056
2025-04-01,2025-04-01 09:40:00,2025-04-01 09:50:00,36.899966666666614
2025-04-01,2025-04-01 09:50:00,2025-04-01 10:00:00,57.27666666666687
2025-04-01,2025-04-01 14:30:00,2025-04-01 14:40:00,29.13073853530068
2025-04-01,2025-04-01 14:40:00,2025-04-01 14:50:00,34.375678979275335
2025-04-01,2025-04-01 15:20:00,2025-04-01 15:30:00,4.062331515280448
2025-04-01,2025-04-01 16:10:00,2025-04-01 16:20:00,0.07079480608263111
2025-04-01,2025-04-01 16:20:00,2025-04-01 16:30:00,10.739253224816594
2025-04-01,2025-04-01 16:50:00,2025-04-01 17:00:00,11.79404793617357
2025-04-01,2025-04-01 17:00:00,2025-04-01 17:10:00,45.71140394421161
2025-04-01,2025-04-01 17:10:00,2025-04-01 17:20:00,47.55395360470163
2025-04-01,2025-04-01 17:20:00,2025-04-01 17:30:00,52.248604202777415
2025-04-01,2025-04-01 17:30:00,2025-04-01 17:40:00,86.4765242644703
2025-04-01,2025-04-01 17:40:00,2025-04-01 17:50:00,119.21035702567485
2025-04-01,2025-04-01 17:50:00,2025-04-01 18:00:00,122.64671495365121
2025-04-01,2025-04-01 18:00:00,2025-04-01 18:10:00,93.86088267285174
2025-04-01,2025-04-01 18:10:00,2025-04-01 18:20:00,55.61654442168174
2025-04-01,2025-04-01 18:20:00,2025-04-01 18:30:00,28.577747499781026
2025-04-01,2025-04-01 18:30:00,2025-04-01 18:40:00,5.008966026663643
2025-04-01,2025-04-01 19:00:00,2025-04-01 19:10:00,20.05013531830548
2025-04-01,2025-04-01 19:30:00,2025-04-01 19:40:00,8.399317454227685
2025-04-01,2025-04-01 19:40:00,2025-04-01 19:50:00,2.3629329890312647
2025-04-01,2025-04-01 20:00:00,2025-04-01 20:10:00,27.382351847251698
2025-04-01,2025-04-01 20:10:00,2025-04-01 20:20:00,38.19883835144651
2025-04-01,2025-04-01 20:30:00,2025-04-01 20:40:00,21.598627907571426
2025-04-01,2025-04-01 20:40:00,2025-04-01 20:50:00,34.644790683955534
2025-04-01,2025-04-01 21:30:00,2025-04-01 21:40:00,48.65688437779454
2025-04-01,2025-04-01 21:40:00,2025-04-01 21:50:00,41.63184760888748
2025-04-01,2025-04-01 22:50:00,2025-04-01 23:00:00,35.92813494921006
2025-04-01,2025-04-01 23:00:00,2025-04-01 23:10:00,23.03415212075629
2025-04-01,2025-04-01 23:20:00,2025-04-01 23:30:00,2.1626082179866444
2025-04-01,2025-04-01 23:30:00,2025-04-01 23:40:00,16.30458610186463
2025-04-01,2025-04-01 23:40:00,2025-04-01 23:50:00,26.449499228570062
2025-04-01,2025-04-01 23:50:00,2025-04-02 00:00:00,41.445355466533556
2025-04-02,2025-04-02 00:00:00,2025-04-02 00:10:00,46.28448062204552
2025-04-02,2025-04-02 00:10:00,2025-04-02 00:20:00,37.22661490089126
2025-04-02,2025-04-02 00:40:00,2025-04-02 00:50:00,13.013349799270259
2025-04-02,2025-04-02 00:50:00,2025-04-02 01:00:00,9.452296121915538
2025-04-02,2025-04-02 01:20:00,2025-04-02 01:30:00,11.91116157450017
2025-04-02,2025-04-02 02:00:00,2025-04-02 02:10:00,39.04392104436124
2025-04-02,2025-04-02 02:10:00,2025-04-02 02:20:00,19.13449014008995
2025-04-02,2025-04-02 02:30:00,2025-04-02 02:40:00,35.17654272024163
2025-04-02,2025-04-02 02:40:00,2025-04-02 02:50:00,52.90304999801185
2025-04-02,2025-04-02 03:00:00,2025-04-02 03:10:00,2.459107985104538
2025-04-02,2025-04-02 03:10:00,2025-04-02 03:20:00,21.3365961728083
2025-04-02,2025-04-02 03:20:00,2025-04-02 03:30:00,19.344437639905436
2025-04-02,2025-04-02 03:30:00,2025-04-02 03:40:00,9.4818610529627
2025-04-02,2025-04-02 03:40:00,2025-04-02 03:50:00,8.805949155067424
2025-04-02,2025-04-02 03:50:00,2025-04-02 04:00:00,18.93911296131455
2025-04-02,2025-04-02 04:00:00,2025-04-02 04:10:00,25.64581947672832
2025-04-02,2025-04-02 04:10:00,2025-04-02 04:20:00,16.128448995926533
2025-04-02,2025-04-02 04:20:00,2025-04-02 04:30:00,5.562860813284146
2025-04-02,2025-04-02 04:30:00,2025-04-02 04:40:00,21.818461877687355
2025-04-02,2025-04-02 04:40:00,2025-04-02 04:50:00,35.1895150285543
2025-04-02,2025-04-02 04:50:00,2025-04-02 05:00:00,31.99634766134716
2025-04-02,2025-04-02 05:00:00,2025-04-02 05:10:00,36.31295607326672
2025-04-02,2025-04-02 05:10:00,2025-04-02 05:20:00,61.848217497232895
2025-04-02,2025-04-02 05:20:00,2025-04-02 05:30:00,80.71639779137752
2025-04-02,2025-04-02 05:30:00,2025-04-02 05:40:00,63.199246101450285
2025-04-02,2025-04-02 05:40:00,2025-04-02 05:50:00,80.24737093943463
2025-04-02,2025-04-02 05:50:00,2025-04-02 06:00:00,115.36505650196739
2025-04-02,2025-04-02 06:00:00,2025-04-02 06:10:00,95.10758565931019
2025-04-02,2025-04-02 06:10:00,2025-04-02 06:20:00,72.16767649492522
2025-04-02,2025-04-02 06:20:00,2025-04-02 06:30:00,67.8784699520179
2025-04-02,2025-04-02 06:30:00,2025-04-02 06:40:00,47.42262410736953
2025-04-02,2025-04-02 06:40:00,2025-04-02 06:50:00,10.591771357854782
2025-04-02,2025-04-02 07:00:00,2025-04-02 07:10:00,31.88095794265155
2025-04-02,2025-04-02 07:10:00,2025-04-02 07:20:00,45.58758670269333
2025-04-02,2025-04-02 07:20:00,2025-04-02 07:30:00,17.993146121530458
2025-04-02,2025-04-02 07:30:00,2025-04-02 07:40:00,8.189012070329113
2025-04-02,2025-04-02 07:40:00,2025-04-02 07:50:00,17.745198389450024
2025-04-02,2025-04-02 07:50:00,2025-04-02 08:00:00,39.177178714149704
2025-04-02,2025-04-02 08:00:00,2025-04-02 08:10:00,66.90319403785702
2025-04-02,2025-04-02 08:10:00,2025-04-02 08:20:00,78.83772020005676
2025-04-02,2025-04-02 08:20:00,2025-04-02 08:30:00,75.34544718423649
2025-04-02,2025-04-02 08:30:00,2025-04-02 08:40:00,73.98173277952299
2025-04-02,2025-04-02 08:40:00,2025-04-02 08:50:00,56.460669187533085
2025-04-02,2025-04-02 08:50:00,2025-04-02 09:00:00,40.30240877716233
2025-04-02,2025-04-02 09:00:00,2025-04-02 09:10:00,66.11870557183624
2025-04-02,2025-04-02 09:10:00,2025-04-02 09:20:00,89.05350616842247
2025-04-02,2025-04-02 09:20:00,2025-04-02 09:30:00,97.1188378524622
2025-04-02,2025-04-02 09:30:00,2025-04-02 09:40:00,132.2239753517283
2025-04-02,2025-04-02 09:40:00,2025-04-02 09:50:00,172.03850000000023
2025-04-02,2025-04-02 09:50:00,2025-04-02 10:00:00,192.01541666666662
2025-04-02,2025-04-02 10:00:00,2025-04-02 10:10:00,102.91444999999999
2025-04-02,2025-04-02 10:10:00,2025-04-02 10:20:00,9.301566666666531
2025-04-02,2025-04-02 17:20:00,2025-04-02 17:30:00,49.36197243485094
2025-04-02,2025-04-02 17:30:00,2025-04-02 17:40:00,70.33423298083767
2025-04-02,2025-04-02 17:40:00,2025-04-02 17:50:00,71.59952063991761
2025-04-02,2025-04-02 17:50:00,2025-04-02 18:00:00,84.4589442664768
2025-04-02,2025-04-02 18:00:00,2025-04-02 18:10:00,117.41218781232362
2025-04-02,2025-04-02 18:10:00,2025-04-02 18:20:00,103.27223166696467
2025-04-02,2025-04-02 18:20:00,2025-04-02 18:30:00,59.1408746637685
2025-04-02,2025-04-02 18:30:00,2025-04-02 18:40:00,47.11296059263543
2025-04-02,2025-04-02 18:40:00,2025-04-02 18:50:00,17.57231684424039
2025-04-02,2025-04-02 19:20:00,2025-04-02 19:30:00,14.847363019683485
2025-04-02,2025-04-02 19:30:00,2025-04-02 19:40:00,32.70454323981107
2025-04-02,2025-04-02 19:40:00,2025-04-02 19:50:00,19.880643320741342
2025-04-02,2025-04-02 20:10:00,2025-04-02 20:20:00,15.659067095809746
2025-04-02,2025-04-02 20:20:00,2025-04-02 20:30:00,58.40780292224497
2025-04-02,2025-04-02 20:30:00,2025-04-02 20:40:00,40.7068475306304
2025-04-02,2025-04-02 20:40:00,2025-04-02 20:50:00,12.631955509666568
2025-04-02,2025-04-02 20:50:00,2025-04-02 21:00:00,5.386339804437171
2025-04-02,2025-04-02 21:00:00,2025-04-02 21:10:00,4.216918839992104
2025-04-02,2025-04-02 21:10:00,2025-04-02 21:20:00,5.893343947851577
2025-04-02,2025-04-02 21:20:00,2025-04-02 21:30:00,5.793160168816598
2025-04-02,2025-04-02 21:30:00,2025-04-02 21:40:00,1.500387706256788
2025-04-02,2025-04-02 21:40:00,2025-04-02 21:50:00,16.250523849749925
2025-04-02,2025-04-02 21:50:00,2025-04-02 22:00:00,24.811222476944636
2025-04-02,2025-04-02 22:50:00,2025-04-02 23:00:00,20.511124015685255
2025-04-02,2025-04-02 23:00:00,2025-04-02 23:10:00,77.25259116717962
2025-04-02,2025-04-02 23:10:00,2025-04-02 23:20:00,52.98003226104595
2025-04-02,2025-04-02 23:30:00,2025-04-02 23:40:00,32.914193817652176
2025-04-02,2025-04-02 23:40:00,2025-04-02 23:50:00,40.149400034745554
2025-04-02,2025-04-02 23:50:00,2025-04-03 00:00:00,2.610962240016306
2025-04-03,2025-04-03 00:00:00,2025-04-03 00:10:00,9.954909737227922
2025-04-03,2025-04-03 00:10:00,2025-04-03 00:20:00,46.03180300171368
2025-04-03,2025-04-03 00:20:00,2025-04-03 00:30:00,29.21853129466558
2025-04-03,2025-04-03 00:40:00,2025-04-03 00:50:00,5.049509862678633
2025-04-03,2025-04-03 00:50:00,2025-04-03 01:00:00,19.6281139196808
2025-04-03,2025-04-03 01:30:00,2025-04-03 01:40:00,8.106915790992502
2025-04-03,2025-04-03 01:40:00,2025-04-03 01:50:00,4.367540528901941
2025-04-03,2025-04-03 01:50:00,2025-04-03 02:00:00,8.295049975200982
2025-04-03,2025-04-03 02:00:00,2025-04-03 02:10:00,24.439779062625462
2025-04-03,2025-04-03 02:10:00,2025-04-03 02:20:00,3.892804832918614
2025-04-03,2025-04-03 03:00:00,2025-04-03 03:10:00,33.26568067752373
2025-04-03,2025-04-03 03:10:00,2025-04-03 03:20:00,35.78785433325834
2025-04-03,2025-04-03 03:30:00,2025-04-03 03:40:00,6.188450651986841
2025-04-03,2025-04-03 03:40:00,2025-04-03 03:50:00,11.979962029987519
2025-04-03,2025-04-03 04:00:00,2025-04-03 04:10:00,3.843173619360414
2025-04-03,2025-04-03 04:10:00,2025-04-03 04:20:00,20.696848402850378
2025-04-03,2025-04-03 04:20:00,2025-04-03 04:30:00,11.454763962670768
2025-04-03,2025-04-03 05:00:00,2025-04-03 05:10:00,25.422760420698637
2025-04-03,2025-04-03 05:10:00,2025-04-03 05:20:00,69.09390926889319
2025-04-03,2025-04-03 05:20:00,2025-04-03 05:30:00,99.08282705400984
2025-04-03,2025-04-03 05:30:00,2025-04-03 05:40:00,61.44396279583191
2025-04-03,2025-04-03 05:40:00,2025-04-03 05:50:00,74.24776885717392
2025-04-03,2025-04-03 05:50:00,2025-04-03 06:00:00,123.0904160463557
2025-04-03,2025-04-03 06:00:00,2025-04-03 06:10:00,92.93544512686958
2025-04-03,2025-04-03 06:10:00,2025-04-03 06:20:00,51.70086398826186
2025-04-03,2025-04-03 06:20:00,2025-04-03 06:30:00,34.517133251320956
2025-04-03,2025-04-03 06:30:00,2025-04-03 06:40:00,15.171777695643073
2025-04-03,2025-04-03 06:40:00,2025-04-03 06:50:00,41.100464607400454
2025-04-03,2025-04-03 06:50:00,2025-04-03 07:00:00,73.92436293274568
2025-04-03,2025-04-03 07:00:00,2025-04-03 07:10:00,20.875001378447678
2025-04-03,2025-04-03 07:50:00,2025-04-03 08:00:00,16.201229914429177
2025-04-03,2025-04-03 09:00:00,2025-04-03 09:10:00,18.442757910678438
2025-04-03,2025-04-03 09:10:00,2025-04-03 09:20:00,10.662393795208118
2025-04-03,2025-04-03 16:10:00,2025-04-03 16:20:00,14.573902203227362
2025-04-03,2025-04-03 16:20:00,2025-04-03 16:30:00,18.558766418131654
2025-04-03,2025-04-03 16:50:00,2025-04-03 17:00:00,1.2254126331936277
2025-04-03,2025-04-03 17:10:00,2025-04-03 17:20:00,13.54265718584793
2025-04-03,2025-04-03 17:20:00,2025-04-03 17:30:00,53.20222457304317
2025-04-03,2025-04-03 17:30:00,2025-04-03 17:40:00,87.11071422543125
2025-04-03,2025-04-03 17:40:00,2025-04-03 17:50:00,104.05395061171919
2025-04-03,2025-04-03 17:50:00,2025-04-03 18:00:00,101.24167277467404
2025-04-03,2025-04-03 18:00:00,2025-04-03 18:10:00,84.32775188711332
2025-04-03,2025-04-03 18:10:00,2025-04-03 18:20:00,76.82301674619112
2025-04-03,2025-04-03 18:20:00,2025-04-03 18:30:00,74.42512112636484
2025-04-03,2025-04-03 18:30:00,2025-04-03 18:40:00,35.67515958754689
2025-04-03,2025-04-03 18:40:00,2025-04-03 18:50:00,15.450700102217297
2025-04-03,2025-04-03 18:50:00,2025-04-03 19:00:00,21.04606973157115
2025-04-03,2025-04-03 19:00:00,2025-04-03 19:10:00,20.400426734401776
2025-04-03,2025-04-03 19:10:00,2025-04-03 19:20:00,22.364366314370614
2025-04-03,2025-04-03 19:20:00,2025-04-03 19:30:00,22.283067911757826
2025-04-03,2025-04-03 20:10:00,2025-04-03 20:20:00,9.248237386525716
2025-04-03,2025-04-03 20:20:00,2025-04-03 20:30:00,35.62693277176345
2025-04-03,2025-04-03 20:30:00,2025-04-03 20:40:00,11.78006914139462
2025-04-03,2025-04-03 21:00:00,2025-04-03 21:10:00,13.538791235202666
2025-04-03,2025-04-03 21:10:00,2025-04-03 21:20:00,7.304598643076702
2025-04-03,2025-04-03 22:00:00,2025-04-03 22:10:00,10.085386444076903
2025-04-03,2025-04-03 22:10:00,2025-04-03 22:20:00,6.921619183517805
2025-04-03,2025-04-03 22:30:00,2025-04-03 22:40:00,3.362097060746237
2025-04-03,2025-04-03 22:40:00,2025-04-03 22:50:00,28.103222398738126
2025-04-03,2025-04-03 22:50:00,2025-04-03 23:00:00,18.783133682803395
2025-04-03,2025-04-03 23:00:00,2025-04-03 23:10:00,18.523561741719504
2025-04-03,2025-04-03 23:10:00,2025-04-03 23:20:00,17.231441448196733
2025-04-03,2025-04-03 23:20:00,2025-04-03 23:30:00,37.549603104063976
2025-04-03,2025-04-03 23:30:00,2025-04-03 23:40:00,104.70798646557682
2025-04-03,2025-04-03 23:40:00,2025-04-03 23:50:00,76.01438657782728
2025-04-04,2025-04-04 00:00:00,2025-04-04 00:10:00,8.576544633709148
2025-04-04,2025-04-04 00:10:00,2025-04-04 00:20:00,61.655227535120275
2025-04-04,2025-04-04 00:20:00,2025-04-04 00:30:00,52.83114689470375
2025-04-04,2025-04-04 00:30:00,2025-04-04 00:40:00,4.542308742910166
2025-04-04,2025-04-04 00:40:00,2025-04-04 00:50:00,6.863235966570869
2025-04-04,2025-04-04 00:50:00,2025-04-04 01:00:00,30.92793991937839
2025-04-04,2025-04-04 01:20:00,2025-04-04 01:30:00,34.26228404202084
2025-04-04,2025-04-04 01:30:00,2025-04-04 01:40:00,30.70591288661433
2025-04-04,2025-04-04 02:00:00,2025-04-04 02:10:00,0.8420594467021942
2025-04-04,2025-04-04 02:10:00,2025-04-04 02:20:00,15.467671939398826
2025-04-04,2025-04-04 02:20:00,2025-04-04 02:30:00,18.082426140324458
2025-04-04,2025-04-04 02:30:00,2025-04-04 02:40:00,32.93082717341122
2025-04-04,2025-04-04 02:40:00,2025-04-04 02:50:00,18.059906113751993
2025-04-04,2025-04-04 03:20:00,2025-04-04 03:30:00,0.6956210311226414
2025-04-04,2025-04-04 03:30:00,2025-04-04 03:40:00,40.27746981534932
2025-04-04,2025-04-04 03:40:00,2025-04-04 03:50:00,55.49647769012523
2025-04-04,2025-04-04 03:50:00,2025-04-04 04:00:00,41.45084319939514
2025-04-04,2025-04-04 04:00:00,2025-04-04 04:10:00,25.42319663723947
2025-04-04,2025-04-04 04:10:00,2025-04-04 04:20:00,20.922377079364423
2025-04-04,2025-04-04 04:20:00,2025-04-04 04:30:00,32.66327643474773
2025-04-04,2025-04-04 04:30:00,2025-04-04 04:40:00,52.80210345026063
2025-04-04,2025-04-04 04:40:00,2025-04-04 04:50:00,45.59749457321033
2025-04-04,2025-04-04 04:50:00,2025-04-04 05:00:00,23.36240245936807
2025-04-04,2025-04-04 05:00:00,2025-04-04 05:10:00,42.6382755373653
2025-04-04,2025-04-04 05:10:00,2025-04-04 05:20:00,57.34494422149953
2025-04-04,2025-04-04 05:20:00,2025-04-04 05:30:00,54.687749499841914
2025-04-04,2025-04-04 05:30:00,2025-04-04 05:40:00,63.129149124941364
2025-04-04,2025-04-04 05:40:00,2025-04-04 05:50:00,66.49938157222869
2025-04-04,2025-04-04 05:50:00,2025-04-04 06:00:00,55.36902018504236
2025-04-04,2025-04-04 06:00:00,2025-04-04 06:10:00,58.372401370723935
2025-04-04,2025-04-04 06:10:00,2025-04-04 06:20:00,44.250318015512846
2025-04-04,2025-04-04 06:20:00,2025-04-04 06:30:00,31.293591894008216
2025-04-04,2025-04-04 06:30:00,2025-04-04 06:40:00,70.01592253548722
2025-04-04,2025-04-04 06:40:00,2025-04-04 06:50:00,86.22355252661964
2025-04-04,2025-04-04 06:50:00,2025-04-04 07:00:00,45.133594582656315
2025-04-04,2025-04-04 17:00:00,2025-04-04 17:10:00,24.614589235796018
2025-04-04,2025-04-04 17:10:00,2025-04-04 17:20:00,39.340911987179595
2025-04-04,2025-04-04 17:20:00,2025-04-04 17:30:00,12.102291863471862
2025-04-04,2025-04-04 17:30:00,2025-04-04 17:40:00,41.15326658204043
