date,slot_id,load_actual_kw,interval_end,interval_start,load_raw_time_label,load_source_row,load_source_column,pv_actual_kw,pv_raw_time_label,pv_source_row,pv_source_column,actual_price_yuan_per_kwh,price_raw_time_label,price_source_row,price_source_column,fixed_price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,net_load_actual_kw,net_load_actual_kwh,available_time,issue_time,history_end,load_forecast_kwh,pv_forecast_kwh,net_residual_kwh,residual_available_time
2025-01-06,33,4155.34,2025-01-06T05:30:00,2025-01-06T05:20:00,05:30:00,7,AH,0.0,05:30:00,7,AH,0.5507,05:30:00,7,AH,0.4301,692.5566666666667,0.0,4155.34,692.5566666666667,2025-01-06T05:30:00,2025-01-06 00:00:00,2025-01-06 00:00:00,679.895,0.0,12.661666666666747,2025-01-07 00:00:00
2025-01-06,34,4122.0605,2025-01-06T05:40:00,2025-01-06T05:30:00,05:40:00,7,AI,0.0238,05:40:00,7,AI,0.4957,05:40:00,7,AI,0.3713,687.0100833333332,0.003966666666666667,4122.0367,687.0061166666666,2025-01-06T05:40:00,2025-01-06 00:00:00,2025-01-06 00:00:00,682.9474166666668,0.0,4.058699999999817,2025-01-07 00:00:00
2025-01-06,35,4646.0249,2025-01-06T05:50:00,2025-01-06T05:40:00,05:50:00,7,AJ,0.0,05:50:00,7,AJ,0.7059,05:50:00,7,AJ,0.5708,774.3374833333334,0.0,4646.0249,774.3374833333334,2025-01-06T05:50:00,2025-01-06 00:00:00,2025-01-06 00:00:00,782.1280499999999,0.0,-7.790566666666564,2025-01-07 00:00:00
2025-01-06,36,5383.5,2025-01-06T06:00:00,2025-01-06T05:50:00,06:00:00,7,AK,0.0,06:00:00,7,AK,1.0634,06:00:00,7,AK,0.9099,897.25,0.0,5383.5,897.25,2025-01-06T06:00:00,2025-01-06 00:00:00,2025-01-06 00:00:00,928.5183333333333,0.0,-31.268333333333317,2025-01-07 00:00:00
2025-01-06,37,5503.404,2025-01-06T06:10:00,2025-01-06T06:00:00,06:10:00,7,AL,0.3313,06:10:00,7,AL,1.1058,06:10:00,7,AL,0.9368,917.234,0.055216666666666664,5503.072700000001,917.1787833333334,2025-01-06T06:10:00,2025-01-06 00:00:00,2025-01-06 00:00:00,942.4126500000001,7.194860213340217,-18.039006453326483,2025-01-07 00:00:00
2025-01-06,38,5417.125,2025-01-06T06:20:00,2025-01-06T06:10:00,06:20:00,7,AM,0.0,06:20:00,7,AM,1.0381,06:20:00,7,AM,0.8758,902.8541666666666,0.0,5417.125,902.8541666666666,2025-01-06T06:20:00,2025-01-06 00:00:00,2025-01-06 00:00:00,906.9868499999999,18.3052117103577,14.172528377024438,2025-01-07 00:00:00
2025-01-06,39,5449.41,2025-01-06T06:30:00,2025-01-06T06:20:00,06:30:00,7,AN,0.0,06:30:00,7,AN,1.0438,06:30:00,7,AN,0.8759,908.235,0.0,5449.41,908.235,2025-01-06T06:30:00,2025-01-06 00:00:00,2025-01-06 00:00:00,899.6033333333334,31.562547156187303,40.19421382285397,2025-01-07 00:00:00
2025-01-06,40,5509.7866,2025-01-06T06:40:00,2025-01-06T06:30:00,06:40:00,7,AO,4.6149,06:40:00,7,AO,1.0971,06:40:00,7,AO,0.8601,918.2977666666667,0.7691499999999999,5505.171700000001,917.5286166666667,2025-01-06T06:40:00,2025-01-06 00:00:00,2025-01-06 00:00:00,912.9652666666666,47.065608072670166,51.628958072670294,2025-01-07 00:00:00
2025-01-06,41,5476.4267,2025-01-06T06:50:00,2025-01-06T06:40:00,06:50:00,7,AP,0.0,06:50:00,7,AP,1.1165,06:50:00,7,AP,0.8442,912.7377833333334,0.0,5476.4267,912.7377833333334,2025-01-06T06:50:00,2025-01-06 00:00:00,2025-01-06 00:00:00,899.52805,64.89090505172071,78.10063838505407,2025-01-07 00:00:00
2025-01-06,42,5342.83,2025-01-06T07:00:00,2025-01-06T06:50:00,07:00:00,7,AQ,22.7625,07:00:00,7,AQ,1.0706,07:00:00,7,AQ,0.8334,890.4716666666667,3.7937499999999997,5320.0675,886.6779166666666,2025-01-06T07:00:00,2025-01-06 00:00:00,2025-01-06 00:00:00,883.9549999999999,85.09040445797577,87.81332112464248,2025-01-07 00:00:00
2025-01-06,43,5230.2796,2025-01-06T07:10:00,2025-01-06T07:00:00,07:10:00,7,AR,218.7148,07:10:00,7,AR,0.9975,07:10:00,7,AR,0.8092,871.7132666666666,36.452466666666666,5011.5648,835.2608,2025-01-06T07:10:00,2025-01-06 00:00:00,2025-01-06 00:00:00,930.5907000000001,107.68950758061328,12.359607580613215,2025-01-07 00:00:00
2025-01-06,44,5280.2131,2025-01-06T07:20:00,2025-01-06T07:10:00,07:20:00,7,AS,474.3125,07:20:00,7,AS,0.9627,07:20:00,7,AS,0.7972,880.0355166666667,79.05208333333333,4805.9006,800.9834333333333,2025-01-06T07:20:00,2025-01-06 00:00:00,2025-01-06 00:00:00,941.66885,132.6853623921358,-8.000054274530896,2025-01-07 00:00:00
2025-01-06,45,5270.17,2025-01-06T07:30:00,2025-01-06T07:20:00,07:30:00,7,AT,728.2875,07:30:00,7,AT,0.9316,07:30:00,7,AT,0.7644,878.3616666666667,121.38125000000001,4541.8825,756.9804166666667,2025-01-06T07:30:00,2025-01-06 00:00:00,2025-01-06 00:00:00,891.8333333333334,160.04554333810225,25.192626671435534,2025-01-07 00:00:00
2025-01-06,46,5011.711,2025-01-06T07:40:00,2025-01-06T07:30:00,07:40:00,7,AU,1000.2638,07:40:00,7,AU,0.8622,07:40:00,7,AU,0.6899,835.2851666666667,166.71063333333333,4011.4472000000005,668.5745333333333,2025-01-06T07:40:00,2025-01-06 00:00:00,2025-01-06 00:00:00,879.6010333333334,189.70712919776233,-21.319370802237728,2025-01-07 00:00:00
2025-01-06,47,5827.5655,2025-01-06T07:50:00,2025-01-06T07:40:00,07:50:00,7,AV,1250.6328,07:50:00,7,AV,1.083,07:50:00,7,AV,0.86,971.2609166666666,208.43880000000001,4576.932699999999,762.8221166666666,2025-01-06T07:50:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1032.8320333333334,221.57620310645683,-48.433713560209924,2025-01-07 00:00:00
2025-01-06,48,7250.86,2025-01-06T08:00:00,2025-01-06T07:50:00,08:00:00,7,AW,1502.775,08:00:00,7,AW,1.4752,08:00:00,7,AW,1.1617,1208.4766666666667,250.4625,5748.084999999999,958.0141666666667,2025-01-06T08:00:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1239.3866666666665,255.5277924116022,-25.844707588397625,2025-01-07 00:00:00
2025-01-06,49,7388.8238,2025-01-06T08:10:00,2025-01-06T08:00:00,08:10:00,7,AX,1816.2769,08:10:00,7,AX,1.5469,08:10:00,7,AX,1.1683,1231.4706333333334,302.7128166666667,5572.5469,928.7578166666667,2025-01-06T08:10:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1245.83305,291.4062592487453,-25.668974084587944,2025-01-07 00:00:00
2025-01-06,50,7275.0152,2025-01-06T08:20:00,2025-01-06T08:10:00,08:20:00,7,AY,2085.8601,08:20:00,7,AY,1.4735,08:20:00,7,AY,1.0956,1212.5025333333333,347.64335,5189.1551,864.8591833333332,2025-01-06T08:20:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1210.1734166666668,329.0261456828948,-16.288087650438683,2025-01-07 00:00:00
2025-01-06,51,7428.53,2025-01-06T08:30:00,2025-01-06T08:20:00,08:30:00,7,AZ,2294.8875,08:30:00,7,AZ,1.413,08:30:00,7,AZ,1.0849,1238.0883333333334,382.48125,5133.6425,855.6070833333333,2025-01-06T08:30:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1220.0016666666668,368.17347007838725,3.7788867450537964,2025-01-07 00:00:00
2025-01-06,52,7306.3966,2025-01-06T08:40:00,2025-01-06T08:30:00,08:40:00,7,BA,2538.8487,08:40:00,7,BA,1.3525,08:40:00,7,BA,1.061,1217.7327666666667,423.14145,4767.5479,794.5913166666667,2025-01-06T08:40:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1210.0859333333333,408.60746415617376,-6.887152510492854,2025-01-07 00:00:00
2025-01-06,53,7181.3297,2025-01-06T08:50:00,2025-01-06T08:40:00,08:50:00,7,BB,2835.2066,08:50:00,7,BB,1.3484,08:50:00,7,BB,1.043,1196.8882833333334,472.5344333333333,4346.123100000001,724.3538500000002,2025-01-06T08:50:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1205.7963,450.0627330897857,-31.379716910214086,2025-01-07 00:00:00
2025-01-06,54,7187.42,2025-01-06T09:00:00,2025-01-06T08:50:00,09:00:00,7,BC,3097.7625,09:00:00,7,BC,1.3766,09:00:00,7,BC,1.036,1197.9033333333334,516.2937499999999,4089.6575000000003,681.6095833333335,2025-01-06T09:00:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1212.0566666666666,492.25181409863086,-38.195269234702266,2025-01-07 00:00:00
2025-01-06,55,7162.0091,2025-01-06T09:10:00,2025-01-06T09:00:00,09:10:00,7,BD,3236.3755,09:10:00,7,BD,1.3481,09:10:00,7,BD,1.0147,1193.6681833333334,539.3959166666667,3925.6336,654.2722666666667,2025-01-06T09:10:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1202.3640666666668,534.8681024347133,-13.223697565286784,2025-01-07 00:00:00
2025-01-06,56,7174.1353,2025-01-06T09:20:00,2025-01-06T09:10:00,09:20:00,7,BE,3463.5549,09:20:00,7,BE,1.3104,09:20:00,7,BE,0.9922,1195.6892166666667,577.25915,3710.5804,618.4300666666667,2025-01-06T09:20:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1202.5371833333334,577.589107536682,-6.518009129984648,2025-01-07 00:00:00
2025-01-06,57,7188.39,2025-01-06T09:30:00,2025-01-06T09:20:00,09:30:00,7,BF,3784.9875,09:30:00,7,BF,1.2715,09:30:00,7,BF,0.97,1198.065,630.8312500000001,3403.4025,567.23375,2025-01-06T09:30:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1204.3533333333332,620.0799965465287,-17.039586786804534,2025-01-07 00:00:00
2025-01-06,58,7083.0799,2025-01-06T09:40:00,2025-01-06T09:30:00,09:40:00,7,BG,4011.2084,09:40:00,7,BG,1.2089,09:40:00,7,BG,0.9422,1180.5133166666667,668.5347333333333,3071.8714999999997,511.9785833333334,2025-01-06T09:40:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1173.7524,661.9973774440846,0.2235607774179016,2025-01-07 00:00:00
2025-01-06,59,7044.4106,2025-01-06T09:50:00,2025-01-06T09:40:00,09:50:00,7,BH,4291.315,09:50:00,7,BH,1.2693,09:50:00,7,BH,0.9569,1174.0684333333334,715.2191666666666,2753.0956000000006,458.8492666666667,2025-01-06T09:50:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1161.13995,702.9932698371921,0.7025865038588108,2025-01-07 00:00:00
2025-01-06,60,7061.68,2025-01-06T10:00:00,2025-01-06T09:50:00,10:00:00,7,BI,4534.3875,10:00:00,7,BI,1.4114,10:00:00,7,BI,0.9977,1176.9466666666667,755.7312499999999,2527.2925000000005,421.2154166666668,2025-01-06T10:00:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1178.2616666666665,742.7192080239463,-14.327041976053465,2025-01-07 00:00:00
2025-01-06,61,6971.4648,2025-01-06T10:10:00,2025-01-06T10:00:00,10:10:00,7,BJ,4506.7844,10:10:00,7,BJ,1.4281,10:10:00,7,BJ,0.9919,1161.9107999999999,751.1307333333333,2464.6804,410.7800666666666,2025-01-06T10:10:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1187.0620999999999,780.8304183776386,4.548385044305292,2025-01-07 00:00:00
2025-01-06,62,7078.0798,2025-01-06T10:20:00,2025-01-06T10:10:00,10:20:00,7,BK,4684.2352,10:20:00,7,BK,1.3742,10:20:00,7,BK,0.9588,1179.6799666666668,780.7058666666667,2393.8446000000004,398.97410000000013,2025-01-06T10:20:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1190.9239166666666,816.9900114409992,25.04019477433269,2025-01-07 00:00:00
2025-01-06,63,7254.91,2025-01-06T10:30:00,2025-01-06T10:20:00,10:30:00,7,BL,5022.1125,10:30:00,7,BL,1.3777,10:30:00,7,BL,0.9549,1209.1516666666666,837.0187500000001,2232.7974999999997,372.1329166666666,2025-01-06T10:30:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1191.61,850.8731283853044,31.3960450519711,2025-01-07 00:00:00
2025-01-06,64,7069.6909,2025-01-06T10:40:00,2025-01-06T10:30:00,10:40:00,7,BM,5014.9311,10:40:00,7,BM,1.4627,10:40:00,7,BM,0.9839,1178.2818166666666,835.8218499999999,2054.7598,342.4599666666667,2025-01-06T10:40:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1179.9668333333334,882.1709817077619,44.664115041095215,2025-01-07 00:00:00
2025-01-06,65,7040.008,2025-01-06T10:50:00,2025-01-06T10:40:00,10:50:00,7,BN,5090.839,10:50:00,7,BN,1.241,10:50:00,7,BN,0.799,1173.3346666666666,848.4731666666667,1949.1689999999999,324.8615,2025-01-06T10:50:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1155.1008,910.5947312077378,80.35543120773787,2025-01-07 00:00:00
2025-01-06,66,7218.78,2025-01-06T11:00:00,2025-01-06T10:50:00,11:00:00,7,BO,5278.8375,11:00:00,7,BO,0.8319,11:00:00,7,BO,0.5025,1203.1299999999999,879.80625,1939.9425,323.3237499999999,2025-01-06T11:00:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1149.2133333333334,935.8791383834563,109.98955505012282,2025-01-07 00:00:00
2025-01-06,67,7123.4645,2025-01-06T11:10:00,2025-01-06T11:00:00,11:10:00,7,BP,5187.7899,11:10:00,7,BP,0.7676,11:10:00,7,BP,0.4662,1187.2440833333333,864.6316499999999,1935.6746000000003,322.61243333333334,2025-01-06T11:10:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1195.3994666666667,957.7859453951158,84.99891206178245,2025-01-07 00:00:00
2025-01-06,68,6954.6354,2025-01-06T11:20:00,2025-01-06T11:10:00,11:20:00,7,BQ,5280.1422,11:20:00,7,BQ,0.8016,11:20:00,7,BQ,0.5007,1159.1059,880.0237000000001,1674.4932,279.08219999999994,2025-01-06T11:20:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1210.8777666666667,976.1069286022567,44.31136193558996,2025-01-07 00:00:00
2025-01-06,69,6914.65,2025-01-06T11:30:00,2025-01-06T11:20:00,11:30:00,7,BR,5626.575,11:30:00,7,BR,0.7755,11:30:00,7,BR,0.4827,1152.4416666666666,937.7624999999999,1288.0749999999998,214.67916666666667,2025-01-06T11:30:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1177.1299999999999,990.6665813428268,28.21574800949361,2025-01-07 00:00:00
2025-01-06,70,6973.3315,2025-01-06T11:40:00,2025-01-06T11:30:00,11:40:00,7,BS,5804.2755,11:40:00,7,BS,0.7834,11:40:00,7,BS,0.4785,1162.2219166666666,967.37925,1169.0560000000005,194.84266666666667,2025-01-06T11:40:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1153.867,1001.3243860057097,42.30005267237641,2025-01-07 00:00:00
2025-01-06,71,6888.7502,2025-01-06T11:50:00,2025-01-06T11:40:00,11:50:00,7,BT,5859.2377,11:50:00,7,BT,0.7757,11:50:00,7,BT,0.4662,1148.1250333333335,976.5396166666666,1029.5125000000007,171.5854166666669,2025-01-06T11:50:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1139.9222666666667,1007.9766414723764,39.6397914723766,2025-01-07 00:00:00
2025-01-06,72,6624.43,2025-01-06T12:00:00,2025-01-06T11:50:00,12:00:00,7,BU,5824.6875,12:00:00,7,BU,0.7266,12:00:00,7,BU,0.4432,1104.0716666666667,970.78125,799.7425000000003,133.29041666666672,2025-01-06T12:00:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1129.1133333333335,1010.5578185711627,14.734901904495928,2025-01-07 00:00:00
2025-01-06,73,6393.9803,2025-01-06T12:10:00,2025-01-06T12:00:00,12:10:00,7,BV,5686.4866,12:10:00,7,BV,0.6765,12:10:00,7,BV,0.4411,1065.6633833333333,947.7477666666667,707.4937,117.91561666666655,2025-01-06T12:10:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1120.1449666666667,1009.041423194717,6.812073194716845,2025-01-07 00:00:00
2025-01-06,74,6372.3105,2025-01-06T12:20:00,2025-01-06T12:10:00,12:20:00,7,BW,5767.617,12:20:00,7,BW,0.6714,12:20:00,7,BW,0.4551,1062.0517499999999,961.2695,604.6934999999994,100.78224999999986,2025-01-06T12:20:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1088.3288833333334,1003.4403540654041,15.89372073207062,2025-01-07 00:00:00
2025-01-06,75,6420.44,2025-01-06T12:30:00,2025-01-06T12:20:00,12:30:00,7,BX,6017.0625,12:30:00,7,BX,0.66,12:30:00,7,BX,0.4463,1070.0733333333333,1002.84375,403.3774999999996,67.22958333333327,2025-01-06T12:30:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1048.1516666666666,993.8067496774416,12.884666344108268,2025-01-07 00:00:00
2025-01-06,76,6270.784,2025-01-06T12:40:00,2025-01-06T12:30:00,12:40:00,7,BY,6048.5188,12:40:00,7,BY,0.5867,12:40:00,7,BY,0.4113,1045.1306666666667,1008.0864666666666,222.26519999999982,37.044200000000046,2025-01-06T12:40:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1048.0808166666668,980.2313265773352,-30.805290089331606,2025-01-07 00:00:00
2025-01-06,77,6323.1806,2025-01-06T12:50:00,2025-01-06T12:40:00,12:50:00,7,BZ,5968.9809,12:50:00,7,BZ,0.7517,12:50:00,7,BZ,0.5682,1053.8634333333332,994.8301499999999,354.1997000000001,59.033283333333316,2025-01-06T12:50:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1090.68905,962.842218743348,-68.81354792331877,2025-01-07 00:00:00
2025-01-06,78,6607.41,2025-01-06T13:00:00,2025-01-06T12:50:00,13:00:00,7,CA,5907.5625,13:00:00,7,CA,1.0617,13:00:00,7,CA,0.8279,1101.235,984.59375,699.8474999999999,116.6412499999999,2025-01-06T13:00:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1138.535,941.8033352684186,-80.09041473158163,2025-01-07 00:00:00
2025-01-06,79,6736.1467,2025-01-06T13:10:00,2025-01-06T13:00:00,13:10:00,7,CB,5850.4909,13:10:00,7,CB,1.096,13:10:00,7,CB,0.8636,1122.6911166666666,975.0818166666667,885.6558000000005,147.60929999999996,2025-01-06T13:10:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1143.0657166666667,917.3122607198031,-78.14415594686363,2025-01-07 00:00:00
2025-01-06,80,6805.2961,2025-01-06T13:20:00,2025-01-06T13:10:00,13:20:00,7,CC,5648.9547,13:20:00,7,CC,1.049,13:20:00,7,CC,0.8416,1134.2160166666665,941.4924500000001,1156.3413999999993,192.72356666666644,2025-01-06T13:20:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1123.2365166666666,889.5977293280522,-40.915220671947964,2025-01-07 00:00:00
2025-01-06,81,6827.09,2025-01-06T13:30:00,2025-01-06T13:20:00,13:30:00,7,CD,5382.5625,13:30:00,7,CD,1.0552,13:30:00,7,CD,0.8618,1137.8483333333334,897.09375,1444.5275000000001,240.75458333333336,2025-01-06T13:30:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1110.1299999999999,858.9167104394124,-10.458706227254083,2025-01-07 00:00:00
2025-01-06,82,6688.1859,2025-01-06T13:40:00,2025-01-06T13:30:00,13:40:00,7,CE,5268.6703,13:40:00,7,CE,1.0688,13:40:00,7,CE,0.8623,1114.69765,878.1117166666667,1419.5156000000006,236.5859333333334,2025-01-06T13:40:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1121.4022166666666,825.5511483493477,-59.26513498398549,2025-01-07 00:00:00
2025-01-06,83,6602.936,2025-01-06T13:50:00,2025-01-06T13:40:00,13:50:00,7,CF,5050.1356,13:50:00,7,CF,1.1917,13:50:00,7,CF,0.9026,1100.4893333333332,841.6892666666666,1552.8004,258.80006666666657,2025-01-06T13:50:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1141.5142166666667,789.8044046304914,-92.90974536950876,2025-01-07 00:00:00
2025-01-06,84,6604.2,2025-01-06T14:00:00,2025-01-06T13:50:00,14:00:00,7,CG,4770.6,14:00:00,7,CG,1.3552,14:00:00,7,CG,0.9754,1100.7,795.1,1833.5999999999995,305.6,2025-01-06T14:00:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1153.0416666666667,751.9974552971893,-95.44421136947744,2025-01-07 00:00:00
2025-01-06,85,6546.8999,2025-01-06T14:10:00,2025-01-06T14:00:00,14:10:00,7,CH,4727.2282,14:10:00,7,CH,1.3629,14:10:00,7,CH,1.0002,1091.1499833333335,787.8713666666666,1819.6717000000008,303.27861666666684,2025-01-06T14:10:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1144.38925,712.4648985448831,-128.64573478845,2025-01-07 00:00:00
2025-01-06,86,6620.7574,2025-01-06T14:20:00,2025-01-06T14:10:00,14:20:00,7,CI,4563.1258,14:20:00,7,CI,1.3391,14:20:00,7,CI,0.9978,1103.4595666666667,760.5209666666666,2057.6316000000006,342.93860000000006,2025-01-06T14:20:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1104.3138166666665,671.5508313136219,-89.82438535304459,2025-01-07 00:00:00
2025-01-06,87,6729.88,2025-01-06T14:30:00,2025-01-06T14:20:00,14:30:00,7,CJ,4230.0,14:30:00,7,CJ,1.3968,14:30:00,7,CJ,1.0271,1121.6466666666668,705.0,2499.88,416.64666666666676,2025-01-06T14:30:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1077.7333333333333,629.6046545133357,-31.482012153330857,2025-01-07 00:00:00
2025-01-06,88,6559.4615,2025-01-06T14:40:00,2025-01-06T14:30:00,14:40:00,7,CK,4030.2227,14:40:00,7,CK,1.4785,14:40:00,7,CK,1.0906,1093.2435833333334,671.7037833333333,2529.2388000000005,421.5398000000001,2025-01-06T14:40:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1120.9334166666665,586.9768673917597,-112.41674927490669,2025-01-07 00:00:00
2025-01-06,89,6397.4923,2025-01-06T14:50:00,2025-01-06T14:40:00,14:50:00,7,CL,3773.9886,14:50:00,7,CL,1.2459,14:50:00,7,CL,0.9376,1066.2487166666667,628.9981,2623.5036999999998,437.2506166666667,2025-01-06T14:50:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1118.1760333333334,544.0149112172271,-136.9105054494396,2025-01-07 00:00:00
2025-01-06,90,6448.2,2025-01-06T15:00:00,2025-01-06T14:50:00,15:00:00,7,CM,3420.4875,15:00:00,7,CM,0.8753,15:00:00,7,CM,0.6694,1074.7,570.0812500000001,3027.7124999999996,504.61875,2025-01-06T15:00:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1071.1133333333335,501.05912119675946,-65.43546213657402,2025-01-07 00:00:00
2025-01-06,91,6600.7085,2025-01-06T15:10:00,2025-01-06T15:00:00,15:10:00,7,CN,3144.0139,15:10:00,7,CN,0.8997,15:10:00,7,CN,0.66,1100.1180833333333,524.0023166666666,3456.6946,576.1157666666667,2025-01-06T15:10:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1091.4053333333334,458.4388433793131,-56.85072328735362,2025-01-07 00:00:00
2025-01-06,92,6466.0213,2025-01-06T15:20:00,2025-01-06T15:10:00,15:20:00,7,CO,2875.2865,15:20:00,7,CO,0.9615,15:20:00,7,CO,0.7217,1077.6702166666666,479.2144166666667,3590.7348,598.4558,2025-01-06T15:20:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1092.2044833333332,416.4687702440608,-77.27991308927244,2025-01-07 00:00:00
2025-01-06,93,6227.22,2025-01-06T15:30:00,2025-01-06T15:20:00,15:30:00,7,CP,2597.625,15:30:00,7,CP,0.9187,15:30:00,7,CP,0.7308,1037.8700000000001,432.9375,3629.5950000000003,604.9325000000001,2025-01-06T15:30:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1060.6933333333334,375.4455447978608,-80.31528853547246,2025-01-07 00:00:00
2025-01-06,94,6416.9364,2025-01-06T15:40:00,2025-01-06T15:30:00,15:40:00,7,CQ,2370.1886,15:40:00,7,CQ,0.9842,15:40:00,7,CQ,0.7534,1069.4894,395.0314333333333,4046.7477999999996,674.4579666666666,2025-01-06T15:40:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1077.2093,335.6446783717994,-67.10665496153399,2025-01-07 00:00:00
2025-01-06,95,6445.7257,2025-01-06T15:50:00,2025-01-06T15:40:00,15:50:00,7,CR,2093.9345,15:50:00,7,CR,1.0234,15:50:00,7,CR,0.7823,1074.2876166666667,348.9890833333333,4351.7912,725.2985333333334,2025-01-06T15:50:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1095.2237166666666,297.3178219932809,-72.60736134005236,2025-01-07 00:00:00
2025-01-06,96,6248.02,2025-01-06T16:00:00,2025-01-06T15:50:00,16:00:00,7,CS,1733.85,16:00:00,7,CS,0.9977,16:00:00,7,CS,0.8055,1041.3366666666668,288.97499999999997,4514.17,752.3616666666669,2025-01-06T16:00:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1085.6133333333335,260.6904253078834,-72.56124135878315,2025-01-07 00:00:00
2025-01-06,97,6350.4995,2025-01-06T16:10:00,2025-01-06T16:00:00,16:10:00,7,CT,1357.7557,16:10:00,7,CT,1.023,16:10:00,7,CT,0.8271,1058.4165833333334,226.29261666666665,4992.7438,832.1239666666668,2025-01-06T16:10:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1066.4095166666666,225.95981063385602,-8.325739366143807,2025-01-07 00:00:00
2025-01-06,98,6421.7448,2025-01-06T16:20:00,2025-01-06T16:10:00,16:20:00,7,CU,1023.4895,16:20:00,7,CU,1.084,16:20:00,7,CU,0.8519,1070.2908,170.58158333333333,5398.255300000001,899.7092166666666,2025-01-06T16:20:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1042.9378166666668,193.29368295902245,50.065082959022305,2025-01-07 00:00:00
2025-01-06,99,6329.54,2025-01-06T16:30:00,2025-01-06T16:20:00,16:30:00,7,CV,742.6875,16:30:00,7,CV,1.1241,16:30:00,7,CV,0.8791,1054.9233333333334,123.78125,5586.8525,931.1420833333334,2025-01-06T16:30:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1032.1833333333334,162.82908964825927,61.78783964825928,2025-01-07 00:00:00
2025-01-06,100,6303.9238,2025-01-06T16:40:00,2025-01-06T16:30:00,16:40:00,7,CW,484.7564,16:40:00,7,CW,1.1065,16:40:00,7,CW,0.9024,1050.6539666666665,80.79273333333333,5819.167399999999,969.8612333333332,2025-01-06T16:40:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1051.41015,134.67183643675338,53.12291977008664,2025-01-07 00:00:00
2025-01-06,101,6334.1013,2025-01-06T16:50:00,2025-01-06T16:40:00,16:50:00,7,CX,224.2915,16:50:00,7,CX,1.0959,16:50:00,7,CX,0.9163,1055.68355,37.38191666666667,6109.8098,1018.3016333333333,2025-01-06T16:50:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1059.6464666666668,108.89635905909876,67.5515257257652,2025-01-07 00:00:00
2025-01-06,102,6361.0,2025-01-06T17:00:00,2025-01-06T16:50:00,17:00:00,7,CY,26.2125,17:00:00,7,CY,1.1034,17:00:00,7,CY,0.9264,1060.1666666666667,4.3687499999999995,6334.7875,1055.7979166666667,2025-01-06T17:00:00,2025-01-06 00:00:00,2025-01-06 00:00:00,1051.5166666666667,85.54604272598384,89.82729272598384,2025-01-07 00:00:00
