date,slot_id,load_actual_kw,interval_end,interval_start,load_raw_time_label,load_source_row,load_source_column,pv_actual_kw,pv_raw_time_label,pv_source_row,pv_source_column,actual_price_yuan_per_kwh,price_raw_time_label,price_source_row,price_source_column,fixed_price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,net_load_actual_kw,net_load_actual_kwh,available_time
2025-04-29,12,8367.4,2025-04-29T02:00:00,2025-04-29T01:50:00,02:00:00,120,M,0.0,02:00:00,120,M,0.4957,02:00:00,120,M,0.4311,1394.5666666666666,0.0,3567.4,594.5666666666667,2025-04-29T02:00:00
2025-04-29,13,8367.754500000001,2025-04-29T02:10:00,2025-04-29T02:00:00,02:10:00,120,N,0.0,02:10:00,120,N,0.4402,02:10:00,120,N,0.4293,1394.6257500000002,0.0,3567.7545,594.62575,2025-04-29T02:10:00
2025-04-29,14,8278.4647,2025-04-29T02:20:00,2025-04-29T02:10:00,02:20:00,120,O,0.0,02:20:00,120,O,0.3752,02:20:00,120,O,0.4324,1379.7441166666667,0.0,3478.4647,579.7441166666666,2025-04-29T02:20:00
2025-04-29,15,8211.79,2025-04-29T02:30:00,2025-04-29T02:20:00,02:30:00,120,P,0.0,02:30:00,120,P,0.3855,02:30:00,120,P,0.4367,1368.6316666666667,0.0,3411.79,568.6316666666667,2025-04-29T02:30:00
2025-04-29,16,8368.1433,2025-04-29T02:40:00,2025-04-29T02:30:00,02:40:00,120,Q,0.0,02:40:00,120,Q,0.4644,02:40:00,120,Q,0.4348,1394.69055,0.0,3568.1433,594.69055,2025-04-29T02:40:00
2025-04-29,17,8466.7187,2025-04-29T02:50:00,2025-04-29T02:40:00,02:50:00,120,R,0.0,02:50:00,120,R,0.4663,02:50:00,120,R,0.4335,1411.1197833333333,0.0,3666.7187,611.1197833333333,2025-04-29T02:50:00
2025-04-29,18,8385.16,2025-04-29T03:00:00,2025-04-29T02:50:00,03:00:00,120,S,0.0,03:00:00,120,S,0.4113,03:00:00,120,S,0.4357,1397.5266666666666,0.0,3585.16,597.5266666666666,2025-04-29T03:00:00
2025-04-29,19,8276.095,2025-04-29T03:10:00,2025-04-29T03:00:00,03:10:00,120,T,0.0,03:10:00,120,T,0.4511,03:10:00,120,T,0.4374,1379.3491666666666,0.0,3476.095,579.3491666666666,2025-04-29T03:10:00
2025-04-29,20,8261.9147,2025-04-29T03:20:00,2025-04-29T03:10:00,03:20:00,120,U,0.0,03:20:00,120,U,0.4704,03:20:00,120,U,0.4371,1376.9857833333333,0.0,3461.9147,576.9857833333333,2025-04-29T03:20:00
2025-04-29,21,8321.05,2025-04-29T03:30:00,2025-04-29T03:20:00,03:30:00,120,V,0.0,03:30:00,120,V,0.4215,03:30:00,120,V,0.4356,1386.8416666666667,0.0,3521.05,586.8416666666667,2025-04-29T03:30:00
2025-04-29,22,8350.2654,2025-04-29T03:40:00,2025-04-29T03:30:00,03:40:00,120,W,0.0,03:40:00,120,W,0.3896,03:40:00,120,W,0.4353,1391.7109,0.0,3550.2654,591.7109,2025-04-29T03:40:00
2025-04-29,23,8443.6812,2025-04-29T03:50:00,2025-04-29T03:40:00,03:50:00,120,X,0.001,03:50:00,120,X,0.441,03:50:00,120,X,0.436,1407.2802000000001,0.00016666666666666666,3643.6792,607.2798666666667,2025-04-29T03:50:00
2025-04-29,24,8536.29,2025-04-29T04:00:00,2025-04-29T03:50:00,04:00:00,120,Y,0.0,04:00:00,120,Y,0.5041,04:00:00,120,Y,0.4378,1422.7150000000001,0.0,3736.29,622.715,2025-04-29T04:00:00
2025-04-29,25,8450.1613,2025-04-29T04:10:00,2025-04-29T04:00:00,04:10:00,120,Z,0.0,04:10:00,120,Z,0.447,04:10:00,120,Z,0.4401,1408.3602166666667,0.0,3650.1613,608.3602166666667,2025-04-29T04:10:00
2025-04-29,26,8385.8428,2025-04-29T04:20:00,2025-04-29T04:10:00,04:20:00,120,AA,0.01365,04:20:00,120,AA,0.4152,04:20:00,120,AA,0.4389,1397.6404666666667,0.002275,3585.8154999999997,597.6359166666666,2025-04-29T04:20:00
2025-04-29,27,8423.45,2025-04-29T04:30:00,2025-04-29T04:20:00,04:30:00,120,AB,0.0,04:30:00,120,AB,0.4515,04:30:00,120,AB,0.4364,1403.9083333333333,0.0,3623.45,603.9083333333333,2025-04-29T04:30:00
2025-04-29,28,8451.093,2025-04-29T04:40:00,2025-04-29T04:30:00,04:40:00,120,AC,0.0,04:40:00,120,AC,0.4525,04:40:00,120,AC,0.4393,1408.5155,0.0,3651.093,608.5155,2025-04-29T04:40:00
2025-04-29,29,8457.1515,2025-04-29T04:50:00,2025-04-29T04:40:00,04:50:00,120,AD,0.19005,04:50:00,120,AD,0.4216,04:50:00,120,AD,0.4422,1409.5252500000001,0.031675,3656.7714,609.4619,2025-04-29T04:50:00
2025-04-29,30,8431.45,2025-04-29T05:00:00,2025-04-29T04:50:00,05:00:00,120,AE,0.0,05:00:00,120,AE,0.3898,05:00:00,120,AE,0.4395,1405.2416666666668,0.0,3631.45,605.2416666666667,2025-04-29T05:00:00
2025-04-29,31,8368.6458,2025-04-29T05:10:00,2025-04-29T05:00:00,05:10:00,120,AF,0.0,05:10:00,120,AF,0.3827,05:10:00,120,AF,0.4333,1394.7743,0.0,3568.6458,594.7742999999999,2025-04-29T05:10:00
2025-04-29,32,8377.9578,2025-04-29T05:20:00,2025-04-29T05:10:00,05:20:00,120,AG,4.28465,05:20:00,120,AG,0.4066,05:20:00,120,AG,0.4439,1396.3263000000002,0.7141083333333333,3569.3885,594.8980833333334,2025-04-29T05:20:00
2025-04-29,33,8397.0,2025-04-29T05:30:00,2025-04-29T05:20:00,05:30:00,120,AH,44.2125,05:30:00,120,AH,0.3965,05:30:00,120,AH,0.4301,1399.5,7.3687499999999995,3508.575,584.7625,2025-04-29T05:30:00
2025-04-29,34,8343.0065,2025-04-29T05:40:00,2025-04-29T05:30:00,05:40:00,120,AI,148.844,05:40:00,120,AI,0.3239,05:40:00,120,AI,0.3713,1390.5010833333333,24.807333333333332,3245.3185,540.8864166666667,2025-04-29T05:40:00
2025-04-29,35,8810.1917,2025-04-29T05:50:00,2025-04-29T05:40:00,05:50:00,120,AJ,281.24825,05:50:00,120,AJ,0.5474,05:50:00,120,AJ,0.5708,1468.3652833333333,46.87470833333333,3447.6952,574.6158666666666,2025-04-29T05:50:00
2025-04-29,36,9571.669999999998,2025-04-29T06:00:00,2025-04-29T05:50:00,06:00:00,120,AK,424.36875,06:00:00,120,AK,0.9295,06:00:00,120,AK,0.9099,1595.2783333333332,70.72812499999999,3922.9325,653.8220833333334,2025-04-29T06:00:00
2025-04-29,37,9720.6523,2025-04-29T06:10:00,2025-04-29T06:00:00,06:10:00,120,AL,588.78645,06:10:00,120,AL,0.9403,06:10:00,120,AL,0.9368,1620.1087166666666,98.131075,3743.0793999999996,623.8465666666666,2025-04-29T06:10:00
2025-04-29,38,9588.9728,2025-04-29T06:20:00,2025-04-29T06:10:00,06:20:00,120,AM,749.8352,06:20:00,120,AM,0.841,06:20:00,120,AM,0.8758,1598.1621333333333,124.97253333333333,3289.3023999999996,548.2170666666666,2025-04-29T06:20:00
2025-04-29,39,9557.02,2025-04-29T06:30:00,2025-04-29T06:20:00,06:30:00,120,AN,909.5250000000001,06:30:00,120,AN,0.8188,06:30:00,120,AN,0.8759,1592.8366666666666,151.5875,2937.9700000000003,489.6616666666667,2025-04-29T06:30:00
2025-04-29,40,9663.9164,2025-04-29T06:40:00,2025-04-29T06:30:00,06:40:00,120,AO,1088.71105,06:40:00,120,AO,0.802,06:40:00,120,AO,0.8601,1610.6527333333333,181.45184166666664,2686.4943000000003,447.74905000000007,2025-04-29T06:40:00
2025-04-29,41,9682.668099999999,2025-04-29T06:50:00,2025-04-29T06:40:00,06:50:00,120,AP,1243.045,06:50:00,120,AP,0.796,06:50:00,120,AP,0.8442,1613.7780166666666,207.17416666666668,2396.5780999999997,399.4296833333333,2025-04-29T06:50:00
2025-04-29,42,9570.93,2025-04-29T07:00:00,2025-04-29T06:50:00,07:00:00,120,AQ,1379.475,07:00:00,120,AQ,0.7886,07:00:00,120,AQ,0.8334,1595.1550000000002,229.9125,2011.9800000000005,335.3300000000001,2025-04-29T07:00:00
2025-04-29,43,9513.909199999998,2025-04-29T07:10:00,2025-04-29T07:00:00,07:10:00,120,AR,1558.41035,07:10:00,120,AR,0.7473,07:10:00,120,AR,0.8092,1585.6515333333332,259.73505833333337,1597.0884999999998,266.18141666666656,2025-04-29T07:10:00
2025-04-29,44,9601.068199999998,2025-04-29T07:20:00,2025-04-29T07:10:00,07:20:00,120,AS,1780.7694,07:20:00,120,AS,0.7137,07:20:00,120,AS,0.7972,1600.1780333333331,296.7949,1239.5294,206.58823333333328,2025-04-29T07:20:00
2025-04-29,45,9594.91,2025-04-29T07:30:00,2025-04-29T07:20:00,07:30:00,120,AT,2000.68125,07:30:00,120,AT,0.6731,07:30:00,120,AT,0.7644,1599.1516666666666,333.44687500000003,793.5474999999997,132.25791666666657,2025-04-29T07:30:00
2025-04-29,46,9333.104,2025-04-29T07:40:00,2025-04-29T07:30:00,07:40:00,120,AU,2163.6665,07:40:00,120,AU,0.612,07:40:00,120,AU,0.6899,1555.5173333333332,360.6110833333333,205.77100000000064,34.29516666666677,2025-04-29T07:40:00
2025-04-29,47,10066.671900000001,2025-04-29T07:50:00,2025-04-29T07:40:00,07:50:00,120,AV,2304.65765,07:50:00,120,AV,0.7984,07:50:00,120,AV,0.86,1677.7786500000002,384.10960833333337,657.3566000000001,109.55943333333335,2025-04-29T07:50:00
2025-04-29,48,11389.970000000001,2025-04-29T08:00:00,2025-04-29T07:50:00,08:00:00,120,AW,2462.38125,08:00:00,120,AW,1.1026,08:00:00,120,AW,1.1617,1898.3283333333334,410.39687499999997,1665.2075000000004,277.53458333333344,2025-04-29T08:00:00
2025-04-29,49,11542.074400000001,2025-04-29T08:10:00,2025-04-29T08:00:00,08:10:00,120,AX,2642.12155,08:10:00,120,AX,1.0981,08:10:00,120,AX,1.1683,1923.6790666666668,440.35359166666666,1457.8313000000007,242.9718833333335,2025-04-29T08:10:00
2025-04-29,50,11352.4956,2025-04-29T08:20:00,2025-04-29T08:10:00,08:20:00,120,AY,2791.6376,08:20:00,120,AY,1.0336,08:20:00,120,AY,1.0956,1892.0826,465.27293333333336,969.2204000000002,161.53673333333325,2025-04-29T08:20:00
2025-04-29,51,11372.75,2025-04-29T08:30:00,2025-04-29T08:20:00,08:30:00,120,AZ,2859.05625,08:30:00,120,AZ,1.0551,08:30:00,120,AZ,1.0849,1895.4583333333333,476.50937500000003,854.6374999999998,142.4395833333332,2025-04-29T08:30:00
2025-04-29,52,11320.245799999999,2025-04-29T08:40:00,2025-04-29T08:30:00,08:40:00,120,BA,2867.31295,08:40:00,120,BA,1.0553,08:40:00,120,BA,1.061,1886.7076333333332,477.88549166666667,785.6198999999997,130.93664999999987,2025-04-29T08:40:00
2025-04-29,53,11354.4244,2025-04-29T08:50:00,2025-04-29T08:40:00,08:50:00,120,BB,3065.531,08:50:00,120,BB,1.0176,08:50:00,120,BB,1.043,1892.4040666666667,510.9218333333333,423.3624,70.56040000000007,2025-04-29T08:50:00
2025-04-29,54,11472.65,2025-04-29T09:00:00,2025-04-29T08:50:00,09:00:00,120,BC,3420.6937500000004,09:00:00,120,BC,0.9598,09:00:00,120,BC,1.036,1912.1083333333333,570.115625,-168.73750000000018,-28.122916666666697,2025-04-29T09:00:00
2025-04-29,55,11459.2204,2025-04-29T09:10:00,2025-04-29T09:00:00,09:10:00,120,BD,3641.8944999999994,09:10:00,120,BD,0.9123,09:10:00,120,BD,1.0147,1909.8700666666666,606.9824166666666,-624.5685999999996,-104.0947666666666,2025-04-29T09:10:00
2025-04-29,56,11377.4512,2025-04-29T09:20:00,2025-04-29T09:10:00,09:20:00,120,BE,3757.69455,09:20:00,120,BE,0.9169,09:20:00,120,BE,0.9922,1896.2418666666667,626.282425,-937.9378999999999,-156.32298333333324,2025-04-29T09:20:00
2025-04-29,57,11347.2,2025-04-29T09:30:00,2025-04-29T09:20:00,09:30:00,120,BF,3810.1499999999996,09:30:00,120,BF,0.9523,09:30:00,120,BF,0.97,1891.2,635.025,-1073.1000000000004,-178.8499999999999,2025-04-29T09:30:00
2025-04-29,58,11418.1674,2025-04-29T09:40:00,2025-04-29T09:30:00,09:40:00,120,BG,3810.0384,09:40:00,120,BG,0.946,09:40:00,120,BG,0.9422,1903.0279,635.0064,-1001.9093999999996,-166.98489999999993,2025-04-29T09:40:00
2025-04-29,59,11431.8555,2025-04-29T09:50:00,2025-04-29T09:40:00,09:50:00,120,BH,3912.05805,09:50:00,120,BH,0.8875,09:50:00,120,BH,0.9569,1905.30925,652.009675,-1192.2606000000005,-198.7101,2025-04-29T09:50:00
2025-04-29,60,11340.310000000001,2025-04-29T10:00:00,2025-04-29T09:50:00,10:00:00,120,BI,4049.79375,10:00:00,120,BI,0.8389,10:00:00,120,BI,0.9977,1890.0516666666667,674.9656249999999,-1559.2774999999992,-259.87958333333313,2025-04-29T10:00:00
2025-04-29,61,11239.6822,2025-04-29T10:10:00,2025-04-29T10:00:00,10:10:00,120,BJ,4028.6583,10:10:00,120,BJ,0.8661,10:10:00,120,BJ,0.9919,1873.2803666666666,671.44305,-1617.6344,-269.6057333333333,2025-04-29T10:10:00
2025-04-29,62,11154.7132,2025-04-29T10:20:00,2025-04-29T10:10:00,10:20:00,120,BK,4153.19795,10:20:00,120,BK,0.8353,10:20:00,120,BK,0.9588,1859.1188666666667,692.1996583333333,-1951.6826999999994,-325.28045,2025-04-29T10:20:00
2025-04-29,63,11131.99,2025-04-29T10:30:00,2025-04-29T10:20:00,10:30:00,120,BL,4408.89375,10:30:00,120,BL,0.7637,10:30:00,120,BL,0.9549,1855.3316666666667,734.8156250000001,-2485.7975000000006,-414.29958333333343,2025-04-29T10:30:00
2025-04-29,64,11209.168399999999,2025-04-29T10:40:00,2025-04-29T10:30:00,10:40:00,120,BM,4454.61625,10:40:00,120,BM,0.7771,10:40:00,120,BM,0.9839,1868.1947333333333,742.4360416666667,-2500.0641000000005,-416.67735000000016,2025-04-29T10:40:00
2025-04-29,65,11229.8894,2025-04-29T10:50:00,2025-04-29T10:40:00,10:50:00,120,BN,4423.988,10:50:00,120,BN,0.6445,10:50:00,120,BN,0.799,1871.6482333333333,737.3313333333334,-2418.0866000000005,-403.0144333333335,2025-04-29T10:50:00
2025-04-29,66,11162.67,2025-04-29T11:00:00,2025-04-29T10:50:00,11:00:00,120,BO,4448.34375,11:00:00,120,BO,0.4128,11:00:00,120,BO,0.5025,1860.445,741.390625,-2534.0175,-422.33625000000006,2025-04-29T11:00:00
2025-04-29,67,11123.8071,2025-04-29T11:10:00,2025-04-29T11:00:00,11:10:00,120,BP,4486.03315,11:10:00,120,BP,0.3864,11:10:00,120,BP,0.4662,1853.96785,747.6721916666667,-2648.2592000000004,-441.3765333333333,2025-04-29T11:10:00
2025-04-29,68,11124.836800000001,2025-04-29T11:20:00,2025-04-29T11:10:00,11:20:00,120,BQ,4324.29115,11:20:00,120,BQ,0.4297,11:20:00,120,BQ,0.5007,1854.1394666666667,720.7151916666667,-2323.7455,-387.2909166666666,2025-04-29T11:20:00
2025-04-29,69,11136.98,2025-04-29T11:30:00,2025-04-29T11:20:00,11:30:00,120,BR,4102.25625,11:30:00,120,BR,0.4458,11:30:00,120,BR,0.4827,1856.1633333333332,683.709375,-1867.5325000000012,-311.25541666666686,2025-04-29T11:30:00
2025-04-29,70,11120.6473,2025-04-29T11:40:00,2025-04-29T11:30:00,11:40:00,120,BS,4180.61575,11:40:00,120,BS,0.4706,11:40:00,120,BS,0.4785,1853.4412166666666,696.7692916666666,-2040.5842000000002,-340.09736666666663,2025-04-29T11:40:00
2025-04-29,71,11041.554199999999,2025-04-29T11:50:00,2025-04-29T11:40:00,11:50:00,120,BT,4249.9969,11:50:00,120,BT,0.4622,11:50:00,120,BT,0.4662,1840.2590333333333,708.3328166666666,-2258.4396000000006,-376.4066,2025-04-29T11:50:00
2025-04-29,72,10859.77,2025-04-29T12:00:00,2025-04-29T11:50:00,12:00:00,120,BU,4214.5875,12:00:00,120,BU,0.4227,12:00:00,120,BU,0.4432,1809.9616666666666,702.43125,-2369.404999999999,-394.90083333333325,2025-04-29T12:00:00
2025-04-29,73,10621.976299999998,2025-04-29T12:10:00,2025-04-29T12:00:00,12:10:00,120,BV,4291.17695,12:10:00,120,BV,0.4022,12:10:00,120,BV,0.4411,1770.3293833333332,715.1961583333333,-2760.3776,-460.06293333333326,2025-04-29T12:10:00
2025-04-29,74,10719.808500000001,2025-04-29T12:20:00,2025-04-29T12:10:00,12:20:00,120,BW,4405.93845,12:20:00,120,BW,0.3817,12:20:00,120,BW,0.4551,1786.6347500000002,734.3230749999999,-2892.068399999999,-482.01139999999975,2025-04-29T12:20:00
2025-04-29,75,10950.51,2025-04-29T12:30:00,2025-04-29T12:20:00,12:30:00,120,BX,4421.0625,12:30:00,120,BX,0.3378,12:30:00,120,BX,0.4463,1825.085,736.84375,-2691.615,-448.60249999999996,2025-04-29T12:30:00
2025-04-29,76,10745.826100000002,2025-04-29T12:40:00,2025-04-29T12:30:00,12:40:00,120,BY,4291.81475,12:40:00,120,BY,0.3089,12:40:00,120,BY,0.4113,1790.9710166666669,715.3024583333332,-2637.803399999999,-439.6338999999997,2025-04-29T12:40:00
2025-04-29,77,10760.0012,2025-04-29T12:50:00,2025-04-29T12:40:00,12:50:00,120,BZ,4280.11555,12:50:00,120,BZ,0.5081,12:50:00,120,BZ,0.5682,1793.3335333333334,713.3525916666667,-2600.229900000001,-433.37165000000016,2025-04-29T12:50:00
2025-04-29,78,11088.08,2025-04-29T13:00:00,2025-04-29T12:50:00,13:00:00,120,CA,4405.44375,13:00:00,120,CA,0.7993,13:00:00,120,CA,0.8279,1848.0133333333333,734.240625,-2522.807500000001,-420.4679166666667,2025-04-29T13:00:00
2025-04-29,79,11135.2548,2025-04-29T13:10:00,2025-04-29T13:00:00,13:10:00,120,CB,4411.8013,13:10:00,120,CB,0.8104,13:10:00,120,CB,0.8636,1855.8758,735.3002166666666,-2488.3478000000005,-414.72463333333326,2025-04-29T13:10:00
2025-04-29,80,11031.1134,2025-04-29T13:20:00,2025-04-29T13:10:00,13:20:00,120,CC,4224.0771,13:20:00,120,CC,0.7828,13:20:00,120,CC,0.8416,1838.5189,704.0128500000001,-2217.0408000000007,-369.5068000000001,2025-04-29T13:20:00
2025-04-29,81,10972.67,2025-04-29T13:30:00,2025-04-29T13:20:00,13:30:00,120,CD,3973.8187500000004,13:30:00,120,CD,0.8491,13:30:00,120,CD,0.8618,1828.7783333333334,662.303125,-1774.9674999999997,-295.8279166666666,2025-04-29T13:30:00
2025-04-29,82,11003.9783,2025-04-29T13:40:00,2025-04-29T13:30:00,13:40:00,120,CE,3888.70965,13:40:00,120,CE,0.8909,13:40:00,120,CE,0.8623,1833.9963833333334,648.1182749999999,-1573.4409999999998,-262.2401666666665,2025-04-29T13:40:00
2025-04-29,83,11052.1925,2025-04-29T13:50:00,2025-04-29T13:40:00,13:50:00,120,CF,3946.1399500000007,13:50:00,120,CF,0.8575,13:50:00,120,CF,0.9026,1842.0320833333333,657.6899916666667,-1640.0874000000003,-273.3479000000002,2025-04-29T13:50:00
2025-04-29,84,11060.039999999999,2025-04-29T14:00:00,2025-04-29T13:50:00,14:00:00,120,CG,3988.48125,14:00:00,120,CG,0.8141,14:00:00,120,CG,0.9754,1843.34,664.7468749999999,-1716.9224999999997,-286.15374999999995,2025-04-29T14:00:00
2025-04-29,85,11010.6004,2025-04-29T14:10:00,2025-04-29T14:00:00,14:10:00,120,CH,3849.5210000000006,14:10:00,120,CH,0.8663,14:10:00,120,CH,1.0002,1835.1000666666666,641.5868333333334,-1488.4416,-248.07360000000017,2025-04-29T14:10:00
2025-04-29,86,10882.0755,2025-04-29T14:20:00,2025-04-29T14:10:00,14:20:00,120,CI,3610.81725,14:20:00,120,CI,0.9031,14:20:00,120,CI,0.9978,1813.6792500000001,601.802875,-1139.5590000000002,-189.92649999999992,2025-04-29T14:20:00
2025-04-29,87,10821.25,2025-04-29T14:30:00,2025-04-29T14:20:00,14:30:00,120,CJ,3399.95625,14:30:00,120,CJ,0.9188,14:30:00,120,CJ,1.0271,1803.5416666666665,566.6593750000001,-778.6625000000004,-129.7770833333335,2025-04-29T14:30:00
2025-04-29,88,11013.635,2025-04-29T14:40:00,2025-04-29T14:30:00,14:40:00,120,CK,3280.9687999999996,14:40:00,120,CK,0.987,14:40:00,120,CK,1.0906,1835.6058333333333,546.8281333333333,-348.3026,-58.05043333333333,2025-04-29T14:40:00
2025-04-29,89,11133.6764,2025-04-29T14:50:00,2025-04-29T14:40:00,14:50:00,120,CL,3136.3813,14:50:00,120,CL,0.873,14:50:00,120,CL,0.9376,1855.6127333333334,522.7302166666667,60.913800000000265,10.152299999999968,2025-04-29T14:50:00
2025-04-29,90,11070.880000000001,2025-04-29T15:00:00,2025-04-29T14:50:00,15:00:00,120,CM,2938.9125,15:00:00,120,CM,0.6487,15:00:00,120,CM,0.6694,1845.1466666666668,489.81874999999997,393.0550000000003,65.50916666666683,2025-04-29T15:00:00
2025-04-29,91,11014.9896,2025-04-29T15:10:00,2025-04-29T15:00:00,15:10:00,120,CN,2769.93595,15:10:00,120,CN,0.651,15:10:00,120,CN,0.66,1835.8316,461.6559916666667,675.1176999999998,112.5196166666666,2025-04-29T15:10:00
2025-04-29,92,10980.2835,2025-04-29T15:20:00,2025-04-29T15:10:00,15:20:00,120,CO,2604.7655,15:20:00,120,CO,0.7423,15:20:00,120,CO,0.7217,1830.0472499999998,434.12758333333335,970.7524999999996,161.79208333333315,2025-04-29T15:20:00
2025-04-29,93,10987.369999999999,2025-04-29T15:30:00,2025-04-29T15:20:00,15:30:00,120,CP,2410.29375,15:30:00,120,CP,0.7918,15:30:00,120,CP,0.7308,1831.2283333333332,401.715625,1366.7825000000003,227.79708333333326,2025-04-29T15:30:00
2025-04-29,94,11059.781200000001,2025-04-29T15:40:00,2025-04-29T15:30:00,15:40:00,120,CQ,2198.9346,15:40:00,120,CQ,0.8022,15:40:00,120,CQ,0.7534,1843.2968666666668,366.4891,1861.9120000000003,310.3186666666668,2025-04-29T15:40:00
2025-04-29,95,11026.3903,2025-04-29T15:50:00,2025-04-29T15:40:00,15:50:00,120,CR,2079.50335,15:50:00,120,CR,0.7889,15:50:00,120,CR,0.7823,1837.7317166666667,346.58389166666666,2067.3836,344.56393333333335,2025-04-29T15:50:00
2025-04-29,96,10884.83,2025-04-29T16:00:00,2025-04-29T15:50:00,16:00:00,120,CS,2017.2937499999998,16:00:00,120,CS,0.774,16:00:00,120,CS,0.8055,1814.1383333333333,336.215625,2050.2425,341.70708333333334,2025-04-29T16:00:00
2025-04-29,97,10826.155999999999,2025-04-29T16:10:00,2025-04-29T16:00:00,16:10:00,120,CT,1858.38495,16:10:00,120,CT,0.7776,16:10:00,120,CT,0.8271,1804.3593333333333,309.730825,2309.3861,384.89768333333336,2025-04-29T16:10:00
2025-04-29,98,10933.635599999998,2025-04-29T16:20:00,2025-04-29T16:10:00,16:20:00,120,CU,1641.8269,16:20:00,120,CU,0.7941,16:20:00,120,CU,0.8519,1822.2725999999998,273.63781666666665,2849.9817999999996,474.9969666666666,2025-04-29T16:20:00
2025-04-29,99,11047.11,2025-04-29T16:30:00,2025-04-29T16:20:00,16:30:00,120,CV,1461.35625,16:30:00,120,CV,0.8347,16:30:00,120,CV,0.8791,1841.185,243.55937500000002,3324.3974999999996,554.0662499999999,2025-04-29T16:30:00
2025-04-29,100,10923.744499999999,2025-04-29T16:40:00,2025-04-29T16:30:00,16:40:00,120,CW,1379.0731,16:40:00,120,CW,0.9066,16:40:00,120,CW,0.9024,1820.6240833333331,229.84551666666667,3365.5982999999997,560.9330499999999,2025-04-29T16:40:00
2025-04-29,101,10833.3708,2025-04-29T16:50:00,2025-04-29T16:40:00,16:50:00,120,CX,1314.499,16:50:00,120,CX,0.9153,16:50:00,120,CX,0.9163,1805.5618,219.08316666666667,3404.3727999999996,567.3954666666666,2025-04-29T16:50:00
2025-04-29,102,10881.439999999999,2025-04-29T17:00:00,2025-04-29T16:50:00,17:00:00,120,CY,1205.7375,17:00:00,120,CY,0.8788,17:00:00,120,CY,0.9264,1813.5733333333333,200.95624999999998,3669.9649999999997,611.6608333333334,2025-04-29T17:00:00
2025-04-29,103,10894.295199999999,2025-04-29T17:10:00,2025-04-29T17:00:00,17:10:00,120,CZ,1054.41705,17:10:00,120,CZ,0.9105,17:10:00,120,CZ,0.9462,1815.7158666666664,175.736175,3985.4610999999995,664.2435166666666,2025-04-29T17:10:00
2025-04-29,104,10773.362399999998,2025-04-29T17:20:00,2025-04-29T17:10:00,17:20:00,120,DA,897.8196499999999,17:20:00,120,DA,0.9523,17:20:00,120,DA,0.9742,1795.5603999999998,149.63660833333333,4177.7231,696.2871833333334,2025-04-29T17:20:00
2025-04-29,105,10713.16,2025-04-29T17:30:00,2025-04-29T17:20:00,17:30:00,120,DB,751.125,17:30:00,120,DB,0.9643,17:30:00,120,DB,0.9862,1785.5266666666666,125.1875,4410.91,735.1516666666666,2025-04-29T17:30:00
2025-04-29,106,10859.3818,2025-04-29T17:40:00,2025-04-29T17:30:00,17:40:00,120,DC,604.97905,17:40:00,120,DC,0.9811,17:40:00,120,DC,0.976,1809.8969666666667,100.82984166666667,4849.4237,808.2372833333334,2025-04-29T17:40:00
2025-04-29,107,10155.4843,2025-04-29T17:50:00,2025-04-29T17:40:00,17:50:00,120,DD,472.70145,17:50:00,120,DD,1.078,17:50:00,120,DD,1.0742,1692.5807166666668,78.783575,4410.0814,735.0135666666667,2025-04-29T17:50:00
2025-04-29,108,9001.85,2025-04-29T18:00:00,2025-04-29T17:50:00,18:00:00,120,DE,353.90625,18:00:00,120,DE,1.2086,18:00:00,120,DE,1.2313,1500.3083333333334,58.984375,3494.0375000000004,582.3395833333334,2025-04-29T18:00:00
2025-04-29,109,8946.7114,2025-04-29T18:10:00,2025-04-29T18:00:00,18:10:00,120,DF,234.15715,18:10:00,120,DF,1.2403,18:10:00,120,DF,1.2561,1491.1185666666665,39.02619166666667,3678.3971,613.0661833333334,2025-04-29T18:10:00
2025-04-29,110,9131.769900000001,2025-04-29T18:20:00,2025-04-29T18:10:00,18:20:00,120,DG,121.9715,18:20:00,120,DG,1.2199,18:20:00,120,DG,1.2447,1521.9616500000002,20.328583333333334,4087.8269,681.3044833333335,2025-04-29T18:20:00
2025-04-29,111,9077.09,2025-04-29T18:30:00,2025-04-29T18:20:00,18:30:00,120,DH,39.15,18:30:00,120,DH,1.2142,18:30:00,120,DH,1.2545,1512.8483333333334,6.5249999999999995,4198.79,699.7983333333334,2025-04-29T18:30:00
2025-04-29,112,9143.213300000001,2025-04-29T18:40:00,2025-04-29T18:30:00,18:40:00,120,DI,4.8364,18:40:00,120,DI,1.2462,18:40:00,120,DI,1.2522,1523.8688833333335,0.8060666666666667,4333.5405,722.2567500000001,2025-04-29T18:40:00
2025-04-29,113,9077.2101,2025-04-29T18:50:00,2025-04-29T18:40:00,18:50:00,120,DJ,0.0,18:50:00,120,DJ,1.2662,18:50:00,120,DJ,1.2881,1512.8683500000002,0.0,4277.2101,712.8683500000001,2025-04-29T18:50:00
2025-04-29,114,8962.010000000002,2025-04-29T19:00:00,2025-04-29T18:50:00,19:00:00,120,DK,0.0,19:00:00,120,DK,1.2588,19:00:00,120,DK,1.3466,1493.6683333333335,0.0,4162.01,693.6683333333334,2025-04-29T19:00:00
