policy,date,issue_hour,vhat_yuan,vreplay_yuan,tau_yuan,accepted,positive_replay,proposed_change_kwh
gate_paid,2025-10-07,12,2735.2741431106697,-247.55395940083326,2836.540267704264,True,False,1600.4308294088771
gate_paid,2025-10-07,18,1035.517219252637,-443.793093965407,0.0,True,False,222.0506025731047
gate_paid,2025-10-08,6,1454.3442964988135,725.0520006996885,5750.864909580301,True,True,729.0859995150273
gate_paid,2025-10-08,12,4583.181790453389,5286.30584363635,2836.540267704264,True,True,1058.234970580389
gate_paid,2025-10-08,18,5795.120442303512,6206.18762625954,0.0,True,True,1280.8990783856748
gate_paid,2025-10-09,6,3187.465404376824,-10136.404988174763,5750.864909580301,True,False,10852.89937187645
gate_paid,2025-10-09,12,4026.478074757495,4997.100682935299,2836.540267704264,True,True,911.113783604816
gate_paid,2025-10-09,18,6804.7244249341165,7233.685723505576,0.0,True,True,1496.2111646840428
gate_paid,2025-10-10,6,1808.7028757285607,1433.0700590766683,5750.864909580301,True,True,890.8510209087708
gate_paid,2025-10-10,12,195.174819662343,-2217.2059498005547,2225.837782843857,True,False,378.65599574932304
gate_paid,2025-10-10,18,2957.473156745644,2957.4731567456474,0.0,True,True,776.9724776865426
gate_paid,2025-10-11,6,927.5123762732055,1066.9573206369914,5750.864909580301,True,True,297.98118640182525
gate_paid,2025-10-11,12,462.5055883222267,-2040.834029559608,2412.3807694628977,True,False,447.1509364018247
gate_paid,2025-10-11,18,2903.7099437073084,2807.9341174646834,0.0,True,True,757.5071800024142
gate_paid,2025-10-12,6,2784.8203584598887,1734.9193959039258,5750.864909580301,True,True,982.4626046123583
gate_paid,2025-10-12,12,751.9868804105608,-1797.1420967035592,2503.339617881835,True,False,1657.3133264968637
gate_paid,2025-10-12,18,9549.370100086137,9928.295041304333,7.275957614183426e-12,True,True,2072.813903863462
gate_paid,2025-10-13,6,4237.870634273655,-5485.870278077768,5750.864909580301,True,False,6670.094076561276
gate_paid,2025-10-13,12,996.946674931427,-2997.5617464918323,2549.12897711412,True,False,1060.3844995427976
gate_paid,2025-10-13,18,10853.413376882181,11230.726992210857,7.275957614183426e-12,True,True,2342.2509774857826
gate_paid,2025-10-14,6,4629.062559374481,-18563.885042160575,5945.392951623078,True,False,8706.156454803211
gate_paid,2025-10-14,12,15780.622265911465,16606.150646737653,2549.12897711412,True,True,3438.6136173104214
gate_paid,2025-10-14,18,6203.785495625241,6614.937914004302,7.275957614183426e-12,True,True,1365.2300895520052
gate_paid,2025-10-15,6,2927.8119470288,-19287.47882846852,6319.511917365726,True,False,7975.70657689231
gate_paid,2025-10-15,12,10845.171528481871,12863.32406207436,2549.12897711412,True,True,2443.0916014279314
gate_paid,2025-10-15,18,6731.609225543707,7156.364186204872,7.275957614183426e-12,True,True,1472.966745461642
gate_paid,2025-10-16,6,3759.6613867229826,-3439.378508035734,6997.131113715957,True,False,2557.030374759099
gate_paid,2025-10-16,12,782.4171379530962,45.073351420527615,2503.339617881835,True,True,839.419096175205
gate_paid,2025-10-16,18,6884.996326765104,7276.91827417981,7.275957614183426e-12,True,True,1503.8404656995367
gate_paid,2025-10-17,6,4750.621562660675,5913.756288020313,7199.039894758716,True,True,1617.5358696579435
gate_paid,2025-10-17,12,162.23652784229125,-539.887615677866,2412.3807694628977,True,False,124.52134027777743
gate_paid,2025-10-17,18,914.5467839783087,914.5467839783087,7.275957614183426e-12,True,True,264.7138903218113
gate_paid,2025-10-18,6,1526.8163856718493,440.5319512067563,7199.039894758716,True,True,965.7977776662577
gate_paid,2025-10-18,12,222.80515718955394,-2028.46538161424,2412.3807694628977,True,False,512.6126098618912
gate_paid,2025-10-18,18,2759.804544181954,2644.925291119669,7.275957614183426e-12,True,True,680.9233520742226
gate_paid,2025-10-19,6,142.5681110131627,-1497.190481998361,7199.039894758716,True,False,369.74625320433154
gate_paid,2025-10-19,12,427.1620893754334,-7056.403040338599,2412.3807694628977,True,False,1279.5737003324864
gate_paid,2025-10-19,18,9678.307246646684,10060.535204235475,41.042179590695014,True,True,2094.606192169349
gate_paid,2025-10-20,6,998.5815741093684,-1662.5485912692966,6997.131113715957,True,False,2576.2769534276363
gate_paid,2025-10-20,12,486.1053328190319,-1131.2423371334735,2503.339617881835,True,False,1437.4894968407052
gate_paid,2025-10-20,18,3650.351805590213,3988.0757324302394,7.275957614183426e-12,True,True,806.8770977210108
gate_paid,2025-10-21,6,2507.6341363528336,189.19805630472547,6997.131113715957,True,True,1526.8125634914759
gate_paid,2025-10-21,12,382.83730117484083,-1166.5852115941525,2412.3807694628977,True,False,1036.690162661278
gate_paid,2025-10-21,18,3996.911548392103,4424.49618723604,7.275957614183426e-12,True,True,887.4057496316404
gate_paid,2025-10-22,6,1127.5018178411374,-9515.143765380468,6997.131113715957,True,False,1809.479881367945
gate_paid,2025-10-22,12,10575.587561835964,13734.873978421456,2251.270538803794,True,True,2604.0620075692486
gate_paid,2025-10-22,18,4852.399274032674,5247.287631423678,0.0,True,True,1074.7761743188537
gate_paid,2025-10-23,6,5038.96022476229,-10691.622504003586,6997.131113715957,True,False,15149.744642399928
gate_paid,2025-10-23,12,10170.835688918614,12014.166763496134,2251.270538803794,True,True,2280.356956247775
gate_paid,2025-10-23,18,6838.884292198018,7239.150162941052,0.0,True,True,1493.0791136850453
gate_paid,2025-10-24,6,2421.367456249807,3198.917267967812,7199.039894758716,True,True,883.1343481108604
gate_paid,2025-10-24,12,170.32720364166562,-727.5724471848916,2251.270538803794,True,False,130.27526111111013
gate_paid,2025-10-24,18,2283.176410094811,2251.397141443802,0.0,True,True,614.9671476399759
gate_paid,2025-10-25,6,563.3180641680538,398.4047264523397,7199.039894758716,True,True,215.62660123637582
gate_paid,2025-10-25,12,142.28445317971637,-168.2491963170978,2251.270538803794,True,False,90.02784444444484
gate_paid,2025-10-25,18,2425.0729142015207,2425.07291420153,0.0,True,True,656.7259062686604
gate_paid,2025-10-26,6,2996.5088135820333,-15104.433046756138,7199.039894758716,True,False,8380.24503787273
gate_paid,2025-10-26,12,11352.57042633865,12886.440096100836,2251.270538803794,True,True,2731.262894099673
gate_paid,2025-10-26,18,7721.812724133866,7373.6437843750755,0.0,True,True,1677.7916869640671
gate_paid,2025-10-27,6,13299.492972811211,5295.184837448207,9723.740912351423,True,True,4724.532126368521
gate_paid,2025-10-27,12,1639.4970831647952,461.1257637425733,2225.837782843857,True,True,2415.742130268656
gate_paid,2025-10-27,18,3104.8549033196414,3450.261942095425,7.275957614183426e-12,True,True,689.811907981086
gate_paid,2025-10-28,6,9765.40286323821,16703.106314280507,9723.740912351423,True,True,3492.3640679669074
gate_paid,2025-10-28,12,332.35513932286995,-1483.9695416227041,1793.3389913518622,True,False,518.4856708369016
gate_paid,2025-10-28,18,4542.303536196647,4973.651650269061,7.275957614183426e-12,True,True,1009.2782480058813
gate_paid,2025-10-29,6,2451.7402867048804,-1585.4518981833899,8004.308135363004,True,False,2149.9228893162754
gate_paid,2025-10-29,12,345.2534705241087,-525.1635015369757,1816.324680945574,True,False,798.8451396351304
gate_paid,2025-10-29,18,4356.508891535634,4774.8153946673265,7.275957614183426e-12,True,True,969.3368234729203
gate_paid,2025-10-30,6,4692.642435412476,7087.592016495648,8004.308135363004,True,True,1911.9155460545728
gate_paid,2025-10-30,12,4526.8031341008245,5278.588217021839,1816.324680945574,True,True,1240.1283526455554
gate_paid,2025-10-30,18,5722.148651982074,6104.265670529792,7.275957614183426e-12,True,True,1255.3149244713895
gate_paid,2025-10-31,6,1628.6770031463311,-819.7323089825168,8004.308135363004,True,False,1437.0447546401638
gate_paid,2025-10-31,12,713.2748061212515,1012.6901322212234,1816.324680945574,True,True,184.414337499999
gate_paid,2025-10-31,18,1096.14528137658,1096.1452813765773,7.275957614183426e-12,True,True,294.0607903701722
gate_paid,2025-11-01,6,1361.3871967299492,-483.92259036785254,8004.308135363004,True,False,807.7787258434662
gate_paid,2025-11-01,12,1170.2122383948554,1837.5171778316253,1816.324680945574,True,True,313.29268549993105
gate_paid,2025-11-01,18,2119.17108538698,1997.822072608118,7.275957614183426e-12,True,True,537.4223852177363
gate_paid,2025-11-02,6,11895.06465913645,5600.976066521071,8004.308135363004,True,True,4242.535628855048
gate_paid,2025-11-02,12,1747.6938768601212,-984.3211241510071,1816.324680945574,True,False,2440.038036485542
gate_paid,2025-11-02,18,2623.577247821264,2899.296445463573,31.77926865100926,True,True,587.3818025720204
gate_paid,2025-11-03,6,994.8693262935631,185.10777118745318,7199.039894758716,True,True,2801.4496721555906
gate_paid,2025-11-03,12,196.4279643628688,-1640.381898663316,2225.837782843857,True,False,442.4810989366177
gate_paid,2025-11-03,18,3239.88320699456,3448.6470910431526,7.275957614183426e-12,True,True,718.5858887131043
gate_paid,2025-11-04,6,6285.902952571087,3518.15419660943,7199.039894758716,True,True,2265.7307015997176
gate_paid,2025-11-04,12,1225.3118960777756,-1488.8600764419461,2225.837782843857,True,False,1757.3128601169403
gate_paid,2025-11-04,18,4165.799363136557,4519.930421935791,7.275957614183426e-12,True,True,921.513442682586
gate_paid,2025-11-05,6,2521.7217773222656,-11812.676293399418,7199.039894758716,True,False,7704.205199023327
gate_paid,2025-11-05,12,7348.982413299062,9029.38121608553,2225.837782843857,True,True,1776.5372016677147
gate_paid,2025-11-05,18,3264.33162631704,2002.343450447337,7.275957614183426e-12,True,True,721.5083577246152
gate_paid,2025-11-06,6,6226.797807123381,6067.851132954624,7199.039894758716,True,True,2199.899262287168
gate_paid,2025-11-06,12,886.3447557311665,983.9311071347511,2225.837782843857,True,True,738.2989513809224
gate_paid,2025-11-06,18,1577.8817159343944,1778.7560629092422,31.77926865100926,True,True,351.9195934667422
gate_paid,2025-11-07,6,1785.6897873402722,3011.424181752467,7199.039894758716,True,True,658.907067259521
gate_paid,2025-11-07,12,23.38070586833237,-96.01151018884593,2225.837782843857,True,False,18.2554777777778
gate_paid,2025-11-07,18,2266.9940079430435,2142.3977826306073,31.77926865100926,True,True,535.993439005056
gate_paid,2025-11-08,6,415.8547119426512,603.0057154561619,7199.039894758716,True,True,133.12591666666782
gate_paid,2025-11-08,12,39.29627003381029,-105.14973129248028,2225.837782843857,True,False,63.82204919581528
gate_paid,2025-11-08,18,1190.7998983122416,1190.7998983122325,95.77582624262504,True,True,334.67677898963393
gate_paid,2025-11-09,6,770.144706069128,-2360.4927090708297,7199.039894758716,True,False,1660.4313295919037
gate_paid,2025-11-09,12,1316.991296495773,1940.0991661957742,2225.837782843857,True,True,562.6744455530279
gate_paid,2025-11-09,18,5396.522653241744,4974.265079374047,95.77582624262504,True,True,1171.616002408697
gate_paid,2025-11-10,6,8841.633171837435,2675.417262135219,6997.131113715957,True,True,3184.2054237871475
gate_paid,2025-11-10,12,751.1138977519222,-1039.9381681496452,2225.837782843857,True,False,1603.439356286798
gate_paid,2025-11-10,18,2094.227980779342,2356.5121520947505,114.87925306228499,True,True,466.5162921245282
gate_paid,2025-11-11,6,1067.4129103308442,1053.074896526734,6997.131113715957,True,True,2528.0757356056806
gate_paid,2025-11-11,12,429.413102475959,-3999.8145511501534,2225.837782843857,True,False,1104.8263662649645
gate_paid,2025-11-11,18,4020.806217819718,3473.128865713772,114.87925306228499,True,True,879.2923236770547
gate_paid,2025-11-12,6,10281.314635671515,-1290.0601880612303,6997.131113715957,True,False,3518.4732608519735
gate_paid,2025-11-12,12,2288.3818241938643,-1773.4335506282223,2251.270538803794,True,False,3680.7320133784033
gate_paid,2025-11-12,18,3764.4785844486414,4064.4095208253475,121.34901277886183,True,True,837.4718728200473
gate_paid,2025-11-13,6,4770.170241075866,6368.730978700376,7199.039894758716,True,True,1767.21441256147
gate_paid,2025-11-13,12,1928.8167215479807,1350.019321699845,2251.270538803794,True,True,1410.9660278935435
gate_paid,2025-11-13,18,7531.016032776723,7906.929332331347,121.34901277886183,True,True,1638.4778875189668
gate_paid,2025-11-14,6,878.8829933853594,-2455.61618701672,7199.039894758716,True,False,677.2202753424748
gate_paid,2025-11-14,12,1481.72364691445,2346.390136360722,2251.270538803794,True,True,418.51541666666924
gate_paid,2025-11-14,18,1269.121300419356,1269.1213004193487,121.34901277886183,True,True,296.58603454449553
gate_paid,2025-11-15,6,201.04130241319763,-670.30887612056,7199.039894758716,True,False,683.0328702766953
gate_paid,2025-11-15,12,50.55447093569455,-535.2689778484782,2251.270538803794,True,False,123.08330000000086
gate_paid,2025-11-15,18,1334.2358390047575,1236.204163211165,121.34901277886183,True,True,339.60410101522206
gate_paid,2025-11-16,6,9155.865152939296,10865.308148035576,7199.039894758716,True,True,3157.2105891027923
gate_paid,2025-11-16,12,981.053380620302,-1897.7652987907568,2251.270538803794,True,False,1230.7712722858446
gate_paid,2025-11-16,18,4050.5513371974866,3984.9981395625127,121.34901277886183,True,True,889.7883043284407
gate_paid,2025-11-17,6,22328.973541384214,13275.43005812438,7199.039894758716,True,True,7375.381077251277
gate_paid,2025-11-17,12,2316.8983140452,1706.8817934323306,2412.3807694628977,True,True,2493.3551239065937
gate_paid,2025-11-17,18,1485.5174888856764,-194.64005865606305,121.34901277886183,True,False,329.503585321834
gate_paid,2025-11-18,6,2225.8358556283492,-6610.338268818225,7199.039894758716,True,False,2111.751773632824
gate_paid,2025-11-18,12,7405.35593383844,11560.378802479048,2412.3807694628977,True,True,2179.507302648328
gate_paid,2025-11-18,18,5223.229140481813,5290.843667216937,124.59622531243622,True,True,1141.3082732313342
gate_paid,2025-11-19,6,19984.46304890253,10539.264979539308,8004.308135363004,True,True,6549.511697903525
gate_paid,2025-11-19,12,2521.610670594233,1047.9664282973463,2251.270538803794,True,True,2597.177845972171
gate_paid,2025-11-19,18,2899.4058214896195,3215.989508541892,124.59622531243622,True,True,643.1190616277844
gate_paid,2025-11-20,6,5940.970948900947,9224.778997192232,8836.174124446574,True,True,2083.8919794789713
gate_paid,2025-11-20,12,1922.4768924622185,2887.294662375767,2251.270538803794,True,True,822.5416586203482
gate_paid,2025-11-20,18,3258.9599286009634,3407.472362270035,124.59622531243622,True,True,717.4791760892841
gate_paid,2025-11-21,6,2301.654745430287,2417.5611532756902,8004.308135363004,True,True,887.0629303990572
gate_paid,2025-11-21,12,495.4484409990291,719.2509365688329,2251.270538803794,True,True,177.20056316812872
gate_paid,2025-11-21,18,889.3830102763859,250.83622296481826,124.59622531243622,True,True,215.23000474522883
gate_paid,2025-11-22,6,175.64817640984256,-1213.7907570790412,8004.308135363004,True,False,662.0174376019338
gate_paid,2025-11-22,12,623.2595693585045,1113.4894576146798,2251.270538803794,True,True,172.1741790118507
gate_paid,2025-11-22,18,2573.8775217326347,2396.015108765361,348.16893975879066,True,True,598.7902685948975
gate_paid,2025-11-23,6,12771.400351168159,9338.847626180854,8004.308135363004,True,True,4292.091277896852
gate_paid,2025-11-23,12,1821.5036884931833,-1390.3381407111265,1836.8098630261848,True,False,2082.2176633997524
gate_paid,2025-11-23,18,2547.391010234529,2718.1315333064667,348.16893975879066,True,True,565.0384309635524
gate_paid,2025-11-24,6,6415.4482697739295,10475.236856481133,8004.308135363004,True,True,2248.2447263733156
gate_paid,2025-11-24,12,324.88686880494424,-1111.5613252160983,1836.8098630261848,True,False,435.2590684829736
gate_paid,2025-11-24,18,5049.470672587444,5414.424322075662,177.86241296727349,True,True,1106.0172833174076
gate_paid,2025-11-25,6,1730.2259805620488,335.71312132767343,7199.039894758716,True,True,4992.4115289999845
gate_paid,2025-11-25,12,600.0235025231268,25.080280391201086,1836.8098630261848,True,True,1699.321780708246
gate_paid,2025-11-25,18,1598.856940667487,1793.5287082723917,177.86241296727349,True,True,355.3258473932948
gate_paid,2025-11-26,6,5328.91523161668,298.59199407986307,7199.039894758716,True,True,2069.8619790863477
gate_paid,2025-11-26,12,862.1288352349366,-1698.2131645922564,1836.8098630261848,True,False,1808.6912687067997
gate_paid,2025-11-26,18,2704.8273608100626,2301.2441389469914,177.86241296727349,True,True,599.959488684342
gate_paid,2025-11-27,6,8013.623451822103,881.5444802956554,7199.039894758716,True,True,2713.048788700845
gate_paid,2025-11-27,12,1916.1502118266253,724.8942648897355,2251.270538803794,True,True,2280.288747840931
gate_paid,2025-11-27,18,2909.7291089850896,3055.780755714417,177.86241296727349,True,True,645.4088766367054
gate_paid,2025-11-28,6,2224.8766515562475,889.9100563633801,7199.039894758716,True,True,901.6900370678004
gate_paid,2025-11-28,12,503.8695092060698,-656.0759863096137,2251.270538803794,True,False,650.0680072782282
gate_paid,2025-11-28,18,1828.1177297974818,1423.6804795273492,124.59622531243622,True,True,476.589839905933
gate_paid,2025-11-29,6,1369.646845159512,-1570.1139838742292,7199.039894758716,True,False,5696.186483542915
gate_paid,2025-11-29,12,1898.7767340043974,2721.1339692578604,2251.270538803794,True,True,547.202277773776
gate_paid,2025-11-29,18,49.65552692630172,-10.268616334865328,124.59622531243622,True,False,14.372701253685136
gate_paid,2025-11-30,6,10040.005522142957,12938.11429087814,7199.039894758716,True,True,3764.507293038974
gate_paid,2025-11-30,12,1263.8067606858458,-1604.6357042438103,2251.270538803794,True,False,1117.1619707158263
gate_paid,2025-11-30,18,3328.4825742050252,3710.0394070340135,121.34901277886183,True,True,737.651058804789
gate_paid,2025-12-01,6,5199.049847954942,3513.284158930015,7199.039894758716,True,True,2194.5359986259286
gate_paid,2025-12-01,12,850.9641351546088,-6716.923310458515,2412.3807694628977,True,False,1270.1069341624257
gate_paid,2025-12-01,18,8524.273583196798,8672.0546520467,114.87925306228499,True,True,1839.5596514048957
gate_paid,2025-12-02,6,6923.247919263784,6544.031240872704,7199.039894758716,True,True,3683.519891176311
gate_paid,2025-12-02,12,483.0293389745566,-5431.3839543330905,2503.339617881835,True,False,984.5956949517855
gate_paid,2025-12-02,18,7044.12727922096,7373.402010997583,98.03167579359251,True,True,1530.3991990368602
gate_paid,2025-12-03,6,26024.108922713567,35985.89970280971,7199.039894758716,True,True,8388.783654730878
gate_paid,2025-12-03,12,2393.196481045641,3994.845433627983,2503.339617881835,True,True,835.1188317264422
gate_paid,2025-12-03,18,5066.17782209038,5420.1147137368025,95.77582624262504,True,True,1114.9174096912564
gate_paid,2025-12-04,6,9488.761145885095,-1152.300462826126,7199.039894758716,True,False,5849.33881251521
gate_paid,2025-12-04,12,1661.5372821752535,2316.6286190296014,2503.339617881835,True,True,569.7694440421933
gate_paid,2025-12-04,18,7448.035246749103,7824.649604453614,95.77582624262504,True,True,1619.3272528925518
gate_paid,2025-12-05,6,9567.806618679726,14807.875065836732,7199.039894758716,True,True,3594.8329802621483
gate_paid,2025-12-05,12,1006.4508731137557,-2691.9964698111144,2503.339617881835,True,False,1198.0051533773526
gate_paid,2025-12-05,18,3588.079737408054,3792.366156250362,95.77582624262504,True,True,849.1154193337691
gate_paid,2025-12-06,6,3102.667275866059,5377.616230316278,7199.039894758716,True,True,1279.7171500955772
gate_paid,2025-12-06,12,3858.96673789936,5022.2524824294305,2549.12897711412,True,True,1100.1256323445377
gate_paid,2025-12-06,18,6452.865715051226,6802.664408067078,95.77582624262504,True,True,1535.522691329738
gate_paid,2025-12-07,6,2629.695854558966,-19035.64151725916,7199.039894758716,True,False,5390.135432291703
gate_paid,2025-12-07,12,7015.122155285309,10714.981951911992,2549.12897711412,True,True,1924.540845321249
gate_paid,2025-12-07,18,9865.596963767162,10187.632811296407,65.55319763497391,True,True,2126.947059427303
gate_paid,2025-12-08,6,3710.9670333096,-411.66097345468006,8004.308135363004,True,False,1510.6806612139947
gate_paid,2025-12-08,12,2151.539784397697,2192.54611524786,2251.270538803794,True,True,3963.1985548709013
gate_paid,2025-12-08,18,1025.1893666001724,1100.1021410793746,65.55319763497391,True,True,227.39790978965095
gate_paid,2025-12-09,6,1990.273363426597,2096.5755994116116,7199.039894758716,True,True,3400.993198222222
gate_paid,2025-12-09,12,447.64551367519744,-1407.3176423347759,1836.8098630261848,True,False,1485.0735300768263
gate_paid,2025-12-09,18,2092.194888189204,2340.7049556474467,65.55319763497391,True,True,464.0710876904426
gate_paid,2025-12-10,6,11138.68769728842,3188.9664056769398,7132.078971526447,True,True,3630.925143765807
gate_paid,2025-12-10,12,1739.9133601340873,1135.0354058744779,1854.9631560099733,True,True,1875.2599293856915
gate_paid,2025-12-10,18,684.6646140017929,701.7755457400326,65.55319763497391,True,True,153.96938115957994
gate_paid,2025-12-11,6,1053.6806635626126,-1034.0636841635933,7132.078971526447,True,False,2835.5238133712455
gate_paid,2025-12-11,12,917.9681128726006,-339.44423799722426,1854.9631560099733,True,False,1550.7274811104671
gate_paid,2025-12-11,18,2209.8717336521713,1769.3378978284436,65.55319763497391,True,True,490.1730641259376
gate_paid,2025-12-12,6,7747.772491260886,-937.4531910903715,6294.088592615379,True,False,2901.400965758622
gate_paid,2025-12-12,12,2312.18179124742,2423.3026672517863,1854.9631560099733,True,True,3129.7364327534356
gate_paid,2025-12-12,18,45.4173208644861,-344.10574984173854,98.03167579359251,True,False,92.02172194202427
gate_paid,2025-12-13,6,5247.120692047356,2556.8676919769387,7132.078971526447,True,True,2466.1887895780565
gate_paid,2025-12-13,12,1418.280498463635,1182.3631405481738,1854.9631560099733,True,True,2417.8986616815787
gate_paid,2025-12-13,18,193.6695119951155,126.55746753068524,114.87925306228499,True,True,45.25940314437753
gate_paid,2025-12-14,6,12120.49172739534,14919.869124682213,7132.078971526447,True,True,3912.751247678605
gate_paid,2025-12-14,12,970.1487358486193,1660.6007901875128,1836.8098630261848,True,True,378.55621186234043
gate_paid,2025-12-14,18,2367.152334109771,778.6508503195928,98.03167579359251,True,True,525.059574813354
gate_paid,2025-12-15,6,17494.47514806986,15250.54502680432,7132.078971526447,True,True,5503.217890898728
gate_paid,2025-12-15,12,1575.7057548297453,94.83106987982319,1816.324680945574,True,True,1362.9156362124872
gate_paid,2025-12-15,18,2310.6504320835193,2321.7583599624504,121.34901277886183,True,True,512.526851749203
gate_paid,2025-12-16,6,474.33942032682535,-293.66039996162,7132.078971526447,True,False,974.1745783063702
gate_paid,2025-12-16,12,306.02822224645934,-1120.948831595735,1816.324680945574,True,False,975.6112896895829
gate_paid,2025-12-16,18,1835.6647147115727,1300.9275123495536,121.34901277886183,True,True,407.169965666277
gate_paid,2025-12-17,6,1205.1463514417192,-585.9518133842648,7132.078971526447,True,False,3295.2812257743367
gate_paid,2025-12-17,12,720.0258417590958,-1499.8068563637717,1816.324680945574,True,False,1050.2436001923463
gate_paid,2025-12-17,18,3370.182250660102,3671.1528856440655,124.59622531243622,True,True,748.1846076028161
gate_paid,2025-12-18,6,7777.364985352164,3094.2938488693617,6294.088592615379,True,True,2599.6310147157183
gate_paid,2025-12-18,12,1803.7561651744254,-703.3171764952494,1836.8098630261848,True,False,1596.6739215299353
gate_paid,2025-12-18,18,2423.9902662040986,2432.2080708696576,124.59622531243622,True,True,537.6709574210084
gate_paid,2025-12-19,6,10492.011530349435,-1906.811917317118,6166.215909702216,True,False,3909.9015362166538
gate_paid,2025-12-19,12,1370.6804469129402,725.195087905202,1854.9631560099733,True,True,3082.0494412091225
gate_paid,2025-12-19,18,577.2476933888956,577.2476933888993,124.59622531243622,True,True,143.8188391351943
gate_paid,2025-12-20,6,423.97909550817167,-2451.029634162467,6294.088592615379,True,False,1143.1508791518759
gate_paid,2025-12-20,12,957.1158545441467,1455.9131465908686,1854.9631560099733,True,True,1552.2471595696989
gate_paid,2025-12-20,18,1654.4974170313762,1583.118195957577,124.59622531243622,True,True,386.64612115430793
gate_paid,2025-12-21,6,705.8442362018832,-5081.685792345503,6294.088592615379,True,False,1385.7638329124395
gate_paid,2025-12-21,12,4340.955991742128,6726.604616177974,1854.9631560099733,True,True,1480.8405421543168
gate_paid,2025-12-21,18,1288.75693333018,1277.1771294604205,124.59622531243622,True,True,285.86000051685926
gate_paid,2025-12-22,6,2342.5034785162134,2885.7630102949406,6166.215909702216,True,True,807.2804855993395
gate_paid,2025-12-22,12,90.96973539341707,245.4405445038792,1854.9631560099733,True,True,178.7387229797821
gate_paid,2025-12-22,18,1499.1319621843631,1677.198253787663,121.34901277886183,True,True,332.5234203609667
gate_paid,2025-12-23,6,1565.1103317798334,551.2437915015253,5787.530028547386,True,True,2804.782390777777
gate_paid,2025-12-23,12,370.71642787567544,-3160.8009739672852,1854.9631560099733,True,False,1089.899837552046
gate_paid,2025-12-23,18,4477.603931539732,4097.393239038443,121.34901277886183,True,True,979.6763364352385
gate_paid,2025-12-24,6,1220.5550204134706,-330.4826794175169,5787.530028547386,True,False,402.9133203662619
gate_paid,2025-12-24,12,660.6163302258719,-4037.2893275234746,2219.8326981228674,True,False,1697.7622552411815
gate_paid,2025-12-24,18,3914.2108732688685,4309.751102589122,124.59622531243622,True,True,866.9565290321074
gate_paid,2025-12-25,6,2842.029137080761,4022.8305163402692,5787.530028547386,True,True,926.7308846832689
gate_paid,2025-12-25,12,5435.1826437776035,7390.331877667071,2507.073341669675,True,True,1850.6272236692919
gate_paid,2025-12-25,18,1449.5262134977438,1621.7003542206567,124.59622531243622,True,True,321.52033748439385
gate_paid,2025-12-26,6,3835.4258541933523,1537.0855063435156,5787.530028547386,True,True,1412.6817648723634
gate_paid,2025-12-26,12,443.3090267312655,233.09954222112538,2507.073341669675,True,True,1101.964280615293
gate_paid,2025-12-26,18,506.8180481173895,-126.45907733000968,124.59622531243622,True,False,118.4403374815704
gate_paid,2025-12-27,6,1758.2499615742781,12.145202680501825,5787.530028547386,True,True,1028.410287126957
gate_paid,2025-12-27,12,495.5928621748044,176.02558460961518,2507.073341669675,True,True,1117.006747793995
gate_paid,2025-12-27,18,1087.4790794613482,1012.7060240730225,177.86241296727349,True,True,257.59186114817766
gate_paid,2025-12-28,6,949.6492500507229,-208.3659867437018,5787.530028547386,True,False,891.0409410150921
gate_paid,2025-12-28,12,231.33198673971492,-130.57311853925785,2507.073341669675,True,False,749.3691887816876
gate_paid,2025-12-28,18,3487.7090496517812,2223.067601640838,177.86241296727349,True,True,765.5767007984119
gate_paid,2025-12-29,6,8673.665076881,1673.5863194608683,5030.323237536817,True,True,2785.329084436973
gate_paid,2025-12-29,12,486.7748628236004,486.7748628236004,2219.8326981228674,True,True,761.740540492181
gate_paid,2025-12-29,18,793.2099336369065,-466.096601313493,380.2106925012886,True,False,175.94240323775244
gate_paid,2025-12-30,6,3891.4903575070057,-331.47531082908245,5787.530028547386,True,False,1724.1247244855956
gate_paid,2025-12-30,12,1453.7908969013151,62.635244001030514,2219.8326981228674,True,True,2099.539080220134
gate_paid,2025-12-30,18,1185.5636214974857,872.0114705161686,389.52307070622464,True,True,262.9706259490717
gate_paid,2025-12-31,6,642.1772390450496,715.479147513608,5787.530028547386,True,True,940.6293894498773
gate_paid,2025-12-31,12,700.9178823218099,564.567790334324,1854.9631560099733,True,True,384.87414503523655
gate_paid,2025-12-31,18,1406.0194859053408,1392.8283731990923,389.52307070622464,True,True,311.8700823816562
gate_q50,2025-04-01,6,2221.621377692769,2857.5021745907143,1320.2759041905229,True,True,3217.884699827407
gate_q50,2025-04-01,12,1054.0558638232906,-1463.2454699402588,373.60525414285803,True,False,2925.01563770446
gate_q50,2025-04-01,18,3600.733048734586,3937.9781951711157,0.0,True,True,792.6261952657933
gate_q50,2025-04-02,6,5310.751509681362,2933.156485673222,1320.2759041905229,True,True,2157.940617322317
gate_q50,2025-04-02,12,1572.0725859548184,-2308.2922237500643,597.6485906762937,True,False,2423.6964254441064
gate_q50,2025-04-02,18,3070.4364169800647,3390.4743991880096,0.0,True,True,681.0554675169536
gate_q50,2025-04-03,6,1977.8949389158806,-3571.1193710005573,1320.2759041905229,True,False,5837.818381490604
gate_q50,2025-04-03,12,2250.691692076496,3086.6335131365195,597.6485906762937,True,True,1902.0063628370926
gate_q50,2025-04-03,18,2052.3615819411716,2316.4378507747497,0.0,True,True,454.3180623285387
