issue_time,interval_start,interval_end,price_forecast_yuan_per_kwh,lag7_forecast_yuan_per_kwh
2025-02-12 00:00:00,2025-02-12 03:00:00,2025-02-12 03:10:00,0.44774125102799883,0.439
2025-02-12 00:00:00,2025-02-12 03:10:00,2025-02-12 03:20:00,0.4369022383974257,0.4182
2025-02-12 00:00:00,2025-02-12 03:20:00,2025-02-12 03:30:00,0.452862383605009,0.4306
2025-02-12 00:00:00,2025-02-12 03:30:00,2025-02-12 03:40:00,0.48728752986386936,0.4613
2025-02-12 00:00:00,2025-02-12 03:40:00,2025-02-12 03:50:00,0.49780654870605356,0.493
2025-02-12 00:00:00,2025-02-12 03:50:00,2025-02-12 04:00:00,0.48672510162215415,0.5062
2025-02-12 00:00:00,2025-02-12 04:00:00,2025-02-12 04:10:00,0.4941825015088559,0.4908
2025-02-12 00:00:00,2025-02-12 04:10:00,2025-02-12 04:20:00,0.5019196928905282,0.4829
2025-02-12 00:00:00,2025-02-12 04:20:00,2025-02-12 04:30:00,0.5006024213044052,0.4873
2025-02-12 00:00:00,2025-02-12 04:30:00,2025-02-12 04:40:00,0.5015110057172788,0.4792
2025-02-12 00:00:00,2025-02-12 04:40:00,2025-02-12 04:50:00,0.5025029752772685,0.4827
2025-02-12 00:00:00,2025-02-12 04:50:00,2025-02-12 05:00:00,0.5091930985260569,0.5051
2025-02-12 00:00:00,2025-02-12 05:00:00,2025-02-12 05:10:00,0.5285658462983941,0.5267
2025-02-12 00:00:00,2025-02-12 05:10:00,2025-02-12 05:20:00,0.5261820262086557,0.5349
2025-02-12 00:00:00,2025-02-12 05:20:00,2025-02-12 05:30:00,0.4765275969127375,0.4858
2025-02-12 00:00:00,2025-02-12 05:30:00,2025-02-12 05:40:00,0.4295475284598419,0.3944
2025-02-12 00:00:00,2025-02-12 05:40:00,2025-02-12 05:50:00,0.6395220436688256,0.6164
2025-02-12 00:00:00,2025-02-12 05:50:00,2025-02-12 06:00:00,0.9863642892405086,1.0181
2025-02-12 00:00:00,2025-02-12 06:00:00,2025-02-12 06:10:00,1.0656827554481278,1.0785
2025-02-12 00:00:00,2025-02-12 06:10:00,2025-02-12 06:20:00,1.0337135254279224,1.0229
2025-02-12 00:00:00,2025-02-12 06:20:00,2025-02-12 06:30:00,1.03375913110912,1.0369
2025-02-12 00:00:00,2025-02-12 06:30:00,2025-02-12 06:40:00,1.0428705853336624,1.0678
2025-02-12 00:00:00,2025-02-12 06:40:00,2025-02-12 06:50:00,1.008228089615027,1.0429
2025-02-12 00:00:00,2025-02-12 06:50:00,2025-02-12 07:00:00,0.9684820425437423,1.0026
2025-02-12 00:00:00,2025-02-12 07:00:00,2025-02-12 07:10:00,1.007945375041904,1.0448
2025-02-12 00:00:00,2025-02-12 07:10:00,2025-02-12 07:20:00,1.0108949940641627,1.0447
2025-02-12 00:00:00,2025-02-12 07:20:00,2025-02-12 07:30:00,0.9240649663898174,0.9397
2025-02-12 00:00:00,2025-02-12 07:30:00,2025-02-12 07:40:00,0.8502823196725494,0.8401
2025-02-12 00:00:00,2025-02-12 07:40:00,2025-02-12 07:50:00,1.0409366341690798,1.0464
2025-02-12 00:00:00,2025-02-12 07:50:00,2025-02-12 08:00:00,1.3422019409534798,1.3848
2025-02-12 00:00:00,2025-02-12 08:00:00,2025-02-12 08:10:00,1.332535156930514,1.3646
2025-02-12 00:00:00,2025-02-12 08:10:00,2025-02-12 08:20:00,1.2707034710353784,1.2933
2025-02-12 00:00:00,2025-02-12 08:20:00,2025-02-12 08:30:00,1.2879811844729245,1.317
2025-02-12 00:00:00,2025-02-12 08:30:00,2025-02-12 08:40:00,1.2580526221434873,1.2754
2025-02-12 00:00:00,2025-02-12 08:40:00,2025-02-12 08:50:00,1.2308508064576986,1.2445
2025-02-12 00:00:00,2025-02-12 08:50:00,2025-02-12 09:00:00,1.2259696826013513,1.2529
2025-02-12 00:00:00,2025-02-12 09:00:00,2025-02-12 09:10:00,1.2015926496463232,1.238
2025-02-12 00:00:00,2025-02-12 09:10:00,2025-02-12 09:20:00,1.1804871432482869,1.215
2025-02-12 00:00:00,2025-02-12 09:20:00,2025-02-12 09:30:00,1.1707071634471171,1.2027
2025-02-12 00:00:00,2025-02-12 09:30:00,2025-02-12 09:40:00,1.1501384471085105,1.1919
2025-02-12 00:00:00,2025-02-12 09:40:00,2025-02-12 09:50:00,1.103598531425864,1.1328
2025-02-12 00:00:00,2025-02-12 09:50:00,2025-02-12 10:00:00,1.0578337560519948,1.0657
2025-02-12 00:00:00,2025-02-12 10:00:00,2025-02-12 10:10:00,1.0571892801298244,1.0855
2025-02-12 00:00:00,2025-02-12 10:10:00,2025-02-12 10:20:00,1.0596527275806422,1.1086
2025-02-12 00:00:00,2025-02-12 10:20:00,2025-02-12 10:30:00,1.0462271425892475,1.0905
2025-02-12 00:00:00,2025-02-12 10:30:00,2025-02-12 10:40:00,1.016443374262205,1.0466
2025-02-12 00:00:00,2025-02-12 10:40:00,2025-02-12 10:50:00,0.872883888440592,0.9011
2025-02-12 00:00:00,2025-02-12 10:50:00,2025-02-12 11:00:00,0.6860260057825407,0.7285
2025-02-12 00:00:00,2025-02-12 11:00:00,2025-02-12 11:10:00,0.6479801304610373,0.7046
2025-02-12 00:00:00,2025-02-12 11:10:00,2025-02-12 11:20:00,0.6696890268702301,0.719
2025-02-12 00:00:00,2025-02-12 11:20:00,2025-02-12 11:30:00,0.6795094260535386,0.7199
2025-02-12 00:00:00,2025-02-12 11:30:00,2025-02-12 11:40:00,0.6837123078299304,0.7476
2025-02-12 00:00:00,2025-02-12 11:40:00,2025-02-12 11:50:00,0.6442466982483133,0.6892
2025-02-12 00:00:00,2025-02-12 11:50:00,2025-02-12 12:00:00,0.5996810309038695,0.602
2025-02-12 00:00:00,2025-02-12 12:00:00,2025-02-12 12:10:00,0.63382875443572,0.6658
2025-02-12 00:00:00,2025-02-12 12:10:00,2025-02-12 12:20:00,0.6608959878658728,0.7192
2025-02-12 00:00:00,2025-02-12 12:20:00,2025-02-12 12:30:00,0.6126724877455546,0.6577
2025-02-12 00:00:00,2025-02-12 12:30:00,2025-02-12 12:40:00,0.5370093070712321,0.5708
2025-02-12 00:00:00,2025-02-12 12:40:00,2025-02-12 12:50:00,0.6828230677008355,0.7267
2025-02-12 00:00:00,2025-02-12 12:50:00,2025-02-12 13:00:00,0.944127456877673,0.9954
2025-02-12 00:00:00,2025-02-12 13:00:00,2025-02-12 13:10:00,0.957709007496415,0.9781
2025-02-12 00:00:00,2025-02-12 13:10:00,2025-02-12 13:20:00,0.9384267753289481,0.9522
2025-02-12 00:00:00,2025-02-12 13:20:00,2025-02-12 13:30:00,0.9843694437339693,1.0253
2025-02-12 00:00:00,2025-02-12 13:30:00,2025-02-12 13:40:00,0.9785750275864182,1.0274
2025-02-12 00:00:00,2025-02-12 13:40:00,2025-02-12 13:50:00,0.999984416392682,1.0467
2025-02-12 00:00:00,2025-02-12 13:50:00,2025-02-12 14:00:00,1.0507014647021944,1.0931
2025-02-12 00:00:00,2025-02-12 14:00:00,2025-02-12 14:10:00,1.0439011696311922,1.0776
2025-02-12 00:00:00,2025-02-12 14:10:00,2025-02-12 14:20:00,1.0472381461986797,1.0956
2025-02-12 00:00:00,2025-02-12 14:20:00,2025-02-12 14:30:00,1.0958789742685033,1.1572
2025-02-12 00:00:00,2025-02-12 14:30:00,2025-02-12 14:40:00,1.1292403606845278,1.1515
2025-02-12 00:00:00,2025-02-12 14:40:00,2025-02-12 14:50:00,1.0063087246418239,1.0216
2025-02-12 00:00:00,2025-02-12 14:50:00,2025-02-12 15:00:00,0.8118099926636854,0.8509
2025-02-12 00:00:00,2025-02-12 15:00:00,2025-02-12 15:10:00,0.785485709952475,0.7979
2025-02-12 00:00:00,2025-02-12 15:10:00,2025-02-12 15:20:00,0.811428487956187,0.82
2025-02-12 00:00:00,2025-02-12 15:20:00,2025-02-12 15:30:00,0.8092875378111722,0.8433
2025-02-12 00:00:00,2025-02-12 15:30:00,2025-02-12 15:40:00,0.8221410410225279,0.8427
2025-02-12 00:00:00,2025-02-12 15:40:00,2025-02-12 15:50:00,0.8734203422650569,0.8992
2025-02-12 00:00:00,2025-02-12 15:50:00,2025-02-12 16:00:00,0.9300740802891657,0.9865
2025-02-12 00:00:00,2025-02-12 16:00:00,2025-02-12 16:10:00,0.9404300049336778,0.9955
2025-02-12 00:00:00,2025-02-12 16:10:00,2025-02-12 16:20:00,0.9741928390556889,1.0155
2025-02-12 00:00:00,2025-02-12 16:20:00,2025-02-12 16:30:00,1.035063205618257,1.0704
2025-02-12 00:00:00,2025-02-12 16:30:00,2025-02-12 16:40:00,1.0522357007183494,1.0854
2025-02-12 00:00:00,2025-02-12 16:40:00,2025-02-12 16:50:00,1.0464276907352508,1.0619
2025-02-12 00:00:00,2025-02-12 16:50:00,2025-02-12 17:00:00,1.0475805106040539,1.0444
2025-02-12 00:00:00,2025-02-12 17:00:00,2025-02-12 17:10:00,1.0646348276478517,1.0744
2025-02-12 00:00:00,2025-02-12 17:10:00,2025-02-12 17:20:00,1.0814975197488153,1.095
2025-02-12 00:00:00,2025-02-12 17:20:00,2025-02-12 17:30:00,1.0815534109222418,1.0823
2025-02-12 00:00:00,2025-02-12 17:30:00,2025-02-12 17:40:00,1.0749315723716568,1.0766
2025-02-12 00:00:00,2025-02-12 17:40:00,2025-02-12 17:50:00,1.1505585964403797,1.1388
2025-02-12 00:00:00,2025-02-12 17:50:00,2025-02-12 18:00:00,1.2602412573670916,1.244
2025-02-12 00:00:00,2025-02-12 18:00:00,2025-02-12 18:10:00,1.2589901356604027,1.2943
2025-02-12 00:00:00,2025-02-12 18:10:00,2025-02-12 18:20:00,1.2363437240877937,1.2637
2025-02-12 00:00:00,2025-02-12 18:20:00,2025-02-12 18:30:00,1.2485611947581037,1.2186
2025-02-12 00:00:00,2025-02-12 18:30:00,2025-02-12 18:40:00,1.2616341404677878,1.2509
2025-02-12 00:00:00,2025-02-12 18:40:00,2025-02-12 18:50:00,1.258186072344478,1.2681
2025-02-12 00:00:00,2025-02-12 18:50:00,2025-02-12 19:00:00,1.2422789437031874,1.2355
2025-02-12 00:00:00,2025-02-12 19:00:00,2025-02-12 19:10:00,1.2363421807781592,1.2226
2025-02-12 00:00:00,2025-02-12 19:10:00,2025-02-12 19:20:00,1.2666395676877866,1.2903
2025-02-12 00:00:00,2025-02-12 19:20:00,2025-02-12 19:30:00,1.2968221825349953,1.3665
2025-02-12 00:00:00,2025-02-12 19:30:00,2025-02-12 19:40:00,1.2641405286566665,1.3174
2025-02-12 00:00:00,2025-02-12 19:40:00,2025-02-12 19:50:00,1.251528575349516,1.2754
2025-02-12 00:00:00,2025-02-12 19:50:00,2025-02-12 20:00:00,1.2720463536183684,1.2909
2025-02-12 00:00:00,2025-02-12 20:00:00,2025-02-12 20:10:00,1.258596692743145,1.2842
2025-02-12 00:00:00,2025-02-12 20:10:00,2025-02-12 20:20:00,1.24985984517988,1.2551
2025-02-12 00:00:00,2025-02-12 20:20:00,2025-02-12 20:30:00,1.2786217672750821,1.2578
2025-02-12 00:00:00,2025-02-12 20:30:00,2025-02-12 20:40:00,1.3047103193452465,1.3101
2025-02-12 00:00:00,2025-02-12 20:40:00,2025-02-12 20:50:00,1.1444813153633375,1.1709
2025-02-12 00:00:00,2025-02-12 20:50:00,2025-02-12 21:00:00,0.9084961199150553,0.9186
2025-02-12 00:00:00,2025-02-12 21:00:00,2025-02-12 21:10:00,0.9065315556211517,0.89
2025-02-12 00:00:00,2025-02-12 21:10:00,2025-02-12 21:20:00,0.9386218759360699,0.9262
2025-02-12 00:00:00,2025-02-12 21:20:00,2025-02-12 21:30:00,0.9281061206020611,0.9375
2025-02-12 00:00:00,2025-02-12 21:30:00,2025-02-12 21:40:00,0.9575378060219991,0.9549
2025-02-12 00:00:00,2025-02-12 21:40:00,2025-02-12 21:50:00,0.7516372467701444,0.7248
2025-02-12 00:00:00,2025-02-12 21:50:00,2025-02-12 22:00:00,0.4212980257151537,0.3809
2025-02-12 00:00:00,2025-02-12 22:00:00,2025-02-12 22:10:00,0.39386200194730137,0.3548
2025-02-12 00:00:00,2025-02-12 22:10:00,2025-02-12 22:20:00,0.45716537132310975,0.4343
2025-02-12 00:00:00,2025-02-12 22:20:00,2025-02-12 22:30:00,0.44364973528969287,0.4293
2025-02-12 00:00:00,2025-02-12 22:30:00,2025-02-12 22:40:00,0.39992526633705466,0.3612
2025-02-12 00:00:00,2025-02-12 22:40:00,2025-02-12 22:50:00,0.38995057940597894,0.3423
2025-02-12 00:00:00,2025-02-12 22:50:00,2025-02-12 23:00:00,0.42594297974097967,0.4004
2025-02-12 00:00:00,2025-02-12 23:00:00,2025-02-12 23:10:00,0.46278160172805427,0.4565
2025-02-12 00:00:00,2025-02-12 23:10:00,2025-02-12 23:20:00,0.44446331575200904,0.4335
2025-02-12 00:00:00,2025-02-12 23:20:00,2025-02-12 23:30:00,0.39385056677192704,0.3709
2025-02-12 00:00:00,2025-02-12 23:30:00,2025-02-12 23:40:00,0.39009707872512,0.3866
2025-02-12 00:00:00,2025-02-12 23:40:00,2025-02-12 23:50:00,0.4152197508263946,0.4518
2025-02-12 00:00:00,2025-02-12 23:50:00,2025-02-13 00:00:00,0.43376819837752556,0.488
2025-02-12 06:00:00,2025-02-12 06:00:00,2025-02-12 06:10:00,1.064813385479489,1.0785
2025-02-12 06:00:00,2025-02-12 06:10:00,2025-02-12 06:20:00,1.0329237367350554,1.0229
2025-02-12 06:00:00,2025-02-12 06:20:00,2025-02-12 06:30:00,1.0329965055326717,1.0369
2025-02-12 06:00:00,2025-02-12 06:30:00,2025-02-12 06:40:00,1.0421212543850171,1.0678
2025-02-12 06:00:00,2025-02-12 06:40:00,2025-02-12 06:50:00,1.0075192369853527,1.0429
2025-02-12 06:00:00,2025-02-12 06:50:00,2025-02-12 07:00:00,0.9678231300955291,1.0026
2025-02-12 06:00:00,2025-02-12 07:00:00,2025-02-12 07:10:00,1.007297787759885,1.0448
2025-02-12 06:00:00,2025-02-12 07:10:00,2025-02-12 07:20:00,1.010276319389975,1.0447
2025-02-12 06:00:00,2025-02-12 07:20:00,2025-02-12 07:30:00,0.9235237062570142,0.9397
2025-02-12 06:00:00,2025-02-12 07:30:00,2025-02-12 07:40:00,0.849817428674542,0.8401
2025-02-12 06:00:00,2025-02-12 07:40:00,2025-02-12 07:50:00,1.040395627679292,1.0464
2025-02-12 06:00:00,2025-02-12 07:50:00,2025-02-12 08:00:00,1.3415149906354835,1.3848
2025-02-12 06:00:00,2025-02-12 08:00:00,2025-02-12 08:10:00,1.331873256190295,1.3646
2025-02-12 06:00:00,2025-02-12 08:10:00,2025-02-12 08:20:00,1.2700836027253926,1.2933
2025-02-12 06:00:00,2025-02-12 08:20:00,2025-02-12 08:30:00,1.2873520066134672,1.317
2025-02-12 06:00:00,2025-02-12 08:30:00,2025-02-12 08:40:00,1.2574481188020912,1.2754
2025-02-12 06:00:00,2025-02-12 08:40:00,2025-02-12 08:50:00,1.230258882962445,1.2445
2025-02-12 06:00:00,2025-02-12 08:50:00,2025-02-12 09:00:00,1.2253614497832157,1.2529
2025-02-12 06:00:00,2025-02-12 09:00:00,2025-02-12 09:10:00,1.2009769914343236,1.238
2025-02-12 06:00:00,2025-02-12 09:10:00,2025-02-12 09:20:00,1.179871253439759,1.215
2025-02-12 06:00:00,2025-02-12 09:20:00,2025-02-12 09:30:00,1.170084508057047,1.2027
2025-02-12 06:00:00,2025-02-12 09:30:00,2025-02-12 09:40:00,1.1494989901277382,1.1919
2025-02-12 06:00:00,2025-02-12 09:40:00,2025-02-12 09:50:00,1.1029728371251288,1.1328
2025-02-12 06:00:00,2025-02-12 09:50:00,2025-02-12 10:00:00,1.0572282846903511,1.0657
2025-02-12 06:00:00,2025-02-12 10:00:00,2025-02-12 10:10:00,1.0565426681002275,1.0855
2025-02-12 06:00:00,2025-02-12 10:10:00,2025-02-12 10:20:00,1.0589621109754492,1.1086
2025-02-12 06:00:00,2025-02-12 10:20:00,2025-02-12 10:30:00,1.045522865285326,1.0905
2025-02-12 06:00:00,2025-02-12 10:30:00,2025-02-12 10:40:00,1.0157405665721204,1.0466
2025-02-12 06:00:00,2025-02-12 10:40:00,2025-02-12 10:50:00,0.8722164804382994,0.9011
2025-02-12 06:00:00,2025-02-12 10:50:00,2025-02-12 11:00:00,0.6853953735070376,0.7285
2025-02-12 06:00:00,2025-02-12 11:00:00,2025-02-12 11:10:00,0.6473253797544379,0.7046
2025-02-12 06:00:00,2025-02-12 11:10:00,2025-02-12 11:20:00,0.6690070505936179,0.719
2025-02-12 06:00:00,2025-02-12 11:20:00,2025-02-12 11:30:00,0.6788071117104411,0.7199
2025-02-12 06:00:00,2025-02-12 11:30:00,2025-02-12 11:40:00,0.6829606332409901,0.7476
2025-02-12 06:00:00,2025-02-12 11:40:00,2025-02-12 11:50:00,0.6435063510689362,0.6892
2025-02-12 06:00:00,2025-02-12 11:50:00,2025-02-12 12:00:00,0.598978650678017,0.602
2025-02-12 06:00:00,2025-02-12 12:00:00,2025-02-12 12:10:00,0.6330621323023513,0.6658
2025-02-12 06:00:00,2025-02-12 12:10:00,2025-02-12 12:20:00,0.6600728769863502,0.7192
2025-02-12 06:00:00,2025-02-12 12:20:00,2025-02-12 12:30:00,0.6118645759230842,0.6577
2025-02-12 06:00:00,2025-02-12 12:30:00,2025-02-12 12:40:00,0.5362277489644148,0.5708
2025-02-12 06:00:00,2025-02-12 12:40:00,2025-02-12 12:50:00,0.6819582421539937,0.7267
2025-02-12 06:00:00,2025-02-12 12:50:00,2025-02-12 13:00:00,0.9431369645145463,0.9954
2025-02-12 06:00:00,2025-02-12 13:00:00,2025-02-12 13:10:00,0.9567343665216551,0.9781
2025-02-12 06:00:00,2025-02-12 13:10:00,2025-02-12 13:20:00,0.937459901026339,0.9522
2025-02-12 06:00:00,2025-02-12 13:20:00,2025-02-12 13:30:00,0.9833527754435877,1.0253
2025-02-12 06:00:00,2025-02-12 13:30:00,2025-02-12 13:40:00,0.9775512827511411,1.0274
2025-02-12 06:00:00,2025-02-12 13:40:00,2025-02-12 13:50:00,0.9989548762929292,1.0467
2025-02-12 06:00:00,2025-02-12 13:50:00,2025-02-12 14:00:00,1.0496588469883508,1.0931
2025-02-12 06:00:00,2025-02-12 14:00:00,2025-02-12 14:10:00,1.04287584990053,1.0776
2025-02-12 06:00:00,2025-02-12 14:10:00,2025-02-12 14:20:00,1.0462053626316747,1.0956
2025-02-12 06:00:00,2025-02-12 14:20:00,2025-02-12 14:30:00,1.0948242396755665,1.1572
2025-02-12 06:00:00,2025-02-12 14:30:00,2025-02-12 14:40:00,1.1282235610503093,1.1515
2025-02-12 06:00:00,2025-02-12 14:40:00,2025-02-12 14:50:00,1.0053643089257747,1.0216
2025-02-12 06:00:00,2025-02-12 14:50:00,2025-02-12 15:00:00,0.8109388958678165,0.8509
2025-02-12 06:00:00,2025-02-12 15:00:00,2025-02-12 15:10:00,0.7846707738530411,0.7979
2025-02-12 06:00:00,2025-02-12 15:10:00,2025-02-12 15:20:00,0.8106274496242135,0.82
2025-02-12 06:00:00,2025-02-12 15:20:00,2025-02-12 15:30:00,0.8084844598324692,0.8433
2025-02-12 06:00:00,2025-02-12 15:30:00,2025-02-12 15:40:00,0.8213694470018419,0.8427
2025-02-12 06:00:00,2025-02-12 15:40:00,2025-02-12 15:50:00,0.8726471062983666,0.8992
2025-02-12 06:00:00,2025-02-12 15:50:00,2025-02-12 16:00:00,0.9292727029859021,0.9865
2025-02-12 06:00:00,2025-02-12 16:00:00,2025-02-12 16:10:00,0.9396515841279144,0.9955
2025-02-12 06:00:00,2025-02-12 16:10:00,2025-02-12 16:20:00,0.9734403397432262,1.0155
2025-02-12 06:00:00,2025-02-12 16:20:00,2025-02-12 16:30:00,1.0343178754718403,1.0704
2025-02-12 06:00:00,2025-02-12 16:30:00,2025-02-12 16:40:00,1.051511448846906,1.0854
2025-02-12 06:00:00,2025-02-12 16:40:00,2025-02-12 16:50:00,1.0457487493425357,1.0619
2025-02-12 06:00:00,2025-02-12 16:50:00,2025-02-12 17:00:00,1.0469442169003227,1.0444
2025-02-12 06:00:00,2025-02-12 17:00:00,2025-02-12 17:10:00,1.0640024523179819,1.0744
2025-02-12 06:00:00,2025-02-12 17:10:00,2025-02-12 17:20:00,1.0808769470988957,1.095
2025-02-12 06:00:00,2025-02-12 17:20:00,2025-02-12 17:30:00,1.0809662660736585,1.0823
2025-02-12 06:00:00,2025-02-12 17:30:00,2025-02-12 17:40:00,1.0743653060639096,1.0766
2025-02-12 06:00:00,2025-02-12 17:40:00,2025-02-12 17:50:00,1.1499916948090867,1.1388
2025-02-12 06:00:00,2025-02-12 17:50:00,2025-02-12 18:00:00,1.259648719264928,1.244
2025-02-12 06:00:00,2025-02-12 18:00:00,2025-02-12 18:10:00,1.2583596176233098,1.2943
2025-02-12 06:00:00,2025-02-12 18:10:00,2025-02-12 18:20:00,1.2357401047455538,1.2637
2025-02-12 06:00:00,2025-02-12 18:20:00,2025-02-12 18:30:00,1.2480161430176804,1.2186
2025-02-12 06:00:00,2025-02-12 18:30:00,2025-02-12 18:40:00,1.2610687974900594,1.2509
2025-02-12 06:00:00,2025-02-12 18:40:00,2025-02-12 18:50:00,1.2576027258744018,1.2681
2025-02-12 06:00:00,2025-02-12 18:50:00,2025-02-12 19:00:00,1.2417163780156835,1.2355
2025-02-12 06:00:00,2025-02-12 19:00:00,2025-02-12 19:10:00,1.2357834462705688,1.2226
2025-02-12 06:00:00,2025-02-12 19:10:00,2025-02-12 19:20:00,1.2660227106305255,1.2903
2025-02-12 06:00:00,2025-02-12 19:20:00,2025-02-12 19:30:00,1.296135386540107,1.3665
2025-02-12 06:00:00,2025-02-12 19:30:00,2025-02-12 19:40:00,1.2634677944805197,1.3174
2025-02-12 06:00:00,2025-02-12 19:40:00,2025-02-12 19:50:00,1.2508711372349641,1.2754
2025-02-12 06:00:00,2025-02-12 19:50:00,2025-02-12 20:00:00,1.2713632775855224,1.2909
2025-02-12 06:00:00,2025-02-12 20:00:00,2025-02-12 20:10:00,1.2578870172726957,1.2842
2025-02-12 06:00:00,2025-02-12 20:10:00,2025-02-12 20:20:00,1.2491452491803945,1.2551
2025-02-12 06:00:00,2025-02-12 20:20:00,2025-02-12 20:30:00,1.27788948397038,1.2578
2025-02-12 06:00:00,2025-02-12 20:30:00,2025-02-12 20:40:00,1.3039069337727789,1.3101
2025-02-12 06:00:00,2025-02-12 20:40:00,2025-02-12 20:50:00,1.1436854675689216,1.1709
2025-02-12 06:00:00,2025-02-12 20:50:00,2025-02-12 21:00:00,0.9077731270791835,0.9186
2025-02-12 06:00:00,2025-02-12 21:00:00,2025-02-12 21:10:00,0.9057934590290769,0.89
2025-02-12 06:00:00,2025-02-12 21:10:00,2025-02-12 21:20:00,0.9378222530043715,0.9262
2025-02-12 06:00:00,2025-02-12 21:20:00,2025-02-12 21:30:00,0.9272430426616906,0.9375
2025-02-12 06:00:00,2025-02-12 21:30:00,2025-02-12 21:40:00,0.9566267043701125,0.9549
2025-02-12 06:00:00,2025-02-12 21:40:00,2025-02-12 21:50:00,0.7507851040530472,0.7248
2025-02-12 06:00:00,2025-02-12 21:50:00,2025-02-12 22:00:00,0.42054420168220824,0.3809
2025-02-12 06:00:00,2025-02-12 22:00:00,2025-02-12 22:10:00,0.3930670215571418,0.3548
2025-02-12 06:00:00,2025-02-12 22:10:00,2025-02-12 22:20:00,0.45627694492382315,0.4343
2025-02-12 06:00:00,2025-02-12 22:20:00,2025-02-12 22:30:00,0.4427067239543812,0.4293
2025-02-12 06:00:00,2025-02-12 22:30:00,2025-02-12 22:40:00,0.39897265359105943,0.3612
2025-02-12 06:00:00,2025-02-12 22:40:00,2025-02-12 22:50:00,0.3889597606239535,0.3423
2025-02-12 06:00:00,2025-02-12 22:50:00,2025-02-12 23:00:00,0.4248652810977822,0.4004
2025-02-12 06:00:00,2025-02-12 23:00:00,2025-02-12 23:10:00,0.4616205774507675,0.4565
2025-02-12 06:00:00,2025-02-12 23:10:00,2025-02-12 23:20:00,0.4432665788610527,0.4335
2025-02-12 06:00:00,2025-02-12 23:20:00,2025-02-12 23:30:00,0.39264024752311477,0.3709
2025-02-12 06:00:00,2025-02-12 23:30:00,2025-02-12 23:40:00,0.38882494725374217,0.3866
2025-02-12 06:00:00,2025-02-12 23:40:00,2025-02-12 23:50:00,0.4138558967240021,0.4518
2025-02-12 06:00:00,2025-02-12 23:50:00,2025-02-13 00:00:00,0.4323399878139044,0.488
2025-02-12 12:00:00,2025-02-12 12:00:00,2025-02-12 12:10:00,0.6303228047696414,0.6658
2025-02-12 12:00:00,2025-02-12 12:10:00,2025-02-12 12:20:00,0.6573182183629118,0.7192
2025-02-12 12:00:00,2025-02-12 12:20:00,2025-02-12 12:30:00,0.6091777830050771,0.6577
2025-02-12 12:00:00,2025-02-12 12:30:00,2025-02-12 12:40:00,0.5335968405733174,0.5708
2025-02-12 12:00:00,2025-02-12 12:40:00,2025-02-12 12:50:00,0.6793957255834081,0.7267
2025-02-12 12:00:00,2025-02-12 12:50:00,2025-02-12 13:00:00,0.940685977206645,0.9954
2025-02-12 12:00:00,2025-02-12 13:00:00,2025-02-12 13:10:00,0.9544211076821025,0.9781
2025-02-12 12:00:00,2025-02-12 13:10:00,2025-02-12 13:20:00,0.9352111225647295,0.9522
2025-02-12 12:00:00,2025-02-12 13:20:00,2025-02-12 13:30:00,0.9810996613883134,1.0253
2025-02-12 12:00:00,2025-02-12 13:30:00,2025-02-12 13:40:00,0.9753285459201002,1.0274
2025-02-12 12:00:00,2025-02-12 13:40:00,2025-02-12 13:50:00,0.996796530108278,1.0467
2025-02-12 12:00:00,2025-02-12 13:50:00,2025-02-12 14:00:00,1.04757876839182,1.0931
2025-02-12 12:00:00,2025-02-12 14:00:00,2025-02-12 14:10:00,1.0408670240857645,1.0776
2025-02-12 12:00:00,2025-02-12 14:10:00,2025-02-12 14:20:00,1.0442081356088027,1.0956
2025-02-12 12:00:00,2025-02-12 14:20:00,2025-02-12 14:30:00,1.0928551822052341,1.1572
2025-02-12 12:00:00,2025-02-12 14:30:00,2025-02-12 14:40:00,1.1264127779203155,1.1515
2025-02-12 12:00:00,2025-02-12 14:40:00,2025-02-12 14:50:00,1.003578035839932,1.0216
2025-02-12 12:00:00,2025-02-12 14:50:00,2025-02-12 15:00:00,0.8090723169503138,0.8509
2025-02-12 12:00:00,2025-02-12 15:00:00,2025-02-12 15:10:00,0.7829048992042074,0.7979
2025-02-12 12:00:00,2025-02-12 15:10:00,2025-02-12 15:20:00,0.808915469477401,0.82
2025-02-12 12:00:00,2025-02-12 15:20:00,2025-02-12 15:30:00,0.8067381239001327,0.8433
2025-02-12 12:00:00,2025-02-12 15:30:00,2025-02-12 15:40:00,0.8196924882643941,0.8427
2025-02-12 12:00:00,2025-02-12 15:40:00,2025-02-12 15:50:00,0.8709990710761215,0.8992
2025-02-12 12:00:00,2025-02-12 15:50:00,2025-02-12 16:00:00,0.9275853150917801,0.9865
2025-02-12 12:00:00,2025-02-12 16:00:00,2025-02-12 16:10:00,0.9379916753157693,0.9955
2025-02-12 12:00:00,2025-02-12 16:10:00,2025-02-12 16:20:00,0.971844380720558,1.0155
2025-02-12 12:00:00,2025-02-12 16:20:00,2025-02-12 16:30:00,1.0327704105393418,1.0704
2025-02-12 12:00:00,2025-02-12 16:30:00,2025-02-12 16:40:00,1.0499860789586746,1.0854
2025-02-12 12:00:00,2025-02-12 16:40:00,2025-02-12 16:50:00,1.0442761354185115,1.0619
2025-02-12 12:00:00,2025-02-12 16:50:00,2025-02-12 17:00:00,1.0455259329292264,1.0444
