date,slot_id,load_actual_kw,interval_end,interval_start,pv_actual_kw,actual_price_yuan_per_kwh,fixed_price_yuan_per_kwh,load_actual_kwh,pv_actual_kwh,net_load_actual_kwh
2025-04-28 00:00:00,26,3670.4431,2025-04-28 04:20:00,2025-04-28 04:10:00,0.0051,0.4119,0.4389,611.7405166666666,0.0008500000000000001,611.7396666666666
2025-04-28 00:00:00,27,3678.87,2025-04-28 04:30:00,2025-04-28 04:20:00,0.0,0.4558,0.4364,613.145,0.0,613.145
2025-04-28 00:00:00,28,3655.7999,2025-04-28 04:40:00,2025-04-28 04:30:00,0.0,0.4739,0.4393,609.2999833333333,0.0,609.2999833333333
2025-04-28 00:00:00,29,3578.8716,2025-04-28 04:50:00,2025-04-28 04:40:00,0.0713,0.4413,0.4422,596.4786,0.011883333333333334,596.4667166666667
2025-04-28 00:00:00,30,3524.22,2025-04-28 05:00:00,2025-04-28 04:50:00,0.0,0.409,0.4395,587.37,0.0,587.37
2025-04-28 00:00:00,31,3592.129,2025-04-28 05:10:00,2025-04-28 05:00:00,0.0,0.4532,0.4333,598.6881666666667,0.0,598.6881666666667
2025-04-28 00:00:00,32,3610.9428,2025-04-28 05:20:00,2025-04-28 05:10:00,3.4366,0.4859,0.4439,601.8238,0.5727666666666666,601.2510333333333
2025-04-28 00:00:00,33,3476.75,2025-04-28 05:30:00,2025-04-28 05:20:00,65.9625,0.4345,0.4301,579.4583333333334,10.99375,568.4645833333334
2025-04-28 00:00:00,34,3369.7218,2025-04-28 05:40:00,2025-04-28 05:30:00,253.1289,0.3592,0.3713,561.6202999999999,42.18815,519.43215
2025-04-28 00:00:00,35,4001.6903,2025-04-28 05:50:00,2025-04-28 05:40:00,484.9771,0.593,0.5708,666.9483833333334,80.82951666666666,586.1188666666667
2025-04-28 00:00:00,36,4904.63,2025-04-28 06:00:00,2025-04-28 05:50:00,717.6,0.9566,0.9099,817.4383333333334,119.60000000000001,697.8383333333334
2025-04-28 00:00:00,37,4832.0656,2025-04-28 06:10:00,2025-04-28 06:00:00,983.1009,0.92,0.9368,805.3442666666666,163.85015,641.4941166666666
2025-04-28 00:00:00,38,4625.9286,2025-04-28 06:20:00,2025-04-28 06:10:00,1322.8524,0.85,0.8758,770.9881,220.4754,550.5127
2025-04-28 00:00:00,39,4689.22,2025-04-28 06:30:00,2025-04-28 06:20:00,1722.45,0.8843,0.8759,781.5366666666667,287.075,494.46166666666676
2025-04-28 00:00:00,40,4630.6008,2025-04-28 06:40:00,2025-04-28 06:30:00,2113.3769,0.7983,0.8601,771.7668,352.22948333333335,419.53731666666664
2025-04-28 00:00:00,41,4757.3641,2025-04-28 06:50:00,2025-04-28 06:40:00,2442.0726,0.7476,0.8442,792.8940166666666,407.0121,385.88191666666665
2025-04-28 00:00:00,42,4975.78,2025-04-28 07:00:00,2025-04-28 06:50:00,2710.35,0.7763,0.8334,829.2966666666666,451.72499999999997,377.57166666666666
2025-04-28 00:00:00,43,4841.5747,2025-04-28 07:10:00,2025-04-28 07:00:00,2974.3584,0.7633,0.8092,806.9291166666667,495.7264,311.2027166666667
2025-04-28 00:00:00,44,4819.1875,2025-04-28 07:20:00,2025-04-28 07:10:00,3297.3552,0.7648,0.7972,803.1979166666666,549.5592,253.6387166666666
2025-04-28 00:00:00,45,4816.99,2025-04-28 07:30:00,2025-04-28 07:20:00,3602.325,0.7399,0.7644,802.8316666666666,600.3874999999999,202.44416666666666
2025-04-28 00:00:00,46,4441.7959,2025-04-28 07:40:00,2025-04-28 07:30:00,3765.5773,0.6226,0.6899,740.2993166666666,627.5962166666667,112.70309999999995
2025-04-28 00:00:00,47,5149.793,2025-04-28 07:50:00,2025-04-28 07:40:00,4027.2734,0.7984,0.86,858.2988333333333,671.2122333333333,187.08659999999998
2025-04-28 00:00:00,48,6521.35,2025-04-28 08:00:00,2025-04-28 07:50:00,4369.6875,1.1563,1.1617,1086.8916666666667,728.28125,358.61041666666665
2025-04-28 00:00:00,49,6586.3415,2025-04-28 08:10:00,2025-04-28 08:00:00,4521.4024,1.1768,1.1683,1097.7235833333334,753.5670666666666,344.1565166666668
2025-04-28 00:00:00,50,6495.332,2025-04-28 08:20:00,2025-04-28 08:10:00,4595.0911,1.1382,1.0956,1082.5553333333335,765.8485166666666,316.7068166666669
2025-04-28 00:00:00,51,6733.06,2025-04-28 08:30:00,2025-04-28 08:20:00,4740.3375,1.1654,1.0849,1122.1766666666667,790.05625,332.12041666666676
2025-04-28 00:00:00,52,6601.6691,2025-04-28 08:40:00,2025-04-28 08:30:00,4995.0132,1.0988,1.061,1100.2781833333333,832.5022,267.77598333333333
2025-04-28 00:00:00,53,6531.5567,2025-04-28 08:50:00,2025-04-28 08:40:00,5207.6002,1.0655,1.043,1088.5927833333333,867.9333666666666,220.65941666666663
2025-04-28 00:00:00,54,6602.55,2025-04-28 09:00:00,2025-04-28 08:50:00,5307.6,1.0905,1.036,1100.425,884.6,215.82499999999993
2025-04-28 00:00:00,55,6430.6187,2025-04-28 09:10:00,2025-04-28 09:00:00,5360.4748,1.0626,1.0147,1071.7697833333334,893.4124666666667,178.35731666666675
2025-04-28 00:00:00,56,6351.9272,2025-04-28 09:20:00,2025-04-28 09:10:00,5462.009,1.0358,0.9922,1058.6545333333333,910.3348333333333,148.3197
2025-04-28 00:00:00,57,6443.75,2025-04-28 09:30:00,2025-04-28 09:20:00,5649.9375,1.0312,0.97,1073.9583333333333,941.65625,132.30208333333326
2025-04-28 00:00:00,58,6433.0514,2025-04-28 09:40:00,2025-04-28 09:30:00,5912.687,1.0066,0.9422,1072.1752333333334,985.4478333333333,86.7274000000001
2025-04-28 00:00:00,59,6420.6703,2025-04-28 09:50:00,2025-04-28 09:40:00,6290.4941,0.9725,0.9569,1070.1117166666666,1048.4156833333334,21.696033333333162
2025-04-28 00:00:00,60,6397.42,2025-04-28 10:00:00,2025-04-28 09:50:00,6658.3125,0.9497,0.9977,1066.2366666666667,1109.71875,-43.48208333333332
2025-04-28 00:00:00,61,6242.1773,2025-04-28 10:10:00,2025-04-28 10:00:00,6804.0057,0.9444,0.9919,1040.3628833333335,1134.0009499999999,-93.63806666666642
2025-04-28 00:00:00,62,6207.723,2025-04-28 10:20:00,2025-04-28 10:10:00,6873.6094,0.9213,0.9588,1034.6205,1145.6015666666667,-110.98106666666672
2025-04-28 00:00:00,63,6371.13,2025-04-28 10:30:00,2025-04-28 10:20:00,6894.675,0.9347,0.9549,1061.855,1149.1125,-87.25749999999994
2025-04-28 00:00:00,64,6524.056,2025-04-28 10:40:00,2025-04-28 10:30:00,6779.2557,1.0311,0.9839,1087.3426666666667,1129.8759499999999,-42.5332833333332
2025-04-28 00:00:00,65,6423.0275,2025-04-28 10:50:00,2025-04-28 10:40:00,6802.1183,0.8558,0.799,1070.5045833333334,1133.6863833333334,-63.18180000000007
2025-04-28 00:00:00,66,6288.19,2025-04-28 11:00:00,2025-04-28 10:50:00,6983.6625,0.5351,0.5025,1048.0316666666665,1163.9437500000001,-115.91208333333361
2025-04-28 00:00:00,67,6559.9294,2025-04-28 11:10:00,2025-04-28 11:00:00,7066.8439,0.5718,0.4662,1093.3215666666667,1177.8073166666666,-84.48574999999983
2025-04-28 00:00:00,68,6710.0323,2025-04-28 11:20:00,2025-04-28 11:10:00,7073.8507,0.6571,0.5007,1118.3387166666666,1178.9751166666667,-60.636400000000094
2025-04-28 00:00:00,69,6602.51,2025-04-28 11:30:00,2025-04-28 11:20:00,7091.3625,0.6229,0.4827,1100.4183333333333,1181.89375,-81.47541666666666
2025-04-28 00:00:00,70,6568.0798,2025-04-28 11:40:00,2025-04-28 11:30:00,7147.9023,0.6081,0.4785,1094.6799666666668,1191.3170499999999,-96.63708333333307
2025-04-28 00:00:00,71,6277.2413,2025-04-28 11:50:00,2025-04-28 11:40:00,7092.3109,0.5832,0.4662,1046.2068833333333,1182.0518166666668,-135.84493333333353
2025-04-28 00:00:00,72,5935.76,2025-04-28 12:00:00,2025-04-28 11:50:00,7101.9375,0.5379,0.4432,989.2933333333334,1183.65625,-194.3629166666666
2025-04-28 00:00:00,73,6118.458,2025-04-28 12:10:00,2025-04-28 12:00:00,7488.897,0.5155,0.4411,1019.7429999999999,1248.1495,-228.40650000000005
2025-04-28 00:00:00,74,6088.2562,2025-04-28 12:20:00,2025-04-28 12:10:00,7646.6324,0.5154,0.4551,1014.7093666666666,1274.4387333333334,-259.7293666666668
2025-04-28 00:00:00,75,5711.16,2025-04-28 12:30:00,2025-04-28 12:20:00,7544.2875,0.4972,0.4463,951.86,1257.3812500000001,-305.5212500000001
2025-04-28 00:00:00,76,5653.4779,2025-04-28 12:40:00,2025-04-28 12:30:00,7746.7746,0.45,0.4113,942.2463166666666,1291.1290999999999,-348.88278333333324
2025-04-28 00:00:00,77,6014.0729,2025-04-28 12:50:00,2025-04-28 12:40:00,7975.3902,0.5768,0.5682,1002.3454833333334,1329.2317,-326.88621666666666
2025-04-28 00:00:00,78,6436.4,2025-04-28 13:00:00,2025-04-28 12:50:00,7986.2625,0.8193,0.8279,1072.7333333333333,1331.04375,-258.3104166666667
2025-04-28 00:00:00,79,6457.9073,2025-04-28 13:10:00,2025-04-28 13:00:00,7804.5505,0.897,0.8636,1076.3178833333334,1300.7584166666668,-224.4405333333334
2025-04-28 00:00:00,80,6389.8479,2025-04-28 13:20:00,2025-04-28 13:10:00,7514.9782,0.895,0.8416,1064.9746499999999,1252.4963666666665,-187.52171666666663
2025-04-28 00:00:00,81,6397.04,2025-04-28 13:30:00,2025-04-28 13:20:00,7259.0625,0.8948,0.8618,1066.1733333333334,1209.84375,-143.6704166666666
2025-04-28 00:00:00,82,6345.6588,2025-04-28 13:40:00,2025-04-28 13:30:00,7122.1907,0.8913,0.8623,1057.6098,1187.0317833333334,-129.4219833333334
2025-04-28 00:00:00,83,6277.0812,2025-04-28 13:50:00,2025-04-28 13:40:00,6809.6194,0.9231,0.9026,1046.1802,1134.9365666666665,-88.75636666666651
2025-04-28 00:00:00,84,6209.77,2025-04-28 14:00:00,2025-04-28 13:50:00,6458.625,0.9624,0.9754,1034.9616666666668,1076.4375,-41.475833333333185
2025-04-28 00:00:00,85,6144.9291,2025-04-28 14:10:00,2025-04-28 14:00:00,6481.395,0.9438,1.0002,1024.1548500000001,1080.2325,-56.07764999999995
2025-04-28 00:00:00,86,6278.6715,2025-04-28 14:20:00,2025-04-28 14:10:00,6315.0535,0.9599,0.9978,1046.44525,1052.5089166666667,-6.063666666666677
2025-04-28 00:00:00,87,6447.13,2025-04-28 14:30:00,2025-04-28 14:20:00,5953.95,1.0254,1.0271,1074.5216666666668,992.3249999999999,82.19666666666683
2025-04-28 00:00:00,88,6273.1099,2025-04-28 14:40:00,2025-04-28 14:30:00,5945.8718,1.0295,1.0906,1045.5183166666668,990.9786333333333,54.53968333333353
2025-04-28 00:00:00,89,6145.5635,2025-04-28 14:50:00,2025-04-28 14:40:00,5851.789,0.8471,0.9376,1024.2605833333334,975.2981666666666,48.962416666666854
2025-04-28 00:00:00,90,6229.21,2025-04-28 15:00:00,2025-04-28 14:50:00,5581.9875,0.6278,0.6694,1038.2016666666666,930.3312500000001,107.87041666666653
2025-04-28 00:00:00,91,6294.5197,2025-04-28 15:10:00,2025-04-28 15:00:00,5490.0749,0.66,0.66,1049.0866166666667,915.0124833333333,134.0741333333334
2025-04-28 00:00:00,92,6224.5745,2025-04-28 15:20:00,2025-04-28 15:10:00,5300.6713,0.6904,0.7217,1037.4290833333332,883.4452166666666,153.9838666666666
2025-04-28 00:00:00,93,6129.35,2025-04-28 15:30:00,2025-04-28 15:20:00,4967.3625,0.6589,0.7308,1021.5583333333334,827.8937500000001,193.66458333333333
2025-04-28 00:00:00,94,6192.6828,2025-04-28 15:40:00,2025-04-28 15:30:00,4717.7727,0.7485,0.7534,1032.1137999999999,786.2954500000001,245.81834999999978
2025-04-28 00:00:00,95,6136.6968,2025-04-28 15:50:00,2025-04-28 15:40:00,4322.6638,0.7978,0.7823,1022.7828,720.4439666666667,302.33883333333324
2025-04-28 00:00:00,96,6005.78,2025-04-28 16:00:00,2025-04-28 15:50:00,3853.35,0.7735,0.8055,1000.9633333333333,642.225,358.73833333333323
2025-04-28 00:00:00,97,6109.6068,2025-04-28 16:10:00,2025-04-28 16:00:00,3660.5916,0.8061,0.8271,1018.2678,610.0986,408.16919999999993
2025-04-28 00:00:00,98,6083.5183,2025-04-28 16:20:00,2025-04-28 16:10:00,3544.0805,0.8161,0.8519,1013.9197166666667,590.6800833333333,423.23963333333336
2025-04-28 00:00:00,99,5931.35,2025-04-28 16:30:00,2025-04-28 16:20:00,3331.4625,0.7966,0.8791,988.5583333333334,555.24375,433.3145833333334
2025-04-28 00:00:00,100,6040.1104,2025-04-28 16:40:00,2025-04-28 16:30:00,3037.9235,0.8387,0.9024,1006.6850666666666,506.32058333333333,500.3644833333332
2025-04-28 00:00:00,101,6171.2843,2025-04-28 16:50:00,2025-04-28 16:40:00,2743.5909,0.9176,0.9163,1028.5473833333333,457.26515,571.2822333333334
2025-04-28 00:00:00,102,6138.5,2025-04-28 17:00:00,2025-04-28 16:50:00,2453.925,0.9626,0.9264,1023.0833333333334,408.9875,614.0958333333333
2025-04-28 00:00:00,103,6001.215,2025-04-28 17:10:00,2025-04-28 17:00:00,2118.1208,0.9306,0.9462,1000.2025,353.0201333333334,647.1823666666667
2025-04-28 00:00:00,104,5940.4616,2025-04-28 17:20:00,2025-04-28 17:10:00,1811.8388,0.9439,0.9742,990.0769333333333,301.97313333333335,688.1037999999999
2025-04-28 00:00:00,105,6078.33,2025-04-28 17:30:00,2025-04-28 17:20:00,1538.8125,1.0117,0.9862,1013.055,256.46875,756.58625
2025-04-28 00:00:00,106,6245.613,2025-04-28 17:40:00,2025-04-28 17:30:00,1234.6588,1.0369,0.976,1040.9355,205.77646666666666,835.1590333333334
2025-04-28 00:00:00,107,5523.4461,2025-04-28 17:50:00,2025-04-28 17:40:00,975.796,1.1113,1.0742,920.57435,162.63266666666667,757.9416833333333
2025-04-28 00:00:00,108,4344.77,2025-04-28 18:00:00,2025-04-28 17:50:00,765.2625,1.2286,1.2313,724.1283333333334,127.54375,596.5845833333334
2025-04-28 00:00:00,109,4154.2243,2025-04-28 18:10:00,2025-04-28 18:00:00,521.8181,1.2697,1.2561,692.3707166666667,86.96968333333332,605.4010333333333
2025-04-28 00:00:00,110,4318.1885,2025-04-28 18:20:00,2025-04-28 18:10:00,267.0767,1.2529,1.2447,719.6980833333333,44.51278333333334,675.1853
2025-04-28 00:00:00,111,4303.63,2025-04-28 18:30:00,2025-04-28 18:20:00,73.6125,1.2306,1.2545,717.2716666666666,12.268749999999999,705.0029166666667
2025-04-28 00:00:00,112,4231.2597,2025-04-28 18:40:00,2025-04-28 18:30:00,5.545,1.2421,1.2522,705.2099499999999,0.9241666666666667,704.2857833333333
2025-04-28 00:00:00,113,4277.8957,2025-04-28 18:50:00,2025-04-28 18:40:00,0.0,1.2796,1.2881,712.9826166666667,0.0,712.9826166666667
2025-04-28 00:00:00,114,4385.35,2025-04-28 19:00:00,2025-04-28 18:50:00,0.0,1.3113,1.3466,730.8916666666668,0.0,730.8916666666668
2025-04-28 00:00:00,115,4322.9231,2025-04-28 19:10:00,2025-04-28 19:00:00,0.2024,1.305,1.3523,720.4871833333333,0.03373333333333333,720.45345
2025-04-28 00:00:00,116,4142.2515,2025-04-28 19:20:00,2025-04-28 19:10:00,0.0,1.2775,1.3445,690.37525,0.0,690.37525
2025-04-28 00:00:00,117,4064.99,2025-04-28 19:30:00,2025-04-28 19:20:00,0.0,1.2619,1.3483,677.4983333333333,0.0,677.4983333333333
2025-04-28 00:00:00,118,4262.1892,2025-04-28 19:40:00,2025-04-28 19:30:00,0.0145,1.2789,1.349,710.3648666666667,0.002416666666666667,710.36245
2025-04-28 00:00:00,119,4336.8721,2025-04-28 19:50:00,2025-04-28 19:40:00,0.0,1.287,1.3473,722.8120166666666,0.0,722.8120166666666
2025-04-28 00:00:00,120,4237.76,2025-04-28 20:00:00,2025-04-28 19:50:00,0.0,1.2597,1.3482,706.2933333333334,0.0,706.2933333333334
2025-04-28 00:00:00,121,4276.2713,2025-04-28 20:10:00,2025-04-28 20:00:00,0.001,1.215,1.3513,712.7118833333334,0.00016666666666666666,712.7117166666667
2025-04-28 00:00:00,122,4272.4065,2025-04-28 20:20:00,2025-04-28 20:10:00,0.0,1.221,1.34,712.06775,0.0,712.06775
2025-04-28 00:00:00,123,4210.67,2025-04-28 20:30:00,2025-04-28 20:20:00,0.0,1.2904,1.3489,701.7783333333333,0.0,701.7783333333333
2025-04-28 00:00:00,124,4302.8539,2025-04-28 20:40:00,2025-04-28 20:30:00,0.0,1.3403,1.3952,717.1423166666667,0.0,717.1423166666667
2025-04-28 00:00:00,125,4495.903,2025-04-28 20:50:00,2025-04-28 20:40:00,0.0,1.1903,1.2226,749.3171666666667,0.0,749.3171666666667
2025-04-28 00:00:00,126,4597.26,2025-04-28 21:00:00,2025-04-28 20:50:00,0.0,0.9573,0.9332,766.21,0.0,766.21
2025-04-28 00:00:00,127,4446.8096,2025-04-28 21:10:00,2025-04-28 21:00:00,0.0,0.9477,0.9068,741.1349333333333,0.0,741.1349333333333
2025-04-28 00:00:00,128,4289.1673,2025-04-28 21:20:00,2025-04-28 21:10:00,0.0,0.9552,0.9371,714.8612166666667,0.0,714.8612166666667
2025-04-28 00:00:00,129,4349.59,2025-04-28 21:30:00,2025-04-28 21:20:00,0.0,0.9225,0.9371,724.9316666666667,0.0,724.9316666666667
2025-04-28 00:00:00,130,4550.3721,2025-04-28 21:40:00,2025-04-28 21:30:00,0.0,0.9647,0.9871,758.3953499999999,0.0,758.3953499999999
2025-04-28 00:00:00,131,4139.0796,2025-04-28 21:50:00,2025-04-28 21:40:00,0.0,0.7856,0.7764,689.8466,0.0,689.8466
2025-04-28 00:00:00,132,3376.18,2025-04-28 22:00:00,2025-04-28 21:50:00,0.0,0.4659,0.4209,562.6966666666666,0.0,562.6966666666666
2025-04-28 00:00:00,133,3301.9384,2025-04-28 22:10:00,2025-04-28 22:00:00,0.0,0.4162,0.3859,550.3230666666667,0.0,550.3230666666667
2025-04-28 00:00:00,134,3381.414,2025-04-28 22:20:00,2025-04-28 22:10:00,0.0,0.4452,0.4368,563.5690000000001,0.0,563.5690000000001
2025-04-28 00:00:00,135,3278.17,2025-04-28 22:30:00,2025-04-28 22:20:00,0.0,0.4109,0.4198,546.3616666666667,0.0,546.3616666666667
2025-04-28 00:00:00,136,3218.8775,2025-04-28 22:40:00,2025-04-28 22:30:00,0.0,0.3713,0.4186,536.4795833333334,0.0,536.4795833333334
2025-04-28 00:00:00,137,3256.826,2025-04-28 22:50:00,2025-04-28 22:40:00,0.0,0.3652,0.4241,542.8043333333334,0.0,542.8043333333334
2025-04-28 00:00:00,138,3288.09,2025-04-28 23:00:00,2025-04-28 22:50:00,0.0,0.3921,0.4237,548.015,0.0,548.015
2025-04-28 00:00:00,139,3203.4185,2025-04-28 23:10:00,2025-04-28 23:00:00,0.0,0.4206,0.4248,533.9030833333334,0.0,533.9030833333334
2025-04-28 00:00:00,140,3279.6334,2025-04-28 23:20:00,2025-04-28 23:10:00,0.0,0.4268,0.424,546.6055666666667,0.0,546.6055666666667
2025-04-28 00:00:00,141,3402.17,2025-04-28 23:30:00,2025-04-28 23:20:00,0.0,0.4167,0.422,567.0283333333333,0.0,567.0283333333333
2025-04-28 00:00:00,142,3200.7959,2025-04-28 23:40:00,2025-04-28 23:30:00,0.0,0.4168,0.424,533.4659833333334,0.0,533.4659833333334
2025-04-28 00:00:00,143,3206.6568,2025-04-28 23:50:00,2025-04-28 23:40:00,0.0,0.4269,0.4271,534.4428,0.0,534.4428
2025-04-28 00:00:00,144,3447.14,2025-04-29 00:00:00,2025-04-28 23:50:00,0.0,0.4437,0.4276,574.5233333333333,0.0,574.5233333333333
2025-04-29 00:00:00,1,3409.9503,2025-04-29 00:10:00,2025-04-29 00:00:00,0.0,0.4591,0.4248,568.32505,0.0,568.32505
2025-04-29 00:00:00,2,3349.0502,2025-04-29 00:20:00,2025-04-29 00:10:00,0.0,0.4341,0.4245,558.1750333333333,0.0,558.1750333333333
2025-04-29 00:00:00,3,3424.09,2025-04-29 00:30:00,2025-04-29 00:20:00,0.0,0.4065,0.4269,570.6816666666667,0.0,570.6816666666667
2025-04-29 00:00:00,4,3494.6984,2025-04-29 00:40:00,2025-04-29 00:30:00,0.0,0.4494,0.4272,582.4497333333334,0.0,582.4497333333334
2025-04-29 00:00:00,5,3409.1518,2025-04-29 00:50:00,2025-04-29 00:40:00,0.0,0.4436,0.4271,568.1919666666666,0.0,568.1919666666666
2025-04-29 00:00:00,6,3310.59,2025-04-29 01:00:00,2025-04-29 00:50:00,0.0,0.389,0.4285,551.765,0.0,551.765
2025-04-29 00:00:00,7,3475.3704,2025-04-29 01:10:00,2025-04-29 01:00:00,0.0,0.4054,0.4311,579.2284,0.0,579.2284
2025-04-29 00:00:00,8,3553.9363,2025-04-29 01:20:00,2025-04-29 01:10:00,0.0,0.4243,0.4302,592.3227166666667,0.0,592.3227166666667
2025-04-29 00:00:00,9,3471.49,2025-04-29 01:30:00,2025-04-29 01:20:00,0.0,0.4092,0.4279,578.5816666666666,0.0,578.5816666666666
2025-04-29 00:00:00,10,3498.2464,2025-04-29 01:40:00,2025-04-29 01:30:00,0.0,0.4042,0.4312,583.0410666666667,0.0,583.0410666666667
2025-04-29 00:00:00,11,3551.491,2025-04-29 01:50:00,2025-04-29 01:40:00,0.0,0.4509,0.4333,591.9151666666667,0.0,591.9151666666667
2025-04-29 00:00:00,12,3567.4,2025-04-29 02:00:00,2025-04-29 01:50:00,0.0,0.4957,0.4311,594.5666666666667,0.0,594.5666666666667
2025-04-29 00:00:00,13,3567.7545,2025-04-29 02:10:00,2025-04-29 02:00:00,0.0,0.4402,0.4293,594.62575,0.0,594.62575
2025-04-29 00:00:00,14,3478.4647,2025-04-29 02:20:00,2025-04-29 02:10:00,0.0,0.3752,0.4324,579.7441166666666,0.0,579.7441166666666
2025-04-29 00:00:00,15,3411.79,2025-04-29 02:30:00,2025-04-29 02:20:00,0.0,0.3855,0.4367,568.6316666666667,0.0,568.6316666666667
2025-04-29 00:00:00,16,3568.1433,2025-04-29 02:40:00,2025-04-29 02:30:00,0.0,0.4644,0.4348,594.69055,0.0,594.69055
2025-04-29 00:00:00,17,3666.7187,2025-04-29 02:50:00,2025-04-29 02:40:00,0.0,0.4663,0.4335,611.1197833333333,0.0,611.1197833333333
2025-04-29 00:00:00,18,3585.16,2025-04-29 03:00:00,2025-04-29 02:50:00,0.0,0.4113,0.4357,597.5266666666666,0.0,597.5266666666666
2025-04-29 00:00:00,19,3476.095,2025-04-29 03:10:00,2025-04-29 03:00:00,0.0,0.4511,0.4374,579.3491666666666,0.0,579.3491666666666
2025-04-29 00:00:00,20,3461.9147,2025-04-29 03:20:00,2025-04-29 03:10:00,0.0,0.4704,0.4371,576.9857833333333,0.0,576.9857833333333
2025-04-29 00:00:00,21,3521.05,2025-04-29 03:30:00,2025-04-29 03:20:00,0.0,0.4215,0.4356,586.8416666666667,0.0,586.8416666666667
2025-04-29 00:00:00,22,3550.2654,2025-04-29 03:40:00,2025-04-29 03:30:00,0.0,0.3896,0.4353,591.7109,0.0,591.7109
2025-04-29 00:00:00,23,3643.6812,2025-04-29 03:50:00,2025-04-29 03:40:00,0.002,0.441,0.436,607.2802,0.0003333333333333333,607.2798666666667
2025-04-29 00:00:00,24,3736.29,2025-04-29 04:00:00,2025-04-29 03:50:00,0.0,0.5041,0.4378,622.715,0.0,622.715
2025-04-29 00:00:00,25,3650.1613,2025-04-29 04:10:00,2025-04-29 04:00:00,0.0,0.447,0.4401,608.3602166666667,0.0,608.3602166666667
2025-04-29 00:00:00,26,3585.8428,2025-04-29 04:20:00,2025-04-29 04:10:00,0.0273,0.4152,0.4389,597.6404666666666,0.00455,597.6359166666666
2025-04-29 00:00:00,27,3623.45,2025-04-29 04:30:00,2025-04-29 04:20:00,0.0,0.4515,0.4364,603.9083333333333,0.0,603.9083333333333
2025-04-29 00:00:00,28,3651.093,2025-04-29 04:40:00,2025-04-29 04:30:00,0.0,0.4525,0.4393,608.5155,0.0,608.5155
2025-04-29 00:00:00,29,3657.1515,2025-04-29 04:50:00,2025-04-29 04:40:00,0.3801,0.4216,0.4422,609.52525,0.06335,609.4619
2025-04-29 00:00:00,30,3631.45,2025-04-29 05:00:00,2025-04-29 04:50:00,0.0,0.3898,0.4395,605.2416666666667,0.0,605.2416666666667
2025-04-29 00:00:00,31,3568.6458,2025-04-29 05:10:00,2025-04-29 05:00:00,0.0,0.3827,0.4333,594.7742999999999,0.0,594.7742999999999
2025-04-29 00:00:00,32,3577.9578,2025-04-29 05:20:00,2025-04-29 05:10:00,8.5693,0.4066,0.4439,596.3263000000001,1.4282166666666667,594.8980833333334
2025-04-29 00:00:00,33,3597.0,2025-04-29 05:30:00,2025-04-29 05:20:00,88.425,0.3965,0.4301,599.5,14.737499999999999,584.7625
2025-04-29 00:00:00,34,3543.0065,2025-04-29 05:40:00,2025-04-29 05:30:00,297.688,0.3239,0.3713,590.5010833333333,49.614666666666665,540.8864166666667
2025-04-29 00:00:00,35,4010.1917,2025-04-29 05:50:00,2025-04-29 05:40:00,562.4965,0.5474,0.5708,668.3652833333333,93.74941666666666,574.6158666666666
2025-04-29 00:00:00,36,4771.67,2025-04-29 06:00:00,2025-04-29 05:50:00,848.7375,0.9295,0.9099,795.2783333333333,141.45624999999998,653.8220833333334
2025-04-29 00:00:00,37,4920.6523,2025-04-29 06:10:00,2025-04-29 06:00:00,1177.5729,0.9403,0.9368,820.1087166666666,196.26215,623.8465666666666
2025-04-29 00:00:00,38,4788.9728,2025-04-29 06:20:00,2025-04-29 06:10:00,1499.6704,0.841,0.8758,798.1621333333333,249.94506666666666,548.2170666666666
2025-04-29 00:00:00,39,4757.02,2025-04-29 06:30:00,2025-04-29 06:20:00,1819.05,0.8188,0.8759,792.8366666666667,303.175,489.6616666666667
2025-04-29 00:00:00,40,4863.9164,2025-04-29 06:40:00,2025-04-29 06:30:00,2177.4221,0.802,0.8601,810.6527333333333,362.9036833333333,447.74905000000007
2025-04-29 00:00:00,41,4882.6681,2025-04-29 06:50:00,2025-04-29 06:40:00,2486.09,0.796,0.8442,813.7780166666666,414.34833333333336,399.4296833333333
2025-04-29 00:00:00,42,4770.93,2025-04-29 07:00:00,2025-04-29 06:50:00,2758.95,0.7886,0.8334,795.1550000000001,459.825,335.3300000000001
2025-04-29 00:00:00,43,4713.9092,2025-04-29 07:10:00,2025-04-29 07:00:00,3116.8207,0.7473,0.8092,785.6515333333333,519.4701166666667,266.18141666666656
2025-04-29 00:00:00,44,4801.0682,2025-04-29 07:20:00,2025-04-29 07:10:00,3561.5388,0.7137,0.7972,800.1780333333332,593.5898,206.58823333333328
2025-04-29 00:00:00,45,4794.91,2025-04-29 07:30:00,2025-04-29 07:20:00,4001.3625,0.6731,0.7644,799.1516666666666,666.8937500000001,132.25791666666657
2025-04-29 00:00:00,46,4533.104,2025-04-29 07:40:00,2025-04-29 07:30:00,4327.333,0.612,0.6899,755.5173333333333,721.2221666666666,34.29516666666677
2025-04-29 00:00:00,47,5266.6719,2025-04-29 07:50:00,2025-04-29 07:40:00,4609.3153,0.7984,0.86,877.7786500000001,768.2192166666667,109.55943333333335
2025-04-29 00:00:00,48,6589.97,2025-04-29 08:00:00,2025-04-29 07:50:00,4924.7625,1.1026,1.1617,1098.3283333333334,820.7937499999999,277.53458333333344
2025-04-29 00:00:00,49,6742.0744,2025-04-29 08:10:00,2025-04-29 08:00:00,5284.2431,1.0981,1.1683,1123.6790666666668,880.7071833333333,242.9718833333335
