date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,grid_plan_kwh,unused_grid_kwh,policy
2025-07-21,54251.394993486705,0.0,54251.394993486705,0.0,84424.80072585051,6672.616224535108,P_floor
2025-07-22,54891.95520144452,0.0,54891.95520144452,0.0,85694.4230313485,8109.445255636577,P_floor
2025-07-23,54743.524831113,0.0,54743.524831113,0.0,85739.64278926245,6447.8239833353155,P_floor
2025-07-24,54614.94667364231,0.0,54614.94667364231,0.0,85350.4682368696,7064.305191219973,P_floor
2025-07-25,26099.88513745619,0.0,26099.88513745619,0.0,41605.7237438304,2394.5810359677644,P_floor
2025-07-26,27760.22251472764,0.0,27760.22251472764,0.0,45066.47736572154,2053.771390913432,P_floor
2025-07-27,53601.23848816871,2496.4404211416777,56097.67890931039,495.8826833333355,84543.99940216642,6285.672887142152,P_floor
2025-07-28,53453.387385143884,646.5374317158886,54099.92481685977,133.24482416641698,83670.39443460731,3159.1143483153655,P_floor
2025-07-29,56209.82900235552,0.0,56209.82900235552,0.0,88235.24350524273,7179.775735216989,P_floor
2025-07-30,55360.543295279625,0.0,55360.543295279625,0.0,86449.00459578676,7321.094706832225,P_floor
2025-07-31,54452.58695751683,0.0,54452.58695751683,0.0,85537.23326403399,7469.786893844723,P_floor
2025-08-01,25321.852578152677,0.0,25321.852578152677,0.0,41337.11606272456,2138.947889489457,P_floor
2025-08-02,26159.22258099599,0.0,26159.22258099599,0.0,43456.14050628007,1692.7268301363663,P_floor
2025-08-03,52437.68735993931,132.60604242068865,52570.293402359996,19.679494346606134,83470.71934688857,11772.765874871113,P_floor
2025-08-04,51740.49501087073,50.06871085786791,51790.56372172859,7.436315291529468,82212.16361714118,8895.85250722164,P_floor
2025-08-05,48026.987039008534,205.6113021294465,48232.598341137986,30.478064880582906,76341.74306283917,5042.816081718868,P_floor
2025-08-06,47679.679657912435,6705.5777613183545,54385.257419230795,995.5496476579699,76059.29870284763,3450.484318940839,P_floor
2025-08-07,47084.34747787683,183.5056508347814,47267.853128711606,27.15986839854679,74611.63932414021,3793.0183048209256,P_floor
2025-08-08,23348.22281622994,197.6298769774826,23545.852693207424,94.264932116274,39623.077706645054,927.5001040766894,P_floor
2025-08-09,23004.45394589125,341.4854544037969,23345.93940029505,162.19488102376803,39218.67739747185,404.489283678761,P_floor
2025-08-10,46095.487285793984,242.57699882357178,46338.06428461756,35.472385785580286,72670.0974566526,1730.4929720531377,P_floor
2025-08-11,46195.319840368014,1288.3745385942966,47483.69437896231,191.04984356988723,72918.15510013372,2413.5642511166684,P_floor
2025-08-12,45287.2299072578,9142.960398794703,54430.19030605251,1340.8638659850108,71782.00799625227,806.8804661163293,P_floor
2025-08-13,46151.5346839313,963.2845674445927,47114.81925137589,142.12667358161332,72909.96665131529,2610.1757540509325,P_floor
2025-08-14,45789.74202881188,2652.814207761714,48442.5562365736,417.38912683700994,72521.96149427333,1825.743332548916,P_floor
2025-08-15,22688.761126260648,1945.0600209303823,24633.82114719103,489.56443829071,38425.63535162975,636.9544557898122,P_floor
2025-08-16,23102.13432499988,1798.830939146527,24900.965264146405,257.8599396712338,39572.782196196,530.0906206358194,P_floor
2025-08-17,46291.542118548794,1016.3752329507937,47307.917351499585,150.79712720084297,73230.9569338363,2758.0967854966416,P_floor
2025-08-18,45790.1148443469,1208.9237859489576,46999.03863029586,177.91637958542572,72215.11862433702,2261.792083545225,P_floor
2025-08-19,46592.646375782395,742.2484571020813,47334.89483288448,109.99763550609953,73180.78768163835,2644.991066970395,P_floor
2025-08-20,46102.26296490947,16863.744930176577,62966.00789508605,2596.3705006265973,72491.23110604397,1204.3687690738593,P_floor
2025-08-21,47084.866932745164,14.97664181964215,47099.84357456481,2.220571105292038,73986.71508671647,2567.4761679651715,P_floor
2025-08-22,23289.71594339316,1357.5698262639603,24647.28576965712,291.4495228991225,39453.50949149475,119.26574722826093,P_floor
2025-08-23,24050.392408926396,0.0,24050.392408926396,0.0,40741.82951585109,295.22116857220044,P_floor
2025-08-24,47709.72280865831,0.0,47709.72280865831,0.0,75206.22582791068,3604.0357043456784,P_floor
2025-08-25,48016.72540383105,1817.5557581419523,49834.281161973,261.6873865977236,75433.392930612,1356.7482695004826,P_floor
2025-08-26,48385.52308871824,135.730135346262,48521.2532240645,19.635086509134567,76368.17289518543,4312.54806712217,P_floor
2025-08-27,48226.85827901867,0.0,48226.85827901867,0.0,75457.9323997679,2528.10007435219,P_floor
2025-08-28,48250.85928834898,1473.060953728192,49723.92024207717,212.3069640224079,75447.06871030385,1376.1260122973354,P_floor
2025-08-29,25250.368977795137,0.0,25250.368977795137,0.0,41687.09974523685,970.7436209993375,P_floor
2025-08-30,24733.462716264217,0.0,24733.462716264217,0.0,41117.53785183407,619.8858784959956,P_floor
2025-08-31,49459.66280904914,139.75696720219366,49599.419776251336,20.72949100800372,77678.50829486299,4020.3376611861554,P_floor
2025-09-01,48968.06048472268,0.0,48968.06048472268,0.0,76686.58162213565,11357.679721710167,P_floor
2025-09-02,46137.776182725815,0.0,46137.776182725815,0.0,71197.18413526032,10737.55229086463,P_floor
2025-09-03,45655.74023009918,0.0,45655.74023009918,0.0,70783.72098754028,8394.629138464654,P_floor
2025-09-04,46054.598286462824,0.0,46054.598286462824,0.0,71487.34233032622,9574.05710571405,P_floor
2025-09-05,20944.920460615915,0.0,20944.920460615915,0.0,34096.876136753424,2077.0862963698155,P_floor
2025-09-06,21931.971929445404,0.0,21931.971929445404,0.0,36267.92207167966,1607.2340818017926,P_floor
2025-09-07,43526.468863295835,0.0,43526.468863295835,0.0,67564.00882415813,7191.662233599992,P_floor
2025-09-08,34528.19811573839,22464.47236564339,56992.670481381785,3700.369678743733,54961.823386101736,22.797122438977112,P_floor
2025-09-09,38747.2456603568,4007.5726833590734,42754.81834371587,657.5364900825139,62811.5821205296,1845.9335274506172,P_floor
2025-09-10,38728.31431999777,18859.43739371347,57587.751713711245,2935.291910175487,62431.35710939144,288.57231998605516,P_floor
2025-09-11,39300.24642386227,1139.220980019121,40439.46740388139,273.70140707909826,63709.829133733205,2198.472155829657,P_floor
2025-09-12,16316.31814291492,8120.317912007762,24436.636054922685,2183.642599192949,29331.867664088128,528.3115243318092,P_floor
2025-09-13,17742.620319145397,0.0,17742.620319145397,0.0,32383.749467503567,38.52761289248792,P_floor
2025-09-14,39635.27831913306,10914.842343942331,50550.12066307539,1603.9230246177235,64388.10586627684,1816.6611822257212,P_floor
2025-09-15,40770.97154458135,620.9362871303393,41391.90783171169,89.2676368300796,65760.46542943615,3446.5501303970627,P_floor
2025-09-16,41074.671533030654,55.38174766666711,41130.05328069732,8.238266666666732,65820.16183431415,996.291449930382,P_floor
2025-09-17,41979.019785996716,34.708893749999724,42013.72867974672,7.629166666666606,67684.6467435695,2702.994315847029,P_floor
2025-09-18,41388.07369292294,34.044760098903666,41422.118453021845,6.806543147579621,66394.83569233357,2323.102472758427,P_floor
2025-09-19,18011.951062252032,2369.2150596023707,20381.166121854403,588.9471660112881,31787.706903293314,568.8121821528322,P_floor
2025-09-20,18487.492455220978,0.0,18487.492455220978,0.0,33132.38738060854,382.4493121081611,P_floor
2025-09-21,43121.13654427623,0.0,43121.13654427623,0.0,69541.30277728733,4329.460081626425,P_floor
2025-09-22,42200.02092733252,73.52183999999905,42273.542767332525,10.906666666666524,67416.78901688353,1672.613403633552,P_floor
2025-09-23,44168.89783369594,42.996187500000005,44211.894021195934,6.375,70947.15267578063,2603.252983618085,P_floor
2025-09-24,43903.82339349525,0.0,43903.82339349525,0.0,70178.39628271302,2448.4253667762437,P_floor
2025-09-25,44007.14989605893,0.0,44007.14989605893,0.0,70010.91739438268,3532.4712468819835,P_floor
2025-09-26,18483.47364904117,0.0,18483.47364904117,0.0,32387.616239292845,1177.1724646367923,P_floor
2025-09-27,19247.039558109776,0.0,19247.039558109776,0.0,34164.632893144226,316.232002844868,P_floor
2025-09-28,45040.19837690324,0.0,45040.19837690324,0.0,72458.73632687761,3568.390022376576,P_floor
2025-09-29,44881.96730539393,134.7362566666671,45016.7035620606,26.015016666666725,71572.52487154368,3841.848914665959,P_floor
2025-09-30,46026.86593824641,136.1032480984004,46162.96918634481,20.14404619231857,72950.59946663117,2465.698429062847,P_floor
2025-10-01,45955.53732713355,0.0,45955.53732713355,0.0,73222.59304020325,11028.922875778359,P_floor
2025-10-02,43752.502038116574,0.0,43752.502038116574,0.0,69248.09378932333,8372.24995463802,P_floor
2025-10-03,17212.561827009846,0.0,17212.561827009846,0.0,30231.806104826363,1614.5344065928048,P_floor
2025-10-04,18705.31932281485,0.0,18705.31932281485,0.0,32877.8530583652,1479.1805290833324,P_floor
2025-10-05,42335.34451956177,0.0,42335.34451956177,0.0,67272.04138469805,5463.915778000292,P_floor
2025-10-06,44497.129971451795,0.0,44497.129971451795,0.0,69739.20996155866,5850.983106113125,P_floor
2025-10-07,43727.32854023614,0.0,43727.32854023614,0.0,68700.88302580967,4975.791928925918,P_floor
2025-10-08,39221.405325839,0.0,39221.405325839,0.0,63341.11474483909,3083.483216393952,P_floor
2025-10-09,40744.66290060976,0.0,40744.66290060976,0.0,66398.75156532147,3353.509180683515,P_floor
2025-10-10,16622.096558753114,0.0,16622.096558753114,0.0,31422.867353148788,346.8386278223261,P_floor
2025-10-11,17541.30681289592,0.0,17541.30681289592,0.0,33324.23900737783,491.2893815480712,P_floor
2025-10-12,41524.04834202035,98.03580773333336,41622.08414975369,20.929933333333338,67506.35751823854,3546.355650764013,P_floor
2025-10-13,42097.70819367712,0.0,42097.70819367712,0.0,68243.5796676391,4514.677882032242,P_floor
2025-10-14,41553.46597799699,0.0,41553.46597799699,0.0,67422.02763667302,2241.1531899984925,P_floor
2025-10-15,41974.21725907306,0.0,41974.21725907306,0.0,68003.59702253714,1826.504328977875,P_floor
2025-10-16,42634.77877906075,3199.7842887070724,45834.56306776782,458.6846744132845,68790.30975011487,1507.9012423815943,P_floor
2025-10-17,17762.285516151784,0.0,17762.285516151784,0.0,33320.039836353964,971.739529670785,P_floor
2025-10-18,17882.165625968802,0.0,17882.165625968802,0.0,33465.484223618914,424.4086276315557,P_floor
2025-10-19,43437.245700374035,1739.2204670340734,45176.46616740811,250.14761720045487,70481.44619932323,2385.4951239563093,P_floor
2025-10-20,44661.27782584731,1913.4456046721075,46574.72343051942,399.6610505870325,72064.55217268548,3909.7358362267782,P_floor
2025-10-21,45360.476249662825,0.0,45360.476249662825,0.0,73338.10299576353,2492.7887294342186,P_floor
2025-10-22,45264.080990667055,3663.80483938223,48927.88583004929,760.4187419946179,73320.13708284502,3769.005395765181,P_floor
2025-10-23,46388.8379450302,0.0,46388.8379450302,0.0,74818.71555497014,5784.279031868829,P_floor
2025-10-24,17804.90747557167,0.0,17804.90747557167,0.0,33279.98971980671,413.82912537146666,P_floor
2025-10-25,18202.083336377083,0.0,18202.083336377083,0.0,34309.526593386065,691.0485141620397,P_floor
2025-10-26,46922.69001192569,0.0,46922.69001192569,0.0,75654.71479259673,4977.029217736302,P_floor
2025-10-27,46376.90257133325,0.0,46376.90257133325,0.0,74491.61865316755,5648.420486103357,P_floor
2025-10-28,46359.08868863141,0.0,46359.08868863141,0.0,74801.64501945616,4239.286514116358,P_floor
2025-10-29,46214.71960114499,1270.7326867001793,47485.45228784517,258.6840564047668,74245.5482396793,1139.5345752491507,P_floor
2025-10-30,46735.644778646674,0.0,46735.644778646674,0.0,75256.79924167745,4715.206741049773,P_floor
2025-10-31,19044.074941376963,0.0,19044.074941376963,0.0,34979.19639673572,749.0507903903892,P_floor
2025-11-01,18757.349933397883,0.0,18757.349933397883,0.0,34544.485710100285,706.6517066892256,P_floor
2025-11-02,47711.39296487052,0.0,47711.39296487052,0.0,76337.07518930793,3505.5315384238656,P_floor
2025-11-03,48876.80025218598,0.0,48876.80025218598,0.0,77862.45701658884,3299.917189891425,P_floor
2025-11-04,49048.18008043224,43.057126847670496,49091.23720727991,9.464144817599845,78040.24400426618,5676.712282467594,P_floor
2025-11-05,50371.23902165119,0.0,50371.23902165119,0.0,79788.56187592645,4541.413140382505,P_floor
2025-11-06,49294.59606950364,935.5577219829472,50230.15379148659,194.85082061944388,78016.65554772032,3067.842399600963,P_floor
2025-11-07,19553.344462323443,0.0,19553.344462323443,0.0,35692.40139578951,1076.5045033422653,P_floor
2025-11-08,19149.78186982383,0.0,19149.78186982383,0.0,35395.12634986013,808.3892838116842,P_floor
2025-11-09,50608.492004506385,0.0,50608.492004506385,0.0,80044.56840763627,3924.540117637195,P_floor
2025-11-10,50788.237568439385,0.0,50788.237568439385,0.0,80366.59681707503,2530.51432658473,P_floor
2025-11-11,51446.28538063096,0.0,51446.28538063096,0.0,81166.75896707573,4862.0806067979665,P_floor
2025-11-12,51738.943651425805,0.0,51738.943651425805,0.0,81654.4726948564,6094.808851348061,P_floor
2025-11-13,51839.419238750175,0.0,51839.419238750175,0.0,81714.33940592012,5069.057674142021,P_floor
2025-11-14,20069.507243100703,0.0,20069.507243100703,0.0,36810.407270398195,746.5216234054257,P_floor
2025-11-15,19782.333458234138,0.0,19782.333458234138,0.0,36353.30189950293,1049.102775424889,P_floor
2025-11-16,52789.34296457162,0.0,52789.34296457162,0.0,83049.676399324,4175.192204727742,P_floor
2025-11-17,53678.730240246194,0.0,53678.730240246194,0.0,84180.42029329241,6960.327492903733,P_floor
2025-11-18,52839.053480891154,0.0,52839.053480891154,0.0,83023.15707505467,4171.558910908173,P_floor
2025-11-19,52937.21975810455,6.301057499999959,52943.52081560455,1.384999999999991,83228.99363766098,3697.588234911764,P_floor
2025-11-20,53630.77649950077,0.0,53630.77649950077,0.0,84280.25459613714,5068.778476114235,P_floor
2025-11-21,20357.81978012568,0.0,20357.81978012568,0.0,37397.811713288116,1032.9207895193638,P_floor
2025-11-22,20707.229332485793,0.0,20707.229332485793,0.0,38329.68878599368,932.6660044051204,P_floor
2025-11-23,54299.79454369777,0.0,54299.79454369777,0.0,85298.36810631746,5255.686025546821,P_floor
2025-11-24,53516.65381708721,0.0,53516.65381708721,0.0,84281.30086948362,6416.190247362593,P_floor
2025-11-25,54450.00909242902,0.0,54450.00909242902,0.0,85822.42788287436,4793.267852321605,P_floor
2025-11-26,54700.32437605965,0.0,54700.32437605965,0.0,86026.4442435371,4433.097111559963,P_floor
2025-11-27,54503.099522221055,0.0,54503.099522221055,0.0,85389.75290942137,5339.536806907312,P_floor
2025-11-28,20747.893146438106,0.0,20747.893146438106,0.0,38689.497523451886,821.5249274531753,P_floor
2025-11-29,21344.06587169263,0.0,21344.06587169263,0.0,39745.021443382924,890.4681099883758,P_floor
2025-11-30,55155.52454382307,0.0,55155.52454382307,0.0,86693.19979890082,1946.0095826257323,P_floor
2025-12-01,55958.144130636385,16748.77051878113,72706.91464941751,3434.7781831982816,87824.06052794533,501.0181453567601,P_floor
2025-12-02,56621.803678904755,20963.064541910335,77584.86822081509,4125.119038738827,89000.45260124998,53.42138414825945,P_floor
2025-12-03,57770.42204991001,7500.76018727048,65271.182237180496,1507.1602688309213,90456.51753143636,282.37580002461914,P_floor
2025-12-04,58219.2634609241,12218.316067270422,70437.57952819452,2489.4823549657776,91140.07275207578,2037.6464227160598,P_floor
2025-12-05,24460.068336333206,4185.5978757662315,28645.666212099437,813.735754777626,46001.54070117866,1533.6373036750856,P_floor
2025-12-06,24546.107564824164,5837.871583423418,30383.97914824758,1072.4384785436234,46795.99559526904,137.28125020935147,P_floor
2025-12-07,60032.616644994356,612.1899308063714,60644.80657580073,105.38956656999255,94166.43085010239,1547.9221054693908,P_floor
2025-12-08,66349.13255578715,0.0,66349.13255578715,0.0,102529.29418751392,9946.7728848163,P_floor
2025-12-09,66297.41313512591,0.0,66297.41313512591,0.0,102081.13701022958,10390.821623249516,P_floor
2025-12-10,65296.816222343004,0.0,65296.816222343004,0.0,101008.91309250568,8576.977786630508,P_floor
2025-12-11,66300.99305031855,0.0,66300.99305031855,0.0,102197.98413865364,11752.712539531196,P_floor
2025-12-12,29457.368261178974,0.0,29457.368261178974,0.0,54421.28375410814,5615.673255466718,P_floor
2025-12-13,30086.628131929825,0.0,30086.628131929825,0.0,56102.47024081611,6713.440128809498,P_floor
2025-12-14,65647.83980078626,0.0,65647.83980078626,0.0,101720.98971774151,8399.619653006406,P_floor
2025-12-15,65468.62913229112,0.0,65468.62913229112,0.0,101067.42492001544,7664.42925777548,P_floor
2025-12-16,66193.5371362099,0.0,66193.5371362099,0.0,101975.73291493158,8242.827114857088,P_floor
2025-12-17,65848.50429368702,0.0,65848.50429368702,0.0,101922.10361597536,9373.052209737756,P_floor
2025-12-18,65386.6302613201,0.0,65386.6302613201,0.0,100952.35296435647,9310.37207376802,P_floor
2025-12-19,29979.848891003156,0.0,29979.848891003156,0.0,55439.259915213006,7218.555769652626,P_floor
2025-12-20,29956.136088211042,0.0,29956.136088211042,0.0,55840.43079909566,6445.03369503517,P_floor
2025-12-21,65455.48323550542,0.0,65455.48323550542,0.0,101514.80178274661,7554.301857231757,P_floor
2025-12-22,65585.05691192491,0.0,65585.05691192491,0.0,101267.40696635231,8496.828004521733,P_floor
2025-12-23,65840.37938270095,0.0,65840.37938270095,0.0,101771.29759119704,9917.078811030355,P_floor
2025-12-24,65147.07829074157,0.0,65147.07829074157,0.0,100809.74093807771,8811.275396842177,P_floor
2025-12-25,65217.70281859114,0.0,65217.70281859114,0.0,100998.7113103556,8679.956849043114,P_floor
2025-12-26,29557.841521926293,0.0,29557.841521926293,0.0,54535.981198492766,6136.562420346304,P_floor
2025-12-27,29147.188226705963,0.0,29147.188226705963,0.0,54420.14300605532,5709.105403653883,P_floor
2025-12-28,64956.80649176696,151.02254731828134,65107.82903908524,25.853384801554625,100766.72082176623,9235.219995640498,P_floor
2025-12-29,64913.829281782964,0.0,64913.829281782964,0.0,100267.56017900186,9009.771238050056,P_floor
2025-12-30,63922.233454080706,191.98243540721916,64114.215889487925,32.86526327265585,99135.18111476145,8495.648446394187,P_floor
2025-12-31,63234.09240441365,0.0,63234.09240441365,0.0,98098.88361586424,5114.949021010484,P_floor
2025-02-01,22184.72003113409,0.0,22184.72003113409,0.0,40442.41902820453,3077.0038760253497,X_strong_morning85
2025-02-02,58264.467474024765,0.0,58264.467474024765,0.0,90770.66268038489,8440.200498241109,X_strong_morning85
2025-02-03,56762.54790100878,0.0,56762.54790100878,0.0,88667.35974115954,4826.429861159582,X_strong_morning85
2025-02-04,57577.76611152902,0.0,57577.76611152902,0.0,90054.29344419681,4504.866722825373,X_strong_morning85
2025-02-05,56329.90892682452,0.0,56329.90892682452,0.0,88378.72225975042,3577.529772329414,X_strong_morning85
2025-02-06,57508.7589512772,37.44900807562037,57546.207959352825,6.410854759157814,89773.81027115103,5214.826463063417,X_strong_morning85
2025-02-07,22775.701339375675,0.0,22775.701339375675,0.0,42829.4452672176,2979.016036120343,X_strong_morning85
2025-02-08,20253.296381779157,0.0,20253.296381779157,0.0,38172.948403824106,391.113478320391,X_strong_morning85
2025-02-09,53069.4864570981,3205.209749409076,56274.69620650718,459.46240673868635,84140.3116413688,1139.8320550682074,X_strong_morning85
2025-02-10,54610.521224555465,0.0,54610.521224555465,0.0,86289.40656130093,7198.033676183743,X_strong_morning85
2025-02-11,52886.856304913286,0.0,52886.856304913286,0.0,83897.12658511425,4303.996328682936,X_strong_morning85
2025-02-12,52733.3222871958,0.0,52733.3222871958,0.0,83609.13151874022,3879.9694061700675,X_strong_morning85
2025-02-13,52156.94865636025,0.0,52156.94865636025,0.0,82724.47630888497,7065.229868003356,X_strong_morning85
2025-02-14,19351.36520744849,0.0,19351.36520744849,0.0,36112.195987570514,507.5240934227502,X_strong_morning85
2025-02-15,19117.737797170113,0.0,19117.737797170113,0.0,35885.88194458455,219.93599060504567,X_strong_morning85
2025-02-16,50457.10438209867,660.2720767848045,51117.376458883475,124.03373239436337,80828.87155178488,1065.035013909348,X_strong_morning85
2025-02-17,49927.09863397755,86.05055956745134,50013.149193544996,18.91428938728461,80040.51444908533,3840.012529216992,X_strong_morning85
2025-02-18,49556.49346435162,202.89263333333284,49759.386097684954,44.999999999999886,79242.03966636042,2796.716003624647,X_strong_morning85
2025-02-19,49229.92363296131,458.03828061302625,49687.961913574334,103.53882420665059,78702.35422285259,1974.6532221212594,X_strong_morning85
2025-02-20,48975.97867979768,182.5581997526498,49158.536879550324,39.31574272402145,78684.48902860895,2965.669114375341,X_strong_morning85
2025-02-21,18625.875500801245,0.0,18625.875500801245,0.0,34965.26777201339,431.72623828792604,X_strong_morning85
2025-02-22,18631.87446895639,0.0,18631.87446895639,0.0,35054.55767424259,189.08603827692428,X_strong_morning85
2025-02-23,48197.620838901596,136.42752224079982,48334.04836114239,30.2356847067299,77569.2389265363,1671.2042751242277,X_strong_morning85
2025-02-24,47388.12153879072,213.73214621836945,47601.85368500909,47.33587531348621,76313.09228033882,3351.8890796802325,X_strong_morning85
2025-02-25,47728.71743256767,410.1045604758259,48138.82199304349,91.74812004817215,76751.49768445703,5558.158359428446,X_strong_morning85
2025-02-26,47324.54221906248,56.04983999999971,47380.59205906248,12.319999999999936,76123.84398534441,2317.338198384932,X_strong_morning85
2025-02-27,46412.05324938605,115.30807146596293,46527.36132085202,25.847369406857638,74777.63945034689,2881.511622159008,X_strong_morning85
2025-02-28,17847.79981090239,0.0,17847.79981090239,0.0,33685.192558206494,572.5272945583037,X_strong_morning85
2025-03-01,17999.532508713066,0.0,17999.532508713066,0.0,34004.10329159934,156.65349701072677,X_strong_morning85
2025-03-02,45771.91058727032,23850.042285484727,69621.95287275505,3515.4724570046073,74066.75383387782,1810.1006836435654,X_strong_morning85
2025-03-03,46504.52770057993,13267.431476910722,59771.95917749065,2074.8422851941746,75106.83121242622,1157.3850470204966,X_strong_morning85
2025-03-04,47649.96028735558,0.0,47649.96028735558,0.0,76897.51219063732,2394.892937536927,X_strong_morning85
2025-03-05,48083.69050374499,14.95268999999985,48098.64319374499,3.2866666666666333,77399.55498035277,6849.9418607583575,X_strong_morning85
2025-03-06,47777.275707873916,0.0,47777.275707873916,0.0,76693.49523557138,5822.437827615722,X_strong_morning85
2025-03-07,17718.35069113759,0.0,17718.35069113759,0.0,33312.991344605296,591.5611728646793,X_strong_morning85
2025-03-08,17223.59173892406,0.0,17223.59173892406,0.0,32025.35574673745,746.8642995628203,X_strong_morning85
2025-03-09,45677.309770621556,0.0,45677.309770621556,0.0,73889.46600277086,5133.1433831630275,X_strong_morning85
2025-03-10,44649.38359634902,0.0,44649.38359634902,0.0,72057.90551376442,389.3033679980539,X_strong_morning85
2025-03-11,44781.83454720158,0.0,44781.83454720158,0.0,72813.03253865006,3412.1395997490563,X_strong_morning85
2025-03-12,44077.46188029843,0.0,44077.46188029843,0.0,71362.8914322289,4052.796048885155,X_strong_morning85
2025-03-13,43593.297837130405,6069.368534013178,49662.66637114358,937.6140352419685,70917.39528541098,758.5498009726442,X_strong_morning85
2025-03-14,16453.664466215323,0.0,16453.664466215323,0.0,30805.143825497897,511.2164500279711,X_strong_morning85
2025-03-15,16587.646472792327,0.0,16587.646472792327,0.0,31095.227131911313,595.2450742240827,X_strong_morning85
2025-03-16,43652.56363611327,7.461179999999938,43660.02481611327,1.6399999999999864,71270.93632099494,2888.3981758506293,X_strong_morning85
2025-03-17,43294.55455866289,0.0,43294.55455866289,0.0,70458.06539105305,6523.665852033222,X_strong_morning85
2025-03-18,42056.99135720767,0.0,42056.99135720767,0.0,68535.33091370646,2590.4010207737597,X_strong_morning85
2025-03-19,42490.313358543535,0.0,42490.313358543535,0.0,69304.24627036601,3608.1970147384463,X_strong_morning85
2025-03-20,42281.50575520386,0.0,42281.50575520386,0.0,68552.47442925205,1680.45628739608,X_strong_morning85
2025-03-21,15736.868712019237,0.0,15736.868712019237,0.0,29406.345696048797,890.5344219445965,X_strong_morning85
2025-03-22,16622.490600567235,0.0,16622.490600567235,0.0,31192.494539069678,466.8493961255813,X_strong_morning85
2025-03-23,40394.556577399904,0.0,40394.556577399904,0.0,66152.32820060599,2658.5095616056874,X_strong_morning85
2025-03-24,40292.81909526677,0.0,40292.81909526677,0.0,65740.32103604534,1734.7824526884879,X_strong_morning85
2025-03-25,39914.96348126229,0.0,39914.96348126229,0.0,65376.066475452,665.4303644013615,X_strong_morning85
2025-03-26,40124.919158908255,0.0,40124.919158908255,0.0,65922.71917730449,3789.498514415295,X_strong_morning85
2025-03-27,40139.753870712884,0.0,40139.753870712884,0.0,65719.3282580794,1894.5130115578547,X_strong_morning85
2025-03-28,15573.760939359023,0.0,15573.760939359023,0.0,29457.015946891508,644.7943895022556,X_strong_morning85
2025-03-29,15304.79694663084,0.0,15304.79694663084,0.0,29325.18807876945,143.27680426111732,X_strong_morning85
2025-03-30,38739.56577104995,0.0,38739.56577104995,0.0,63516.09990747097,1656.558722179223,X_strong_morning85
2025-03-31,37850.52773383148,0.0,37850.52773383148,0.0,61978.66481692895,1206.2763241289185,X_strong_morning85
2025-04-01,38410.27750487874,6054.148045137746,44464.42555001648,872.8191317573943,63114.104228958866,354.00652487110665,X_strong_morning85
2025-04-02,38123.33663622708,9395.575961036633,47518.91259726371,1699.0219118629918,62954.114546762394,486.27733664669654,X_strong_morning85
2025-04-03,39107.42384650036,0.0,39107.42384650036,0.0,64739.493025668104,2271.9971256294875,X_strong_morning85
2025-04-04,14735.1232770763,0.0,14735.1232770763,0.0,28461.17222983216,499.4349303886368,X_strong_morning85
2025-04-05,15395.227630967782,0.0,15395.227630967782,0.0,29622.214013915294,389.9763479054865,X_strong_morning85
2025-04-06,39041.59058957985,0.0,39041.59058957985,0.0,64632.51097681418,2871.77608368519,X_strong_morning85
2025-04-07,38285.270733941965,0.0,38285.270733941965,0.0,63372.95288936782,3851.420173232208,X_strong_morning85
2025-04-08,38608.00924549973,0.0,38608.00924549973,0.0,63909.114666591966,3081.9957835881005,X_strong_morning85
2025-04-09,38437.176101884696,2854.0867112762753,41291.262813160974,409.12940241919085,63404.04372782366,1362.8507114221425,X_strong_morning85
2025-04-10,38592.34411789599,0.0,38592.34411789599,0.0,63912.126475967154,2575.2989788667305,X_strong_morning85
2025-04-11,14610.162534468282,0.0,14610.162534468282,0.0,28130.545566806082,523.3315721376306,X_strong_morning85
2025-04-12,15242.953019899536,0.0,15242.953019899536,0.0,29320.266078257508,426.54643157073247,X_strong_morning85
2025-04-13,36574.88835868695,0.0,36574.88835868695,0.0,60511.822473625376,1767.750619978125,X_strong_morning85
2025-04-14,36318.42592730404,0.0,36318.42592730404,0.0,60454.74102212872,2185.5559826990784,X_strong_morning85
2025-04-15,37150.75376380389,0.0,37150.75376380389,0.0,61421.96886503235,3976.8707178426994,X_strong_morning85
2025-04-16,36404.86212535379,0.0,36404.86212535379,0.0,60245.34960558088,1029.3448948066473,X_strong_morning85
2025-04-17,36433.37900748941,0.0,36433.37900748941,0.0,60372.98144353777,1772.095967942485,X_strong_morning85
2025-04-18,14106.358729888694,0.0,14106.358729888694,0.0,27505.410294778325,581.3305748895297,X_strong_morning85
2025-04-19,13617.79040016246,0.0,13617.79040016246,0.0,26574.457267314112,453.3053321850373,X_strong_morning85
2025-04-20,35660.32388067084,0.0,35660.32388067084,0.0,59252.5574205816,1222.6926435915386,X_strong_morning85
2025-04-21,35802.60915779415,0.0,35802.60915779415,0.0,59498.46551885774,3238.7750979326256,X_strong_morning85
2025-04-22,35375.24380723796,0.0,35375.24380723796,0.0,58420.956095820795,969.9037319187755,X_strong_morning85
2025-04-23,35651.789240714155,0.0,35651.789240714155,0.0,59304.787917074435,2063.7938168891465,X_strong_morning85
2025-04-24,34968.51487784946,0.0,34968.51487784946,0.0,57815.625680657875,2443.2096377871135,X_strong_morning85
