date,emergency_cost_yuan,emergency_kwh,load_underforecast,pv_overforecast,surplus_kwh,end_SOC
2025-03-17,3606.770865489813,527.4829698068157,517.7851279682917,-5957.633787669207,6256.179895785621,1266.8354067190014
2025-11-17,3604.152429689731,623.7125940721181,-1316.1954339762124,983.325561537461,827.9621639771342,1301.8958176833796
2025-02-03,3602.206872804386,516.3713980510875,-2497.24947587434,100.95639833048419,3115.689173945532,7595.415194978479
2025-12-19,3577.958215095429,630.0172641963762,-1385.2106840983927,415.12722507076137,2153.938826158163,1558.7430444822432
2025-07-31,3559.437589863769,512.7038495597092,-3524.2018258354055,1928.106786043018,1762.492892619858,4975.200992514765
2025-12-17,3483.507943938795,519.1239145503836,-1278.5573083792988,-95.27877208142688,1869.6536423660727,1987.7621446989826
2025-12-13,3404.318469200232,573.6336396169559,-2086.7016571580784,2060.156082320445,509.352587122464,1556.3791787647892
2025-06-13,3370.734277672409,767.7084287477693,-2422.505085597119,2306.819777128978,3774.9517204473023,2777.0730745533806
2025-05-25,3348.3523523269364,513.1794827508758,-1047.8679064015605,-2001.368882676116,3280.1320436135284,1793.7008650826324
2025-06-12,3347.754239957754,485.0665694418445,-2190.6677973854376,842.8211691176725,1470.186175380787,2797.558550225027
2025-02-13,3330.876634695462,501.40582846929766,83.95106297260844,-4914.409767727649,5870.834147452759,6998.99301134685
2025-12-23,3314.0319326536637,475.06191695149994,-2038.5801678796756,-269.88579529819623,2879.0291085809868,1980.630282060497
2025-07-16,3143.9542975414665,455.6060012523164,-1525.146521660763,-819.0165365507575,2837.055863821502,3802.959443011383
2025-07-17,3053.508585306052,449.02139104226137,-2706.0347835938464,810.3126313142757,2232.3691620286627,3740.735953688515
2025-04-23,3038.7421010674625,493.5129985809746,-40.740044150685435,-323.470216951835,910.50753552098,1200.0
2025-12-20,2995.816581900821,532.378506212897,-1353.3093366491753,406.1168642215353,1655.0019978854166,1361.676494068332
2025-12-08,2967.091029636223,432.18792582400783,-2828.7248831323714,1506.9477959203396,1675.7437867753324,1423.24034863251
2025-07-26,2965.2694557619166,647.8453348546636,-2645.7983907416647,1880.037045775924,9911.499923738274,3418.262012361719
2025-08-07,2960.6046763659933,427.81445215637143,302.4667963957536,-2332.904822396581,2674.285763857515,3755.800595599672
2025-12-27,2864.682026277804,474.8247052505199,-1387.672962426282,1340.307263473246,561.784908646061,2030.4760314962266
2025-12-16,2800.188706905683,460.6332120143219,-1350.5884977568246,1265.7746711905684,687.5757965531583,1858.3746258529602
2025-03-30,2724.126377585974,456.1306454781769,1024.7967498333269,-1546.5293253765174,923.5356087712357,1200.0
2025-05-19,2703.637240228328,455.6945634526893,-941.1839305724903,-3977.9986308842226,5459.945294125507,1200.0
2025-02-10,2700.548486336158,427.0376188389562,-210.67332643243446,-4275.227196761388,5718.592804293348,7238.775098038282
2025-03-09,2672.2638941126193,383.924536289271,670.8369711500903,-4015.4263086726996,3770.464293039812,1817.8484005657333
2025-07-14,2670.9116685151857,390.49998618806546,-1960.2690441092884,-2225.3924513688116,4836.932667963688,2902.1776420845945
2025-04-15,2639.8324571663234,413.3464908729499,-726.296239923283,-2760.1281400103594,4163.607859905217,1218.1849983713057
2025-05-10,2580.7274899041454,571.0743942562104,-686.3067468390503,4696.703755949257,12918.634884569808,1200.0
2025-03-07,2570.810844404089,536.7852860829698,-2460.2761459667254,-887.851489382952,7663.898031548194,1947.6773560133627
2025-12-30,2518.105939485734,403.17363776337857,-1755.6467404354917,-767.6707029847164,2877.9437602007492,2649.5785198719814
2025-06-20,2516.7283170696865,590.6497634683762,-1975.3767336018784,-2542.38485398241,8404.934260070837,3844.179980472073
2025-05-24,2481.3838970313686,602.4284956806922,-1264.7501443644185,-2000.3732047982949,20485.323611847674,1452.8693708306785
2025-07-19,2462.803783955077,360.0528258442438,-2110.0023865760077,215.6930740256006,11482.083287946272,2859.810118985109
2025-12-29,2349.104857368468,347.7511707914525,-2454.0309975786295,334.8707664498524,2666.229387241657,2463.769613559154
2025-06-21,2317.517747313613,545.7339070937687,-1864.1774850348952,-5076.709815767296,11546.706497917734,4394.184631776235
2025-06-26,2250.223030290591,415.8779045317821,-1865.2317141379908,-683.1595669703008,2664.32417368099,5186.936114542503
2025-05-12,2114.5023498153605,310.997287407728,-982.6163069794769,-2359.401934458294,3854.87282855156,1756.8859512251843
2025-04-12,2107.7176396564605,558.975551750357,-689.8559840064838,528.7306011083831,15116.20149524619,1200.0
2025-06-30,2103.3578846983637,390.8866884486333,-2209.274097018322,1769.8965628447338,750.0715964470318,5401.551677732111
2025-07-08,1943.9602360718882,283.20126482269575,-4362.796535601667,29.207641384716982,4133.666154137088,1618.799028707458
2025-10-05,1917.953092317417,349.5732615397878,224.56335122619117,-1362.519716782495,1029.5420766905766,3278.659808826107
2025-06-16,1905.2976500041502,308.69680664218805,-1747.037185339846,932.9978389273906,620.2508620282404,3802.232654503421
2025-07-23,1845.5228918307007,298.009530474228,-2441.114213718742,1501.2591367633474,948.1712519326489,3805.7015801229463
2025-07-21,1758.914578032655,253.06760614978919,-3652.583885692603,3143.4523617280393,583.9574239167026,3544.8733802710226
2025-07-10,1686.7429659215068,250.2011752751357,-3384.456989961836,-1700.810232451424,5055.05388905512,2268.4236836046684
2025-08-03,1659.549709435355,257.1851606692137,-2207.4782559158493,-9420.412571571516,12317.087819190088,4801.507463493594
2025-06-23,1617.8904882415327,232.21361526796863,-2070.5593378480244,-1517.3925850954656,3723.588102218729,4781.252810997285
2025-08-05,1534.3681409786057,256.4933077319357,-1241.656801190057,-2196.7844471308763,4219.48463416859,4654.344994610803
2025-12-26,1381.7035824194372,276.8826050644402,-1530.1890351796285,1204.5921542600222,749.8352057674213,2040.9910577966239
2025-06-19,1270.997748888869,190.06126591566527,-1644.0870918355815,-3402.3651709676305,5214.368651712979,4321.670031224255
2025-02-02,1149.4531570271145,164.77252824356572,-4029.9638392764373,-1533.7050683289783,5896.683711175396,7478.34424577359
2025-06-15,1115.1471242402765,160.1636678570594,-2538.613343863144,-16.050095869168228,1895.4332421469594,3490.1702599897503
2025-05-14,1114.121110097054,159.70772793822448,-1242.7647692779663,-1060.4055581549217,2579.229946106901,2067.288713524145
2025-07-12,1024.4382858936492,146.85181850539698,-2507.1059987514195,1890.9642862773617,8716.462068647674,1757.155226364948
2025-05-15,1007.5405970907672,165.8176515036701,-1457.5169921481809,-67.05772489519933,1534.2926076004783,2133.509110762677
2025-07-09,973.8387798924726,142.58383896245846,-3190.1812909831297,-380.79485679627163,3558.316447548068,1868.282389413606
2025-02-07,969.6789104222154,191.78422101640643,-3189.033433853669,-2052.5391735770086,5706.632840141864,7645.169287390173
2025-05-13,875.6792834399382,125.52742021788106,-1343.2788220904947,-543.285900061199,1633.5535815298617,2135.2012660946593
2025-12-11,844.462545653719,155.32081840349895,-3074.4554220811024,-212.5453277571042,3584.1430627909217,1618.9325652058562
2025-07-13,831.5160928666862,123.43594348086981,-3224.5241154912674,-4913.381165671513,7372.5104043743595,2761.497830499668
2025-06-10,791.2533611139934,117.3327039178447,-2169.422264096026,1885.7575448796545,268.6852502402983,2246.350479223046
2025-10-02,791.0115890930181,157.56004269104523,-276.751583002258,-5995.697560276751,5596.870412824118,2988.4307281786714
2025-06-28,745.576229732147,188.31541408645683,-1736.1599757827098,-272.0602616881856,8152.505320111417,4791.696310959933
2025-10-06,713.5916339685784,102.29237872255999,-2912.9655857245684,2271.5222272904316,294.6029819078965,3742.5104770262583
2025-08-02,650.6078790454053,103.60181212805344,-4098.830868258621,-5604.076328107921,17088.84233824688,4651.175283280973
2025-06-22,593.3543750276383,88.05492931810409,-2243.5607853410747,-1311.845139628164,3235.489053857064,4801.113893800785
2025-02-01,470.4393104464916,83.30468526339317,-3945.04005554898,-71.04724627108456,4307.870930952771,7209.956626895661
2025-07-22,463.9135762969996,68.75524923687533,-2391.7754803194266,1183.8609822276642,1023.3535102275172,3720.7433753377377
2025-08-04,446.31249478054787,66.28731542856792,-2554.422028419014,-5629.356945805948,8473.799321378825,5050.694567730486
2025-07-15,385.8015378111977,57.22332319773284,-4847.140166789755,402.53983348973367,4090.7280136762224,3720.6798016064813
2025-06-08,351.3223554128558,52.09129928440291,-2105.040240044508,-5919.219259295594,7925.434175686826,1937.8787983392954
2025-02-04,294.5444653234482,43.15123681178363,-4565.168920963883,2248.509900582609,2381.245499953685,7641.186020333942
2025-02-06,292.8298798489157,48.90018853626198,-3146.515343254313,371.5228847909653,3076.913872174406,7820.838105913923
2025-06-18,237.3546630940782,35.20298178825533,-2571.9155901458766,-898.8339346304676,3494.4587214717403,4154.591275357444
2025-05-27,219.76088761151692,31.50242081587112,-853.9291547213013,-1303.4790636538814,2086.536745156393,1748.8696737171585
2025-10-01,0.0,0.0,-1488.3157701323848,-8919.836517571228,9647.566589976477,2187.5820295925887
2025-06-14,0.0,0.0,-2284.488241117064,26.841058281844944,6260.565043626786,2815.2873192153274
2025-07-30,0.0,0.0,-2993.58526857929,442.77562266927026,2241.996676830964,4743.628912355035
2025-09-05,0.0,0.0,-9817.086432898679,-70.00607722983912,24783.03711172792,10800.0
2025-09-01,0.0,0.0,-12460.442810434095,-411.832900941661,9555.046333753164,5392.082202858192
2025-09-02,0.0,0.0,-11061.313020987185,445.49018802241756,7869.798800839009,8078.4327062231905
2025-09-03,0.0,0.0,-9976.388567545493,1857.2040528404382,6222.961730537754,10330.67955513105
2025-09-07,0.0,0.0,-8573.138843116636,2453.8287322107462,6273.056315606636,10800.0
2025-09-06,0.0,0.0,-9610.82231925824,530.6708558979983,25736.0771834599,10800.0
2025-09-04,0.0,0.0,-10911.420719512294,625.5451902775477,10090.87137722673,10800.0
