policy,date,selected_profile,feasible_candidates,expected_emergency_yuan,expected_cvar_yuan,actual_emergency_yuan
T_evening_hedge,2025-12-31,evening_hedge,1,2525.190331681456,18419.14599573064,0.0
T_rebalance,2025-02-01,rebalance,1,6678.1234216843695,66781.23421684372,0.0
T_rebalance,2025-02-02,rebalance,1,7054.207781490382,70353.32153787599,0.0
T_rebalance,2025-02-03,rebalance,1,7204.619966932473,70155.10870141946,0.0
T_rebalance,2025-02-04,rebalance,1,7031.025134911886,68266.95573195437,0.0
T_rebalance,2025-02-05,rebalance,1,6928.905797925901,66682.59109450267,0.0
T_rebalance,2025-02-06,rebalance,1,6724.353475554633,64900.78449508496,37.44900807562037
T_rebalance,2025-02-07,rebalance,1,5716.772843345597,57167.72843345598,0.0
T_rebalance,2025-02-08,rebalance,1,5533.8302426230775,55338.30242623079,0.0
T_rebalance,2025-02-09,rebalance,1,6215.63779198807,60344.22375275186,3335.843772855406
T_rebalance,2025-02-10,rebalance,1,5985.397005439846,58331.680467720005,0.0
T_rebalance,2025-02-11,rebalance,1,5856.575039795125,57030.35062656713,0.0
T_rebalance,2025-02-12,rebalance,1,5769.612963629858,55884.11509171912,0.0
T_rebalance,2025-02-13,rebalance,1,5748.315783651771,55534.978221697806,0.0
T_rebalance,2025-02-14,rebalance,1,4641.900408315307,46419.00408315308,0.0
T_rebalance,2025-02-15,rebalance,1,4483.843099144367,44838.43099144368,0.0
T_rebalance,2025-02-16,rebalance,1,5233.452793570949,51089.85829421615,443.76016406129224
T_rebalance,2025-02-17,rebalance,1,5133.16631587027,49812.62136930184,86.05055956745134
T_rebalance,2025-02-18,rebalance,1,5025.841690890817,48820.16645511776,202.89263333333284
T_rebalance,2025-02-19,rebalance,1,4813.355703465066,47275.27924741365,458.03828061302625
T_rebalance,2025-02-20,rebalance,1,4838.2890516038815,46734.134841955114,182.5581997526498
T_rebalance,2025-02-21,rebalance,1,3872.583495638869,38725.834956388695,0.0
T_rebalance,2025-02-22,rebalance,1,3750.5918213519185,37505.918213519195,0.0
T_rebalance,2025-02-23,rebalance,1,4499.400650549358,43683.23982927809,136.42752224079982
T_rebalance,2025-02-24,rebalance,1,4465.048821937551,43186.92272607131,213.73214621836945
T_rebalance,2025-02-25,rebalance,1,4396.040360236225,42497.352671551664,410.1045604758259
T_rebalance,2025-02-26,rebalance,1,4519.9017636183235,42983.38695815012,56.04983999999971
T_rebalance,2025-02-27,rebalance,1,4274.71825402245,41346.04847727409,298.8464703236308
T_rebalance,2025-02-28,rebalance,1,3282.600095598936,32826.000955989366,0.0
T_rebalance,2025-03-01,rebalance,1,3236.7789465911296,32367.789465911304,0.0
T_rebalance,2025-03-02,rebalance,1,4146.820499251566,40401.54097141561,24227.499499119844
T_rebalance,2025-03-03,rebalance,1,550.5155061019396,5210.396097948256,13609.2393115702
T_rebalance,2025-03-04,rebalance,1,698.5980885966718,6423.019703900498,0.0
T_rebalance,2025-03-05,rebalance,1,657.3780912107059,6291.627685967811,14.95268999999985
T_rebalance,2025-03-06,rebalance,1,654.2422875814028,6353.891693485857,0.0
T_rebalance,2025-03-07,rebalance,1,0.0,0.0,0.0
T_rebalance,2025-03-08,rebalance,1,0.0,0.0,0.0
T_rebalance,2025-03-09,rebalance,1,621.524790671478,6215.247906714781,0.0
T_rebalance,2025-03-10,rebalance,1,661.9504055642807,6615.978498738892,0.0
T_rebalance,2025-03-11,rebalance,1,596.2967227181126,5962.967227181128,0.0
T_rebalance,2025-03-12,rebalance,1,580.2899501332679,5802.451346845785,0.0
T_rebalance,2025-03-13,rebalance,1,609.3840352139345,6093.840352139346,6497.335305521131
T_rebalance,2025-03-14,rebalance,1,0.0,0.0,0.0
T_rebalance,2025-03-15,rebalance,1,0.0,0.0,0.0
T_rebalance,2025-03-16,rebalance,1,554.2661981320548,5542.661981320549,7.461179999999938
T_rebalance,2025-03-17,rebalance,1,585.6734129665786,5852.1989839755715,0.0
T_rebalance,2025-03-18,rebalance,1,582.7277122327541,5827.277122327542,68.83831213695412
T_rebalance,2025-03-19,rebalance,1,587.6740641769122,5872.216177974014,0.0
T_rebalance,2025-03-20,rebalance,1,599.7783514532847,5968.863968457817,0.0
T_rebalance,2025-03-21,rebalance,1,0.0,0.0,0.0
T_rebalance,2025-03-22,rebalance,1,0.0,0.0,0.0
T_rebalance,2025-03-23,rebalance,1,619.4844610454937,6161.455734795994,0.0
T_rebalance,2025-03-24,rebalance,1,598.129869764791,5980.335428771346,0.0
T_rebalance,2025-03-25,rebalance,1,581.5621857789575,5815.621857789577,0.0
T_rebalance,2025-03-26,rebalance,1,479.2316323108465,4792.207651307355,0.0
T_rebalance,2025-03-27,rebalance,1,513.2528150925417,5128.173107370839,0.0
T_rebalance,2025-03-28,rebalance,1,0.0,0.0,0.0
T_rebalance,2025-03-29,rebalance,1,0.0,0.0,0.0
T_rebalance,2025-03-30,rebalance,1,590.5735699798153,5905.735699798154,0.0
T_rebalance,2025-03-31,rebalance,1,688.6896074777218,6886.896074777219,94.84965479077931
T_rebalance,2025-04-01,rebalance,1,781.9018468524444,7798.511509836688,6687.873616062917
T_rebalance,2025-04-02,rebalance,1,800.5067911046475,7997.869110110833,9670.229451009447
T_rebalance,2025-04-03,rebalance,1,745.0529955208385,7411.112897460597,0.0
T_rebalance,2025-04-04,rebalance,1,0.0,0.0,0.0
T_rebalance,2025-04-05,rebalance,1,0.0,0.0,0.0
T_rebalance,2025-04-06,rebalance,1,661.307293309227,6594.525394475126,0.0
T_rebalance,2025-04-07,rebalance,1,656.4712368263762,6561.135211885734,0.0
T_rebalance,2025-04-08,rebalance,1,734.3416207971912,7335.526777207013,0.0
T_rebalance,2025-04-09,rebalance,1,723.6952090465256,7222.661809063829,4161.9235673941685
T_rebalance,2025-04-10,rebalance,1,493.270470561708,4931.155019471285,0.0
T_rebalance,2025-04-11,rebalance,1,0.0,0.0,0.0
T_rebalance,2025-04-12,rebalance,1,0.0,0.0,0.0
T_rebalance,2025-04-13,rebalance,1,845.6700726995967,8256.217634801464,0.0
T_rebalance,2025-04-14,rebalance,1,837.4309371632318,8183.436755389151,0.0
T_rebalance,2025-04-15,rebalance,1,767.1621761532821,7523.4328354126665,0.0
T_rebalance,2025-04-16,rebalance,1,780.7637921177881,7661.823195904623,0.0
T_rebalance,2025-04-17,rebalance,1,573.6553459248839,5729.077770132931,0.0
T_rebalance,2025-04-18,rebalance,1,0.0,0.0,0.0
T_rebalance,2025-04-19,rebalance,1,2.7465122928787378,27.465122928787384,0.0
T_rebalance,2025-04-20,rebalance,1,566.8435850336396,5668.4358503363965,0.0
T_rebalance,2025-04-21,rebalance,1,670.7186427465258,6643.968530195228,0.0
T_rebalance,2025-04-22,rebalance,1,693.2202099469652,6858.998466354129,0.0
T_rebalance,2025-04-23,rebalance,1,737.7862339252509,7269.524246149567,0.0
T_rebalance,2025-04-24,rebalance,1,649.5661179708898,6443.822918115555,0.0
T_rebalance,2025-04-25,rebalance,1,14.866512548121948,148.66512548121952,0.0
T_rebalance,2025-04-26,rebalance,1,18.122868974306062,181.22868974306067,0.0
T_rebalance,2025-04-27,rebalance,1,642.0037805447361,6343.380047893888,4494.050614224447
T_rebalance,2025-04-28,rebalance,1,419.1081691835843,4143.635919902626,24640.179624332006
T_rebalance,2025-04-29,rebalance,1,634.1858012075892,6341.858012075893,1340.5499319468915
T_rebalance,2025-04-30,rebalance,1,775.1554533278916,7492.361343182703,0.0
T_rebalance,2025-05-01,rebalance,1,892.5010863084041,8505.06460629799,10613.446870334246
T_rebalance,2025-05-02,rebalance,1,208.15292213939037,2081.529221393904,8459.858466328229
T_rebalance,2025-05-03,rebalance,1,301.97630580567596,3019.76305805676,3050.5448229538124
T_rebalance,2025-05-04,rebalance,1,1247.1977550376043,12438.145408313714,2819.01670355647
T_rebalance,2025-05-05,rebalance,1,1192.148915482626,11779.311754482462,3637.905159213929
T_rebalance,2025-05-06,rebalance,1,1107.7590799660643,10921.409113570406,2545.71553233953
T_rebalance,2025-05-07,rebalance,1,1008.4134464479446,9894.599764467817,6137.091059243274
T_rebalance,2025-05-08,rebalance,1,1012.9558367918182,9913.031811681101,243.22893262499974
T_rebalance,2025-05-09,rebalance,1,189.44037450896772,1838.6285287514315,0.0
T_rebalance,2025-05-10,rebalance,1,192.4340797931668,1890.3244895168261,0.0
T_rebalance,2025-05-11,rebalance,1,941.6694046916535,9150.486636054953,100.71838278705744
T_rebalance,2025-05-12,rebalance,1,974.5075608526571,9280.26882759012,0.0
T_rebalance,2025-05-13,rebalance,1,912.732170947061,8864.086158790642,0.0
T_rebalance,2025-05-14,rebalance,1,935.4624839068739,9082.520374296992,0.0
T_rebalance,2025-05-15,rebalance,1,978.2724942280754,9516.220097109974,0.0
T_rebalance,2025-05-16,rebalance,1,192.12850163808056,1885.4669670675821,0.0
T_rebalance,2025-05-17,rebalance,1,177.97734921944942,1779.7734921944946,0.0
T_rebalance,2025-05-18,rebalance,1,949.0114048005349,9233.48145552165,0.0
T_rebalance,2025-05-19,rebalance,1,936.9743605686175,9126.022170538317,281.5851246559115
T_rebalance,2025-05-20,rebalance,1,933.7785576697416,9023.933285812847,0.0
T_rebalance,2025-05-21,rebalance,1,929.7695231778317,9007.736110057083,0.0
T_rebalance,2025-05-22,rebalance,1,907.7108166530278,8799.104991108972,0.0
T_rebalance,2025-05-23,rebalance,1,187.32901680936195,1873.29016809362,0.0
T_rebalance,2025-05-24,rebalance,1,181.99399791876917,1819.9399791876922,0.0
T_rebalance,2025-05-25,rebalance,1,872.2317841177675,8427.607301487908,0.0
T_rebalance,2025-05-26,rebalance,1,913.7169059388715,8819.334955124214,0.0
T_rebalance,2025-05-27,rebalance,1,961.4522608666159,9285.211953446042,0.0
T_rebalance,2025-05-28,rebalance,1,969.1268705199327,9373.835838881632,0.0
T_rebalance,2025-05-29,rebalance,1,954.5311499696707,9213.178891303656,18.183269499782952
T_rebalance,2025-05-30,rebalance,1,312.30801771695366,3070.14802164866,0.0
T_rebalance,2025-05-31,rebalance,1,473.7397241605789,4407.192925502835,0.0
T_rebalance,2025-06-01,rebalance,1,1505.4525869455479,12986.940078492404,69448.74064670726
T_rebalance,2025-06-02,rebalance,1,2516.2620981768005,23111.498102552396,49667.02011855232
T_rebalance,2025-06-03,rebalance,1,3234.4224715105292,29840.15393533729,29299.620239585885
T_rebalance,2025-06-04,rebalance,1,3462.481199956003,31164.47816944577,24630.207836154208
T_rebalance,2025-06-05,rebalance,1,3589.861666076634,31541.425316473178,22096.30372728322
T_rebalance,2025-06-06,rebalance,1,1551.8841105499134,13503.629103316143,21593.997568190054
T_rebalance,2025-06-07,rebalance,1,1589.673980930201,14521.14096029371,5940.323563816743
T_rebalance,2025-06-08,rebalance,1,3253.6702123651985,27725.35978765799,0.0
T_rebalance,2025-06-09,rebalance,1,3383.8653041272005,28534.514638769735,0.0
T_rebalance,2025-06-10,rebalance,1,3483.761428800601,29113.768883917277,0.0
T_rebalance,2025-06-11,rebalance,1,3457.962689559337,28905.450880365235,811.7512539032598
T_rebalance,2025-06-12,rebalance,1,3192.060414075772,27322.099181781123,0.0
T_rebalance,2025-06-13,rebalance,1,2694.1199769416535,23790.13942667984,0.0
T_rebalance,2025-06-14,rebalance,1,2575.536109446099,22905.582392493176,0.0
T_rebalance,2025-06-15,rebalance,1,3290.3341495906666,28085.618742612718,0.0
T_rebalance,2025-06-16,rebalance,1,3327.3606237186973,28368.374658310724,0.0
T_rebalance,2025-06-17,rebalance,1,3342.212243517642,28355.53311522057,0.0
T_rebalance,2025-06-18,rebalance,1,3349.736648419213,28370.007024905604,0.0
T_rebalance,2025-06-19,rebalance,1,3361.6441853100227,28507.464416307346,0.0
T_rebalance,2025-06-20,rebalance,1,2872.3560321285977,24989.401058621785,0.0
T_rebalance,2025-06-21,rebalance,1,2736.2791502738796,23875.241299274905,0.0
T_rebalance,2025-06-22,rebalance,1,3449.3932541612094,29112.05030823354,0.0
T_rebalance,2025-06-23,rebalance,1,3431.702112085469,28949.735631051815,0.0
T_rebalance,2025-06-24,rebalance,1,3563.364353533882,29726.685471495046,6108.842819986861
T_rebalance,2025-06-25,rebalance,1,3397.8818647148396,28187.107645626973,0.0
T_rebalance,2025-06-26,rebalance,1,3559.9496906168133,29153.897002940525,0.0
T_rebalance,2025-06-27,rebalance,1,2903.160536907649,25116.185856429714,0.0
T_rebalance,2025-06-28,rebalance,1,2336.685307401502,21308.43312327243,0.0
T_rebalance,2025-06-29,rebalance,1,3636.976859500782,31481.709037039967,0.0
T_rebalance,2025-06-30,rebalance,1,4071.5329063573404,34456.864021942565,0.0
T_rebalance,2025-07-01,rebalance,1,4603.884327459807,38410.21453348048,5852.654387727708
T_rebalance,2025-07-02,rebalance,1,5014.793772230012,40783.07300619251,6067.383401297989
T_rebalance,2025-07-03,rebalance,1,5207.252861794782,41923.03844588324,14879.407619744372
T_rebalance,2025-07-04,rebalance,1,3161.440967748507,22772.194944973904,15591.077493208042
T_rebalance,2025-07-05,rebalance,1,3133.987873124411,20947.998409357566,12448.918139777219
T_rebalance,2025-07-06,rebalance,1,6739.674234826908,46918.96738561238,43118.057370566996
T_rebalance,2025-07-07,rebalance,1,6613.198640056103,44897.01589559973,4336.269572443455
T_rebalance,2025-07-08,rebalance,1,6081.40489051681,43589.1437463553,0.0
T_rebalance,2025-07-09,rebalance,1,6203.326230892291,43782.66478795373,0.0
T_rebalance,2025-07-10,rebalance,1,6724.734563611922,46065.14759201711,0.0
T_rebalance,2025-07-11,rebalance,1,3395.6161191654473,21545.155967209772,0.0
T_rebalance,2025-07-12,rebalance,1,3018.288042607393,19162.63539370037,0.0
T_rebalance,2025-07-13,rebalance,1,6618.878191094284,45426.09559434003,0.0
T_rebalance,2025-07-14,rebalance,1,6791.7713593457565,46466.31407505431,0.0
T_rebalance,2025-07-15,rebalance,1,6884.124679324568,46637.409816647894,0.0
T_rebalance,2025-07-16,rebalance,1,6992.105574657828,47153.431040674164,0.0
T_rebalance,2025-07-17,rebalance,1,6838.340454409577,46157.96425576019,0.0
T_rebalance,2025-07-18,rebalance,1,2881.3181804155397,18610.942439782684,0.0
T_rebalance,2025-07-19,rebalance,1,2571.0880405871044,16593.020559669112,0.0
T_rebalance,2025-07-20,rebalance,1,6194.346449062276,44074.012703065324,0.0
T_rebalance,2025-07-21,rebalance,1,6201.867849719468,43736.29186020268,0.0
T_rebalance,2025-07-22,rebalance,1,5971.581898584441,42888.83235449565,0.0
T_rebalance,2025-07-23,rebalance,1,6470.938880955949,45207.29800874065,0.0
T_rebalance,2025-07-24,rebalance,1,6470.8074323172095,45238.69133326984,0.0
T_rebalance,2025-07-25,rebalance,1,2835.5314291569093,19243.68695553208,0.0
T_rebalance,2025-07-26,rebalance,1,2580.2551486914736,17142.155589857928,0.0
T_rebalance,2025-07-27,rebalance,1,6376.11248467633,45341.710127058745,2496.4404211416777
T_rebalance,2025-07-28,rebalance,1,5322.72506783468,37953.29407140335,646.5374317158886
T_rebalance,2025-07-29,rebalance,1,4194.384483824126,32567.45155988544,0.0
T_rebalance,2025-07-30,rebalance,1,4011.849639728985,32106.742175641608,0.0
T_rebalance,2025-07-31,rebalance,1,3923.471178017302,31127.46951101991,0.0
T_rebalance,2025-08-01,rebalance,1,2619.4297536050312,19357.181585466304,0.0
T_rebalance,2025-08-02,rebalance,1,2459.129750334892,18387.209080318316,0.0
T_rebalance,2025-08-03,rebalance,1,3679.391282880529,26770.207402384316,0.0
T_rebalance,2025-08-04,rebalance,1,4250.541561123563,30138.79898566693,0.0
T_rebalance,2025-08-05,rebalance,1,4518.605143124145,32027.01402977745,33.996157399297594
T_rebalance,2025-08-06,rebalance,1,4361.961152485178,31252.532105831837,6684.793779064588
T_rebalance,2025-08-07,rebalance,1,4092.6735795399327,30214.667086564725,95.49905149628044
T_rebalance,2025-08-08,rebalance,1,2851.593513567949,23259.23859797528,0.0
T_rebalance,2025-08-09,rebalance,1,2849.625736948099,23155.827847201854,0.0
T_rebalance,2025-08-10,rebalance,1,4251.256088616538,31062.500235594496,42.172816394998854
T_rebalance,2025-08-11,rebalance,1,4139.350298549484,30295.19297525588,908.6436274991433
T_rebalance,2025-08-12,rebalance,1,3901.7899776272875,29036.63317538042,9708.072410372575
T_rebalance,2025-08-13,rebalance,1,3758.8694771590995,27371.5114230391,444.4552164565216
T_rebalance,2025-08-14,rebalance,1,3705.0957896047394,26965.745683442612,1908.9670963062588
T_rebalance,2025-08-15,rebalance,1,2633.1000782486835,20965.06725989406,1861.67573203729
T_rebalance,2025-08-16,rebalance,1,2591.758527712802,20493.784563726844,0.0
T_rebalance,2025-08-17,rebalance,1,3578.5019744018286,26223.803485958226,474.3007286505088
T_rebalance,2025-08-18,rebalance,1,3564.8761202626315,26252.191674348564,640.4815933314627
T_rebalance,2025-08-19,rebalance,1,3478.581168092772,25780.233077416226,335.6818066476077
T_rebalance,2025-08-20,rebalance,1,3103.332353574112,24440.01936373642,21141.100438065794
T_rebalance,2025-08-21,rebalance,1,3231.0646579484783,24253.330976148325,0.0
T_rebalance,2025-08-22,rebalance,1,2297.609437802564,18633.474926694962,75.05209392959348
T_rebalance,2025-08-23,rebalance,1,2231.063141410383,18177.122213348495,0.0
T_rebalance,2025-08-24,rebalance,1,2849.217491922687,21912.759613468363,0.0
T_rebalance,2025-08-25,rebalance,1,2906.407099656361,22086.36988598667,5693.227132715321
T_rebalance,2025-08-26,rebalance,1,2942.000510660891,21855.57303073418,11.124402335365689
T_rebalance,2025-08-27,rebalance,1,2759.704675951603,21869.32453926901,0.0
T_rebalance,2025-08-28,rebalance,1,2485.4709149642076,21182.442911920407,5675.468005918317
T_rebalance,2025-08-29,rebalance,1,1324.46643884139,13199.287441482344,0.0
T_rebalance,2025-08-30,rebalance,1,913.0787007648279,9130.787007648281,0.0
T_rebalance,2025-08-31,rebalance,1,1454.0975432961318,13377.138022586376,0.0
T_rebalance,2025-09-01,rebalance,1,673.9551490565581,6072.797330095229,0.0
T_rebalance,2025-09-02,rebalance,1,443.6421945704706,4000.6561529710284,0.0
T_rebalance,2025-09-03,rebalance,1,452.309910555236,4087.3333128186828,0.0
T_rebalance,2025-09-04,rebalance,1,545.3726367124019,4902.602140758684,0.0
T_rebalance,2025-09-05,rebalance,1,10.286477852970886,102.86477852970889,0.0
T_rebalance,2025-09-06,rebalance,1,15.852941511502538,158.52941511502542,0.0
T_rebalance,2025-09-07,rebalance,1,468.8220545992886,4186.793007957168,0.0
T_rebalance,2025-09-08,rebalance,1,498.7489532438735,4701.389182831772,25749.499046888453
T_rebalance,2025-09-09,rebalance,1,731.617943040487,7123.580803299227,4230.877201989371
T_rebalance,2025-09-10,rebalance,1,893.4045872122466,8201.508115008082,21508.669023520186
T_rebalance,2025-09-11,rebalance,1,1089.651166046842,10219.23689980322,0.0
T_rebalance,2025-09-12,rebalance,1,180.40453042254194,1804.0453042254198,6377.839939823115
T_rebalance,2025-09-13,rebalance,1,248.97166509649085,2489.716650964909,0.0
T_rebalance,2025-09-14,rebalance,1,1044.67787186913,9509.592350402616,13879.130653053951
T_rebalance,2025-09-15,rebalance,1,1074.3589680761663,9937.882230780337,7.8936061499995445
T_rebalance,2025-09-16,rebalance,1,1059.4269286235942,9703.872738272074,55.38174766666711
T_rebalance,2025-09-17,rebalance,1,983.6196138246459,8926.656110378915,34.708893749999724
T_rebalance,2025-09-18,rebalance,1,1062.2785660267625,9654.122636297745,0.0
T_rebalance,2025-09-19,rebalance,1,204.83581754680628,2048.358175468063,2369.215059602364
T_rebalance,2025-09-20,rebalance,1,226.37884480426945,2263.788448042695,0.0
T_rebalance,2025-09-21,rebalance,1,1055.8844024968168,9233.952606319834,0.0
T_rebalance,2025-09-22,rebalance,1,1001.128692046457,8898.83413957784,73.52183999999905
T_rebalance,2025-09-23,rebalance,1,1106.7407093594904,9504.905496494823,6.004720742674634
T_rebalance,2025-09-24,rebalance,1,990.3586925158739,8741.509804095416,0.0
T_rebalance,2025-09-25,rebalance,1,983.3207221920503,8754.74033179693,0.0
T_rebalance,2025-09-26,rebalance,1,173.89058112371566,1738.905811237157,0.0
T_rebalance,2025-09-27,rebalance,1,156.87373581510715,1568.737358151072,0.0
T_rebalance,2025-09-28,rebalance,1,967.7220031117419,8539.756547271245,0.0
T_rebalance,2025-09-29,rebalance,1,855.318553241434,7868.082552744436,134.7362566666671
T_rebalance,2025-09-30,rebalance,1,879.543833518083,7851.538146267145,41.964862698691434
T_rebalance,2025-10-01,rebalance,1,745.5036289684059,6883.116614209397,0.0
T_rebalance,2025-10-02,rebalance,1,719.7411504783324,6796.96047574649,0.0
T_rebalance,2025-10-03,rebalance,1,121.0341706334182,1210.3417063341822,0.0
T_rebalance,2025-10-04,rebalance,1,99.5170932641067,995.1709326410672,0.0
T_rebalance,2025-10-05,rebalance,1,737.0834543398947,6671.4072060271255,0.0
T_rebalance,2025-10-06,rebalance,1,828.2336327875793,7009.044052589021,0.0
T_rebalance,2025-10-07,rebalance,1,864.1834058792867,8017.489926974795,0.0
T_rebalance,2025-10-08,rebalance,1,930.6207860766701,8444.087010706242,0.0
T_rebalance,2025-10-09,rebalance,1,1065.8396249414495,9336.669309873276,0.0
T_rebalance,2025-10-10,rebalance,1,143.28583829590073,1432.8583829590077,0.0
T_rebalance,2025-10-11,rebalance,1,163.01314993173602,1630.1314993173605,0.0
T_rebalance,2025-10-12,rebalance,1,1076.8171101903515,9394.243529888285,98.03580773333336
T_rebalance,2025-10-13,rebalance,1,1221.2051623418067,10385.974296981283,0.0
T_rebalance,2025-10-14,rebalance,1,1273.2093477890635,10423.964020130192,0.0
T_rebalance,2025-10-15,rebalance,1,1265.8785487615492,10437.395769864832,0.0
T_rebalance,2025-10-16,rebalance,1,1187.780570796246,10049.803227267621,4556.866485571589
T_rebalance,2025-10-17,rebalance,1,233.3750911154522,2333.7509111545223,0.0
T_rebalance,2025-10-18,rebalance,1,248.21055095350832,2482.105509535084,0.0
T_rebalance,2025-10-19,rebalance,1,1523.0209767432304,11537.411679266674,3271.3540291799504
T_rebalance,2025-10-20,rebalance,1,1518.4049766903977,11211.079005929212,1913.4456046721077
T_rebalance,2025-10-21,rebalance,1,1566.8441139627853,11546.086087539865,0.0
T_rebalance,2025-10-22,rebalance,1,1702.432524284814,12006.805654078598,3663.80483938223
T_rebalance,2025-10-23,rebalance,1,1757.30039174548,11940.78459294578,0.0
T_rebalance,2025-10-24,rebalance,1,437.07661102685853,3973.993529262021,0.0
T_rebalance,2025-10-25,rebalance,1,442.5787289065045,4081.625433991381,0.0
T_rebalance,2025-10-26,rebalance,1,2057.394059062635,13611.294027149232,0.0
T_rebalance,2025-10-27,rebalance,1,2187.3699881396633,14446.588323943852,0.0
T_rebalance,2025-10-28,rebalance,1,2348.904564650797,14608.146268379842,0.0
T_rebalance,2025-10-29,rebalance,1,2568.013392620011,15446.447929254118,4696.525019625227
T_rebalance,2025-10-30,rebalance,1,2271.508739700413,14258.720345701913,0.0
T_rebalance,2025-10-31,rebalance,1,625.3897436311781,4951.511241570584,0.0
T_rebalance,2025-11-01,rebalance,1,668.2218719004265,5128.708683310585,0.0
T_rebalance,2025-11-02,rebalance,1,1796.4398281156302,12205.763342589575,0.0
T_rebalance,2025-11-03,rebalance,1,1721.2705736845298,11841.525498085772,0.0
T_rebalance,2025-11-04,rebalance,1,1233.0652218189946,8751.380478234323,43.057126847670496
T_rebalance,2025-11-05,rebalance,1,1095.498609668765,8616.438298726862,0.0
T_rebalance,2025-11-06,rebalance,1,817.4057304766327,5707.179085594659,1469.6771346358248
T_rebalance,2025-11-07,rebalance,1,391.54108939285555,3066.973781950858,0.0
T_rebalance,2025-11-08,rebalance,1,300.83315592811493,2235.9071329676617,0.0
T_rebalance,2025-11-09,rebalance,1,822.1942556389305,5321.615267438602,0.0
T_rebalance,2025-11-10,rebalance,1,607.9044781301363,3549.5382703263454,0.0
T_rebalance,2025-11-11,rebalance,1,602.8217043150516,3648.371162682538,0.0
T_rebalance,2025-11-12,rebalance,1,627.405680197336,3876.496491149135,0.0
T_rebalance,2025-11-13,rebalance,1,750.720718897919,4579.5871427057555,0.0
T_rebalance,2025-11-14,rebalance,1,344.147641157661,2732.5755175837867,0.0
T_rebalance,2025-11-15,rebalance,1,301.1900795236296,2588.836236967044,0.0
T_rebalance,2025-11-16,rebalance,1,901.6238169992193,5641.572878886441,0.0
T_rebalance,2025-11-17,rebalance,1,874.5017105055701,5217.2808268802055,0.0
T_rebalance,2025-11-18,rebalance,1,994.7377765982282,6494.0350380363725,0.0
T_rebalance,2025-11-19,rebalance,1,925.7481564002944,6570.050483293107,6.301057499999959
T_rebalance,2025-11-20,rebalance,1,997.517055725473,6510.06990777295,0.0
T_rebalance,2025-11-21,rebalance,1,336.96023453495684,2998.2915204314127,0.0
T_rebalance,2025-11-22,rebalance,1,368.6197544980719,3066.4865616725365,0.0
T_rebalance,2025-11-23,rebalance,1,1023.861615671841,5379.250947259841,0.0
T_rebalance,2025-11-24,rebalance,1,894.5901195533477,5014.498816098287,0.0
T_rebalance,2025-11-25,rebalance,1,858.0198572938318,5049.9486369274255,0.0
T_rebalance,2025-11-26,rebalance,1,826.4756335013169,5242.686387558366,0.0
T_rebalance,2025-11-27,rebalance,1,929.5806425564115,5772.212402603981,0.0
T_rebalance,2025-11-28,rebalance,1,430.68694924175685,3058.461336679172,0.0
T_rebalance,2025-11-29,rebalance,1,434.87879917343344,2957.5624704112197,0.0
T_rebalance,2025-11-30,rebalance,1,989.7062988384912,5979.455218657569,0.0
T_rebalance,2025-12-01,rebalance,1,1006.4688451993096,5877.587626784287,19192.47302585603
T_rebalance,2025-12-02,rebalance,1,1221.1944520924476,7678.492508706277,23826.181085957625
T_rebalance,2025-12-03,rebalance,1,1553.1066302938652,10319.525155599553,9793.99471661566
T_rebalance,2025-12-04,rebalance,1,1555.4442723668374,10169.95766555062,12168.040387185785
T_rebalance,2025-12-05,rebalance,1,1266.4713289530862,10268.258281998336,4185.5978757662315
T_rebalance,2025-12-06,rebalance,1,1186.7381917379291,9324.617745160089,7863.859910049923
T_rebalance,2025-12-07,rebalance,1,1347.2015555096334,8637.721201665168,312.12344714933636
T_rebalance,2025-12-08,rebalance,1,1157.5940553781843,7854.2208020921535,0.0
T_rebalance,2025-12-09,rebalance,1,1233.640614472455,8187.004915849788,0.0
T_rebalance,2025-12-10,rebalance,1,1231.975222861005,8363.689258086755,0.0
T_rebalance,2025-12-11,rebalance,1,1225.7520629228688,8424.946865972779,0.0
T_rebalance,2025-12-12,rebalance,1,997.8168813696409,8112.920148750516,0.0
T_rebalance,2025-12-13,rebalance,1,1051.0935061028356,8523.159358714858,0.0
T_rebalance,2025-12-14,rebalance,1,1264.563801866757,8971.079643037556,0.0
T_rebalance,2025-12-15,rebalance,1,1293.1098100049383,9526.85044738767,0.0
T_rebalance,2025-12-16,rebalance,1,1292.8311030359723,9715.987679054047,0.0
T_rebalance,2025-12-17,rebalance,1,1351.7851779609068,10113.851472755936,0.0
T_rebalance,2025-12-18,rebalance,1,1340.6751336243328,10593.058039007097,0.0
T_rebalance,2025-12-19,rebalance,1,1148.0776464618186,9499.605659351588,0.0
T_rebalance,2025-12-20,rebalance,1,1155.1583334356005,9789.676537608477,0.0
T_rebalance,2025-12-21,rebalance,1,1350.5616483569872,11172.508393904043,0.0
T_rebalance,2025-12-22,rebalance,1,1408.4418672070958,11407.746007762113,0.0
T_rebalance,2025-12-23,rebalance,1,1466.6272482948589,11865.769759695711,0.0
T_rebalance,2025-12-24,rebalance,1,1507.2237199270621,12159.350167797114,0.0
T_rebalance,2025-12-25,rebalance,1,1410.8175641249884,12037.964478687229,0.0
T_rebalance,2025-12-26,rebalance,1,1284.5046366278527,11421.775766407149,0.0
