policy,date,profile,scenario_count,selected_index
T_evening_hedge,2025-09-21,evening_hedge,56,0
T_evening_hedge,2025-09-22,evening_hedge,56,0
T_evening_hedge,2025-09-23,evening_hedge,56,0
T_evening_hedge,2025-09-24,evening_hedge,56,0
T_evening_hedge,2025-09-25,evening_hedge,56,0
T_evening_hedge,2025-09-26,evening_hedge,56,0
T_evening_hedge,2025-09-27,evening_hedge,56,0
T_evening_hedge,2025-09-28,evening_hedge,56,0
T_evening_hedge,2025-09-29,evening_hedge,56,0
T_evening_hedge,2025-09-30,evening_hedge,56,0
T_evening_hedge,2025-10-01,evening_hedge,56,0
T_evening_hedge,2025-10-02,evening_hedge,56,0
T_evening_hedge,2025-10-03,evening_hedge,56,0
T_evening_hedge,2025-10-04,evening_hedge,56,0
T_evening_hedge,2025-10-05,evening_hedge,56,0
T_evening_hedge,2025-10-06,evening_hedge,56,0
T_evening_hedge,2025-10-07,evening_hedge,56,0
T_evening_hedge,2025-10-08,evening_hedge,56,0
T_evening_hedge,2025-10-09,evening_hedge,56,0
T_evening_hedge,2025-10-10,evening_hedge,56,0
T_evening_hedge,2025-10-11,evening_hedge,56,0
T_evening_hedge,2025-10-12,evening_hedge,56,0
T_evening_hedge,2025-10-13,evening_hedge,56,0
T_evening_hedge,2025-10-14,evening_hedge,56,0
T_evening_hedge,2025-10-15,evening_hedge,56,0
T_evening_hedge,2025-10-16,evening_hedge,56,0
T_evening_hedge,2025-10-17,evening_hedge,56,0
T_evening_hedge,2025-10-18,evening_hedge,56,0
T_evening_hedge,2025-10-19,evening_hedge,56,0
T_evening_hedge,2025-10-20,evening_hedge,56,0
T_evening_hedge,2025-10-21,evening_hedge,56,0
T_evening_hedge,2025-10-22,evening_hedge,56,0
T_evening_hedge,2025-10-23,evening_hedge,56,0
T_evening_hedge,2025-10-24,evening_hedge,56,0
T_evening_hedge,2025-10-25,evening_hedge,56,0
T_evening_hedge,2025-10-26,evening_hedge,56,0
T_evening_hedge,2025-10-27,evening_hedge,56,0
T_evening_hedge,2025-10-28,evening_hedge,56,0
T_evening_hedge,2025-10-29,evening_hedge,56,0
T_evening_hedge,2025-10-30,evening_hedge,56,0
T_evening_hedge,2025-10-31,evening_hedge,56,0
T_evening_hedge,2025-11-01,evening_hedge,56,0
T_evening_hedge,2025-11-02,evening_hedge,56,0
T_evening_hedge,2025-11-03,evening_hedge,56,0
T_evening_hedge,2025-11-04,evening_hedge,56,0
T_evening_hedge,2025-11-05,evening_hedge,56,0
T_evening_hedge,2025-11-06,evening_hedge,56,0
T_evening_hedge,2025-11-07,evening_hedge,56,0
T_evening_hedge,2025-11-08,evening_hedge,56,0
T_evening_hedge,2025-11-09,evening_hedge,56,0
T_evening_hedge,2025-11-10,evening_hedge,56,0
T_evening_hedge,2025-11-11,evening_hedge,56,0
T_evening_hedge,2025-11-12,evening_hedge,56,0
T_evening_hedge,2025-11-13,evening_hedge,56,0
T_evening_hedge,2025-11-14,evening_hedge,56,0
T_evening_hedge,2025-11-15,evening_hedge,56,0
T_evening_hedge,2025-11-16,evening_hedge,56,0
T_evening_hedge,2025-11-17,evening_hedge,56,0
T_evening_hedge,2025-11-18,evening_hedge,56,0
T_evening_hedge,2025-11-19,evening_hedge,56,0
T_evening_hedge,2025-11-20,evening_hedge,56,0
T_evening_hedge,2025-11-21,evening_hedge,56,0
T_evening_hedge,2025-11-22,evening_hedge,56,0
T_evening_hedge,2025-11-23,evening_hedge,56,0
T_evening_hedge,2025-11-24,evening_hedge,56,0
T_evening_hedge,2025-11-25,evening_hedge,56,0
T_evening_hedge,2025-11-26,evening_hedge,56,0
T_evening_hedge,2025-11-27,evening_hedge,56,0
T_evening_hedge,2025-11-28,evening_hedge,56,0
T_evening_hedge,2025-11-29,evening_hedge,56,0
T_evening_hedge,2025-11-30,evening_hedge,56,0
T_evening_hedge,2025-12-01,evening_hedge,56,0
T_evening_hedge,2025-12-02,evening_hedge,56,0
T_evening_hedge,2025-12-03,evening_hedge,56,0
T_evening_hedge,2025-12-04,evening_hedge,56,0
T_evening_hedge,2025-12-05,evening_hedge,56,0
T_evening_hedge,2025-12-06,evening_hedge,56,0
T_evening_hedge,2025-12-07,evening_hedge,56,0
T_evening_hedge,2025-12-08,evening_hedge,56,0
T_evening_hedge,2025-12-09,evening_hedge,56,0
T_evening_hedge,2025-12-10,evening_hedge,56,0
T_evening_hedge,2025-12-11,evening_hedge,56,0
T_evening_hedge,2025-12-12,evening_hedge,56,0
T_evening_hedge,2025-12-13,evening_hedge,56,0
T_evening_hedge,2025-12-14,evening_hedge,56,0
T_evening_hedge,2025-12-15,evening_hedge,56,0
T_evening_hedge,2025-12-16,evening_hedge,56,0
T_evening_hedge,2025-12-17,evening_hedge,56,0
T_evening_hedge,2025-12-18,evening_hedge,56,0
T_evening_hedge,2025-12-19,evening_hedge,56,0
T_evening_hedge,2025-12-20,evening_hedge,56,0
T_evening_hedge,2025-12-21,evening_hedge,56,0
T_evening_hedge,2025-12-22,evening_hedge,56,0
T_evening_hedge,2025-12-23,evening_hedge,56,0
T_evening_hedge,2025-12-24,evening_hedge,56,0
T_evening_hedge,2025-12-25,evening_hedge,56,0
T_evening_hedge,2025-12-26,evening_hedge,56,0
T_evening_hedge,2025-12-27,evening_hedge,56,0
T_evening_hedge,2025-12-28,evening_hedge,56,0
T_evening_hedge,2025-12-29,evening_hedge,56,0
T_evening_hedge,2025-12-30,evening_hedge,56,0
T_evening_hedge,2025-12-31,evening_hedge,56,0
T_rebalance,2025-02-01,rebalance,30,0
T_rebalance,2025-02-02,rebalance,31,0
T_rebalance,2025-02-03,rebalance,32,0
T_rebalance,2025-02-04,rebalance,33,0
T_rebalance,2025-02-05,rebalance,34,0
T_rebalance,2025-02-06,rebalance,35,0
T_rebalance,2025-02-07,rebalance,36,0
T_rebalance,2025-02-08,rebalance,37,0
T_rebalance,2025-02-09,rebalance,38,0
T_rebalance,2025-02-10,rebalance,39,0
T_rebalance,2025-02-11,rebalance,40,0
T_rebalance,2025-02-12,rebalance,41,0
T_rebalance,2025-02-13,rebalance,42,0
T_rebalance,2025-02-14,rebalance,43,0
T_rebalance,2025-02-15,rebalance,44,0
T_rebalance,2025-02-16,rebalance,45,0
T_rebalance,2025-02-17,rebalance,46,0
T_rebalance,2025-02-18,rebalance,47,0
T_rebalance,2025-02-19,rebalance,48,0
T_rebalance,2025-02-20,rebalance,49,0
T_rebalance,2025-02-21,rebalance,50,0
T_rebalance,2025-02-22,rebalance,51,0
T_rebalance,2025-02-23,rebalance,52,0
T_rebalance,2025-02-24,rebalance,53,0
T_rebalance,2025-02-25,rebalance,54,0
T_rebalance,2025-02-26,rebalance,55,0
T_rebalance,2025-02-27,rebalance,56,0
T_rebalance,2025-02-28,rebalance,56,0
T_rebalance,2025-03-01,rebalance,56,0
T_rebalance,2025-03-02,rebalance,56,0
T_rebalance,2025-03-03,rebalance,56,0
T_rebalance,2025-03-04,rebalance,56,0
T_rebalance,2025-03-05,rebalance,56,0
T_rebalance,2025-03-06,rebalance,56,0
T_rebalance,2025-03-07,rebalance,56,0
T_rebalance,2025-03-08,rebalance,56,0
T_rebalance,2025-03-09,rebalance,56,0
T_rebalance,2025-03-10,rebalance,56,0
T_rebalance,2025-03-11,rebalance,56,0
T_rebalance,2025-03-12,rebalance,56,0
T_rebalance,2025-03-13,rebalance,56,0
T_rebalance,2025-03-14,rebalance,56,0
T_rebalance,2025-03-15,rebalance,56,0
T_rebalance,2025-03-16,rebalance,56,0
T_rebalance,2025-03-17,rebalance,56,0
T_rebalance,2025-03-18,rebalance,56,0
T_rebalance,2025-03-19,rebalance,56,0
T_rebalance,2025-03-20,rebalance,56,0
T_rebalance,2025-03-21,rebalance,56,0
T_rebalance,2025-03-22,rebalance,56,0
T_rebalance,2025-03-23,rebalance,56,0
T_rebalance,2025-03-24,rebalance,56,0
T_rebalance,2025-03-25,rebalance,56,0
T_rebalance,2025-03-26,rebalance,56,0
T_rebalance,2025-03-27,rebalance,56,0
T_rebalance,2025-03-28,rebalance,56,0
T_rebalance,2025-03-29,rebalance,56,0
T_rebalance,2025-03-30,rebalance,56,0
T_rebalance,2025-03-31,rebalance,56,0
T_rebalance,2025-04-01,rebalance,56,0
T_rebalance,2025-04-02,rebalance,56,0
T_rebalance,2025-04-03,rebalance,56,0
T_rebalance,2025-04-04,rebalance,56,0
T_rebalance,2025-04-05,rebalance,56,0
T_rebalance,2025-04-06,rebalance,56,0
T_rebalance,2025-04-07,rebalance,56,0
T_rebalance,2025-04-08,rebalance,56,0
T_rebalance,2025-04-09,rebalance,56,0
T_rebalance,2025-04-10,rebalance,56,0
T_rebalance,2025-04-11,rebalance,56,0
T_rebalance,2025-04-12,rebalance,56,0
T_rebalance,2025-04-13,rebalance,56,0
T_rebalance,2025-04-14,rebalance,56,0
T_rebalance,2025-04-15,rebalance,56,0
T_rebalance,2025-04-16,rebalance,56,0
T_rebalance,2025-04-17,rebalance,56,0
T_rebalance,2025-04-18,rebalance,56,0
T_rebalance,2025-04-19,rebalance,56,0
T_rebalance,2025-04-20,rebalance,56,0
T_rebalance,2025-04-21,rebalance,56,0
T_rebalance,2025-04-22,rebalance,56,0
T_rebalance,2025-04-23,rebalance,56,0
T_rebalance,2025-04-24,rebalance,56,0
T_rebalance,2025-04-25,rebalance,56,0
T_rebalance,2025-04-26,rebalance,56,0
T_rebalance,2025-04-27,rebalance,56,0
T_rebalance,2025-04-28,rebalance,56,0
T_rebalance,2025-04-29,rebalance,56,0
T_rebalance,2025-04-30,rebalance,56,0
T_rebalance,2025-05-01,rebalance,56,0
T_rebalance,2025-05-02,rebalance,56,0
T_rebalance,2025-05-03,rebalance,56,0
T_rebalance,2025-05-04,rebalance,56,0
T_rebalance,2025-05-05,rebalance,56,0
T_rebalance,2025-05-06,rebalance,56,0
T_rebalance,2025-05-07,rebalance,56,0
T_rebalance,2025-05-08,rebalance,56,0
T_rebalance,2025-05-09,rebalance,56,0
T_rebalance,2025-05-10,rebalance,56,0
T_rebalance,2025-05-11,rebalance,56,0
T_rebalance,2025-05-12,rebalance,56,0
T_rebalance,2025-05-13,rebalance,56,0
T_rebalance,2025-05-14,rebalance,56,0
T_rebalance,2025-05-15,rebalance,56,0
T_rebalance,2025-05-16,rebalance,56,0
T_rebalance,2025-05-17,rebalance,56,0
T_rebalance,2025-05-18,rebalance,56,0
T_rebalance,2025-05-19,rebalance,56,0
T_rebalance,2025-05-20,rebalance,56,0
T_rebalance,2025-05-21,rebalance,56,0
T_rebalance,2025-05-22,rebalance,56,0
T_rebalance,2025-05-23,rebalance,56,0
T_rebalance,2025-05-24,rebalance,56,0
T_rebalance,2025-05-25,rebalance,56,0
T_rebalance,2025-05-26,rebalance,56,0
T_rebalance,2025-05-27,rebalance,56,0
T_rebalance,2025-05-28,rebalance,56,0
T_rebalance,2025-05-29,rebalance,56,0
T_rebalance,2025-05-30,rebalance,56,0
T_rebalance,2025-05-31,rebalance,56,0
T_rebalance,2025-06-01,rebalance,56,0
T_rebalance,2025-06-02,rebalance,56,0
T_rebalance,2025-06-03,rebalance,56,0
T_rebalance,2025-06-04,rebalance,56,0
T_rebalance,2025-06-05,rebalance,56,0
T_rebalance,2025-06-06,rebalance,56,0
T_rebalance,2025-06-07,rebalance,56,0
T_rebalance,2025-06-08,rebalance,56,0
T_rebalance,2025-06-09,rebalance,56,0
T_rebalance,2025-06-10,rebalance,56,0
T_rebalance,2025-06-11,rebalance,56,0
T_rebalance,2025-06-12,rebalance,56,0
T_rebalance,2025-06-13,rebalance,56,0
T_rebalance,2025-06-14,rebalance,56,0
T_rebalance,2025-06-15,rebalance,56,0
T_rebalance,2025-06-16,rebalance,56,0
T_rebalance,2025-06-17,rebalance,56,0
T_rebalance,2025-06-18,rebalance,56,0
T_rebalance,2025-06-19,rebalance,56,0
T_rebalance,2025-06-20,rebalance,56,0
T_rebalance,2025-06-21,rebalance,56,0
T_rebalance,2025-06-22,rebalance,56,0
T_rebalance,2025-06-23,rebalance,56,0
T_rebalance,2025-06-24,rebalance,56,0
T_rebalance,2025-06-25,rebalance,56,0
T_rebalance,2025-06-26,rebalance,56,0
T_rebalance,2025-06-27,rebalance,56,0
T_rebalance,2025-06-28,rebalance,56,0
T_rebalance,2025-06-29,rebalance,56,0
T_rebalance,2025-06-30,rebalance,56,0
T_rebalance,2025-07-01,rebalance,56,0
T_rebalance,2025-07-02,rebalance,56,0
T_rebalance,2025-07-03,rebalance,56,0
T_rebalance,2025-07-04,rebalance,56,0
T_rebalance,2025-07-05,rebalance,56,0
T_rebalance,2025-07-06,rebalance,56,0
T_rebalance,2025-07-07,rebalance,56,0
T_rebalance,2025-07-08,rebalance,56,0
T_rebalance,2025-07-09,rebalance,56,0
T_rebalance,2025-07-10,rebalance,56,0
T_rebalance,2025-07-11,rebalance,56,0
T_rebalance,2025-07-12,rebalance,56,0
T_rebalance,2025-07-13,rebalance,56,0
T_rebalance,2025-07-14,rebalance,56,0
T_rebalance,2025-07-15,rebalance,56,0
T_rebalance,2025-07-16,rebalance,56,0
T_rebalance,2025-07-17,rebalance,56,0
T_rebalance,2025-07-18,rebalance,56,0
T_rebalance,2025-07-19,rebalance,56,0
T_rebalance,2025-07-20,rebalance,56,0
T_rebalance,2025-07-21,rebalance,56,0
T_rebalance,2025-07-22,rebalance,56,0
T_rebalance,2025-07-23,rebalance,56,0
T_rebalance,2025-07-24,rebalance,56,0
T_rebalance,2025-07-25,rebalance,56,0
T_rebalance,2025-07-26,rebalance,56,0
T_rebalance,2025-07-27,rebalance,56,0
T_rebalance,2025-07-28,rebalance,56,0
T_rebalance,2025-07-29,rebalance,56,0
T_rebalance,2025-07-30,rebalance,56,0
T_rebalance,2025-07-31,rebalance,56,0
T_rebalance,2025-08-01,rebalance,56,0
T_rebalance,2025-08-02,rebalance,56,0
T_rebalance,2025-08-03,rebalance,56,0
T_rebalance,2025-08-04,rebalance,56,0
T_rebalance,2025-08-05,rebalance,56,0
T_rebalance,2025-08-06,rebalance,56,0
T_rebalance,2025-08-07,rebalance,56,0
T_rebalance,2025-08-08,rebalance,56,0
T_rebalance,2025-08-09,rebalance,56,0
T_rebalance,2025-08-10,rebalance,56,0
T_rebalance,2025-08-11,rebalance,56,0
T_rebalance,2025-08-12,rebalance,56,0
T_rebalance,2025-08-13,rebalance,56,0
T_rebalance,2025-08-14,rebalance,56,0
T_rebalance,2025-08-15,rebalance,56,0
T_rebalance,2025-08-16,rebalance,56,0
T_rebalance,2025-08-17,rebalance,56,0
T_rebalance,2025-08-18,rebalance,56,0
T_rebalance,2025-08-19,rebalance,56,0
T_rebalance,2025-08-20,rebalance,56,0
T_rebalance,2025-08-21,rebalance,56,0
T_rebalance,2025-08-22,rebalance,56,0
T_rebalance,2025-08-23,rebalance,56,0
T_rebalance,2025-08-24,rebalance,56,0
T_rebalance,2025-08-25,rebalance,56,0
T_rebalance,2025-08-26,rebalance,56,0
T_rebalance,2025-08-27,rebalance,56,0
T_rebalance,2025-08-28,rebalance,56,0
T_rebalance,2025-08-29,rebalance,56,0
T_rebalance,2025-08-30,rebalance,56,0
T_rebalance,2025-08-31,rebalance,56,0
T_rebalance,2025-09-01,rebalance,56,0
T_rebalance,2025-09-02,rebalance,56,0
T_rebalance,2025-09-03,rebalance,56,0
T_rebalance,2025-09-04,rebalance,56,0
T_rebalance,2025-09-05,rebalance,56,0
T_rebalance,2025-09-06,rebalance,56,0
T_rebalance,2025-09-07,rebalance,56,0
T_rebalance,2025-09-08,rebalance,56,0
T_rebalance,2025-09-09,rebalance,56,0
T_rebalance,2025-09-10,rebalance,56,0
T_rebalance,2025-09-11,rebalance,56,0
T_rebalance,2025-09-12,rebalance,56,0
T_rebalance,2025-09-13,rebalance,56,0
T_rebalance,2025-09-14,rebalance,56,0
T_rebalance,2025-09-15,rebalance,56,0
T_rebalance,2025-09-16,rebalance,56,0
T_rebalance,2025-09-17,rebalance,56,0
T_rebalance,2025-09-18,rebalance,56,0
T_rebalance,2025-09-19,rebalance,56,0
T_rebalance,2025-09-20,rebalance,56,0
T_rebalance,2025-09-21,rebalance,56,0
T_rebalance,2025-09-22,rebalance,56,0
T_rebalance,2025-09-23,rebalance,56,0
T_rebalance,2025-09-24,rebalance,56,0
T_rebalance,2025-09-25,rebalance,56,0
T_rebalance,2025-09-26,rebalance,56,0
T_rebalance,2025-09-27,rebalance,56,0
T_rebalance,2025-09-28,rebalance,56,0
T_rebalance,2025-09-29,rebalance,56,0
T_rebalance,2025-09-30,rebalance,56,0
T_rebalance,2025-10-01,rebalance,56,0
T_rebalance,2025-10-02,rebalance,56,0
T_rebalance,2025-10-03,rebalance,56,0
T_rebalance,2025-10-04,rebalance,56,0
T_rebalance,2025-10-05,rebalance,56,0
T_rebalance,2025-10-06,rebalance,56,0
T_rebalance,2025-10-07,rebalance,56,0
T_rebalance,2025-10-08,rebalance,56,0
T_rebalance,2025-10-09,rebalance,56,0
T_rebalance,2025-10-10,rebalance,56,0
T_rebalance,2025-10-11,rebalance,56,0
T_rebalance,2025-10-12,rebalance,56,0
T_rebalance,2025-10-13,rebalance,56,0
T_rebalance,2025-10-14,rebalance,56,0
T_rebalance,2025-10-15,rebalance,56,0
T_rebalance,2025-10-16,rebalance,56,0
T_rebalance,2025-10-17,rebalance,56,0
T_rebalance,2025-10-18,rebalance,56,0
T_rebalance,2025-10-19,rebalance,56,0
T_rebalance,2025-10-20,rebalance,56,0
T_rebalance,2025-10-21,rebalance,56,0
T_rebalance,2025-10-22,rebalance,56,0
T_rebalance,2025-10-23,rebalance,56,0
T_rebalance,2025-10-24,rebalance,56,0
T_rebalance,2025-10-25,rebalance,56,0
T_rebalance,2025-10-26,rebalance,56,0
T_rebalance,2025-10-27,rebalance,56,0
T_rebalance,2025-10-28,rebalance,56,0
T_rebalance,2025-10-29,rebalance,56,0
T_rebalance,2025-10-30,rebalance,56,0
T_rebalance,2025-10-31,rebalance,56,0
T_rebalance,2025-11-01,rebalance,56,0
T_rebalance,2025-11-02,rebalance,56,0
T_rebalance,2025-11-03,rebalance,56,0
T_rebalance,2025-11-04,rebalance,56,0
T_rebalance,2025-11-05,rebalance,56,0
T_rebalance,2025-11-06,rebalance,56,0
T_rebalance,2025-11-07,rebalance,56,0
T_rebalance,2025-11-08,rebalance,56,0
T_rebalance,2025-11-09,rebalance,56,0
T_rebalance,2025-11-10,rebalance,56,0
T_rebalance,2025-11-11,rebalance,56,0
T_rebalance,2025-11-12,rebalance,56,0
T_rebalance,2025-11-13,rebalance,56,0
T_rebalance,2025-11-14,rebalance,56,0
T_rebalance,2025-11-15,rebalance,56,0
T_rebalance,2025-11-16,rebalance,56,0
T_rebalance,2025-11-17,rebalance,56,0
T_rebalance,2025-11-18,rebalance,56,0
T_rebalance,2025-11-19,rebalance,56,0
T_rebalance,2025-11-20,rebalance,56,0
T_rebalance,2025-11-21,rebalance,56,0
T_rebalance,2025-11-22,rebalance,56,0
T_rebalance,2025-11-23,rebalance,56,0
T_rebalance,2025-11-24,rebalance,56,0
T_rebalance,2025-11-25,rebalance,56,0
T_rebalance,2025-11-26,rebalance,56,0
T_rebalance,2025-11-27,rebalance,56,0
T_rebalance,2025-11-28,rebalance,56,0
T_rebalance,2025-11-29,rebalance,56,0
T_rebalance,2025-11-30,rebalance,56,0
T_rebalance,2025-12-01,rebalance,56,0
T_rebalance,2025-12-02,rebalance,56,0
T_rebalance,2025-12-03,rebalance,56,0
T_rebalance,2025-12-04,rebalance,56,0
T_rebalance,2025-12-05,rebalance,56,0
T_rebalance,2025-12-06,rebalance,56,0
T_rebalance,2025-12-07,rebalance,56,0
T_rebalance,2025-12-08,rebalance,56,0
T_rebalance,2025-12-09,rebalance,56,0
T_rebalance,2025-12-10,rebalance,56,0
T_rebalance,2025-12-11,rebalance,56,0
T_rebalance,2025-12-12,rebalance,56,0
T_rebalance,2025-12-13,rebalance,56,0
T_rebalance,2025-12-14,rebalance,56,0
T_rebalance,2025-12-15,rebalance,56,0
T_rebalance,2025-12-16,rebalance,56,0
T_rebalance,2025-12-17,rebalance,56,0
T_rebalance,2025-12-18,rebalance,56,0
T_rebalance,2025-12-19,rebalance,56,0
T_rebalance,2025-12-20,rebalance,56,0
T_rebalance,2025-12-21,rebalance,56,0
T_rebalance,2025-12-22,rebalance,56,0
T_rebalance,2025-12-23,rebalance,56,0
T_rebalance,2025-12-24,rebalance,56,0
T_rebalance,2025-12-25,rebalance,56,0
T_rebalance,2025-12-26,rebalance,56,0
T_rebalance,2025-12-27,rebalance,56,0
T_rebalance,2025-12-28,rebalance,56,0
T_rebalance,2025-12-29,rebalance,56,0
T_rebalance,2025-12-30,rebalance,56,0
T_rebalance,2025-12-31,rebalance,56,0
T_soft,2025-02-01,soft,30,0
T_soft,2025-02-02,soft,31,0
T_soft,2025-02-03,soft,32,0
T_soft,2025-02-04,soft,33,0
T_soft,2025-02-05,soft,34,0
T_soft,2025-02-06,soft,35,0
T_soft,2025-02-07,soft,36,0
T_soft,2025-02-08,soft,37,0
T_soft,2025-02-09,soft,38,0
T_soft,2025-02-10,soft,39,0
T_soft,2025-02-11,soft,40,0
T_soft,2025-02-12,soft,41,0
T_soft,2025-02-13,soft,42,0
T_soft,2025-02-14,soft,43,0
T_soft,2025-02-15,soft,44,0
T_soft,2025-02-16,soft,45,0
T_soft,2025-02-17,soft,46,0
T_soft,2025-02-18,soft,47,0
T_soft,2025-02-19,soft,48,0
T_soft,2025-02-20,soft,49,0
T_soft,2025-02-21,soft,50,0
T_soft,2025-02-22,soft,51,0
T_soft,2025-02-23,soft,52,0
T_soft,2025-02-24,soft,53,0
T_soft,2025-02-25,soft,54,0
T_soft,2025-02-26,soft,55,0
T_soft,2025-02-27,soft,56,0
T_soft,2025-02-28,soft,56,0
T_soft,2025-03-01,soft,56,0
T_soft,2025-03-02,soft,56,0
T_soft,2025-03-03,soft,56,0
T_soft,2025-03-04,soft,56,0
T_soft,2025-03-05,soft,56,0
T_soft,2025-03-06,soft,56,0
T_soft,2025-03-07,soft,56,0
T_soft,2025-03-08,soft,56,0
T_soft,2025-03-09,soft,56,0
T_soft,2025-03-10,soft,56,0
T_soft,2025-03-11,soft,56,0
T_soft,2025-03-12,soft,56,0
T_soft,2025-03-13,soft,56,0
T_soft,2025-03-14,soft,56,0
T_soft,2025-03-15,soft,56,0
T_soft,2025-03-16,soft,56,0
T_soft,2025-03-17,soft,56,0
T_soft,2025-03-18,soft,56,0
T_soft,2025-03-19,soft,56,0
T_soft,2025-03-20,soft,56,0
T_soft,2025-03-21,soft,56,0
T_soft,2025-03-22,soft,56,0
T_soft,2025-03-23,soft,56,0
T_soft,2025-03-24,soft,56,0
T_soft,2025-03-25,soft,56,0
T_soft,2025-03-26,soft,56,0
T_soft,2025-03-27,soft,56,0
T_soft,2025-03-28,soft,56,0
T_soft,2025-03-29,soft,56,0
T_soft,2025-03-30,soft,56,0
T_soft,2025-03-31,soft,56,0
T_soft,2025-04-01,soft,56,0
T_soft,2025-04-02,soft,56,0
T_soft,2025-04-03,soft,56,0
T_soft,2025-04-04,soft,56,0
T_soft,2025-04-05,soft,56,0
T_soft,2025-04-06,soft,56,0
T_soft,2025-04-07,soft,56,0
T_soft,2025-04-08,soft,56,0
T_soft,2025-04-09,soft,56,0
T_soft,2025-04-10,soft,56,0
T_soft,2025-04-11,soft,56,0
T_soft,2025-04-12,soft,56,0
T_soft,2025-04-13,soft,56,0
T_soft,2025-04-14,soft,56,0
T_soft,2025-04-15,soft,56,0
T_soft,2025-04-16,soft,56,0
T_soft,2025-04-17,soft,56,0
T_soft,2025-04-18,soft,56,0
T_soft,2025-04-19,soft,56,0
T_soft,2025-04-20,soft,56,0
T_soft,2025-04-21,soft,56,0
T_soft,2025-04-22,soft,56,0
T_soft,2025-04-23,soft,56,0
T_soft,2025-04-24,soft,56,0
T_soft,2025-04-25,soft,56,0
T_soft,2025-04-26,soft,56,0
T_soft,2025-04-27,soft,56,0
T_soft,2025-04-28,soft,56,0
T_soft,2025-04-29,soft,56,0
T_soft,2025-04-30,soft,56,0
T_soft,2025-05-01,soft,56,0
T_soft,2025-05-02,soft,56,0
T_soft,2025-05-03,soft,56,0
T_soft,2025-05-04,soft,56,0
T_soft,2025-05-05,soft,56,0
T_soft,2025-05-06,soft,56,0
T_soft,2025-05-07,soft,56,0
T_soft,2025-05-08,soft,56,0
T_soft,2025-05-09,soft,56,0
T_soft,2025-05-10,soft,56,0
T_soft,2025-05-11,soft,56,0
T_soft,2025-05-12,soft,56,0
T_soft,2025-05-13,soft,56,0
T_soft,2025-05-14,soft,56,0
T_soft,2025-05-15,soft,56,0
T_soft,2025-05-16,soft,56,0
T_soft,2025-05-17,soft,56,0
T_soft,2025-05-18,soft,56,0
T_soft,2025-05-19,soft,56,0
T_soft,2025-05-20,soft,56,0
T_soft,2025-05-21,soft,56,0
T_soft,2025-05-22,soft,56,0
T_soft,2025-05-23,soft,56,0
T_soft,2025-05-24,soft,56,0
T_soft,2025-05-25,soft,56,0
T_soft,2025-05-26,soft,56,0
T_soft,2025-05-27,soft,56,0
T_soft,2025-05-28,soft,56,0
T_soft,2025-05-29,soft,56,0
T_soft,2025-05-30,soft,56,0
T_soft,2025-05-31,soft,56,0
T_soft,2025-06-01,soft,56,0
T_soft,2025-06-02,soft,56,0
T_soft,2025-06-03,soft,56,0
T_soft,2025-06-04,soft,56,0
T_soft,2025-06-05,soft,56,0
T_soft,2025-06-06,soft,56,0
T_soft,2025-06-07,soft,56,0
T_soft,2025-06-08,soft,56,0
T_soft,2025-06-09,soft,56,0
T_soft,2025-06-10,soft,56,0
T_soft,2025-06-11,soft,56,0
T_soft,2025-06-12,soft,56,0
T_soft,2025-06-13,soft,56,0
T_soft,2025-06-14,soft,56,0
T_soft,2025-06-15,soft,56,0
T_soft,2025-06-16,soft,56,0
T_soft,2025-06-17,soft,56,0
T_soft,2025-06-18,soft,56,0
T_soft,2025-06-19,soft,56,0
T_soft,2025-06-20,soft,56,0
T_soft,2025-06-21,soft,56,0
T_soft,2025-06-22,soft,56,0
T_soft,2025-06-23,soft,56,0
T_soft,2025-06-24,soft,56,0
T_soft,2025-06-25,soft,56,0
T_soft,2025-06-26,soft,56,0
T_soft,2025-06-27,soft,56,0
T_soft,2025-06-28,soft,56,0
T_soft,2025-06-29,soft,56,0
T_soft,2025-06-30,soft,56,0
T_soft,2025-07-01,soft,56,0
T_soft,2025-07-02,soft,56,0
T_soft,2025-07-03,soft,56,0
T_soft,2025-07-04,soft,56,0
T_soft,2025-07-05,soft,56,0
T_soft,2025-07-06,soft,56,0
T_soft,2025-07-07,soft,56,0
T_soft,2025-07-08,soft,56,0
T_soft,2025-07-09,soft,56,0
T_soft,2025-07-10,soft,56,0
T_soft,2025-07-11,soft,56,0
T_soft,2025-07-12,soft,56,0
T_soft,2025-07-13,soft,56,0
T_soft,2025-07-14,soft,56,0
T_soft,2025-07-15,soft,56,0
T_soft,2025-07-16,soft,56,0
T_soft,2025-07-17,soft,56,0
T_soft,2025-07-18,soft,56,0
T_soft,2025-07-19,soft,56,0
T_soft,2025-07-20,soft,56,0
T_soft,2025-07-21,soft,56,0
T_soft,2025-07-22,soft,56,0
T_soft,2025-07-23,soft,56,0
T_soft,2025-07-24,soft,56,0
T_soft,2025-07-25,soft,56,0
T_soft,2025-07-26,soft,56,0
T_soft,2025-07-27,soft,56,0
T_soft,2025-07-28,soft,56,0
T_soft,2025-07-29,soft,56,0
T_soft,2025-07-30,soft,56,0
T_soft,2025-07-31,soft,56,0
T_soft,2025-08-01,soft,56,0
T_soft,2025-08-02,soft,56,0
T_soft,2025-08-03,soft,56,0
T_soft,2025-08-04,soft,56,0
T_soft,2025-08-05,soft,56,0
