target_date,policy,stress_quantile,source_date,source_available_time,issue_time,slot_id,grid_plan_kwh,load_actual_kwh,pv_actual_kwh,raw_load_before_clipping_kwh,raw_pv_before_clipping_kwh,price_yuan_per_kwh,total_cost_yuan,emergency_cost_yuan,charge_actual_kwh,discharge_actual_kwh,emergency_kwh,surplus_kwh,unused_grid_kwh,pv_curtailment_kwh,energy_start_actual_kwh,energy_end_actual_kwh
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,84,0.0,619.9958893521962,1009.3731319245057,619.9958893521962,1009.3731319245057,0.9754,0.0,0.0,0.0,0.0,0.0,389.37724257230957,0.0,389.37724257230957,10800.0,10800.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,85,0.0,619.2540868974233,971.8591823205143,619.2540868974233,971.8591823205143,1.0002,0.0,0.0,0.0,0.0,0.0,352.6050954230909,0.0,352.6050954230909,10800.0,10800.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,86,0.0,639.1305281877578,934.1645659229689,639.1305281877578,934.1645659229689,0.9978,0.0,0.0,0.0,0.0,0.0,295.0340377352111,0.0,295.0340377352111,10800.0,10800.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,87,0.0,658.6422618533936,901.830736740112,658.6422618533936,901.830736740112,1.0271,0.0,0.0,0.0,0.0,0.0,243.18847488671838,0.0,243.18847488671838,10800.0,10800.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,88,0.0,598.6624072232938,856.5454175411321,598.6624072232938,856.5454175411321,1.0906,0.0,0.0,0.0,0.0,0.0,257.8830103178383,0.0,257.8830103178383,10800.0,10800.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,89,0.0,542.4865711676975,798.8496811570493,542.4865711676975,798.8496811570493,0.9376,0.0,0.0,0.0,0.0,0.0,256.36310998935176,0.0,256.36310998935176,10800.0,10800.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,90,0.0,529.0659146321658,745.8959842350054,529.0659146321658,745.8959842350054,0.6694,0.0,0.0,0.0,0.0,0.0,216.83006960283956,0.0,216.83006960283956,10800.0,10800.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,91,0.0,526.7368043478642,715.5392331926089,526.7368043478642,715.5392331926089,0.66,0.0,0.0,0.0,0.0,0.0,188.80242884474467,0.0,188.80242884474467,10800.0,10800.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,92,0.0,561.8895121268204,683.0073113209746,561.8895121268204,683.0073113209746,0.7217,0.0,0.0,0.0,0.0,0.0,121.11779919415426,0.0,121.11779919415426,10800.0,10800.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,93,3.8821533496065967,592.9024359002839,633.3307452669585,592.9024359002839,633.3307452669585,0.7308,2.8370776678925007,0.0,0.0,0.0,0.0,44.31046271628122,3.8821533496065967,40.428309366674625,10800.0,10800.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,94,18.649589703272227,546.5272522799121,572.4269718321458,546.5272522799121,572.4269718321458,0.7534,14.050600882445295,0.0,0.0,0.0,0.0,44.54930925550593,18.649589703272227,25.899719552233705,10800.0,10800.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,95,63.37011550995726,548.7204650008861,507.6183321687027,548.7204650008861,507.6183321687027,0.7823,49.57444136343956,0.0,0.0,0.0,0.0,22.26798267777383,22.26798267777383,0.0,10800.0,10800.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,96,133.83986367434278,590.2279573038463,451.00738670553517,590.2279573038463,451.00738670553517,0.8055,107.8080101896831,0.0,0.0,5.380706923968319,0.0,0.0,0.0,0.0,10800.0,10794.021436751147
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,97,154.20765957190446,539.2221301133567,412.1185605088983,539.2221301133567,412.1185605088983,0.8271,127.54515523192217,0.0,6.642848054280977,0.0,0.0,20.461241913165182,20.461241913165182,0.0,10794.021436751147,10800.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,98,175.81274508278636,511.44395043862676,372.12377860764707,511.44395043862676,372.12377860764707,0.8519,149.7748775360257,0.0,0.0,0.0,0.0,36.492573251806675,36.492573251806675,0.0,10800.0,10800.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,99,232.91525353888102,553.4023443301113,318.2873007638669,553.4023443301113,318.2873007638669,0.8791,204.7557993860303,0.0,0.0,2.199790027363406,0.0,0.0,0.0,0.0,10800.0,10797.555788858484
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,100,295.2321853380444,578.0460329057942,254.8645985783493,578.0460329057942,254.8645985783493,0.9024,266.4175240490513,0.0,0.0,27.949248989400417,0.0,0.0,0.0,0.0,10797.555788858484,10766.50106775915
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,101,280.50801086579355,504.0360187548515,200.250384685506,504.0360187548515,200.250384685506,0.9163,257.0294903563266,0.0,0.0,23.27762320355197,0.0,0.0,0.0,0.0,10766.50106775915,10740.637041977427
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,102,233.3352821516413,418.63288793310494,155.78912077656886,418.63288793310494,155.78912077656886,0.9264,216.1618053852805,0.0,0.0,29.508485004894737,0.0,0.0,0.0,0.0,10740.637041977427,10707.849836416433
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,103,280.1566936544224,483.42487197286243,107.0233149540503,483.42487197286243,107.0233149540503,0.9462,265.08426353581444,0.0,0.0,96.24486336438974,0.0,0.0,0.0,0.0,10707.849836416433,10600.911099344888
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,104,323.1712305487889,505.64659893276917,58.25525278983051,505.64659893276917,58.25525278983051,0.9742,314.83341280063013,0.0,0.0,124.22011559414977,0.0,0.0,0.0,0.0,10600.911099344888,10462.888748684722
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,105,332.5940616950031,456.1853896141718,23.475390424253035,456.1853896141718,23.475390424253035,0.9862,328.0042636436121,0.0,0.0,100.11593749491567,0.0,0.0,0.0,0.0,10462.888748684722,10351.648818134816
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,106,376.64560914218055,497.3446696591831,14.85317209286822,497.3446696591831,14.85317209286822,0.976,367.6061145227682,0.0,0.0,105.84588842413433,0.0,0.0,0.0,0.0,10351.648818134816,10234.042275441334
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,107,0.0,543.8831081269093,14.695518588257357,543.8831081269093,14.695518588257357,1.0742,0.0,0.0,0.0,529.187589538652,0.0,0.0,0.0,0.0,10234.042275441334,9646.05606484283
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,108,0.0,515.0268078731117,13.811917342698735,515.0268078731117,13.811917342698735,1.2313,0.0,0.0,0.0,501.21489053041296,0.0,0.0,0.0,0.0,9646.05606484283,9089.15063092015
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,109,0.0,424.30656112087087,13.159312371720496,424.30656112087087,13.159312371720496,1.2561,0.0,0.0,0.0,411.1472487491504,0.0,0.0,0.0,0.0,9089.15063092015,8632.320354532205
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,110,0.0,381.0707653517005,12.440259899840996,381.0707653517005,12.440259899840996,1.2447,0.0,0.0,0.0,368.6305054518595,0.0,0.0,0.0,0.0,8632.320354532205,8222.730904030139
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,111,0.0,408.2260549884099,11.535773493298631,408.2260549884099,11.535773493298631,1.2545,0.0,0.0,0.0,396.69028149511126,0.0,0.0,0.0,0.0,8222.730904030139,7781.963924591127
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,112,0.0,430.15090322195994,0.46466833246687034,430.15090322195994,0.46466833246687034,1.2522,0.0,0.0,0.0,429.68623488949305,0.0,0.0,0.0,0.0,7781.963924591127,7304.534774713912
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,113,0.0,417.9104282180596,0.0016500000000000002,417.9104282180596,0.0016500000000000002,1.2881,0.0,0.0,0.0,417.90877821805964,0.0,0.0,0.0,0.0,7304.534774713912,6840.191687804957
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,114,0.0,406.72446027066525,0.0,406.72446027066525,0.0,1.3466,0.0,0.0,0.0,406.72446027066525,0.0,0.0,0.0,0.0,6840.191687804957,6388.275620837551
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,115,0.0,451.5316982426384,0.0,451.5316982426384,0.0,1.3523,0.0,0.0,0.0,451.5316982426384,0.0,0.0,0.0,0.0,6388.275620837551,5886.573733901287
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,116,0.0,484.3502891519213,0.0,484.3502891519213,0.0,1.3445,0.0,0.0,0.0,484.3502891519213,0.0,0.0,0.0,0.0,5886.573733901287,5348.406745954708
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,117,0.0,481.3619080310178,0.0,481.3619080310178,0.0,1.3483,0.0,0.0,0.0,481.3619080310178,0.0,0.0,0.0,0.0,5348.406745954708,4813.560181475799
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,118,0.0,479.4678649843616,0.0,479.4678649843616,0.0,1.349,0.0,0.0,0.0,479.4678649843616,0.0,0.0,0.0,0.0,4813.560181475799,4280.818109270953
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,119,0.0,459.13220228347643,0.0,459.13220228347643,0.0,1.3473,0.0,0.0,0.0,459.13220228347643,0.0,0.0,0.0,0.0,4280.818109270953,3770.671217844868
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,120,0.0,443.0618088544129,0.0,443.0618088544129,0.0,1.3482,0.0,0.0,0.0,443.0618088544129,0.0,0.0,0.0,0.0,3770.671217844868,3278.3803191177426
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,121,0.0,474.8659266954951,0.0,474.8659266954951,0.0,1.3513,0.0,0.0,0.0,474.8659266954951,0.0,0.0,0.0,0.0,3278.3803191177426,2750.7515116783034
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,122,0.0,459.9543717194716,0.0,459.9543717194716,0.0,1.34,0.0,0.0,0.0,459.9543717194716,0.0,0.0,0.0,0.0,2750.7515116783034,2239.691098656668
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,123,0.0,425.9072686226826,0.0,425.9072686226826,0.0,1.3489,0.0,0.0,0.0,425.9072686226826,0.0,0.0,0.0,0.0,2239.691098656668,1766.4608001870208
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,124,1.1368683772161603e-13,488.09777616491687,0.0,488.09777616491687,0.0,1.3952,1.5861587598919868e-13,0.0,0.0,488.09777616491675,0.0,0.0,0.0,0.0,1766.4608001870208,1224.1299377815578
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,125,0.0,492.1736413564927,0.0,492.1736413564927,0.0,1.2226,2875.901790919443,2875.901790919443,0.0,21.716944003402045,470.45669735309065,0.0,0.0,0.0,1224.1299377815578,1200.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,126,429.67788259382127,407.9199348892423,0.0,407.9199348892423,0.0,0.9332,400.975400036554,0.0,21.757947704578953,0.0,0.0,0.0,0.0,0.0,1200.0,1219.582152934121
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,127,427.1990803664746,373.55880630963844,0.0,373.55880630963844,0.0,0.9068,387.3841260763192,0.0,53.640274056836176,0.0,0.0,0.0,0.0,0.0,1219.582152934121,1267.8583995852737
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,128,450.98965822056596,424.60902446452525,0.0,424.60902446452525,0.0,0.9371,422.62240871849235,0.0,26.38063375604071,0.0,0.0,0.0,0.0,0.0,1267.8583995852737,1291.6009699657104
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,129,474.1523379171205,494.62860843478705,0.0,494.62860843478705,0.0,0.9371,444.32815586213366,0.0,0.0,20.476270517666535,0.0,0.0,0.0,0.0,1291.6009699657104,1268.8495582794142
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,130,212.76414789816533,485.68131645463006,0.0,485.68131645463006,0.0,0.9871,1251.175880401467,1041.156390011188,0.0,61.96460245147275,210.95256610499197,0.0,0.0,0.0,1268.8495582794142,1200.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,131,447.06492659911754,466.48933544297546,0.0,466.48933544297546,-0.2240105004376864,0.7764,422.50676414341126,75.40555513185643,0.0,0.0,19.42440884385792,0.0,0.0,0.0,1200.0,1200.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,132,434.11464123473735,457.0950782503852,0.0,457.0950782503852,-3.218614796362905,0.4209,231.08118219513187,48.3623296994309,0.0,0.0,22.98043701564785,0.0,0.0,0.0,1200.0,1200.0
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,133,1205.681839228256,411.141453499677,0.0,411.141453499677,-5.583617347119125,0.3859,465.272621758184,0.0,794.5403857285789,0.0,0.0,0.0,0.0,0.0,1200.0,1915.0863471557211
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,134,371.65821663047774,377.8865835101997,0.0,377.8865835101997,-5.268033447342641,0.4368,162.3403090241927,0.0,0.0,6.228366879721989,0.0,0.0,0.0,0.0,1915.0863471557211,1908.1659395115855
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,135,1210.0673060013255,353.6108474252815,0.0,353.6108474252815,-4.836245972434079,0.4198,507.98625505935644,0.0,833.3333333333334,0.0,0.0,23.12312524271067,23.12312524271067,0.0,1908.1659395115855,2658.1659395115857
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,136,1177.9721176764551,299.9159855833443,0.0,299.9159855833443,-4.299333080885177,0.4186,493.0991284593641,0.0,833.3333333333334,0.0,0.0,44.72279875977745,44.72279875977745,0.0,2658.1659395115857,3408.1659395115857
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,137,353.507402659344,341.8993392545315,0.0,341.8993392545315,-3.670396206777262,0.4241,149.92248946782777,0.0,11.60806340481247,0.0,0.0,0.0,0.0,0.0,3408.1659395115857,3418.613196575917
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,138,395.37897649520846,434.28716425217283,0.0,434.28716425217283,-2.9643241693574893,0.4237,167.52207234101982,0.0,0.0,38.90818775696437,0.0,0.0,0.0,0.0,3418.613196575917,3375.3818768459564
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,139,381.61273901221125,398.3439050347531,0.0,398.3439050347531,-2.197519519127516,0.4248,162.10909153238734,0.0,0.0,16.731166022541856,0.0,0.0,0.0,0.0,3375.3818768459564,3356.7916923764656
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,140,365.31583715316214,363.13304165745194,0.0,363.13304165745194,-1.3875919224067417,0.424,154.89391495294075,0.0,2.182795495710195,0.0,0.0,0.0,0.0,0.0,3356.7916923764656,3358.756208322605
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,141,366.9858266002017,383.26406605198105,0.0,383.26406605198105,-0.5530240146956835,0.422,154.8680188252851,0.0,0.0,16.27823945177937,0.0,0.0,0.0,0.0,3358.756208322605,3340.6692755984054
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,142,363.68155304343816,397.69989033264795,0.2871843127564553,397.69989033264795,0.2871843127564553,0.424,154.20097849041778,0.0,0.0,33.73115297645336,0.0,0.0,0.0,0.0,3340.6692755984054,3303.1902167356793
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,143,430.26060990625894,490.39076979967155,1.1138867986290748,490.39076979967155,1.1138867986290748,0.4271,183.76430649096318,0.0,0.0,59.016273094783514,0.0,0.0,0.0,0.0,3303.1902167356793,3237.6165799636974
2025-03-01,B0,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,144,535.5311347996296,615.6952766588336,1.9081701565265874,615.6952766588336,1.9081701565265874,0.4276,228.9931132403216,0.0,0.0,78.25597170267736,0.0,0.0,0.0,0.0,3237.6165799636974,3150.665500294056
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,1,384.4711333333333,358.5590244735294,0.7866124216301493,358.5590244735294,0.7866124216301493,0.4248,163.32333744,0.0,26.69872128143402,0.0,0.0,0.0,0.0,0.0,8136.575361111115,8160.604210264406
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,2,375.2110333333333,355.74102980761535,1.5050706016051159,355.74102980761535,1.5050706016051159,0.4245,159.27708364999998,0.0,20.97507412732307,0.0,0.0,0.0,0.0,0.0,8160.604210264406,8179.481776978997
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,3,414.58500000000004,433.28918249416114,2.092453418565757,433.28918249416114,2.092453418565757,0.4269,176.98633650000002,0.0,0.0,16.61172907559535,0.0,0.0,0.0,0.0,8179.481776978997,8161.024300228335
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,4,428.07183333333336,427.4916538651344,2.1369566553000148,427.4916538651344,2.1369566553000148,0.4272,182.87228720000002,0.0,2.7171361234989604,0.0,0.0,0.0,0.0,0.0,8161.024300228335,8163.4697227394845
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,5,435.4959666666667,420.24661599246144,1.845415277613471,420.24661599246144,1.845415277613471,0.4271,186.00032736333333,0.0,17.094765951818715,0.0,0.0,0.0,0.0,0.0,8163.4697227394845,8178.855012096122
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,6,447.4533333333333,447.73460604546824,1.2139640357286918,447.73460604546824,1.2139640357286918,0.4285,191.7337533333333,0.0,0.9326913235937582,0.0,0.0,0.0,0.0,0.0,8178.855012096122,8179.694434287356
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,7,446.85431666666665,453.4616099746354,0.24092674783001655,453.4616099746354,0.24092674783001655,0.4311,192.63889591499998,0.0,0.0,6.366366560138715,0.0,0.0,0.0,0.0,8179.694434287356,8172.62069366498
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,8,441.14121666666665,447.0957957265982,0.0,447.0957957265982,0.0,0.4302,189.77895141000002,0.0,0.0,5.954579059931575,0.0,0.0,0.0,0.0,8172.62069366498,8166.0044947095
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,9,431.1266666666667,429.5880709611866,0.0,429.5880709611866,0.0,0.4279,184.47910066666668,0.0,1.5385957054801338,0.0,0.0,0.0,0.0,0.0,8166.0044947095,8167.389230844432
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,10,415.97970000000004,399.5555668841715,0.0,399.5555668841715,0.0,0.4312,179.37044664000004,0.0,16.42413311582851,0.0,0.0,0.0,0.0,0.0,8167.389230844432,8182.170950648678
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,11,437.75741666666664,445.270793595698,0.0,445.270793595698,0.0,0.4333,189.68028864166666,0.0,0.0,7.513376929031381,0.0,0.0,0.0,0.0,8182.170950648678,8173.822754060865
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,12,479.285,521.7593430572808,0.0,521.7593430572808,0.0,0.4311,206.6197635,0.0,0.0,42.474343057280805,0.0,0.0,0.0,0.0,8173.822754060865,8126.629039552775
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,13,476.2475833333333,486.73169170928446,0.0,486.73169170928446,0.0,0.4293,204.453087525,0.0,0.0,10.484108375951166,0.0,0.0,0.0,0.0,8126.629039552775,8114.980030246163
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,14,455.2829,429.0056022935945,0.0,429.0056022935945,0.0,0.4324,196.86432596,0.0,26.277297706405477,0.0,0.0,0.0,0.0,0.0,8114.980030246163,8138.629598181928
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,15,446.5116666666667,418.66382028152077,0.0,418.66382028152077,0.0,0.4367,194.99164483333334,0.0,27.847846385145942,0.0,0.0,0.0,0.0,0.0,8138.629598181928,8163.692659928559
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,16,455.2314833333333,442.05455510332234,0.0,442.05455510332234,0.0,0.4348,197.93464895333332,0.0,13.176928230010958,0.0,0.0,0.0,0.0,0.0,8163.692659928559,8175.551895335569
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,17,468.02953333333335,464.83494772480645,0.0,464.83494772480645,0.0,0.4335,202.8908027,0.0,3.194585608526893,0.0,0.0,0.0,0.0,0.0,8175.551895335569,8178.427022383243
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,18,477.965,478.9443422061901,0.0,478.9443422061901,0.0,0.4357,208.2493505,0.0,0.0,0.9793422061900969,0.0,0.0,0.0,0.0,8178.427022383243,8177.338864376365
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,19,488.1257333333333,502.3423004750278,0.0,502.3423004750278,0.0,0.4374,213.50619576,0.0,0.0,14.216567141694497,0.0,0.0,0.0,0.0,8177.338864376365,8161.542678663371
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,20,497.83481666666665,533.7354557652097,0.0,533.7354557652097,0.0,0.4371,217.60359836499998,0.0,0.0,35.90063909854308,0.0,0.0,0.0,0.0,8161.542678663371,8121.6530796649895
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,21,501.67833333333334,544.9970648259047,0.0,544.9970648259047,0.0,0.4356,218.531082,0.0,0.0,43.31873149257132,0.0,0.0,0.0,0.0,8121.6530796649895,8073.521155784355
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,22,495.65218333333337,509.8454858986445,0.0,509.8454858986445,0.0,0.4353,215.75739540500004,0.0,0.0,14.193302565311114,0.0,0.0,0.0,0.0,8073.521155784355,8057.750819600676
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,23,495.23673333333335,492.9693730593563,0.0,492.9693730593563,0.0,0.436,215.92321573333334,0.0,2.267360273977033,0.0,0.0,0.0,0.0,0.0,8057.750819600676,8059.791443847255
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,24,501.305,510.4546339397578,0.0,510.4546339397578,0.0,0.4378,219.47132900000003,0.0,0.0,9.149633939757791,0.0,0.0,0.0,0.0,8059.791443847255,8049.625183914191
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,25,498.56181666666663,515.5343856456843,0.0,515.5343856456843,0.0,0.4401,219.417055515,0.0,0.0,16.972568979017694,0.0,0.0,0.0,0.0,8049.625183914191,8030.766773937505
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,26,485.53863333333334,497.2549613149902,0.0,497.2549613149902,0.0,0.4389,213.10290617,0.0,0.0,11.716327981656889,0.0,0.0,0.0,0.0,8030.766773937505,8017.748631735663
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,27,474.08500000000004,474.65844169297645,0.0,474.65844169297645,0.0,0.4364,206.89069400000002,0.0,0.0,0.5734416929764166,0.0,0.0,0.0,0.0,8017.748631735663,8017.111474299023
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,28,478.00426666666664,471.9382082038402,0.0,471.9382082038402,0.0,0.4393,209.98727434666665,0.0,6.066058462826447,0.0,0.0,0.0,0.0,0.0,8017.111474299023,8022.570926915567
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,29,45.262941666663494,456.1278976592366,0.0,456.1278976592366,0.0,0.4422,20.015272804998595,0.0,0.0,410.86495599257313,0.0,0.0,0.0,0.0,8022.570926915567,7566.054309146041
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,30,485.785,453.88123864417054,0.0,453.88123864417054,0.0,0.4395,213.5025075,0.0,31.903761355829488,0.0,0.0,0.0,0.0,0.0,7566.054309146041,7594.767694366288
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,31,506.73021666666665,519.6507976805196,0.0019333333333333331,519.6507976805196,0.0019333333333333331,0.4333,219.56620288166667,0.0,0.0,12.918647680519655,0.0,0.0,0.0,0.0,7594.767694366288,7580.413641387933
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,32,0.0,529.5650515014793,0.0,529.5650515014793,0.0,0.4439,0.0,0.0,0.0,529.5650515014793,0.0,0.0,0.0,0.0,7580.413641387933,6992.008028608512
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,33,508.3733333333333,473.8495907061495,0.0,473.8495907061495,-0.6401543938468084,0.4301,218.65137066666662,0.0,34.523742627183765,0.0,0.0,0.0,0.0,0.0,6992.008028608512,7023.0793969729775
2025-03-01,B1,0.95,2025-02-22,2025-02-23 00:00:00,2025-03-01 00:00:00,34,494.20284999999996,469.1832833305229,1.3827225317883176,469.1832833305229,1.3827225317883176,0.3713,183.497518205,0.0,26.402289201265376,0.0,0.0,0.0,0.0,0.0,7023.0793969729775,7046.841457254116
