date,policy,stress_quantile,source_date,slot_id,grid_plan_kwh,scenario_net_kwh,price_yuan_per_kwh,charge,discharge,emergency,surplus,energy_start,energy_end
2025-05-01,P_terminal,0.9,2025-03-15,81,0.0,-372.45513136349507,0.8618,372.45513136349507,0.0,0.0,0.0,8866.702091211559,9201.911709438704
2025-05-01,P_terminal,0.9,2025-03-15,82,0.0,-378.59395767402725,0.8623,378.59395767402725,0.0,0.0,0.0,9201.911709438704,9542.64627134533
2025-05-01,P_terminal,0.9,2025-03-15,83,0.0,-326.80614955341105,0.9026,326.80614955341105,0.0,0.0,0.0,9542.64627134533,9836.7718059434
2025-05-01,P_terminal,0.9,2025-03-15,84,0.0,-244.96447861437184,0.9754,244.96447861437184,0.0,0.0,0.0,9836.7718059434,10057.239836696333
2025-05-01,P_terminal,0.9,2025-03-15,85,0.0,-208.53267462667384,1.0002,208.53267462667384,0.0,0.0,0.0,10057.239836696333,10244.91924386034
2025-05-01,P_terminal,0.9,2025-03-15,86,0.0,-167.53109908075112,0.9978,167.53109908075112,0.0,0.0,0.0,10244.91924386034,10395.697233033017
2025-05-01,P_terminal,0.9,2025-03-15,87,0.0,-112.55923218225792,1.0271,112.55923218225792,0.0,0.0,0.0,10395.697233033017,10497.00054199705
2025-05-01,P_terminal,0.9,2025-03-15,88,0.0,-91.52626434005958,1.0906,91.52626434005958,0.0,0.0,0.0,10497.00054199705,10579.374179903103
2025-05-01,P_terminal,0.9,2025-03-15,89,0.0,-90.2063119186912,0.9376,90.2063119186912,0.0,0.0,0.0,10579.374179903103,10660.559860629925
2025-05-01,P_terminal,0.9,2025-03-15,90,43.390085892051275,-75.60299271794702,0.6694,118.99307860999829,0.0,0.0,0.0,10660.559860629925,10767.653631378924
2025-05-01,P_terminal,0.9,2025-03-15,91,84.92009947292851,-30.556614392196593,0.66,35.94040957897354,0.0,0.0,79.53630428615156,10767.653631378924,10800.0
2025-05-01,P_terminal,0.9,2025-03-15,92,125.60691242580515,-7.121514707579536,0.7217,0.0,0.0,0.0,132.72842713338468,10800.0,10800.0
2025-05-01,P_terminal,0.9,2025-03-15,93,178.48227870124447,13.515407298242735,0.7308,0.0,0.0,0.0,164.96687140300173,10800.0,10800.0
2025-05-01,P_terminal,0.9,2025-03-15,94,228.37135817853732,102.63529620107704,0.7534,0.0,0.0,0.0,125.73606197746028,10800.0,10800.0
2025-05-01,P_terminal,0.9,2025-03-15,95,282.8035183424148,191.68387132222472,0.7823,0.0,0.0,0.0,91.11964702019009,10800.0,10800.0
2025-05-01,P_terminal,0.9,2025-03-15,96,328.88044404869095,246.30231701992506,0.8055,0.0,0.0,0.0,82.57812702876589,10800.0,10800.0
2025-05-01,P_terminal,0.9,2025-03-15,97,355.5295160100835,295.5612961501087,0.8271,0.0,0.0,0.0,59.968219859974795,10800.0,10800.0
2025-05-01,P_terminal,0.9,2025-03-15,98,405.44044605063016,341.92389075917885,0.8519,0.0,0.0,0.0,63.51655529145131,10800.0,10800.0
2025-05-01,P_terminal,0.9,2025-03-15,99,479.9763707402599,384.2885070273475,0.8791,0.0,0.0,0.0,95.68786371291236,10800.0,10800.0
2025-05-01,P_terminal,0.9,2025-03-15,100,520.4298303944063,430.33546824305296,0.9024,0.0,0.0,0.0,90.09436215135332,10800.0,10800.0
2025-05-01,P_terminal,0.9,2025-03-15,101,550.4444775273702,505.78911890658634,0.9163,0.0,0.0,0.0,44.65535862078383,10800.0,10800.0
2025-05-01,P_terminal,0.9,2025-03-15,102,599.2906260144495,603.224075212315,0.9264,0.0,3.9334491978655706,0.0,0.0,10800.0,10795.62950089126
2025-05-01,P_terminal,0.9,2025-03-15,103,721.956809890983,683.7756615807938,0.9462,4.856110120821945,0.0,0.0,33.325038189367255,10795.62950089126,10800.0
2025-05-01,P_terminal,0.9,2025-03-15,104,752.7864707421821,734.9675294041787,0.9742,0.0,0.0,0.0,17.81894133800347,10800.0,10800.0
2025-05-01,P_terminal,0.9,2025-03-15,105,777.6988469589783,789.4144557101778,0.9862,0.0,11.715608751199511,0.0,0.0,10800.0,10786.982656943112
2025-05-01,P_terminal,0.9,2025-03-15,106,854.9265983839406,865.2506078097717,0.976,0.0,10.32400942583115,0.0,0.0,10786.982656943112,10775.511535358855
2025-05-01,P_terminal,0.9,2025-03-15,107,781.1193257652153,783.5047474796972,1.0742,0.0,2.385421714481936,0.0,0.0,10775.511535358855,10772.861066787209
2025-05-01,P_terminal,0.9,2025-03-15,108,611.4396108318301,614.4887118075694,1.2313,0.0,3.049100975739293,0.0,0.0,10772.861066787209,10769.473176814165
2025-05-01,P_terminal,0.9,2025-03-15,109,636.3733679194372,626.9199790916335,1.2561,9.453388827803678,0.0,0.0,0.0,10769.473176814165,10777.981226759188
2025-05-01,P_terminal,0.9,2025-03-15,110,706.4625320810005,700.3657728647675,1.2447,6.0967592162330675,0.0,0.0,0.0,10777.981226759188,10783.468310053797
2025-05-01,P_terminal,0.9,2025-03-15,111,728.1576425501091,712.9110255915809,1.2545,15.246616958528193,0.0,0.0,0.0,10783.468310053797,10797.190265316473
2025-05-01,P_terminal,0.9,2025-03-15,112,726.1151119470087,673.7068354082303,1.2522,3.121927426141661,0.0,0.0,49.28634911263675,10797.190265316473,10800.0
2025-05-01,P_terminal,0.9,2025-03-15,113,275.6662220563372,668.4750770940195,1.2881,0.0,392.80885503768235,0.0,0.0,10800.0,10363.545716624798
2025-05-01,P_terminal,0.9,2025-03-15,114,0.0,709.702495544919,1.3466,0.0,709.702495544919,0.0,0.0,10363.545716624798,9574.987388241554
2025-05-01,P_terminal,0.9,2025-03-15,115,0.0,714.1411714210517,1.3523,0.0,714.1411714210517,0.0,0.0,9574.987388241554,8781.497197773719
2025-05-01,P_terminal,0.9,2025-03-15,116,0.0,713.7098806437581,1.3445,0.0,713.7098806437581,0.0,0.0,8781.497197773719,7988.486219280654
2025-05-01,P_terminal,0.9,2025-03-15,117,0.0,720.1886893797375,1.3483,0.0,720.1886893797375,0.0,0.0,7988.486219280654,7188.276564414279
2025-05-01,P_terminal,0.9,2025-03-15,118,0.0,712.1980385755088,1.349,0.0,712.1980385755088,0.0,0.0,7188.276564414279,6396.945410441492
2025-05-01,P_terminal,0.9,2025-03-15,119,0.0,694.0011593745257,1.3473,0.0,694.0011593745257,0.0,0.0,6396.945410441492,5625.833011136463
2025-05-01,P_terminal,0.9,2025-03-15,120,0.0,685.7902315815827,1.3482,0.0,685.7902315815827,0.0,0.0,5625.833011136463,4863.8438649347045
2025-05-01,P_terminal,0.9,2025-03-15,121,0.0,704.7477849086262,1.3513,0.0,704.7477849086262,0.0,0.0,4863.8438649347045,4080.7907705917864
2025-05-01,P_terminal,0.9,2025-03-15,122,0.0,731.044666837841,1.34,0.0,731.044666837841,0.0,0.0,4080.7907705917864,3268.518918549741
2025-05-01,P_terminal,0.9,2025-03-15,123,0.0,758.8474141393751,1.3489,0.0,758.8474141393751,0.0,0.0,3268.518918549741,2425.3551250615465
2025-05-01,P_terminal,0.9,2025-03-15,124,0.0,790.8438504309665,1.3952,0.0,790.8438504309665,0.0,0.0,2425.3551250615465,1546.639735693806
2025-05-01,P_terminal,0.9,2025-03-15,125,729.1732225505309,774.4699338141193,1.2226,0.0,45.29671126358835,0.0,0.0,1546.639735693806,1496.3100565120412
2025-05-01,P_terminal,0.9,2025-03-15,126,720.4840871380127,732.8003239480363,0.9332,0.0,12.31623681002361,0.0,0.0,1496.3100565120412,1482.6253489453484
2025-05-01,P_terminal,0.9,2025-03-15,127,755.1637601047822,745.3467112407662,0.9068,9.817048864015987,0.0,0.0,0.0,1482.6253489453484,1491.4606929229628
2025-05-01,P_terminal,0.9,2025-03-15,128,773.0267762482498,761.8209981465084,0.9371,11.20577810174143,0.0,0.0,0.0,1491.4606929229628,1501.5458932145302
2025-05-01,P_terminal,0.9,2025-03-15,129,779.0908859526527,773.222265794783,0.9371,5.868620157869714,0.0,0.0,0.0,1501.5458932145302,1506.827651356613
2025-05-01,P_terminal,0.9,2025-03-15,130,810.9867830295562,799.3500147789364,0.9871,11.636768250619866,0.0,0.0,0.0,1506.827651356613,1517.3007427821708
2025-05-01,P_terminal,0.9,2025-03-15,131,707.8727617280617,688.1346446620854,0.7764,19.738117065976326,0.0,0.0,0.0,1517.3007427821708,1535.0650481415496
2025-05-01,P_terminal,0.9,2025-03-15,132,1368.0470901040537,512.6590501737375,0.4209,833.3333333333334,0.0,0.0,22.054706596982896,1535.0650481415496,2285.0650481415496
2025-05-01,P_terminal,0.9,2025-03-15,133,1379.7567369061162,514.7101776830193,0.3859,833.3333333333334,0.0,0.0,31.71322588976352,2285.0650481415496,3035.0650481415496
2025-05-01,P_terminal,0.9,2025-03-15,134,576.1904402289458,545.3086575153934,0.4368,30.88178271355241,0.0,0.0,0.0,3035.0650481415496,3062.858652583747
2025-05-01,P_terminal,0.9,2025-03-15,135,1389.24463433166,523.3862462275439,0.4198,833.3333333333334,0.0,0.0,32.525054770782845,3062.858652583747,3812.858652583747
2025-05-01,P_terminal,0.9,2025-03-15,136,1391.6254529341659,534.8679902783558,0.4186,833.3333333333334,0.0,0.0,23.424129322476688,3812.858652583747,4562.858652583747
2025-05-01,P_terminal,0.9,2025-03-15,137,565.1991703982413,561.0529978018586,0.4241,4.146172596382712,0.0,0.0,0.0,4562.858652583747,4566.590207920492
2025-05-01,P_terminal,0.9,2025-03-15,138,1394.641867665472,568.9450203642018,0.4237,825.6968473012703,0.0,0.0,0.0,4566.590207920492,5309.717370491635
2025-05-01,P_terminal,0.9,2025-03-15,139,575.0341974379451,551.1061711240203,0.4248,23.92802631392476,0.0,0.0,0.0,5309.717370491635,5331.252594174167
2025-05-01,P_terminal,0.9,2025-03-15,140,575.2857697951825,550.4143550708567,0.424,24.87141472432586,0.0,0.0,0.0,5331.252594174167,5353.63686742606
2025-05-01,P_terminal,0.9,2025-03-15,141,1415.4714571535342,579.2685893894691,0.422,833.3333333333334,0.0,0.0,2.8695344307317328,5353.63686742606,6103.63686742606
2025-05-01,P_terminal,0.9,2025-03-15,142,915.7642115618919,600.2923435876552,0.424,315.4718679742367,0.0,0.0,0.0,6103.63686742606,6387.561548602874
2025-05-01,P_terminal,0.9,2025-03-15,143,523.3033069600933,553.0302858496018,0.4271,0.0,29.726978889508473,0.0,0.0,6387.561548602874,6354.531572058975
2025-05-01,P_terminal,0.9,2025-03-15,144,440.3498928762818,470.4796111693514,0.4276,0.0,30.12971829306963,0.0,0.0,6354.531572058975,6321.054107288898
2025-05-01,S_joint,0.9,2025-03-15,1,1429.7565800654115,594.7177055893096,0.4248,833.3333333333334,0.0,0.0,1.7055411427685385,1707.6362250159088,2457.636225015909
2025-05-01,S_joint,0.9,2025-03-15,2,1406.680206032367,590.2570370084204,0.4245,816.4231690239467,0.0,0.0,0.0,2457.636225015909,3192.417077137461
2025-05-01,S_joint,0.9,2025-03-15,3,1395.2600756944726,580.287071560645,0.4269,814.9730041338275,0.0,0.0,0.0,3192.417077137461,3925.892780857906
2025-05-01,S_joint,0.9,2025-03-15,4,1440.975018745673,639.1722286049691,0.4272,801.8027901407039,0.0,0.0,0.0,3925.892780857906,4647.5152919845395
2025-05-01,S_joint,0.9,2025-03-15,5,1442.8391425831128,621.8521992527321,0.4271,820.9869433303807,0.0,0.0,0.0,4647.5152919845395,5386.4035409818825
2025-05-01,S_joint,0.9,2025-03-15,6,1405.099151051927,554.3469469349901,0.4285,833.3333333333334,0.0,0.0,17.418870783603552,5386.4035409818825,6136.4035409818825
2025-05-01,S_joint,0.9,2025-03-15,7,596.981698529789,610.1261391914892,0.4311,0.0,13.144440661700173,0.0,0.0,6136.4035409818825,6121.798606913327
2025-05-01,S_joint,0.9,2025-03-15,8,1446.0968158676687,634.84104492059,0.4302,811.2557709470788,0.0,0.0,0.0,6121.798606913327,6851.928800765698
2025-05-01,S_joint,0.9,2025-03-15,9,1426.4962098651672,586.2406986447286,0.4279,833.3333333333334,0.0,0.0,6.922177887105249,6851.928800765698,7601.928800765698
2025-05-01,S_joint,0.9,2025-03-15,10,592.1564437196762,581.0393147251243,0.4312,11.117128994551877,0.0,0.0,0.0,7601.928800765698,7611.934216860795
2025-05-01,S_joint,0.9,2025-03-15,11,609.2296366143885,587.646348249286,0.4333,21.583288365102476,0.0,0.0,0.0,7611.934216860795,7631.359176389386
2025-05-01,S_joint,0.9,2025-03-15,12,1343.9231653084316,585.0079199291702,0.4311,758.9152453792615,0.0,0.0,0.0,7631.359176389386,8314.382897230722
2025-05-01,S_joint,0.9,2025-03-15,13,1457.4480111637781,595.6161361947285,0.4293,833.3333333333334,0.0,0.0,28.498541635716265,8314.382897230722,9064.382897230722
2025-05-01,S_joint,0.9,2025-03-15,14,618.6267129499885,616.7976680751556,0.4324,1.8290448748329027,0.0,0.0,0.0,9064.382897230722,9066.029037618071
2025-05-01,S_joint,0.9,2025-03-15,15,613.2242697696846,633.2045355098171,0.4367,0.0,19.980265740132495,0.0,0.0,9066.029037618071,9043.828742351257
2025-05-01,S_joint,0.9,2025-03-15,16,602.2166282164732,629.7433383269904,0.4348,0.0,27.52671011051723,0.0,0.0,9043.828742351257,9013.243508895128
2025-05-01,S_joint,0.9,2025-03-15,17,607.465949651491,615.5921461363653,0.4335,0.0,8.1261964848743,0.0,0.0,9013.243508895128,9004.214401689713
2025-05-01,S_joint,0.9,2025-03-15,18,618.0291624350143,603.9525646001921,0.4357,14.076597834822223,0.0,0.0,0.0,9004.214401689713,9016.883339741053
2025-05-01,S_joint,0.9,2025-03-15,19,598.1471113523918,600.1912096550069,0.4374,0.0,2.0440983026151116,0.0,0.0,9016.883339741053,9014.612119404814
2025-05-01,S_joint,0.9,2025-03-15,20,597.1154081371461,588.276578603125,0.4371,8.838829534021102,0.0,0.0,0.0,9014.612119404814,9022.567065985433
2025-05-01,S_joint,0.9,2025-03-15,21,620.0579501941262,581.1608879448545,0.4356,38.8970622492717,0.0,0.0,0.0,9022.567065985433,9057.574422009779
2025-05-01,S_joint,0.9,2025-03-15,22,630.9040981464335,606.1080649169021,0.4353,24.796033229531417,0.0,0.0,0.0,9057.574422009779,9079.890851916356
2025-05-01,S_joint,0.9,2025-03-15,23,619.6765785466821,612.8285334185944,0.436,6.848045128087733,0.0,0.0,0.0,9079.890851916356,9086.054092531635
2025-05-01,S_joint,0.9,2025-03-15,24,602.0990020987322,586.7745880748819,0.4378,15.324414023850295,0.0,0.0,0.0,9086.054092531635,9099.8460651531
2025-05-01,S_joint,0.9,2025-03-15,25,603.7144978619765,567.6762564224994,0.4401,36.03824143947713,0.0,0.0,0.0,9099.8460651531,9132.28048244863
2025-05-01,S_joint,0.9,2025-03-15,26,606.2408387907304,587.6222053377726,0.4389,18.61863345295785,0.0,0.0,0.0,9132.28048244863,9149.037252556293
2025-05-01,S_joint,0.9,2025-03-15,27,598.5146853288039,614.2498552678584,0.4364,0.0,15.735169939054458,0.0,0.0,9149.037252556293,9131.553730401787
2025-05-01,S_joint,0.9,2025-03-15,28,587.5108796331921,585.9295484906834,0.4393,1.5813311425087022,0.0,0.0,0.0,9131.553730401787,9132.976928430046
2025-05-01,S_joint,0.9,2025-03-15,29,596.7198840409168,563.0089334281391,0.4422,33.71095061277765,0.0,0.0,0.0,9132.976928430046,9163.316783981545
2025-05-01,S_joint,0.9,2025-03-15,30,597.0776338232954,564.5124472676359,0.4395,32.565186555659466,0.0,0.0,0.0,9163.316783981545,9192.625451881639
2025-05-01,S_joint,0.9,2025-03-15,31,613.8467803266612,567.6054522836057,0.4333,46.241328043055546,0.0,0.0,0.0,9192.625451881639,9234.242647120389
2025-05-01,S_joint,0.9,2025-03-15,32,597.9539366592745,577.8473684659585,0.4439,20.10656819331598,0.0,0.0,0.0,9234.242647120389,9252.338558494374
2025-05-01,S_joint,0.9,2025-03-15,33,1432.7331668353365,568.4232808131204,0.4301,833.3333333333334,0.0,0.0,30.976552688882748,9252.338558494374,10002.338558494374
2025-05-01,S_joint,0.9,2025-03-15,34,1385.396068563484,511.0848211714618,0.3713,833.3333333333334,0.0,0.0,40.97791405868895,10002.338558494374,10752.338558494374
2025-05-01,S_joint,0.9,2025-03-15,35,0.0,582.769757297566,0.5708,0.0,582.769757297566,0.0,0.0,10752.338558494374,10104.816605941522
2025-05-01,S_joint,0.9,2025-03-15,36,0.0,731.7563131835518,0.9099,0.0,731.7563131835518,0.0,0.0,10104.816605941522,9291.754035737575
2025-05-01,S_joint,0.9,2025-03-15,37,0.0,713.9832876591257,0.9368,0.0,713.9832876591257,0.0,0.0,9291.754035737575,8498.43927167188
2025-05-01,S_joint,0.9,2025-03-15,38,0.0,662.2348223486443,0.8758,0.0,662.2348223486443,0.0,0.0,8498.43927167188,7762.622802395608
2025-05-01,S_joint,0.9,2025-03-15,39,0.0,631.6898157066744,0.8759,0.0,631.6898157066744,0.0,0.0,7762.622802395608,7060.7452293881925
2025-05-01,S_joint,0.9,2025-03-15,40,0.0,542.0982095124245,0.8601,0.0,542.0982095124245,0.0,0.0,7060.7452293881925,6458.413885485498
2025-05-01,S_joint,0.9,2025-03-15,41,0.0,460.68912276743373,0.8442,0.0,460.68912276743373,0.0,0.0,6458.413885485498,5946.537082410572
2025-05-01,S_joint,0.9,2025-03-15,42,0.0,419.52466786474383,0.8334,0.0,419.52466786474383,0.0,0.0,5946.537082410572,5480.398562560857
2025-05-01,S_joint,0.9,2025-03-15,43,0.0,380.22565255426554,0.8092,0.0,380.22565255426554,0.0,0.0,5480.398562560857,5057.925615278339
2025-05-01,S_joint,0.9,2025-03-15,44,0.0,318.80974901083226,0.7972,0.0,318.80974901083226,0.0,0.0,5057.925615278339,4703.692560821859
2025-05-01,S_joint,0.9,2025-03-15,45,0.0,224.91000955230453,0.7644,0.0,224.91000955230453,0.0,0.0,4703.692560821859,4453.792550208187
2025-05-01,S_joint,0.9,2025-03-15,46,0.0,132.1051617839023,0.6899,0.0,132.1051617839023,0.0,0.0,4453.792550208187,4307.009037114963
2025-05-01,S_joint,0.9,2025-03-15,47,0.0,201.1953955735745,0.86,0.0,201.1953955735745,0.0,0.0,4307.009037114963,4083.458597588769
2025-05-01,S_joint,0.9,2025-03-15,48,0.0,357.41262577690776,1.1617,0.0,357.41262577690776,0.0,0.0,4083.458597588769,3686.3334578366494
2025-05-01,S_joint,0.9,2025-03-15,49,0.0,344.50976200082073,1.1683,0.0,344.50976200082073,0.0,0.0,3686.3334578366494,3303.544833391293
2025-05-01,S_joint,0.9,2025-03-15,50,0.0,245.75107194868826,1.0956,0.0,245.75107194868826,0.0,0.0,3303.544833391293,3030.4880867816396
2025-05-01,S_joint,0.9,2025-03-15,51,0.0,148.89200328021093,1.0849,0.0,148.89200328021093,0.0,0.0,3030.4880867816396,2865.0525275814052
2025-05-01,S_joint,0.9,2025-03-15,52,0.0,65.03841564254037,1.061,0.0,65.03841564254037,0.0,0.0,2865.0525275814052,2792.787621311916
2025-05-01,S_joint,0.9,2025-03-15,53,0.0,29.200930516689823,1.043,0.0,29.200930516689823,0.0,0.0,2792.787621311916,2760.3421429600385
2025-05-01,S_joint,0.9,2025-03-15,54,0.0,19.789490635733387,1.036,0.0,19.789490635733387,0.0,0.0,2760.3421429600385,2738.353820031446
2025-05-01,S_joint,0.9,2025-03-15,55,0.0,-18.82120319473404,1.0147,18.82120319473404,0.0,0.0,0.0,2738.353820031446,2755.292902906707
2025-05-01,S_joint,0.9,2025-03-15,56,0.0,-28.336861595620803,0.9922,28.336861595620803,0.0,0.0,0.0,2755.292902906707,2780.7960783427657
2025-05-01,S_joint,0.9,2025-03-15,57,0.0,-10.185913592570842,0.97,10.185913592570842,0.0,0.0,0.0,2780.7960783427657,2789.9634005760795
2025-05-01,S_joint,0.9,2025-03-15,58,0.0,-27.477352732280565,0.9422,27.477352732280565,0.0,0.0,0.0,2789.9634005760795,2814.693018035132
2025-05-01,S_joint,0.9,2025-03-15,59,0.0,-37.08684422806243,0.9569,37.08684422806243,0.0,0.0,0.0,2814.693018035132,2848.071177840388
2025-05-01,S_joint,0.9,2025-03-15,60,0.0,-28.50511306244141,0.9977,28.50511306244141,0.0,0.0,0.0,2848.071177840388,2873.725779596585
2025-05-01,S_joint,0.9,2025-03-15,61,0.0,-47.88881364068948,0.9919,47.88881364068948,0.0,0.0,0.0,2873.725779596585,2916.825711873206
2025-05-01,S_joint,0.9,2025-03-15,62,0.0,-123.5969822353926,0.9588,123.5969822353926,0.0,0.0,0.0,2916.825711873206,3028.062995885059
2025-05-01,S_joint,0.9,2025-03-15,63,0.0,-191.02156375998993,0.9549,191.02156375998993,0.0,0.0,0.0,3028.062995885059,3199.98240326905
2025-05-01,S_joint,0.9,2025-03-15,64,0.0,-158.08646468328436,0.9839,158.08646468328436,0.0,0.0,0.0,3199.98240326905,3342.260221484006
2025-05-01,S_joint,0.9,2025-03-15,65,0.0,-166.05831765592143,0.799,166.05831765592143,0.0,0.0,0.0,3342.260221484006,3491.712707374335
2025-05-01,S_joint,0.9,2025-03-15,66,0.0,-228.67305166496385,0.5025,228.67305166496385,0.0,0.0,0.0,3491.712707374335,3697.5184538728026
2025-05-01,S_joint,0.9,2025-03-15,67,0.0,-223.5811179356699,0.4662,223.5811179356699,0.0,0.0,0.0,3697.5184538728026,3898.7414600149054
2025-05-01,S_joint,0.9,2025-03-15,68,0.0,-225.92636477891506,0.5007,225.92636477891506,0.0,0.0,0.0,3898.7414600149054,4102.075188315929
2025-05-01,S_joint,0.9,2025-03-15,69,0.0,-237.29432854599395,0.4827,237.29432854599395,0.0,0.0,0.0,4102.075188315929,4315.640084007324
2025-05-01,S_joint,0.9,2025-03-15,70,0.0,-183.26002107022236,0.4785,183.26002107022236,0.0,0.0,0.0,4315.640084007324,4480.574102970524
2025-05-01,S_joint,0.9,2025-03-15,71,0.0,-179.76558853739357,0.4662,179.76558853739357,0.0,0.0,0.0,4480.574102970524,4642.363132654178
2025-05-01,S_joint,0.9,2025-03-15,72,0.0,-265.89724046056915,0.4432,265.89724046056915,0.0,0.0,0.0,4642.363132654178,4881.67064906869
2025-05-01,S_joint,0.9,2025-03-15,73,0.0,-356.3652555764718,0.4411,356.3652555764718,0.0,0.0,0.0,4881.67064906869,5202.399379087515
2025-05-01,S_joint,0.9,2025-03-15,74,0.0,-376.0615520793689,0.4551,376.0615520793689,0.0,0.0,0.0,5202.399379087515,5540.854775958946
2025-05-01,S_joint,0.9,2025-03-15,75,0.0,-353.92773560106116,0.4463,353.92773560106116,0.0,0.0,0.0,5540.854775958946,5859.389737999902
2025-05-01,S_joint,0.9,2025-03-15,76,442.24667978930256,-375.47162999702005,0.4113,817.7183097863226,0.0,0.0,0.0,5859.389737999902,6595.336216807592
2025-05-01,S_joint,0.9,2025-03-15,77,0.0,-357.71087710503707,0.5682,357.71087710503707,0.0,0.0,0.0,6595.336216807592,6917.276006202125
2025-05-01,S_joint,0.9,2025-03-15,78,0.0,-304.8329648016129,0.8279,304.8329648016129,0.0,0.0,0.0,6917.276006202125,7191.625674523577
2025-05-01,S_joint,0.9,2025-03-15,79,0.0,-315.96925268779705,0.8636,315.96925268779705,0.0,0.0,0.0,7191.625674523577,7475.998001942594
2025-05-01,S_joint,0.9,2025-03-15,80,0.0,-350.2953177641182,0.8416,350.2953177641182,0.0,0.0,0.0,7475.998001942594,7791.2637879303
2025-05-01,S_joint,0.9,2025-03-15,81,0.0,-372.45513136349507,0.8618,372.45513136349507,0.0,0.0,0.0,7791.2637879303,8126.473406157445
2025-05-01,S_joint,0.9,2025-03-15,82,0.0,-378.59395767402725,0.8623,378.59395767402725,0.0,0.0,0.0,8126.473406157445,8467.20796806407
2025-05-01,S_joint,0.9,2025-03-15,83,0.0,-326.80614955341105,0.9026,326.80614955341105,0.0,0.0,0.0,8467.20796806407,8761.33350266214
2025-05-01,S_joint,0.9,2025-03-15,84,0.0,-244.96447861437184,0.9754,244.96447861437184,0.0,0.0,0.0,8761.33350266214,8981.801533415075
2025-05-01,S_joint,0.9,2025-03-15,85,0.0,-208.53267462667384,1.0002,208.53267462667384,0.0,0.0,0.0,8981.801533415075,9169.480940579082
2025-05-01,S_joint,0.9,2025-03-15,86,0.0,-167.53109908075112,0.9978,167.53109908075112,0.0,0.0,0.0,9169.480940579082,9320.258929751759
2025-05-01,S_joint,0.9,2025-03-15,87,0.0,-112.55923218225792,1.0271,112.55923218225792,0.0,0.0,0.0,9320.258929751759,9421.562238715791
2025-05-01,S_joint,0.9,2025-03-15,88,0.0,-91.52626434005958,1.0906,91.52626434005958,0.0,0.0,0.0,9421.562238715791,9503.935876621845
2025-05-01,S_joint,0.9,2025-03-15,89,0.0,-90.2063119186912,0.9376,90.2063119186912,0.0,0.0,0.0,9503.935876621845,9585.121557348666
2025-05-01,S_joint,0.9,2025-03-15,90,21.166283982655727,-75.60299271794702,0.6694,96.76927670060275,0.0,0.0,0.0,9585.121557348666,9672.21390637921
2025-05-01,S_joint,0.9,2025-03-15,91,53.04483331965878,-30.556614392196593,0.66,83.60144771185537,0.0,0.0,0.0,9672.21390637921,9747.45520931988
2025-05-01,S_joint,0.9,2025-03-15,92,109.8786639622648,-7.121514707579536,0.7217,117.00017866984433,0.0,0.0,0.0,9747.45520931988,9852.75537012274
2025-05-01,S_joint,0.9,2025-03-15,93,162.75403023770411,13.515407298242735,0.7308,149.23862293946138,0.0,0.0,0.0,9852.75537012274,9987.070130768256
2025-05-01,S_joint,0.9,2025-03-15,94,212.64310971499697,102.63529620107704,0.7534,110.00781351391993,0.0,0.0,0.0,9987.070130768256,10086.077162930784
2025-05-01,S_joint,0.9,2025-03-15,95,267.07526987887456,191.68387132222472,0.7823,75.39139855664985,0.0,0.0,0.0,10086.077162930784,10153.929421631768
2025-05-01,S_joint,0.9,2025-03-15,96,313.1521955851506,246.30231701992506,0.8055,66.84987856522554,0.0,0.0,0.0,10153.929421631768,10214.094312340472
2025-05-01,S_joint,0.9,2025-03-15,97,337.596932888403,295.5612961501087,0.8271,42.03563673829427,0.0,0.0,0.0,10214.094312340472,10251.926385404937
2025-05-01,S_joint,0.9,2025-03-15,98,387.50786292894963,341.92389075917885,0.8519,45.58397216977079,0.0,0.0,0.0,10251.926385404937,10292.95196035773
2025-05-01,S_joint,0.9,2025-03-15,99,462.04378761857924,384.2885070273475,0.8791,77.75528059123172,0.0,0.0,0.0,10292.95196035773,10362.931712889838
2025-05-01,S_joint,0.9,2025-03-15,100,502.49724727272564,430.33546824305296,0.9024,72.16177902967269,0.0,0.0,0.0,10362.931712889838,10427.877314016543
2025-05-01,S_joint,0.9,2025-03-15,101,532.5118944056896,505.78911890658634,0.9163,26.722775499103307,0.0,0.0,0.0,10427.877314016543,10451.927811965736
2025-05-01,S_joint,0.9,2025-03-15,102,581.3580428927688,603.224075212315,0.9264,0.0,21.866032319546207,0.0,0.0,10451.927811965736,10427.632220499574
2025-05-01,S_joint,0.9,2025-03-15,103,710.3129563180684,683.7756615807938,0.9462,26.53729473727458,0.0,0.0,0.0,10427.632220499574,10451.515785763122
2025-05-01,S_joint,0.9,2025-03-15,104,741.1426171692675,734.9675294041787,0.9742,6.175087765088847,0.0,0.0,0.0,10451.515785763122,10457.073364751703
2025-05-01,S_joint,0.9,2025-03-15,105,766.0549933860634,789.4144557101778,0.9862,0.0,23.35946232411436,0.0,0.0,10457.073364751703,10431.118406613798
2025-05-01,S_joint,0.9,2025-03-15,106,843.282744811026,865.2506078097717,0.976,0.0,21.967862998745773,0.0,0.0,10431.118406613798,10406.709669948525
2025-05-01,S_joint,0.9,2025-03-15,107,769.4754721923005,783.5047474796972,1.0742,0.0,14.029275287396786,0.0,0.0,10406.709669948525,10391.121586295862
