date,slot_id,interval_end,interval_start,load_actual_kwh,pv_actual_kwh,available_time,issue_time,history_end,load_forecast_kwh,pv_forecast_kwh,net_residual_kwh,residual_available_time
2025-04-05,20,2025-04-05T03:20:00,2025-04-05T03:10:00,435.3955,0.0,2025-04-05T03:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,421.4395025530741,0.0,13.955997446925949,2025-04-06 00:00:00
2025-04-05,21,2025-04-05T03:30:00,2025-04-05T03:20:00,434.5083333333334,0.0,2025-04-05T03:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,442.9121642466139,0.0,-8.403830913280501,2025-04-06 00:00:00
2025-04-05,22,2025-04-05T03:40:00,2025-04-05T03:30:00,441.77908333333335,0.0,2025-04-05T03:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,435.90914817566494,0.0,5.869935157668408,2025-04-06 00:00:00
2025-04-05,23,2025-04-05T03:50:00,2025-04-05T03:40:00,460.42453333333333,0.00023333333333333333,2025-04-05T03:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,419.58052321436554,0.0,40.843776785634475,2025-04-06 00:00:00
2025-04-05,24,2025-04-05T04:00:00,2025-04-05T03:50:00,474.79333333333335,0.0,2025-04-05T04:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,421.15339372167205,0.0,53.639939611661305,2025-04-06 00:00:00
2025-04-05,25,2025-04-05T04:10:00,2025-04-05T04:00:00,462.8252,0.0,2025-04-05T04:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,445.4827354195705,0.0,17.34246458042952,2025-04-06 00:00:00
2025-04-05,26,2025-04-05T04:20:00,2025-04-05T04:10:00,449.7709,0.0032333333333333333,2025-04-05T04:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,451.3890048812038,0.0,-1.621338214537161,2025-04-06 00:00:00
2025-04-05,27,2025-04-05T04:30:00,2025-04-05T04:20:00,451.99666666666667,0.0,2025-04-05T04:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,440.61812289761167,0.0,11.378543769055,2025-04-06 00:00:00
2025-04-05,28,2025-04-05T04:40:00,2025-04-05T04:30:00,462.70118333333335,0.0,2025-04-05T04:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,453.8550363478117,0.0,8.84614698552167,2025-04-06 00:00:00
2025-04-05,29,2025-04-05T04:50:00,2025-04-05T04:40:00,466.28130000000004,0.04513333333333333,2025-04-05T04:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,470.9577674177025,0.0,-4.721600751035794,2025-04-06 00:00:00
2025-04-05,30,2025-04-05T05:00:00,2025-04-05T04:50:00,449.90000000000003,0.0,2025-04-05T05:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,471.9519702155504,0.0,-22.05197021555034,2025-04-06 00:00:00
2025-04-05,31,2025-04-05T05:10:00,2025-04-05T05:00:00,418.3777,0.0,2025-04-05T05:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,457.4011877037078,12.609262778997932,-26.414224924709885,2025-04-06 00:00:00
2025-04-05,32,2025-04-05T05:20:00,2025-04-05T05:10:00,424.8937833333334,0.6286833333333334,2025-04-05T05:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,445.4777629605545,30.25748508703997,9.044822126485474,2025-04-06 00:00:00
2025-04-05,33,2025-04-05T05:30:00,2025-04-05T05:20:00,459.0466666666667,0.0,2025-04-05T05:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,443.6247851375989,50.00780742332449,65.42968895239227,2025-04-06 00:00:00
2025-04-05,34,2025-04-05T05:40:00,2025-04-05T05:30:00,456.5246333333334,0.0,2025-04-05T05:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,442.3995693080017,71.89178073870941,86.01684476404112,2025-04-06 00:00:00
2025-04-05,35,2025-04-05T05:50:00,2025-04-05T05:40:00,439.26776666666666,10.54475,2025-04-05T05:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,426.1294686266981,95.92745921640069,98.52100725636923,2025-04-06 00:00:00
2025-04-05,36,2025-04-05T06:00:00,2025-04-05T05:50:00,438.3666666666666,48.2875,2025-04-05T06:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,411.62693460734266,122.11869960523921,100.57093166456315,2025-04-06 00:00:00
2025-04-05,37,2025-04-05T06:10:00,2025-04-05T06:00:00,461.8772666666667,97.27436666666667,2025-04-05T06:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,432.6823765886987,150.45453968007925,82.37506309138061,2025-04-06 00:00:00
2025-04-05,38,2025-04-05T06:20:00,2025-04-05T06:10:00,479.5566666666667,148.27131666666665,2025-04-05T06:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,456.68620014202406,180.90866591559882,55.50781577357475,2025-04-06 00:00:00
2025-04-05,39,2025-04-05T06:30:00,2025-04-05T06:20:00,471.43,198.10625000000002,2025-04-05T06:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,461.38989255602144,213.43898017125903,25.372837615237614,2025-04-06 00:00:00
2025-04-05,40,2025-04-05T06:40:00,2025-04-05T06:30:00,450.9416833333333,247.83541666666667,2025-04-05T06:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,460.1846455402324,247.9872747329527,-9.091104140613083,2025-04-06 00:00:00
2025-04-05,41,2025-04-05T06:50:00,2025-04-05T06:40:00,482.03465,295.7052,2025-04-05T06:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,496.52656375150997,284.47902443942223,-25.718089312087727,2025-04-06 00:00:00
2025-04-05,42,2025-04-05T07:00:00,2025-04-05T06:50:00,541.2016666666667,348.56874999999997,2025-04-05T07:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,549.1944403062964,322.82330383990785,-33.73821979972183,2025-04-06 00:00:00
2025-04-05,43,2025-04-05T07:10:00,2025-04-05T07:00:00,537.31215,414.49634999999995,2025-04-05T07:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,551.433145945117,362.9128363877974,-65.70450955731951,2025-04-06 00:00:00
2025-04-05,44,2025-04-05T07:20:00,2025-04-05T07:10:00,507.30691666666667,470.3261,2025-04-05T07:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,540.328143968107,404.62418158016095,-98.72314572127942,2025-04-06 00:00:00
2025-04-05,45,2025-04-05T07:30:00,2025-04-05T07:20:00,501.48333333333335,515.86875,2025-04-05T07:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,543.3890870254153,447.81806471484737,-109.95643897723454,2025-04-06 00:00:00
2025-04-05,46,2025-04-05T07:40:00,2025-04-05T07:30:00,531.5287166666667,572.0936666666666,2025-04-05T07:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,551.4004329085851,492.3398525677813,-99.62553034080378,2025-04-06 00:00:00
2025-04-05,47,2025-04-05T07:50:00,2025-04-05T07:40:00,536.80015,622.1445833333333,2025-04-05T07:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,553.773090211167,538.0201768084739,-101.09734673602634,2025-04-06 00:00:00
2025-04-05,48,2025-04-05T08:00:00,2025-04-05T07:50:00,508.75,663.8249999999999,2025-04-05T08:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,545.0557344897582,584.6757053890433,-115.4550291007148,2025-04-06 00:00:00
2025-04-05,49,2025-04-05T08:10:00,2025-04-05T08:00:00,496.66265,711.7337833333332,2025-04-05T08:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,528.359954509701,632.1100604810516,-111.3210273619826,2025-04-06 00:00:00
2025-04-05,50,2025-04-05T08:20:00,2025-04-05T08:10:00,501.2481,750.5563999999999,2025-04-05T08:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,519.9510219177363,680.1148798168119,-89.14444210092427,2025-04-06 00:00:00
2025-04-05,51,2025-04-05T08:30:00,2025-04-05T08:20:00,508.945,773.78125,2025-04-05T08:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,521.8014713163781,728.4710165406922,-58.166704775685844,2025-04-06 00:00:00
2025-04-05,52,2025-04-05T08:40:00,2025-04-05T08:30:00,519.1228666666667,797.3580666666667,2025-04-05T08:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,528.175667723074,776.9498709158291,-29.460996807244783,2025-04-06 00:00:00
2025-04-05,53,2025-04-05T08:50:00,2025-04-05T08:40:00,583.4191333333333,857.9952833333333,2025-04-05T08:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,569.9912032032352,825.3148454877438,-19.252507715491333,2025-04-06 00:00:00
2025-04-05,54,2025-04-05T09:00:00,2025-04-05T08:50:00,655.2766666666666,931.74375,2025-04-05T09:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,628.0095630609618,873.3229136044872,-31.15373278980792,2025-04-06 00:00:00
2025-04-05,55,2025-04-05T09:10:00,2025-04-05T09:00:00,629.6012166666667,958.0653833333334,2025-04-05T09:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,643.584161192825,920.7262895587182,-51.322038300773556,2025-04-06 00:00:00
2025-04-05,56,2025-04-05T09:20:00,2025-04-05T09:10:00,607.3814166666667,989.9520833333332,2025-04-05T09:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,637.3790642639259,967.274187076114,-52.675543854478406,2025-04-06 00:00:00
2025-04-05,57,2025-04-05T09:30:00,2025-04-05T09:20:00,631.445,1046.34375,2025-04-05T09:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,625.4126067037286,1012.7146514511821,-27.59670525254637,2025-04-06 00:00:00
2025-04-05,58,2025-04-05T09:40:00,2025-04-05T09:30:00,643.7820833333334,1089.8058333333333,2025-04-05T09:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,606.5581834714831,1056.7964493493869,4.2145158779039775,2025-04-06 00:00:00
2025-04-05,59,2025-04-05T09:50:00,2025-04-05T09:40:00,627.8739166666667,1109.9916166666667,2025-04-05T09:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,609.7188229166924,1099.2709991753006,7.434476258608129,2025-04-06 00:00:00
2025-04-05,60,2025-04-05T10:00:00,2025-04-05T09:50:00,606.6316666666667,1103.125,2025-04-05T10:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,628.3432277823863,1139.8943239701111,15.057762854391513,2025-04-06 00:00:00
2025-04-05,61,2025-04-05T10:10:00,2025-04-05T10:00:00,613.7098666666667,1080.6490000000001,2025-04-05T10:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,626.8219441342178,1178.4290080658348,84.66793059828342,2025-04-06 00:00:00
2025-04-05,62,2025-04-05T10:20:00,2025-04-05T10:10:00,616.2425166666667,1113.3711333333333,2025-04-05T10:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,625.0345776841809,1214.6461382028854,92.4829438520378,2025-04-06 00:00:00
2025-04-05,63,2025-04-05T10:30:00,2025-04-05T10:20:00,606.73,1171.075,2025-04-05T10:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,629.2332287505353,1248.327209524405,54.74898077386956,2025-04-06 00:00:00
2025-04-05,64,2025-04-05T10:40:00,2025-04-05T10:30:00,610.5731333333333,1152.279,2025-04-05T10:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,623.7236172760184,1279.2659768037042,113.836492861019,2025-04-06 00:00:00
2025-04-05,65,2025-04-05T10:50:00,2025-04-05T10:40:00,615.8657333333333,1131.2721166666668,2025-04-05T10:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,616.7881171223967,1307.2702314461858,175.07573099045567,2025-04-06 00:00:00
2025-04-05,66,2025-04-05T11:00:00,2025-04-05T10:50:00,607.7583333333333,1166.85625,2025-04-05T11:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,619.87449772719,1332.1634852361617,153.19107084230495,2025-04-06 00:00:00
2025-04-05,67,2025-04-05T11:10:00,2025-04-05T11:00:00,586.00305,1245.2405833333335,2025-04-05T11:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,634.5839649674322,1353.7865424709519,59.965044170186275,2025-04-06 00:00:00
2025-04-05,68,2025-04-05T11:20:00,2025-04-05T11:10:00,580.1243833333333,1307.68335,2025-04-05T11:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,636.7068080337706,1371.9989430345443,7.733168334106949,2025-04-06 00:00:00
2025-04-05,69,2025-04-05T11:30:00,2025-04-05T11:20:00,598.7916666666666,1344.2,2025-04-05T11:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,619.0737911676673,1386.680260102704,22.19813560170337,2025-04-06 00:00:00
2025-04-05,70,2025-04-05T11:40:00,2025-04-05T11:30:00,618.9767499999999,1386.6211999999998,2025-04-05T11:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,599.9574482102855,1397.731237528896,30.12933931861039,2025-04-06 00:00:00
2025-04-05,71,2025-04-05T11:50:00,2025-04-05T11:40:00,606.6930333333333,1399.8814166666668,2025-04-05T11:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,603.7737530112989,1405.0747535207615,8.112617176129106,2025-04-06 00:00:00
2025-04-05,72,2025-04-05T12:00:00,2025-04-05T11:50:00,592.41,1403.3062499999999,2025-04-05T12:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,615.5318399109287,1408.6565989620697,-17.771490948858855,2025-04-06 00:00:00
2025-04-05,73,2025-04-05T12:10:00,2025-04-05T12:00:00,634.8258500000001,1452.52415,2025-04-05T12:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,599.0292592207966,1408.4460606440973,-8.281498576699278,2025-04-06 00:00:00
2025-04-05,74,2025-04-05T12:20:00,2025-04-05T12:10:00,643.2813333333334,1465.4674000000002,2025-04-05T12:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,594.0028930080392,1404.4363017198723,-11.752657954833694,2025-04-06 00:00:00
2025-04-05,75,2025-04-05T12:30:00,2025-04-05T12:20:00,608.9316666666667,1419.5062500000001,2025-04-05T12:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,615.1669338111802,1396.644533858927,-29.096983285586703,2025-04-06 00:00:00
2025-04-05,76,2025-04-05T12:40:00,2025-04-05T12:30:00,612.02375,1379.5473,2025-04-05T12:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,631.70121312133,1385.111977831691,-14.11278528963885,2025-04-06 00:00:00
2025-04-05,77,2025-04-05T12:50:00,2025-04-05T12:40:00,612.3642833333333,1379.5796166666667,2025-04-05T12:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,610.8322765648572,1369.9036115624572,-8.143998335733386,2025-04-06 00:00:00
2025-04-05,78,2025-04-05T13:00:00,2025-04-05T12:50:00,600.8583333333333,1388.8500000000001,2025-04-05T13:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,573.6004841084939,1351.1077070279991,-10.48444374716155,2025-04-06 00:00:00
2025-04-05,79,2025-04-05T13:10:00,2025-04-05T13:00:00,615.7496,1344.7545833333334,2025-04-05T13:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,575.4594359699132,1328.8351597149406,24.370740411693987,2025-04-06 00:00:00
2025-04-05,80,2025-04-05T13:20:00,2025-04-05T13:10:00,635.3272499999999,1280.0493666666666,2025-04-05T13:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,594.6637423465357,1303.218616652139,63.83275763893653,2025-04-06 00:00:00
2025-04-05,81,2025-04-05T13:30:00,2025-04-05T13:20:00,640.2866666666666,1226.2749999999999,2025-04-05T13:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,598.7428318993249,1274.4114112744044,89.68024604174639,2025-04-06 00:00:00
2025-04-05,82,2025-04-05T13:40:00,2025-04-05T13:30:00,628.6843666666667,1189.25515,2025-04-05T13:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,576.0913440621636,1242.586315521225,105.92418812572828,2025-04-06 00:00:00
2025-04-05,83,2025-04-05T13:50:00,2025-04-05T13:40:00,597.25885,1173.9818833333334,2025-04-05T13:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,560.9573980354384,1207.9341216005473,70.25369023177564,2025-04-06 00:00:00
2025-04-05,84,2025-04-05T14:00:00,2025-04-05T13:50:00,577.8316666666666,1170.8500000000001,2025-04-05T14:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,577.4786089342983,1170.6620677263315,0.16512545869977657,2025-04-06 00:00:00
2025-04-05,85,2025-04-05T14:10:00,2025-04-05T14:00:00,608.7033333333333,1154.2859333333333,2025-04-05T14:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,613.5145820093819,1130.9921238449558,-28.105058164426055,2025-04-06 00:00:00
2025-04-05,86,2025-04-05T14:20:00,2025-04-05T14:10:00,616.0038833333333,1095.4532166666665,2025-04-05T14:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,602.3040750682286,1089.1591548773526,7.405746475790693,2025-04-06 00:00:00
2025-04-05,87,2025-04-05T14:30:00,2025-04-05T14:20:00,596.59,1008.6437500000001,2025-04-05T14:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,568.2818284085101,1045.408980301462,65.07340189295178,2025-04-06 00:00:00
2025-04-05,88,2025-04-05T14:40:00,2025-04-05T14:30:00,617.7637166666667,943.2403333333333,2025-04-05T14:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,596.1683234345219,999.9963499667688,78.35140986558031,2025-04-06 00:00:00
2025-04-05,89,2025-04-05T14:50:00,2025-04-05T14:40:00,633.8023666666667,912.6683833333333,2025-04-05T14:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,598.684799160193,953.1828568560464,75.63204102918678,2025-04-06 00:00:00
2025-04-05,90,2025-04-05T15:00:00,2025-04-05T14:50:00,611.405,893.8312500000001,2025-04-05T15:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,565.4052200158334,905.2348080792117,57.403338063378214,2025-04-06 00:00:00
2025-04-05,91,2025-04-05T15:10:00,2025-04-05T15:00:00,569.7096333333333,845.6424000000001,2025-04-05T15:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,575.2157894477251,856.4210756941852,5.272519579793311,2025-04-06 00:00:00
2025-04-05,92,2025-04-05T15:20:00,2025-04-05T15:10:00,567.34515,764.7027833333333,2025-04-05T15:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,583.0212081266768,807.01094899732,26.632107537309935,2025-04-06 00:00:00
2025-04-05,93,2025-04-05T15:30:00,2025-04-05T15:20:00,599.6850000000001,690.1062499999999,2025-04-05T15:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,574.6146074014738,757.2720097123965,92.23615231092288,2025-04-06 00:00:00
2025-04-05,94,2025-04-05T15:40:00,2025-04-05T15:30:00,606.6879833333334,669.7444166666667,2025-04-05T15:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,583.8669364688684,707.468051037238,60.54468123503625,2025-04-06 00:00:00
2025-04-05,95,2025-04-05T15:50:00,2025-04-05T15:40:00,596.6741000000001,657.4081166666666,2025-04-05T15:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,585.9004205379158,657.8570607889784,11.222623584396047,2025-04-06 00:00:00
2025-04-05,96,2025-04-05T16:00:00,2025-04-05T15:50:00,580.9166666666666,624.0187500000001,2025-04-05T16:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,581.2581868193781,608.6892879346933,-15.670982218018253,2025-04-06 00:00:00
2025-04-05,97,2025-04-05T16:10:00,2025-04-05T16:00:00,560.1999,580.3632833333334,2025-04-05T16:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,593.7779338203367,560.2054106184718,-53.735906535198296,2025-04-06 00:00:00
2025-04-05,98,2025-04-05T16:20:00,2025-04-05T16:10:00,552.3087166666667,532.7356,2025-04-05T16:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,580.4778870889805,512.6348224170167,-48.269948005297124,2025-04-06 00:00:00
2025-04-05,99,2025-04-05T16:30:00,2025-04-05T16:20:00,561.5866666666667,488.325,2025-04-05T16:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,554.3278843197967,466.19405199414314,-14.87216565898683,2025-04-06 00:00:00
2025-04-05,100,2025-04-05T16:40:00,2025-04-05T16:30:00,566.2147833333333,450.60981666666663,2025-04-05T16:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,565.3871498397106,421.0853296030958,-28.696853569948075,2025-04-06 00:00:00
2025-04-05,101,2025-04-05T16:50:00,2025-04-05T16:40:00,515.3640333333334,399.48565,2025-04-05T16:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,525.9331466259279,377.4953120294331,-32.55945126316141,2025-04-06 00:00:00
2025-04-05,102,2025-04-05T17:00:00,2025-04-05T16:50:00,447.09999999999997,334.83125,2025-04-05T17:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,455.8647830299459,335.59397560285566,-8.002057427090278,2025-04-06 00:00:00
2025-04-05,103,2025-04-05T17:10:00,2025-04-05T17:00:00,455.4472666666666,277.2214,2025-04-05T17:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,467.5904935627699,295.53368486155966,6.169057965456375,2025-04-06 00:00:00
2025-04-05,104,2025-04-05T17:20:00,2025-04-05T17:10:00,477.4470833333333,226.49008333333333,2025-04-05T17:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,476.59907853617756,257.4484423560388,31.806363819861218,2025-04-06 00:00:00
2025-04-05,105,2025-04-05T17:30:00,2025-04-05T17:20:00,477.73333333333335,179.25625,2025-04-05T17:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,450.48891127878153,221.45332295943857,69.44149501399036,2025-04-06 00:00:00
2025-04-05,106,2025-04-05T17:40:00,2025-04-05T17:30:00,479.2341666666667,134.25998333333334,2025-04-05T17:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,441.06522397482667,187.64409393741488,91.55305329592159,2025-04-06 00:00:00
2025-04-05,107,2025-04-05T17:50:00,2025-04-05T17:40:00,467.93955,89.81843333333335,2025-04-05T17:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,427.65961935067526,156.09701994996544,106.55851726595682,2025-04-06 00:00:00
2025-04-05,108,2025-04-05T18:00:00,2025-04-05T17:50:00,452.9916666666666,46.6625,2025-04-05T18:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,423.5162242859363,126.86885013813814,109.68179251886845,2025-04-06 00:00:00
2025-04-05,109,2025-04-05T18:10:00,2025-04-05T18:00:00,461.3146166666667,10.584266666666666,2025-04-05T18:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,465.8712095050596,99.99698251559526,84.85612301053571,2025-04-06 00:00:00
2025-04-05,110,2025-04-05T18:20:00,2025-04-05T18:10:00,460.23426666666666,0.0,2025-04-05T18:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,479.2442506675044,75.4997990627532,56.489815061915465,2025-04-06 00:00:00
2025-04-05,111,2025-04-05T18:30:00,2025-04-05T18:20:00,442.885,0.0,2025-04-05T18:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,449.53416943883985,53.37716323155138,46.727993792711516,2025-04-06 00:00:00
2025-04-05,112,2025-04-05T18:40:00,2025-04-05T18:30:00,437.5257,0.6358333333333334,2025-04-05T18:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,438.105252791787,33.61107003134969,32.395683906229344,2025-04-06 00:00:00
2025-04-05,113,2025-04-05T18:50:00,2025-04-05T18:40:00,447.8108833333333,0.0,2025-04-05T18:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,447.1416700728671,16.166437497865452,16.835650758331674,2025-04-06 00:00:00
2025-04-05,114,2025-04-05T19:00:00,2025-04-05T18:50:00,452.2966666666667,0.0,2025-04-05T19:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,452.30902665307406,0.9920271614226613,0.979667175015286,2025-04-06 00:00:00
2025-04-05,115,2025-04-05T19:10:00,2025-04-05T19:00:00,430.06826666666666,0.045649999999999996,2025-04-05T19:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,436.0353400279235,0.0,-6.01272336125686,2025-04-06 00:00:00
2025-04-05,116,2025-04-05T19:20:00,2025-04-05T19:10:00,433.3525333333334,0.0,2025-04-05T19:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,447.0091244998154,0.0,-13.65659116648203,2025-04-06 00:00:00
2025-04-05,117,2025-04-05T19:30:00,2025-04-05T19:20:00,465.5516666666667,0.0,2025-04-05T19:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,465.9418503502778,0.0,-0.3901836836110988,2025-04-06 00:00:00
2025-04-05,118,2025-04-05T19:40:00,2025-04-05T19:30:00,475.6713666666667,0.003283333333333333,2025-04-05T19:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,429.76880474376907,0.0,45.89927858956429,2025-04-06 00:00:00
2025-04-05,119,2025-04-05T19:50:00,2025-04-05T19:40:00,464.5148,0.0,2025-04-05T19:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,433.22029742120344,0.0,31.29450257879654,2025-04-06 00:00:00
2025-04-05,120,2025-04-05T20:00:00,2025-04-05T19:50:00,449.52666666666664,0.0,2025-04-05T20:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,480.81341954382594,0.0,-31.2867528771593,2025-04-06 00:00:00
2025-04-05,121,2025-04-05T20:10:00,2025-04-05T20:00:00,446.0569,0.00023333333333333333,2025-04-05T20:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,478.6102208219654,0.0,-32.55355415529874,2025-04-06 00:00:00
2025-04-05,122,2025-04-05T20:20:00,2025-04-05T20:10:00,449.718,0.0,2025-04-05T20:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,459.7646130545132,0.0,-10.04661305451316,2025-04-06 00:00:00
2025-04-05,123,2025-04-05T20:30:00,2025-04-05T20:20:00,461.43,0.0,2025-04-05T20:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,457.4854531769501,0.0,3.9445468230499046,2025-04-06 00:00:00
2025-04-05,124,2025-04-05T20:40:00,2025-04-05T20:30:00,483.9177333333334,0.0,2025-04-05T20:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,466.6978659090204,0.0,17.21986742431301,2025-04-06 00:00:00
2025-04-05,125,2025-04-05T20:50:00,2025-04-05T20:40:00,487.7073833333333,0.0,2025-04-05T20:50:00,2025-04-05 00:00:00,2025-04-05 00:00:00,463.32990815628773,0.0,24.377475177045596,2025-04-06 00:00:00
2025-04-05,126,2025-04-05T21:00:00,2025-04-05T20:50:00,473.3833333333334,0.0,2025-04-05T21:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,453.63691100967,0.0,19.74642232366341,2025-04-06 00:00:00
2025-04-05,127,2025-04-05T21:10:00,2025-04-05T21:00:00,468.8391833333333,0.0,2025-04-05T21:10:00,2025-04-05 00:00:00,2025-04-05 00:00:00,465.5071403340628,0.0,3.332042999270527,2025-04-06 00:00:00
2025-04-05,128,2025-04-05T21:20:00,2025-04-05T21:10:00,459.72633333333334,0.0,2025-04-05T21:20:00,2025-04-05 00:00:00,2025-04-05 00:00:00,475.5626552182293,0.0,-15.836321884895938,2025-04-06 00:00:00
2025-04-05,129,2025-04-05T21:30:00,2025-04-05T21:20:00,452.66499999999996,0.0,2025-04-05T21:30:00,2025-04-05 00:00:00,2025-04-05 00:00:00,471.1371687762796,0.0,-18.47216877627966,2025-04-06 00:00:00
2025-04-05,130,2025-04-05T21:40:00,2025-04-05T21:30:00,467.4684666666667,0.0,2025-04-05T21:40:00,2025-04-05 00:00:00,2025-04-05 00:00:00,459.3670690771528,0.0,8.101397589513908,2025-04-06 00:00:00
