issue_time,horizon_h,pv_forecast_kw,target_time,source_row,source_column,raw_date_label,raw_issue_label,date_was_filled
2025-03-22T12:00:00,12,0.0,2025-03-23T00:00:00,324,N,,12:00,True
2025-03-22T12:00:00,13,0.0,2025-03-23T01:00:00,324,O,,12:00,True
2025-03-22T12:00:00,14,0.0,2025-03-23T02:00:00,324,P,,12:00,True
2025-03-22T12:00:00,15,0.0,2025-03-23T03:00:00,324,Q,,12:00,True
2025-03-22T12:00:00,16,0.0,2025-03-23T04:00:00,324,R,,12:00,True
2025-03-22T12:00:00,17,0.0,2025-03-23T05:00:00,324,S,,12:00,True
2025-03-22T12:00:00,18,8.4407,2025-03-23T06:00:00,324,T,,12:00,True
2025-03-22T12:00:00,19,1239.5187,2025-03-23T07:00:00,324,U,,12:00,True
2025-03-22T12:00:00,20,2978.4204,2025-03-23T08:00:00,324,V,,12:00,True
2025-03-22T12:00:00,21,4611.8982,2025-03-23T09:00:00,324,W,,12:00,True
2025-03-22T12:00:00,22,6365.6322,2025-03-23T10:00:00,324,X,,12:00,True
2025-03-22T12:00:00,23,7651.5605,2025-03-23T11:00:00,324,Y,,12:00,True
2025-03-22T12:00:00,24,8906.5125,2025-03-23T12:00:00,324,Z,,12:00,True
2025-03-22T18:00:00,1,0.0,2025-03-22T19:00:00,325,C,,18:00,True
2025-03-22T18:00:00,2,0.0,2025-03-22T20:00:00,325,D,,18:00,True
2025-03-22T18:00:00,3,0.0,2025-03-22T21:00:00,325,E,,18:00,True
2025-03-22T18:00:00,4,0.0,2025-03-22T22:00:00,325,F,,18:00,True
2025-03-22T18:00:00,5,0.0,2025-03-22T23:00:00,325,G,,18:00,True
2025-03-22T18:00:00,6,0.0,2025-03-23T00:00:00,325,H,,18:00,True
2025-03-22T18:00:00,7,0.0,2025-03-23T01:00:00,325,I,,18:00,True
2025-03-22T18:00:00,8,0.0,2025-03-23T02:00:00,325,J,,18:00,True
2025-03-22T18:00:00,9,0.0,2025-03-23T03:00:00,325,K,,18:00,True
2025-03-22T18:00:00,10,0.0,2025-03-23T04:00:00,325,L,,18:00,True
2025-03-22T18:00:00,11,0.0,2025-03-23T05:00:00,325,M,,18:00,True
2025-03-22T18:00:00,12,11.411,2025-03-23T06:00:00,325,N,,18:00,True
2025-03-22T18:00:00,13,1490.4316,2025-03-23T07:00:00,325,O,,18:00,True
2025-03-22T18:00:00,14,2736.3531,2025-03-23T08:00:00,325,P,,18:00,True
2025-03-22T18:00:00,15,4809.6053,2025-03-23T09:00:00,325,Q,,18:00,True
2025-03-22T18:00:00,16,5303.249,2025-03-23T10:00:00,325,R,,18:00,True
2025-03-22T18:00:00,17,5988.0913,2025-03-23T11:00:00,325,S,,18:00,True
2025-03-22T18:00:00,18,7788.6275,2025-03-23T12:00:00,325,T,,18:00,True
2025-03-22T18:00:00,19,7555.8356,2025-03-23T13:00:00,325,U,,18:00,True
2025-03-22T18:00:00,20,6447.8484,2025-03-23T14:00:00,325,V,,18:00,True
2025-03-22T18:00:00,21,4861.8374,2025-03-23T15:00:00,325,W,,18:00,True
2025-03-22T18:00:00,22,3235.0349,2025-03-23T16:00:00,325,X,,18:00,True
2025-03-22T18:00:00,23,1582.6371,2025-03-23T17:00:00,325,Y,,18:00,True
2025-03-22T18:00:00,24,9.193,2025-03-23T18:00:00,325,Z,,18:00,True
2025-03-23T00:00:00,1,0.0,2025-03-23T01:00:00,326,C,2025-3-23,0:00,False
2025-03-23T00:00:00,2,0.0,2025-03-23T02:00:00,326,D,2025-3-23,0:00,False
2025-03-23T00:00:00,3,0.0,2025-03-23T03:00:00,326,E,2025-3-23,0:00,False
2025-03-23T00:00:00,4,0.0,2025-03-23T04:00:00,326,F,2025-3-23,0:00,False
2025-03-23T00:00:00,5,0.0,2025-03-23T05:00:00,326,G,2025-3-23,0:00,False
2025-03-23T00:00:00,6,11.9566,2025-03-23T06:00:00,326,H,2025-3-23,0:00,False
2025-03-23T00:00:00,7,1677.3921,2025-03-23T07:00:00,326,I,2025-3-23,0:00,False
2025-03-23T00:00:00,8,2965.3411,2025-03-23T08:00:00,326,J,2025-3-23,0:00,False
2025-03-23T00:00:00,9,4756.4446,2025-03-23T09:00:00,326,K,2025-3-23,0:00,False
2025-03-23T00:00:00,10,6095.6502,2025-03-23T10:00:00,326,L,2025-3-23,0:00,False
2025-03-23T00:00:00,11,6819.003,2025-03-23T11:00:00,326,M,2025-3-23,0:00,False
2025-03-23T00:00:00,12,7758.0148,2025-03-23T12:00:00,326,N,2025-3-23,0:00,False
2025-03-23T00:00:00,13,7076.4243,2025-03-23T13:00:00,326,O,2025-3-23,0:00,False
2025-03-23T00:00:00,14,6871.8833,2025-03-23T14:00:00,326,P,2025-3-23,0:00,False
2025-03-23T00:00:00,15,3945.0321,2025-03-23T15:00:00,326,Q,2025-3-23,0:00,False
2025-03-23T00:00:00,16,2876.1626,2025-03-23T16:00:00,326,R,2025-3-23,0:00,False
2025-03-23T00:00:00,17,1719.3075,2025-03-23T17:00:00,326,S,2025-3-23,0:00,False
2025-03-23T00:00:00,18,11.5175,2025-03-23T18:00:00,326,T,2025-3-23,0:00,False
2025-03-23T00:00:00,19,0.0,2025-03-23T19:00:00,326,U,2025-3-23,0:00,False
2025-03-23T00:00:00,20,0.0,2025-03-23T20:00:00,326,V,2025-3-23,0:00,False
2025-03-23T00:00:00,21,0.0,2025-03-23T21:00:00,326,W,2025-3-23,0:00,False
2025-03-23T00:00:00,22,0.0,2025-03-23T22:00:00,326,X,2025-3-23,0:00,False
2025-03-23T00:00:00,23,0.0,2025-03-23T23:00:00,326,Y,2025-3-23,0:00,False
2025-03-23T00:00:00,24,0.0,2025-03-24T00:00:00,326,Z,2025-3-23,0:00,False
2025-03-23T06:00:00,1,1662.9445,2025-03-23T07:00:00,327,C,,6:00,True
2025-03-23T06:00:00,2,3371.9857,2025-03-23T08:00:00,327,D,,6:00,True
2025-03-23T06:00:00,3,5245.32,2025-03-23T09:00:00,327,E,,6:00,True
2025-03-23T06:00:00,4,6246.074,2025-03-23T10:00:00,327,F,,6:00,True
2025-03-23T06:00:00,5,6619.2559,2025-03-23T11:00:00,327,G,,6:00,True
2025-03-23T06:00:00,6,7738.18,2025-03-23T12:00:00,327,H,,6:00,True
2025-03-23T06:00:00,7,7187.3878,2025-03-23T13:00:00,327,I,,6:00,True
2025-03-23T06:00:00,8,7081.1366,2025-03-23T14:00:00,327,J,,6:00,True
2025-03-23T06:00:00,9,5520.4798,2025-03-23T15:00:00,327,K,,6:00,True
2025-03-23T06:00:00,10,3791.335,2025-03-23T16:00:00,327,L,,6:00,True
2025-03-23T06:00:00,11,1762.714,2025-03-23T17:00:00,327,M,,6:00,True
2025-03-23T06:00:00,12,12.5949,2025-03-23T18:00:00,327,N,,6:00,True
2025-03-23T06:00:00,13,0.0,2025-03-23T19:00:00,327,O,,6:00,True
2025-03-23T06:00:00,14,0.0,2025-03-23T20:00:00,327,P,,6:00,True
2025-03-23T06:00:00,15,0.0,2025-03-23T21:00:00,327,Q,,6:00,True
2025-03-23T06:00:00,16,0.0,2025-03-23T22:00:00,327,R,,6:00,True
2025-03-23T06:00:00,17,0.0,2025-03-23T23:00:00,327,S,,6:00,True
2025-03-23T06:00:00,18,0.0,2025-03-24T00:00:00,327,T,,6:00,True
2025-03-23T06:00:00,19,0.0,2025-03-24T01:00:00,327,U,,6:00,True
2025-03-23T06:00:00,20,0.0,2025-03-24T02:00:00,327,V,,6:00,True
2025-03-23T06:00:00,21,0.0,2025-03-24T03:00:00,327,W,,6:00,True
2025-03-23T06:00:00,22,0.0,2025-03-24T04:00:00,327,X,,6:00,True
2025-03-23T06:00:00,23,0.0,2025-03-24T05:00:00,327,Y,,6:00,True
2025-03-23T06:00:00,24,33.9875,2025-03-24T06:00:00,327,Z,,6:00,True
2025-03-23T12:00:00,1,7183.6897,2025-03-23T13:00:00,328,C,,12:00,True
2025-03-23T12:00:00,2,7484.4696,2025-03-23T14:00:00,328,D,,12:00,True
2025-03-23T12:00:00,3,5673.5787,2025-03-23T15:00:00,328,E,,12:00,True
2025-03-23T12:00:00,4,3755.9711,2025-03-23T16:00:00,328,F,,12:00,True
2025-03-23T12:00:00,5,1931.6327,2025-03-23T17:00:00,328,G,,12:00,True
2025-03-23T12:00:00,6,12.8847,2025-03-23T18:00:00,328,H,,12:00,True
2025-03-23T12:00:00,7,0.0,2025-03-23T19:00:00,328,I,,12:00,True
2025-03-23T12:00:00,8,0.0,2025-03-23T20:00:00,328,J,,12:00,True
2025-03-23T12:00:00,9,0.0,2025-03-23T21:00:00,328,K,,12:00,True
2025-03-23T12:00:00,10,0.0,2025-03-23T22:00:00,328,L,,12:00,True
2025-03-23T12:00:00,11,0.0,2025-03-23T23:00:00,328,M,,12:00,True
2025-03-23T12:00:00,12,0.0,2025-03-24T00:00:00,328,N,,12:00,True
2025-03-23T12:00:00,13,0.0,2025-03-24T01:00:00,328,O,,12:00,True
2025-03-23T12:00:00,14,0.0,2025-03-24T02:00:00,328,P,,12:00,True
2025-03-23T12:00:00,15,0.0,2025-03-24T03:00:00,328,Q,,12:00,True
2025-03-23T12:00:00,16,0.0,2025-03-24T04:00:00,328,R,,12:00,True
2025-03-23T12:00:00,17,0.0,2025-03-24T05:00:00,328,S,,12:00,True
2025-03-23T12:00:00,18,22.2119,2025-03-24T06:00:00,328,T,,12:00,True
2025-03-23T12:00:00,19,1230.0984,2025-03-24T07:00:00,328,U,,12:00,True
2025-03-23T12:00:00,20,2045.3567,2025-03-24T08:00:00,328,V,,12:00,True
2025-03-23T12:00:00,21,3770.512,2025-03-24T09:00:00,328,W,,12:00,True
2025-03-23T12:00:00,22,7059.417,2025-03-24T10:00:00,328,X,,12:00,True
2025-03-23T12:00:00,23,7041.9628,2025-03-24T11:00:00,328,Y,,12:00,True
2025-03-23T12:00:00,24,7109.9428,2025-03-24T12:00:00,328,Z,,12:00,True
2025-03-23T18:00:00,1,0.0,2025-03-23T19:00:00,329,C,,18:00,True
2025-03-23T18:00:00,2,0.0,2025-03-23T20:00:00,329,D,,18:00,True
2025-03-23T18:00:00,3,0.0,2025-03-23T21:00:00,329,E,,18:00,True
2025-03-23T18:00:00,4,0.0,2025-03-23T22:00:00,329,F,,18:00,True
2025-03-23T18:00:00,5,0.0,2025-03-23T23:00:00,329,G,,18:00,True
2025-03-23T18:00:00,6,0.0,2025-03-24T00:00:00,329,H,,18:00,True
2025-03-23T18:00:00,7,0.0,2025-03-24T01:00:00,329,I,,18:00,True
2025-03-23T18:00:00,8,0.0,2025-03-24T02:00:00,329,J,,18:00,True
2025-03-23T18:00:00,9,0.0,2025-03-24T03:00:00,329,K,,18:00,True
2025-03-23T18:00:00,10,0.0,2025-03-24T04:00:00,329,L,,18:00,True
2025-03-23T18:00:00,11,0.0,2025-03-24T05:00:00,329,M,,18:00,True
2025-03-23T18:00:00,12,35.0824,2025-03-24T06:00:00,329,N,,18:00,True
2025-03-23T18:00:00,13,1729.8695,2025-03-24T07:00:00,329,O,,18:00,True
2025-03-23T18:00:00,14,3479.3878,2025-03-24T08:00:00,329,P,,18:00,True
2025-03-23T18:00:00,15,4557.2934,2025-03-24T09:00:00,329,Q,,18:00,True
2025-03-23T18:00:00,16,5964.3227,2025-03-24T10:00:00,329,R,,18:00,True
2025-03-23T18:00:00,17,6596.4053,2025-03-24T11:00:00,329,S,,18:00,True
2025-03-23T18:00:00,18,6964.3271,2025-03-24T12:00:00,329,T,,18:00,True
2025-03-23T18:00:00,19,7049.653,2025-03-24T13:00:00,329,U,,18:00,True
2025-03-23T18:00:00,20,6865.7706,2025-03-24T14:00:00,329,V,,18:00,True
2025-03-23T18:00:00,21,5661.5151,2025-03-24T15:00:00,329,W,,18:00,True
2025-03-23T18:00:00,22,3704.6807,2025-03-24T16:00:00,329,X,,18:00,True
2025-03-23T18:00:00,23,1907.6029,2025-03-24T17:00:00,329,Y,,18:00,True
2025-03-23T18:00:00,24,36.2406,2025-03-24T18:00:00,329,Z,,18:00,True
2025-03-24T00:00:00,1,0.0,2025-03-24T01:00:00,330,C,2025-3-24,0:00,False
2025-03-24T00:00:00,2,0.0,2025-03-24T02:00:00,330,D,2025-3-24,0:00,False
2025-03-24T00:00:00,3,0.0,2025-03-24T03:00:00,330,E,2025-3-24,0:00,False
2025-03-24T00:00:00,4,0.0,2025-03-24T04:00:00,330,F,2025-3-24,0:00,False
2025-03-24T00:00:00,5,0.0,2025-03-24T05:00:00,330,G,2025-3-24,0:00,False
2025-03-24T00:00:00,6,30.4722,2025-03-24T06:00:00,330,H,2025-3-24,0:00,False
2025-03-24T00:00:00,7,1668.7092,2025-03-24T07:00:00,330,I,2025-3-24,0:00,False
2025-03-24T00:00:00,8,3353.7087,2025-03-24T08:00:00,330,J,2025-3-24,0:00,False
2025-03-24T00:00:00,9,5050.0297,2025-03-24T09:00:00,330,K,2025-3-24,0:00,False
2025-03-24T00:00:00,10,6716.3661,2025-03-24T10:00:00,330,L,2025-3-24,0:00,False
2025-03-24T00:00:00,11,6944.6239,2025-03-24T11:00:00,330,M,2025-3-24,0:00,False
2025-03-24T00:00:00,12,7870.1687,2025-03-24T12:00:00,330,N,2025-3-24,0:00,False
2025-03-24T00:00:00,13,7959.7295,2025-03-24T13:00:00,330,O,2025-3-24,0:00,False
2025-03-24T00:00:00,14,6222.5752,2025-03-24T14:00:00,330,P,2025-3-24,0:00,False
2025-03-24T00:00:00,15,5037.3763,2025-03-24T15:00:00,330,Q,2025-3-24,0:00,False
2025-03-24T00:00:00,16,3873.1468,2025-03-24T16:00:00,330,R,2025-3-24,0:00,False
2025-03-24T00:00:00,17,1756.8672,2025-03-24T17:00:00,330,S,2025-3-24,0:00,False
2025-03-24T00:00:00,18,33.0137,2025-03-24T18:00:00,330,T,2025-3-24,0:00,False
2025-03-24T00:00:00,19,0.0,2025-03-24T19:00:00,330,U,2025-3-24,0:00,False
2025-03-24T00:00:00,20,0.0,2025-03-24T20:00:00,330,V,2025-3-24,0:00,False
2025-03-24T00:00:00,21,0.0,2025-03-24T21:00:00,330,W,2025-3-24,0:00,False
2025-03-24T00:00:00,22,0.0,2025-03-24T22:00:00,330,X,2025-3-24,0:00,False
2025-03-24T00:00:00,23,0.0,2025-03-24T23:00:00,330,Y,2025-3-24,0:00,False
2025-03-24T00:00:00,24,0.0,2025-03-25T00:00:00,330,Z,2025-3-24,0:00,False
2025-03-24T06:00:00,1,1701.3882,2025-03-24T07:00:00,331,C,,6:00,True
2025-03-24T06:00:00,2,3536.1297,2025-03-24T08:00:00,331,D,,6:00,True
2025-03-24T06:00:00,3,5457.7155,2025-03-24T09:00:00,331,E,,6:00,True
2025-03-24T06:00:00,4,7161.6306,2025-03-24T10:00:00,331,F,,6:00,True
2025-03-24T06:00:00,5,7663.7407,2025-03-24T11:00:00,331,G,,6:00,True
2025-03-24T06:00:00,6,8645.9791,2025-03-24T12:00:00,331,H,,6:00,True
2025-03-24T06:00:00,7,8219.5765,2025-03-24T13:00:00,331,I,,6:00,True
2025-03-24T06:00:00,8,6354.7218,2025-03-24T14:00:00,331,J,,6:00,True
2025-03-24T06:00:00,9,4686.8123,2025-03-24T15:00:00,331,K,,6:00,True
2025-03-24T06:00:00,10,3549.9542,2025-03-24T16:00:00,331,L,,6:00,True
2025-03-24T06:00:00,11,1742.7408,2025-03-24T17:00:00,331,M,,6:00,True
2025-03-24T06:00:00,12,30.4247,2025-03-24T18:00:00,331,N,,6:00,True
2025-03-24T06:00:00,13,0.0,2025-03-24T19:00:00,331,O,,6:00,True
2025-03-24T06:00:00,14,0.0,2025-03-24T20:00:00,331,P,,6:00,True
2025-03-24T06:00:00,15,0.0,2025-03-24T21:00:00,331,Q,,6:00,True
2025-03-24T06:00:00,16,0.0,2025-03-24T22:00:00,331,R,,6:00,True
2025-03-24T06:00:00,17,0.0,2025-03-24T23:00:00,331,S,,6:00,True
2025-03-24T06:00:00,18,0.0,2025-03-25T00:00:00,331,T,,6:00,True
2025-03-24T06:00:00,19,0.0,2025-03-25T01:00:00,331,U,,6:00,True
2025-03-24T06:00:00,20,0.0,2025-03-25T02:00:00,331,V,,6:00,True
2025-03-24T06:00:00,21,0.0,2025-03-25T03:00:00,331,W,,6:00,True
2025-03-24T06:00:00,22,0.0,2025-03-25T04:00:00,331,X,,6:00,True
2025-03-24T06:00:00,23,0.0,2025-03-25T05:00:00,331,Y,,6:00,True
2025-03-24T06:00:00,24,52.0712,2025-03-25T06:00:00,331,Z,,6:00,True
2025-03-24T12:00:00,1,8341.7035,2025-03-24T13:00:00,332,C,,12:00,True
2025-03-24T12:00:00,2,6596.586,2025-03-24T14:00:00,332,D,,12:00,True
2025-03-24T12:00:00,3,4802.0465,2025-03-24T15:00:00,332,E,,12:00,True
2025-03-24T12:00:00,4,3388.8105,2025-03-24T16:00:00,332,F,,12:00,True
2025-03-24T12:00:00,5,1684.1721,2025-03-24T17:00:00,332,G,,12:00,True
2025-03-24T12:00:00,6,29.3614,2025-03-24T18:00:00,332,H,,12:00,True
2025-03-24T12:00:00,7,0.0,2025-03-24T19:00:00,332,I,,12:00,True
2025-03-24T12:00:00,8,0.0,2025-03-24T20:00:00,332,J,,12:00,True
2025-03-24T12:00:00,9,0.0,2025-03-24T21:00:00,332,K,,12:00,True
2025-03-24T12:00:00,10,0.0,2025-03-24T22:00:00,332,L,,12:00,True
2025-03-24T12:00:00,11,0.0,2025-03-24T23:00:00,332,M,,12:00,True
2025-03-24T12:00:00,12,0.0,2025-03-25T00:00:00,332,N,,12:00,True
2025-03-24T12:00:00,13,0.0,2025-03-25T01:00:00,332,O,,12:00,True
2025-03-24T12:00:00,14,0.0,2025-03-25T02:00:00,332,P,,12:00,True
2025-03-24T12:00:00,15,0.0,2025-03-25T03:00:00,332,Q,,12:00,True
2025-03-24T12:00:00,16,0.0,2025-03-25T04:00:00,332,R,,12:00,True
2025-03-24T12:00:00,17,0.0,2025-03-25T05:00:00,332,S,,12:00,True
2025-03-24T12:00:00,18,44.9315,2025-03-25T06:00:00,332,T,,12:00,True
2025-03-24T12:00:00,19,1467.8396,2025-03-25T07:00:00,332,U,,12:00,True
2025-03-24T12:00:00,20,3452.9127,2025-03-25T08:00:00,332,V,,12:00,True
2025-03-24T12:00:00,21,4334.9763,2025-03-25T09:00:00,332,W,,12:00,True
2025-03-24T12:00:00,22,5092.5652,2025-03-25T10:00:00,332,X,,12:00,True
2025-03-24T12:00:00,23,5750.5916,2025-03-25T11:00:00,332,Y,,12:00,True
2025-03-24T12:00:00,24,7757.882,2025-03-25T12:00:00,332,Z,,12:00,True
2025-03-24T18:00:00,1,0.0,2025-03-24T19:00:00,333,C,,18:00,True
2025-03-24T18:00:00,2,0.0,2025-03-24T20:00:00,333,D,,18:00,True
2025-03-24T18:00:00,3,0.0,2025-03-24T21:00:00,333,E,,18:00,True
2025-03-24T18:00:00,4,0.0,2025-03-24T22:00:00,333,F,,18:00,True
2025-03-24T18:00:00,5,0.0,2025-03-24T23:00:00,333,G,,18:00,True
2025-03-24T18:00:00,6,0.0,2025-03-25T00:00:00,333,H,,18:00,True
2025-03-24T18:00:00,7,0.0,2025-03-25T01:00:00,333,I,,18:00,True
2025-03-24T18:00:00,8,0.0,2025-03-25T02:00:00,333,J,,18:00,True
2025-03-24T18:00:00,9,0.0,2025-03-25T03:00:00,333,K,,18:00,True
2025-03-24T18:00:00,10,0.0,2025-03-25T04:00:00,333,L,,18:00,True
2025-03-24T18:00:00,11,0.0,2025-03-25T05:00:00,333,M,,18:00,True
2025-03-24T18:00:00,12,51.0284,2025-03-25T06:00:00,333,N,,18:00,True
2025-03-24T18:00:00,13,1679.5008,2025-03-25T07:00:00,333,O,,18:00,True
2025-03-24T18:00:00,14,3412.9545,2025-03-25T08:00:00,333,P,,18:00,True
2025-03-24T18:00:00,15,4285.9167,2025-03-25T09:00:00,333,Q,,18:00,True
2025-03-24T18:00:00,16,5186.1,2025-03-25T10:00:00,333,R,,18:00,True
2025-03-24T18:00:00,17,5235.9699,2025-03-25T11:00:00,333,S,,18:00,True
2025-03-24T18:00:00,18,5513.9006,2025-03-25T12:00:00,333,T,,18:00,True
2025-03-24T18:00:00,19,6816.856,2025-03-25T13:00:00,333,U,,18:00,True
2025-03-24T18:00:00,20,7893.2173,2025-03-25T14:00:00,333,V,,18:00,True
2025-03-24T18:00:00,21,5331.191,2025-03-25T15:00:00,333,W,,18:00,True
2025-03-24T18:00:00,22,4314.975,2025-03-25T16:00:00,333,X,,18:00,True
2025-03-24T18:00:00,23,2322.075,2025-03-25T17:00:00,333,Y,,18:00,True
2025-03-24T18:00:00,24,61.536,2025-03-25T18:00:00,333,Z,,18:00,True
2025-03-25T00:00:00,1,0.0,2025-03-25T01:00:00,334,C,2025-3-25,0:00,False
2025-03-25T00:00:00,2,0.0,2025-03-25T02:00:00,334,D,2025-3-25,0:00,False
2025-03-25T00:00:00,3,0.0,2025-03-25T03:00:00,334,E,2025-3-25,0:00,False
2025-03-25T00:00:00,4,0.0,2025-03-25T04:00:00,334,F,2025-3-25,0:00,False
2025-03-25T00:00:00,5,0.0,2025-03-25T05:00:00,334,G,2025-3-25,0:00,False
2025-03-25T00:00:00,6,46.8655,2025-03-25T06:00:00,334,H,2025-3-25,0:00,False
2025-03-25T00:00:00,7,1577.6401,2025-03-25T07:00:00,334,I,2025-3-25,0:00,False
2025-03-25T00:00:00,8,3485.2327,2025-03-25T08:00:00,334,J,2025-3-25,0:00,False
2025-03-25T00:00:00,9,5039.4857,2025-03-25T09:00:00,334,K,2025-3-25,0:00,False
2025-03-25T00:00:00,10,5281.6096,2025-03-25T10:00:00,334,L,2025-3-25,0:00,False
2025-03-25T00:00:00,11,5925.3718,2025-03-25T11:00:00,334,M,2025-3-25,0:00,False
2025-03-25T00:00:00,12,6851.1628,2025-03-25T12:00:00,334,N,2025-3-25,0:00,False
2025-03-25T00:00:00,13,5999.1913,2025-03-25T13:00:00,334,O,2025-3-25,0:00,False
2025-03-25T00:00:00,14,5652.054,2025-03-25T14:00:00,334,P,2025-3-25,0:00,False
2025-03-25T00:00:00,15,4472.8717,2025-03-25T15:00:00,334,Q,2025-3-25,0:00,False
2025-03-25T00:00:00,16,3322.1796,2025-03-25T16:00:00,334,R,2025-3-25,0:00,False
2025-03-25T00:00:00,17,1577.884,2025-03-25T17:00:00,334,S,2025-3-25,0:00,False
2025-03-25T00:00:00,18,47.4081,2025-03-25T18:00:00,334,T,2025-3-25,0:00,False
2025-03-25T00:00:00,19,0.0,2025-03-25T19:00:00,334,U,2025-3-25,0:00,False
2025-03-25T00:00:00,20,0.0,2025-03-25T20:00:00,334,V,2025-3-25,0:00,False
2025-03-25T00:00:00,21,0.0,2025-03-25T21:00:00,334,W,2025-3-25,0:00,False
2025-03-25T00:00:00,22,0.0,2025-03-25T22:00:00,334,X,2025-3-25,0:00,False
2025-03-25T00:00:00,23,0.0,2025-03-25T23:00:00,334,Y,2025-3-25,0:00,False
2025-03-25T00:00:00,24,0.0,2025-03-26T00:00:00,334,Z,2025-3-25,0:00,False
2025-03-25T06:00:00,1,1611.8767,2025-03-25T07:00:00,335,C,,6:00,True
2025-03-25T06:00:00,2,3703.6742,2025-03-25T08:00:00,335,D,,6:00,True
2025-03-25T06:00:00,3,5210.0351,2025-03-25T09:00:00,335,E,,6:00,True
2025-03-25T06:00:00,4,6090.4818,2025-03-25T10:00:00,335,F,,6:00,True
2025-03-25T06:00:00,5,7049.5735,2025-03-25T11:00:00,335,G,,6:00,True
2025-03-25T06:00:00,6,8102.0023,2025-03-25T12:00:00,335,H,,6:00,True
2025-03-25T06:00:00,7,8501.301,2025-03-25T13:00:00,335,I,,6:00,True
2025-03-25T06:00:00,8,7993.7961,2025-03-25T14:00:00,335,J,,6:00,True
2025-03-25T06:00:00,9,5805.7075,2025-03-25T15:00:00,335,K,,6:00,True
2025-03-25T06:00:00,10,4149.3583,2025-03-25T16:00:00,335,L,,6:00,True
2025-03-25T06:00:00,11,1885.8622,2025-03-25T17:00:00,335,M,,6:00,True
2025-03-25T06:00:00,12,44.6362,2025-03-25T18:00:00,335,N,,6:00,True
2025-03-25T06:00:00,13,0.0,2025-03-25T19:00:00,335,O,,6:00,True
2025-03-25T06:00:00,14,0.0,2025-03-25T20:00:00,335,P,,6:00,True
2025-03-25T06:00:00,15,0.0,2025-03-25T21:00:00,335,Q,,6:00,True
2025-03-25T06:00:00,16,0.0,2025-03-25T22:00:00,335,R,,6:00,True
2025-03-25T06:00:00,17,0.0,2025-03-25T23:00:00,335,S,,6:00,True
2025-03-25T06:00:00,18,0.0,2025-03-26T00:00:00,335,T,,6:00,True
2025-03-25T06:00:00,19,0.0,2025-03-26T01:00:00,335,U,,6:00,True
2025-03-25T06:00:00,20,0.0,2025-03-26T02:00:00,335,V,,6:00,True
2025-03-25T06:00:00,21,0.0,2025-03-26T03:00:00,335,W,,6:00,True
2025-03-25T06:00:00,22,0.0,2025-03-26T04:00:00,335,X,,6:00,True
2025-03-25T06:00:00,23,0.0,2025-03-26T05:00:00,335,Y,,6:00,True
2025-03-25T06:00:00,24,45.316,2025-03-26T06:00:00,335,Z,,6:00,True
2025-03-25T12:00:00,1,8030.3653,2025-03-25T13:00:00,336,C,,12:00,True
2025-03-25T12:00:00,2,7582.0853,2025-03-25T14:00:00,336,D,,12:00,True
2025-03-25T12:00:00,3,5258.707,2025-03-25T15:00:00,336,E,,12:00,True
2025-03-25T12:00:00,4,3716.6003,2025-03-25T16:00:00,336,F,,12:00,True
2025-03-25T12:00:00,5,1635.4413,2025-03-25T17:00:00,336,G,,12:00,True
2025-03-25T12:00:00,6,41.0666,2025-03-25T18:00:00,336,H,,12:00,True
2025-03-25T12:00:00,7,0.0,2025-03-25T19:00:00,336,I,,12:00,True
2025-03-25T12:00:00,8,0.0,2025-03-25T20:00:00,336,J,,12:00,True
2025-03-25T12:00:00,9,0.0,2025-03-25T21:00:00,336,K,,12:00,True
2025-03-25T12:00:00,10,0.0,2025-03-25T22:00:00,336,L,,12:00,True
2025-03-25T12:00:00,11,0.0,2025-03-25T23:00:00,336,M,,12:00,True
2025-03-25T12:00:00,12,0.0,2025-03-26T00:00:00,336,N,,12:00,True
2025-03-25T12:00:00,13,0.0,2025-03-26T01:00:00,336,O,,12:00,True
2025-03-25T12:00:00,14,0.0,2025-03-26T02:00:00,336,P,,12:00,True
2025-03-25T12:00:00,15,0.0,2025-03-26T03:00:00,336,Q,,12:00,True
2025-03-25T12:00:00,16,0.0,2025-03-26T04:00:00,336,R,,12:00,True
2025-03-25T12:00:00,17,0.0,2025-03-26T05:00:00,336,S,,12:00,True
2025-03-25T12:00:00,18,63.9633,2025-03-26T06:00:00,336,T,,12:00,True
2025-03-25T12:00:00,19,1949.94,2025-03-26T07:00:00,336,U,,12:00,True
2025-03-25T12:00:00,20,4128.375,2025-03-26T08:00:00,336,V,,12:00,True
2025-03-25T12:00:00,21,5773.9583,2025-03-26T09:00:00,336,W,,12:00,True
2025-03-25T12:00:00,22,7915.9125,2025-03-26T10:00:00,336,X,,12:00,True
2025-03-25T12:00:00,23,8355.6617,2025-03-26T11:00:00,336,Y,,12:00,True
2025-03-25T12:00:00,24,8419.0818,2025-03-26T12:00:00,336,Z,,12:00,True
2025-03-25T18:00:00,1,0.0,2025-03-25T19:00:00,337,C,,18:00,True
2025-03-25T18:00:00,2,0.0,2025-03-25T20:00:00,337,D,,18:00,True
2025-03-25T18:00:00,3,0.0,2025-03-25T21:00:00,337,E,,18:00,True
2025-03-25T18:00:00,4,0.0,2025-03-25T22:00:00,337,F,,18:00,True
2025-03-25T18:00:00,5,0.0,2025-03-25T23:00:00,337,G,,18:00,True
