policy,date,tau,terminal,initial_soc_kwh,scenario_count,selected_index
S_terminal,2025-05-06,0.8,equal_initial,1215.4573350907365,28,0
S_terminal,2025-05-07,0.8,equal_initial,1200.0,28,0
S_terminal,2025-05-08,0.8,equal_initial,1320.037510077897,28,0
S_terminal,2025-05-09,0.8,1200.0,2972.1729851616187,28,1
S_terminal,2025-05-10,0.8,1200.0,3275.6876728928373,28,1
S_terminal,2025-05-11,0.8,1200.0,3014.9690149408384,28,1
S_terminal,2025-05-12,0.8,1200.0,3144.323281912981,28,1
S_terminal,2025-05-13,0.8,1200.0,3165.1547349091056,28,1
S_terminal,2025-05-14,0.8,1200.0,3124.760639806635,28,1
S_terminal,2025-05-15,0.8,1200.0,3127.811715363793,28,1
S_terminal,2025-05-16,0.8,1200.0,3401.5681365588866,28,1
S_terminal,2025-05-17,0.8,1200.0,2277.6539978564415,28,1
S_terminal,2025-05-18,0.8,1200.0,2793.764277524678,28,1
S_terminal,2025-05-19,0.8,1200.0,3401.0929395041503,28,1
S_terminal,2025-05-20,0.8,1200.0,2582.238157443079,28,1
S_terminal,2025-05-21,0.8,1200.0,2550.2716673051727,28,1
S_terminal,2025-05-22,0.8,1200.0,2705.2423031505614,28,1
S_terminal,2025-05-23,0.8,1200.0,3026.699606451301,28,1
S_terminal,2025-05-24,0.8,1200.0,3105.3960835337502,28,1
S_terminal,2025-05-25,0.8,1200.0,3331.4023298735256,28,1
S_terminal,2025-05-26,0.8,1200.0,3071.579106960261,28,1
S_terminal,2025-05-27,0.8,1200.0,3042.5101523169646,28,1
S_terminal,2025-05-28,0.8,1200.0,2882.573403689193,28,1
S_terminal,2025-05-29,0.8,1200.0,3076.5155688651957,28,1
S_terminal,2025-05-30,0.8,1200.0,2723.1769119430614,28,1
S_terminal,2025-05-31,0.8,1200.0,2851.0967161323833,28,1
S_terminal,2025-06-01,0.8,1200.0,2834.299014738413,28,1
S_terminal,2025-06-02,0.8,equal_initial,1200.0,28,0
S_terminal,2025-06-03,0.8,equal_initial,1200.0,28,0
S_terminal,2025-06-04,0.8,equal_initial,1200.0,28,0
S_terminal,2025-06-05,0.8,equal_initial,1200.0,28,0
S_terminal,2025-06-06,0.8,equal_initial,1200.0,28,0
S_terminal,2025-06-07,0.8,equal_initial,1200.0,28,0
S_terminal,2025-06-08,0.8,equal_initial,1312.4929633323222,28,0
S_terminal,2025-06-09,0.8,1200.0,4259.417091643103,28,1
S_terminal,2025-06-10,0.8,1200.0,3480.1144358263396,28,1
S_terminal,2025-06-11,0.8,1200.0,3322.3624523366852,28,1
S_terminal,2025-06-12,0.8,1200.0,3561.2963576235247,28,1
S_terminal,2025-06-13,0.8,1200.0,3982.043803616395,28,1
S_terminal,2025-06-14,0.8,1200.0,3651.056510871666,28,1
S_terminal,2025-06-15,0.8,1200.0,3801.969589584273,28,1
S_terminal,2025-06-16,0.8,1200.0,4506.402283665306,28,1
S_terminal,2025-06-17,0.8,1200.0,3824.6106555814918,28,1
S_terminal,2025-06-18,0.8,1200.0,3306.9632245188027,28,1
S_terminal,2025-06-19,0.8,1200.0,3773.8812494757176,28,1
S_terminal,2025-06-20,0.8,1200.0,3536.687287286338,28,1
S_terminal,2025-06-21,0.8,1200.0,3381.953715199753,28,1
S_terminal,2025-06-22,0.8,1200.0,4295.742690771895,28,1
S_terminal,2025-06-23,0.8,1200.0,3894.3853637770035,28,1
S_terminal,2025-06-24,0.8,1200.0,3422.597750648443,28,1
S_terminal,2025-06-25,0.8,1200.0,3655.1144635605297,28,1
S_terminal,2025-06-26,0.8,1200.0,3516.45126164897,28,1
S_terminal,2025-06-27,0.8,1200.0,3338.7701678241015,28,1
S_terminal,2025-06-28,0.8,1200.0,3368.7358541889735,28,1
S_terminal,2025-06-29,0.8,1200.0,3563.479947478866,28,1
S_terminal,2025-06-30,0.8,1200.0,4240.072614615682,28,1
S_terminal,2025-07-01,0.8,1200.0,3122.701705474904,28,1
S_terminal,2025-07-02,0.8,equal_initial,1200.0,28,0
S_terminal,2025-07-03,0.8,equal_initial,1200.0,28,0
S_terminal,2025-07-04,0.8,equal_initial,1234.0056566797189,28,0
S_terminal,2025-07-05,0.8,equal_initial,1200.0,28,0
S_terminal,2025-07-06,0.8,equal_initial,1200.0,28,0
S_terminal,2025-07-07,0.8,equal_initial,1268.2481136031424,28,0
S_terminal,2025-07-08,0.8,equal_initial,1262.861983586243,28,0
S_terminal,2025-07-09,0.8,1200.0,3963.1753425286697,28,1
S_terminal,2025-07-10,0.8,1200.0,3926.073955586828,28,1
S_terminal,2025-07-11,0.8,1200.0,3577.40302328894,28,1
S_terminal,2025-07-12,0.8,1200.0,2965.284816448916,28,1
S_terminal,2025-07-13,0.8,1200.0,3511.096896857063,28,1
S_terminal,2025-07-14,0.8,1200.0,4608.204100219415,28,1
S_terminal,2025-07-15,0.8,1200.0,3654.7327307346736,28,1
S_terminal,2025-07-16,0.8,1200.0,4495.383521388444,28,1
S_terminal,2025-07-17,0.8,1200.0,3585.8936050778348,28,1
S_terminal,2025-07-18,0.8,1200.0,3794.247414301725,28,1
S_terminal,2025-07-19,0.8,1200.0,2932.7428578887793,28,1
S_terminal,2025-07-20,0.8,1200.0,3409.946453497805,28,1
S_terminal,2025-07-21,0.8,1200.0,4597.496579377481,28,1
S_terminal,2025-07-22,0.8,1200.0,4037.502090801458,28,1
S_terminal,2025-07-23,0.8,1200.0,3691.323846787327,28,1
S_terminal,2025-07-24,0.8,1200.0,3782.111123646619,28,1
S_terminal,2025-07-25,0.8,1200.0,4201.3991998650135,28,1
S_terminal,2025-07-26,0.8,1200.0,2797.796699176014,28,1
S_terminal,2025-07-27,0.8,1200.0,3563.0027948909124,28,1
S_terminal,2025-07-28,0.8,1200.0,4533.991155679003,28,1
S_terminal,2025-07-29,0.8,1200.0,3306.77568343208,28,1
S_terminal,2025-07-30,0.8,1200.0,4218.890063630943,28,1
S_terminal,2025-07-31,0.8,1200.0,4016.267731693195,28,1
S_terminal,2025-08-01,0.8,1200.0,3093.1087900451453,28,1
S_terminal,2025-08-02,0.8,equal_initial,2203.116091915807,28,0
S_terminal,2025-08-03,0.8,1200.0,3602.437928423735,28,1
S_terminal,2025-08-04,0.8,1200.0,2169.3519454202733,28,1
S_terminal,2025-08-05,0.8,1200.0,2481.9772733372283,28,1
S_terminal,2025-08-06,0.8,1200.0,1476.9759968189137,28,1
S_terminal,2025-08-07,0.8,equal_initial,1200.0,28,0
S_terminal,2025-08-08,0.8,1200.0,1433.8077283106513,28,1
S_terminal,2025-08-09,0.8,equal_initial,1301.2723999612301,28,0
S_terminal,2025-08-10,0.8,1200.0,1352.578824174573,28,1
S_terminal,2025-08-11,0.8,1200.0,2177.1180463933924,28,1
S_terminal,2025-08-12,0.8,1200.0,1692.9834288510563,28,1
S_terminal,2025-08-13,0.8,1200.0,1808.0027142670638,28,1
S_terminal,2025-08-14,0.8,1200.0,2049.908105883823,28,1
S_terminal,2025-08-15,0.8,1200.0,1740.022739132294,28,1
S_terminal,2025-08-16,0.8,equal_initial,1200.0,28,0
S_terminal,2025-08-17,0.8,1200.0,1576.256930588598,28,1
S_terminal,2025-08-18,0.8,1200.0,1955.385831237899,28,1
S_terminal,2025-08-19,0.8,1200.0,1892.2622506312441,28,1
S_terminal,2025-08-20,0.8,1200.0,1944.6250857771388,28,1
S_terminal,2025-08-21,0.8,1200.0,1519.6593694504893,28,1
S_terminal,2025-08-22,0.8,1200.0,1948.8877726659666,28,1
S_terminal,2025-08-23,0.8,1200.0,1439.1388443770106,28,1
S_terminal,2025-08-24,0.8,1200.0,1775.7117736924954,28,1
S_terminal,2025-08-25,0.8,1200.0,2223.9988387010685,28,1
S_terminal,2025-08-26,0.8,1200.0,1794.6606592190817,28,1
S_terminal,2025-08-27,0.8,1200.0,2410.150575388959,28,1
S_terminal,2025-08-28,0.8,1200.0,2243.5494849648753,28,1
S_terminal,2025-08-29,0.8,1200.0,1838.554209849022,28,1
S_terminal,2025-08-30,0.8,1200.0,2290.5691216240484,28,1
S_terminal,2025-08-31,0.8,1200.0,1950.8804555800646,28,1
S_terminal,2025-09-01,0.8,1200.0,2851.1595411646244,28,1
S_terminal,2025-09-02,0.8,1200.0,6180.270919999151,28,1
S_terminal,2025-09-03,0.8,1200.0,5582.903195799459,28,1
S_terminal,2025-09-04,0.8,1200.0,5287.759344996391,28,1
S_terminal,2025-09-05,0.8,1200.0,5228.305968149598,28,1
S_terminal,2025-09-06,0.8,1200.0,4674.635290580464,28,1
S_terminal,2025-09-07,0.8,1200.0,5658.204910275671,28,1
S_terminal,2025-09-08,0.8,1200.0,5165.470900408937,28,1
S_terminal,2025-09-09,0.8,equal_initial,1200.0,28,0
S_terminal,2025-09-10,0.8,equal_initial,1204.9058097703082,28,0
S_terminal,2025-09-11,0.8,equal_initial,1274.652751935509,28,0
S_terminal,2025-09-12,0.8,equal_initial,1465.59903306685,28,0
S_terminal,2025-09-13,0.8,equal_initial,1200.0,28,0
S_terminal,2025-09-14,0.8,equal_initial,1451.1155330253605,28,0
S_terminal,2025-09-15,0.8,1200.0,1979.0061486438074,28,1
S_terminal,2025-09-16,0.8,equal_initial,1632.2338851954758,28,0
S_terminal,2025-09-17,0.8,equal_initial,1783.3094848428436,28,0
S_terminal,2025-09-18,0.8,1200.0,2276.990941736373,28,1
S_terminal,2025-09-19,0.8,equal_initial,1528.158195903412,28,0
S_terminal,2025-09-20,0.8,equal_initial,1803.7225344973738,28,0
S_terminal,2025-09-21,0.8,1200.0,2600.538046663361,28,1
S_terminal,2025-09-22,0.8,1200.0,2600.012914213027,28,1
S_terminal,2025-09-23,0.8,equal_initial,1473.9536921476144,28,0
S_terminal,2025-09-24,0.8,1200.0,2306.6447580453914,28,1
S_terminal,2025-09-25,0.8,1200.0,2365.445249200157,28,1
S_terminal,2025-09-26,0.8,1200.0,2107.0042836157113,28,1
S_terminal,2025-09-27,0.8,equal_initial,1526.1916267972824,28,0
S_terminal,2025-09-28,0.8,1200.0,1812.472294459658,28,1
S_terminal,2025-09-29,0.8,1200.0,2681.8980696754325,28,1
S_terminal,2025-09-30,0.8,1200.0,2245.2762897124803,28,1
S_terminal,2025-10-01,0.8,1200.0,2392.349975010431,28,1
S_terminal,2025-10-02,0.8,1200.0,4131.518117286208,28,1
S_terminal,2025-10-03,0.8,1200.0,4141.055777381495,28,1
S_terminal,2025-10-04,0.8,1200.0,3632.2155121864726,28,1
S_terminal,2025-10-05,0.8,1200.0,4002.885555272111,28,1
S_terminal,2025-10-06,0.8,1200.0,4015.577700736024,28,1
S_terminal,2025-10-07,0.8,1200.0,4074.0744881750497,28,1
S_terminal,2025-10-08,0.8,1200.0,4273.671746831502,28,1
S_terminal,2025-10-09,0.8,1200.0,2191.4241062355063,28,1
S_terminal,2025-10-10,0.8,1200.0,2043.4562895687568,28,1
S_terminal,2025-10-11,0.8,1200.0,1806.027124424885,28,1
S_terminal,2025-10-12,0.8,1200.0,2309.257826045733,28,1
S_terminal,2025-10-13,0.8,1200.0,2137.6720062860636,28,1
S_terminal,2025-10-14,0.8,1200.0,2174.012851194429,28,1
S_terminal,2025-10-15,0.8,1200.0,1817.4027654935733,28,1
S_terminal,2025-10-16,0.8,1200.0,2038.1394215873704,28,1
S_terminal,2025-10-17,0.8,1200.0,1807.6013679508276,28,1
S_terminal,2025-10-18,0.8,1200.0,1869.4024764119436,28,1
S_terminal,2025-10-19,0.8,1200.0,2405.5461703602145,28,1
S_terminal,2025-10-20,0.8,1200.0,1963.2756101722487,28,1
S_terminal,2025-10-21,0.8,1200.0,1905.9783042439733,28,1
S_terminal,2025-10-22,0.8,1200.0,2134.051859438404,28,1
S_terminal,2025-10-23,0.8,equal_initial,1847.376690021807,28,0
S_terminal,2025-10-24,0.8,1200.0,2721.7126529279813,28,1
S_terminal,2025-10-25,0.8,1200.0,1722.134507019998,28,1
S_terminal,2025-10-26,0.8,1200.0,1726.1819008953978,28,1
S_terminal,2025-10-27,0.8,1200.0,2499.292104396422,28,1
S_terminal,2025-10-28,0.8,1200.0,2035.1705637966948,28,1
S_terminal,2025-10-29,0.8,1200.0,2008.189958045208,28,1
S_terminal,2025-10-30,0.8,1200.0,1672.108687847314,28,1
S_terminal,2025-10-31,0.8,1200.0,1920.3160983382716,28,1
S_terminal,2025-11-01,0.8,1200.0,2198.990917560766,28,1
S_terminal,2025-11-02,0.8,1200.0,2481.8780921219686,28,1
S_terminal,2025-11-03,0.8,1200.0,1941.5405364845972,28,1
S_terminal,2025-11-04,0.8,1200.0,2374.3476924635615,28,1
S_terminal,2025-11-05,0.8,1200.0,1913.0714146964553,28,1
S_terminal,2025-11-06,0.8,1200.0,2602.314382678339,28,1
S_terminal,2025-11-07,0.8,1200.0,2172.727675396625,28,1
S_terminal,2025-11-08,0.8,1200.0,2448.735740956729,28,1
S_terminal,2025-11-09,0.8,1200.0,2382.3038286595583,28,1
S_terminal,2025-11-10,0.8,1200.0,2350.278824228672,28,1
S_terminal,2025-11-11,0.8,1200.0,1951.3563327289362,28,1
S_terminal,2025-11-12,0.8,1200.0,2231.334812848801,28,1
S_terminal,2025-11-13,0.8,1200.0,2065.8592131272017,28,1
S_terminal,2025-11-14,0.8,1200.0,2137.1493006285095,28,1
S_terminal,2025-11-15,0.8,1200.0,2352.038068602068,28,1
S_terminal,2025-11-16,0.8,1200.0,2213.5982241249335,28,1
S_terminal,2025-11-17,0.8,1200.0,2161.122021584795,28,1
S_terminal,2025-11-18,0.8,1200.0,2331.372715997002,28,1
S_terminal,2025-11-19,0.8,1200.0,2130.1760825106576,28,1
S_terminal,2025-11-20,0.8,1200.0,1874.884183716899,28,1
S_terminal,2025-11-21,0.8,1200.0,2046.429966876259,28,1
S_terminal,2025-11-22,0.8,1200.0,2149.5798398260663,28,1
S_terminal,2025-11-23,0.8,1200.0,2167.4353196603192,28,1
S_terminal,2025-11-24,0.8,1200.0,2167.6255078728796,28,1
S_terminal,2025-11-25,0.8,1200.0,1488.5045586153594,28,1
S_terminal,2025-11-26,0.8,1200.0,1893.2173387263495,28,1
S_terminal,2025-11-27,0.8,1200.0,2305.5904204491353,28,1
S_terminal,2025-11-28,0.8,1200.0,2190.076406344565,28,1
S_terminal,2025-11-29,0.8,1200.0,1954.2417503061827,28,1
S_terminal,2025-11-30,0.8,1200.0,2026.6703541144418,28,1
S_terminal,2025-12-01,0.8,1200.0,1880.7716159553047,28,1
S_terminal,2025-12-02,0.8,1200.0,1607.7442883646518,28,1
S_terminal,2025-12-03,0.8,1200.0,1437.0332716795992,28,1
S_terminal,2025-12-04,0.8,1200.0,1256.595295375443,28,1
S_terminal,2025-12-05,0.8,1200.0,1353.1867282366902,28,1
S_terminal,2025-12-06,0.8,1200.0,1307.1430981707822,28,1
S_terminal,2025-12-07,0.8,1200.0,1446.0019449672354,28,1
S_terminal,2025-12-08,0.8,1200.0,1718.1635234895164,28,1
S_terminal,2025-12-09,0.8,1200.0,2184.1307075864584,28,1
S_terminal,2025-12-10,0.8,1200.0,2136.6595891103793,28,1
S_terminal,2025-12-11,0.8,1200.0,1914.3914710424065,28,1
S_terminal,2025-12-12,0.8,1200.0,2205.4877381479655,28,1
S_terminal,2025-12-13,0.8,1200.0,1835.3236310125271,28,1
S_terminal,2025-12-14,0.8,1200.0,2412.941928971919,28,1
S_terminal,2025-12-15,0.8,1200.0,2507.4044002534,28,1
S_terminal,2025-12-16,0.8,1200.0,2085.5270161358576,28,1
S_terminal,2025-12-17,0.8,1200.0,2049.1789458170088,28,1
S_terminal,2025-12-18,0.8,1200.0,2123.2423621362814,28,1
S_terminal,2025-12-19,0.8,1200.0,1990.1722580415849,28,1
S_terminal,2025-12-20,0.8,1200.0,1528.3791714165768,28,1
S_terminal,2025-12-21,0.8,1200.0,1983.1400486350262,28,1
S_terminal,2025-12-22,0.8,1200.0,2449.943266234763,28,1
S_terminal,2025-12-23,0.8,1200.0,1910.1501217288019,28,1
S_terminal,2025-12-24,0.8,1200.0,2172.29378901795,28,1
S_terminal,2025-12-25,0.8,1200.0,1890.2629233192827,28,1
S_terminal,2025-12-26,0.8,1200.0,2042.279895948169,28,1
S_terminal,2025-12-27,0.8,1200.0,2171.903392943808,28,1
S_terminal,2025-12-28,0.8,1200.0,2161.4378519333995,28,1
S_terminal,2025-12-29,0.8,1200.0,2607.819789593609,28,1
S_terminal,2025-12-30,0.8,1200.0,2129.2205490495235,28,1
S_terminal,2025-12-31,0.8,1200.0,2203.38253798417,28,1
S_joint,2025-02-01,0.7,1200.0,7268.4231640740745,28,7
S_joint,2025-02-02,0.7,equal_initial,2313.8877736517325,28,6
S_joint,2025-02-03,0.7,1200.0,3534.082733066693,28,7
S_joint,2025-02-04,0.7,1200.0,2122.1905791633203,28,7
S_joint,2025-02-05,0.7,1200.0,2139.3078442574974,28,7
S_joint,2025-02-06,0.7,1200.0,1847.8628136661748,28,7
S_joint,2025-02-07,0.7,1200.0,2002.826312952543,28,7
S_joint,2025-02-08,0.7,1200.0,1494.4841890260611,28,7
S_joint,2025-02-09,0.7,equal_initial,1468.131358164083,28,6
S_joint,2025-02-10,0.8,1200.0,1641.725594441102,28,10
S_joint,2025-02-11,0.8,1200.0,1581.0091637047221,28,10
S_joint,2025-02-12,0.8,1200.0,1534.740352456612,28,10
S_joint,2025-02-13,0.8,1200.0,1606.2676418000447,28,10
S_joint,2025-02-14,0.7,1200.0,1686.7235508159565,28,7
S_joint,2025-02-15,0.7,equal_initial,1200.0,28,6
S_joint,2025-02-16,0.8,equal_initial,1200.0,28,9
S_joint,2025-02-17,0.8,1200.0,1588.4796319481381,28,10
S_joint,2025-02-18,0.8,1200.0,1508.2380181881929,28,10
S_joint,2025-02-19,0.7,1200.0,1773.828611869191,28,7
S_joint,2025-02-20,0.8,equal_initial,1200.0,28,9
S_joint,2025-02-21,0.7,1200.0,1585.9696994709584,28,7
S_joint,2025-02-22,0.7,equal_initial,1200.0,28,6
S_joint,2025-02-23,0.7,equal_initial,1304.2838858880189,28,6
S_joint,2025-02-24,0.7,equal_initial,1612.4013773746615,28,6
S_joint,2025-02-25,0.7,1200.0,1779.0580457783883,28,7
S_joint,2025-02-26,0.7,equal_initial,1306.384636294107,28,6
S_joint,2025-02-27,0.7,1200.0,1731.0250592286254,28,7
S_joint,2025-02-28,0.7,1200.0,1502.9001755730292,28,7
S_joint,2025-03-01,0.7,equal_initial,1287.4039918747608,28,6
S_joint,2025-03-02,0.7,equal_initial,1523.702535701804,28,6
S_joint,2025-03-03,0.7,1200.0,1817.0613284608044,28,7
S_joint,2025-03-04,0.7,equal_initial,1363.4517858783165,28,6
S_joint,2025-03-05,0.7,1200.0,1723.836580829305,28,7
S_joint,2025-03-06,0.7,1200.0,1563.9054792204458,28,7
S_joint,2025-03-07,0.7,1200.0,1489.3623018348815,28,7
S_joint,2025-03-08,0.7,1200.0,1508.9347477642827,28,7
S_joint,2025-03-09,0.7,1200.0,1738.2834744719603,28,7
S_joint,2025-03-10,0.7,1200.0,1923.310604347949,28,7
S_joint,2025-03-11,0.7,1200.0,1528.619119306402,28,7
S_joint,2025-03-12,0.7,1200.0,1896.4286341381946,28,7
S_joint,2025-03-13,0.7,1200.0,1403.850697760442,28,7
S_joint,2025-03-14,0.7,1200.0,1510.3574116134982,28,7
S_joint,2025-03-15,0.7,1200.0,1476.688015134437,28,7
S_joint,2025-03-16,0.7,equal_initial,1200.0,28,6
S_joint,2025-03-17,0.7,1200.0,1887.4338303434051,28,7
S_joint,2025-03-18,0.7,1200.0,1930.0945714814698,28,7
S_joint,2025-03-19,0.8,1200.0,1511.9231640744642,28,10
S_joint,2025-03-20,0.8,1200.0,2246.6605648042473,28,10
S_joint,2025-03-21,0.7,1200.0,2084.714207922112,28,7
S_joint,2025-03-22,0.7,equal_initial,1200.0,28,6
S_joint,2025-03-23,0.8,1200.0,1974.1439335430944,28,10
S_joint,2025-03-24,0.8,1200.0,1911.0178905014695,28,10
S_joint,2025-03-25,0.8,1200.0,1861.2559348906348,28,10
S_joint,2025-03-26,0.7,1200.0,1500.1301300346784,28,7
S_joint,2025-03-27,0.8,1200.0,1357.0555846076197,28,10
S_joint,2025-03-28,0.7,1200.0,1820.735102265587,28,7
S_joint,2025-03-29,0.7,1200.0,1476.1666862464183,28,7
S_joint,2025-03-30,0.8,1200.0,1367.0387024533634,28,10
S_joint,2025-03-31,0.8,1200.0,2187.624579758961,28,10
S_joint,2025-04-01,0.7,1200.0,1817.1315084571788,28,7
S_joint,2025-04-02,0.8,1200.0,1586.8826502632621,28,10
S_joint,2025-04-03,0.8,1200.0,1722.4364812335155,28,10
S_joint,2025-04-04,0.7,1200.0,1781.1475895276944,28,7
S_joint,2025-04-05,0.7,1200.0,1303.7953082282127,28,7
S_joint,2025-04-06,0.7,equal_initial,1353.6648756229297,28,6
S_joint,2025-04-07,0.7,1200.0,1791.4653710836635,28,7
S_joint,2025-04-08,0.8,1200.0,1378.247628561845,28,10
S_joint,2025-04-09,0.8,1200.0,1603.3397918279181,28,10
S_joint,2025-04-10,0.7,1200.0,1645.371288138872,28,7
S_joint,2025-04-11,0.6,equal_initial,1748.8944488934096,28,3
S_joint,2025-04-12,0.6,equal_initial,1593.6591233535344,28,3
S_joint,2025-04-13,0.7,1200.0,1913.6093795984966,28,7
S_joint,2025-04-14,0.7,1200.0,1614.3735437831656,28,7
S_joint,2025-04-15,0.7,1200.0,1529.9592878120593,28,7
S_joint,2025-04-16,0.7,1200.0,1893.8765031310138,28,7
S_joint,2025-04-17,0.7,1200.0,1463.7878701303998,28,7
S_joint,2025-04-18,0.7,1200.0,1732.4709008114387,28,7
S_joint,2025-04-19,0.7,1200.0,1887.4130377487334,28,7
S_joint,2025-04-20,0.7,1200.0,1620.9118424075205,28,7
S_joint,2025-04-21,0.7,1200.0,1905.5643343673983,28,7
S_joint,2025-04-22,0.7,1200.0,1490.8571542742775,28,7
S_joint,2025-04-23,0.7,1200.0,1556.391833831091,28,7
S_joint,2025-04-24,0.7,1200.0,1951.2053751284193,28,7
S_joint,2025-04-25,0.6,equal_initial,1548.0923508165367,28,3
S_joint,2025-04-26,0.6,equal_initial,1211.5267141351749,28,3
S_joint,2025-04-27,0.7,equal_initial,1200.0,28,6
S_joint,2025-04-28,0.7,1200.0,1490.953606493233,28,7
S_joint,2025-04-29,0.8,1200.0,1613.718788093655,28,10
S_joint,2025-04-30,0.8,1200.0,1952.1125785737258,28,10
S_joint,2025-05-01,0.7,1200.0,1707.6362250159088,28,7
S_joint,2025-05-02,0.7,equal_initial,1203.2679185762304,28,6
S_joint,2025-05-03,0.7,equal_initial,1200.0,28,6
S_joint,2025-05-04,0.8,equal_initial,1200.0,28,9
S_joint,2025-05-05,0.8,equal_initial,1256.1731615684698,28,9
S_joint,2025-05-06,0.8,equal_initial,1215.4573350907365,28,9
S_joint,2025-05-07,0.8,equal_initial,1200.0,28,9
S_joint,2025-05-08,0.8,equal_initial,1320.037510077897,28,9
S_joint,2025-05-09,0.8,1200.0,2972.1729851616187,28,10
S_joint,2025-05-10,0.8,1200.0,3275.6876728928373,28,10
S_joint,2025-05-11,0.8,1200.0,3014.9690149408384,28,10
S_joint,2025-05-12,0.8,1200.0,3144.323281912981,28,10
S_joint,2025-05-13,0.8,1200.0,3165.1547349091056,28,10
S_joint,2025-05-14,0.8,1200.0,3124.760639806635,28,10
S_joint,2025-05-15,0.8,1200.0,3127.811715363793,28,10
S_joint,2025-05-16,0.8,1200.0,3401.5681365588866,28,10
S_joint,2025-05-17,0.8,1200.0,2277.6539978564415,28,10
S_joint,2025-05-18,0.8,1200.0,2793.764277524678,28,10
S_joint,2025-05-19,0.8,1200.0,3401.0929395041503,28,10
S_joint,2025-05-20,0.8,1200.0,2582.238157443079,28,10
S_joint,2025-05-21,0.8,1200.0,2550.2716673051727,28,10
S_joint,2025-05-22,0.8,1200.0,2705.2423031505614,28,10
S_joint,2025-05-23,0.8,1200.0,3026.699606451301,28,10
S_joint,2025-05-24,0.8,1200.0,3105.3960835337502,28,10
S_joint,2025-05-25,0.8,1200.0,3331.4023298735256,28,10
S_joint,2025-05-26,0.8,1200.0,3071.579106960261,28,10
S_joint,2025-05-27,0.8,1200.0,3042.5101523169646,28,10
S_joint,2025-05-28,0.8,1200.0,2882.573403689193,28,10
S_joint,2025-05-29,0.8,1200.0,3076.5155688651957,28,10
S_joint,2025-05-30,0.8,1200.0,2723.1769119430614,28,10
S_joint,2025-05-31,0.8,1200.0,2851.0967161323833,28,10
S_joint,2025-06-01,0.7,1200.0,2834.299014738413,28,7
S_joint,2025-06-02,0.7,equal_initial,1200.0,28,6
S_joint,2025-06-03,0.7,equal_initial,1200.0,28,6
S_joint,2025-06-04,0.8,equal_initial,1200.0,28,9
S_joint,2025-06-05,0.8,equal_initial,1200.0,28,9
S_joint,2025-06-06,0.9,equal_initial,1200.0,28,12
S_joint,2025-06-07,0.9,equal_initial,1205.6887186233312,28,12
S_joint,2025-06-08,0.8,equal_initial,1704.131355419593,28,9
S_joint,2025-06-09,0.8,1200.0,4651.055483730375,28,10
S_joint,2025-06-10,0.8,1200.0,3480.1144358263396,28,10
S_joint,2025-06-11,0.8,1200.0,3322.3624523366852,28,10
S_joint,2025-06-12,0.8,1200.0,3561.2963576235247,28,10
S_joint,2025-06-13,0.9,1200.0,3982.043803616395,28,13
S_joint,2025-06-14,0.9,1200.0,4416.957347020319,28,13
S_joint,2025-06-15,0.8,1200.0,4459.289005134037,28,10
S_joint,2025-06-16,0.8,1200.0,4506.402283665306,28,10
S_joint,2025-06-17,0.8,1200.0,3824.6106555814918,28,10
S_joint,2025-06-18,0.8,1200.0,3306.9632245188027,28,10
S_joint,2025-06-19,0.8,1200.0,3773.8812494757176,28,10
S_joint,2025-06-20,0.9,1200.0,3536.687287286338,28,13
S_joint,2025-06-21,0.9,1200.0,4273.635817703714,28,13
S_joint,2025-06-22,0.8,1200.0,4997.723751497778,28,10
S_joint,2025-06-23,0.8,1200.0,3894.3853637770035,28,10
S_joint,2025-06-24,0.8,1200.0,3422.597750648443,28,10
S_joint,2025-06-25,0.8,1200.0,3655.1144635605297,28,10
S_joint,2025-06-26,0.8,1200.0,3516.45126164897,28,10
S_joint,2025-06-27,0.9,1200.0,3338.7701678241015,28,13
S_joint,2025-06-28,0.9,1200.0,4598.704788912641,28,13
S_joint,2025-06-29,0.8,1200.0,4621.552526887535,28,10
S_joint,2025-06-30,0.8,1200.0,4240.072614615682,28,10
S_joint,2025-07-01,0.8,1200.0,3122.701705474904,28,10
S_joint,2025-07-02,0.8,equal_initial,1200.0,28,9
S_joint,2025-07-03,0.8,equal_initial,1200.0,28,9
S_joint,2025-07-04,0.9,equal_initial,1234.0056566797189,28,12
S_joint,2025-07-05,0.9,equal_initial,1200.0,28,12
S_joint,2025-07-06,0.8,equal_initial,1293.2815017935472,28,9
S_joint,2025-07-07,0.8,equal_initial,1268.2481136031422,28,9
S_joint,2025-07-08,0.8,equal_initial,1262.861983586243,28,9
S_joint,2025-07-09,0.8,1200.0,3963.1753425286697,28,10
S_joint,2025-07-10,0.8,1200.0,3926.073955586828,28,10
S_joint,2025-07-11,0.9,1200.0,3577.40302328894,28,13
S_joint,2025-07-12,0.9,1200.0,3855.1502272355388,28,13
S_joint,2025-07-13,0.8,1200.0,4403.252722434619,28,10
S_joint,2025-07-14,0.8,1200.0,4608.204100219415,28,10
S_joint,2025-07-15,0.8,1200.0,3654.7327307346736,28,10
S_joint,2025-07-16,0.8,1200.0,4495.383521388444,28,10
S_joint,2025-07-17,0.8,1200.0,3585.8936050778348,28,10
S_joint,2025-07-18,0.9,1200.0,3794.247414301725,28,13
S_joint,2025-07-19,0.9,1200.0,3729.2439568546824,28,13
