date,available_time,s_kwh,x1,x2
2025-12-06,2025-12-07 00:00:00,1754.5035917928512,0.04194871365390226,0.51175418635602
2025-12-07,2025-12-08 00:00:00,2579.4858546228425,0.48909125033455075,0.5116896178989896
2025-12-08,2025-12-09 00:00:00,839.0679715341179,0.5491536749941969,0.508539036300439
2025-12-09,2025-12-10 00:00:00,0.0,0.5610974009166125,0.5022622611036391
2025-12-10,2025-12-11 00:00:00,1067.4148077754576,0.5576539082591637,0.49960749152211703
2025-12-11,2025-12-12 00:00:00,80.85967073129632,0.5663199963041943,0.49533567389287625
2025-12-12,2025-12-13 00:00:00,921.5714109949716,0.12428765866233508,0.49364277968515713
2025-12-13,2025-12-14 00:00:00,616.822818828371,0.11093503200121346,0.49020217816119555
2025-12-14,2025-12-15 00:00:00,753.7437917058526,0.5519428271203658,0.486310826248007
2025-12-15,2025-12-16 00:00:00,174.8636445648291,0.5648275113139543,0.48479098707222623
2025-12-16,2025-12-17 00:00:00,271.03484428544573,0.5675735819435345,0.48571089189973676
2025-12-17,2025-12-18 00:00:00,234.5244470908782,0.5638456566292557,0.48549816494099585
2025-12-18,2025-12-19 00:00:00,0.0,0.5615157549690434,0.4893151677931712
2025-12-19,2025-12-20 00:00:00,187.3639742028447,0.12964445169795993,0.4881592861912667
2025-12-20,2025-12-21 00:00:00,0.0,0.11023939230991416,0.4870874120516725
2025-12-21,2025-12-22 00:00:00,423.77355654244104,0.5481606113986187,0.4895657825324103
2025-12-22,2025-12-23 00:00:00,140.0304842743284,0.5629794094520923,0.4892879466213369
2025-12-23,2025-12-24 00:00:00,155.563334312935,0.5568727735693939,0.4899330250914944
2025-12-24,2025-12-25 00:00:00,335.99894383187154,0.5586468745962946,0.4907824039302056
2025-12-25,2025-12-26 00:00:00,380.51428779526987,0.5600589214957705,0.48956086118978615
2025-12-26,2025-12-27 00:00:00,472.7270909355018,0.13206042701018866,0.48566116139224025
2025-12-27,2025-12-28 00:00:00,496.64790743700246,0.11641535549457448,0.4844527622940502
2025-12-28,2025-12-29 00:00:00,0.0,0.550123364894056,0.4828075759023875
2025-12-29,2025-12-30 00:00:00,492.9024537569462,0.559769063507817,0.4880434521800914
2025-12-30,2025-12-31 00:00:00,0.0,0.5639949401796596,0.4867666321353885
2025-12-31,2026-01-01 00:00:00,232.68911040965156,0.5553055632337568,0.491129251806308
